name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
TotalOperatingIncomeAsReported,"6,194,509,000","631,770,000","1,755,253,000","1,847,630,000","1,959,856,000","954,242,000","1,314,863,000","1,357,928,000","958,256,000","458,512,000","980,239,000","706,419,000","459,084,000","215,767,000","480,668,000","462,213,000","446,578,000","245,303,000","208,627,000","127,807,000","256,942,000","153,934,000","106,036,000","70,370,000","49,453,000","59,894,000","73,641,000","74,835,000","97,456,000","65,046,000","110,407,000","129,600,000","97,595,000","82,288,000","57,120,000","57,117,000","31,822,000","19,638,000","16,135,000","16,154,000","-1,935,000","61,872,000","96,842,000","115,114,000","102,240,000","78,453,000","69,501,000","77,342,000","58,345,000","53,349,000","49,337,000","52,782,000","36,471,000","37,921,000","34,074,000","34,201,000","14,943,000","20,121,000","21,552,000","38,273,000","11,215,000","18,688,000","17,055,000","23,488,000","4,782,000","2,798,000","5,520,000","4,454,000","-9,783,000","4,689,000","18,398,000","2,617,000","-6,350,000","1,533,000","2,856,000","2,848,000","-4,911,000","-2,801,000","-2,275,000","-2,542,000","-4,054,000"
TotalExpenses,"23,503,335,000","7,077,548,000","5,728,214,000","5,494,147,000","5,203,426,000","5,690,200,000","5,120,774,000","4,790,358,000","4,809,435,000","5,008,922,000","4,264,666,000","4,216,697,000","4,061,908,000","3,971,074,000","3,518,706,000","3,445,057,000","3,254,278,000","3,040,452,000","2,776,232,000","2,657,657,000","2,379,693,000","2,323,607,000","2,184,152,000","2,034,834,000","1,908,283,000","1,763,439,000","1,664,714,000","1,569,859,000","1,475,673,000","1,419,682,000","1,299,025,000","1,210,807,000","1,172,494,000","1,092,942,000","1,048,879,000","1,012,255,000","992,139,000","925,601,000","888,954,000","873,009,000","871,726,000","813,703,000","724,997,000","673,496,000","616,313,000","523,563,000","483,718,000","442,477,000","436,973,000","391,193,000","373,783,000","355,727,000","358,724,000","321,674,000","307,195,000","303,413,000","311,240,000","282,234,000","272,420,000","265,420,000","294,105,000","258,545,000","238,895,000","215,863,000","219,344,000","186,461,000","168,797,000","160,043,000","163,923,000","139,204,000","123,246,000","117,704,000","106,720,000","79,652,000","69,346,000","60,339,000","60,580,000","47,989,000","43,006,000","38,902,000","34,581,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"5,116,228,000","607,429,000","1,449,071,000","1,353,013,000","1,706,715,000","542,156,000","789,976,000","720,196,000","709,067,000","586,970,000","665,244,000","270,650,000","344,052,000","133,934,000","402,835,000","384,349,000","290,124,000","185,517,000","129,590,000","65,600,000","178,222,000","66,748,000","51,517,000","40,755,000","27,658,000","43,178,000","29,432,000","26,335,000","23,696,000","83,371,000","59,295,000","71,018,000","53,115,000","48,421,000","31,822,000","29,471,000","2,689,000","7,897,000","7,675,000","6,164,000","-4,584,000","35,219,000","62,460,000","68,214,000","60,233,000","47,095,000","37,967,000","43,519,000","32,272,000","30,913,000","30,141,000","32,443,000","22,363,000","22,732,000","20,371,000","26,579,000","13,378,000","15,776,000","15,732,000","25,580,000","9,864,000","14,860,000","12,781,000","17,037,000","4,404,000","38,211,000","6,946,000","5,684,000","-8,814,000","5,569,000","18,925,000","2,891,000","-5,790,000","2,271,000","3,303,000","3,313,000","-4,521,000","-2,315,000","-1,695,000","-13,429,000","-4,508,000"
NormalizedIncome,"5,116,228,000","607,429,000","1,449,071,000","1,353,013,000","1,706,715,000","542,156,000","789,976,000","720,196,000","709,067,000","586,970,000","665,244,000","270,650,000","344,052,000","133,934,000","402,835,000","384,349,000","290,124,000","185,517,000","129,590,000","65,600,000","178,222,000","66,748,000","51,517,000","40,755,000","27,658,000","43,178,000","29,432,000","26,335,000","23,696,000","83,371,000","59,295,000","71,018,000","53,115,000","48,421,000","31,822,000","29,471,000","19,022,850","7,897,000","7,675,000","6,164,000","-4,584,000","35,219,000","62,460,000","68,214,000","60,233,000","47,095,000","37,967,000","43,519,000","31,197,550","30,913,000","30,141,000","32,443,000","21,704,800","21,770,200","19,312,800","24,904,679.852","12,836,550","14,707,892.375","14,230,500","19,546,700","9,319,200","14,044,176.49","12,095,800","16,441,723.885","3,559,605.751","38,211,000","6,946,000","5,684,000","-8,814,000","5,569,000","18,925,000","2,891,000","-5,790,000","2,271,000","3,303,000","3,313,000","-4,521,000","-2,315,000","-1,695,000","-13,429,000","-4,508,000"
InterestIncome,"411,214,000","108,512,000","96,135,000",,"269,086,000",,,"-133,175,000","21,697,000","-131,378,000","192,744,000","-53,470,000","76,104,000","32,436,000","7,004,000","68,028,000","-65,743,000","-38,681,000","-31,702,000","-58,363,000","13,592,000","-20,079,000","8,627,000","16,317,000","25,963,000","-3,734,000","3,930,000","872,000","-32,293,000","-6,177,000","616,000","1,100,000","1,401,000","-846,000","-193,000","-2,940,000","977,000","282,000","801,000","0",,"-95,000","1,696,000","1,013,000","865,000","938,000","853,000","921,000","972,000","2,444,000","1,808,000","866,000","1,610,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"765,620,000","189,429,000","190,429,000","253,841,000","194,440,000","447,825,000","453,403,000","322,326,000","184,083,000","177,801,000","160,660,000","205,503,000","135,529,000","128,807,000","108,862,000","101,605,000","146,962,000","113,973,000","92,390,000","113,845,000","46,742,000","43,586,000","35,536,000","35,455,000","35,537,000","39,163,000","35,333,000","35,217,000","59,030,000","16,413,000","13,486,000","13,328,000","10,052,000","8,284,000","7,629,000","10,468,000","6,740,000","5,016,000","4,990,000","5,006,000","5,090,000","4,942,000","4,915,000","5,303,000","4,865,000","4,832,000","4,945,000","4,893,000","4,959,000","4,457,000","674,000","674,000","670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-354,406,000","-80,917,000","-94,294,000","-253,841,000","74,646,000","-447,825,000","-453,403,000","-322,326,000","-162,386,000","-309,179,000","32,084,000","-205,503,000","-59,425,000","-96,371,000","-101,858,000","-33,577,000","-146,962,000","-113,973,000","-92,390,000","-113,845,000","-33,150,000","-63,665,000","-26,909,000","-19,138,000","-9,574,000","-39,163,000","-31,403,000","-34,345,000","-59,030,000","-19,530,000","-12,870,000","-12,228,000","-8,651,000","-8,284,000","-7,629,000","-10,468,000","-5,763,000","-4,734,000","-4,189,000","-5,006,000","-5,090,000","-5,037,000","-3,219,000","-4,290,000","-4,000,000","-3,894,000","-4,092,000","-3,972,000","-3,987,000","-2,013,000","1,134,000","192,000","940,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"6,605,723,000","740,282,000","1,851,388,000","1,847,630,000","2,228,942,000","954,242,000","1,314,863,000","1,357,928,000","979,953,000","327,134,000","1,172,983,000","706,419,000","535,188,000","248,203,000","487,672,000","530,241,000","446,578,000","245,303,000","208,627,000","127,807,000","270,534,000","133,855,000","114,663,000","86,687,000","75,416,000","59,894,000","77,571,000","75,707,000","97,456,000","61,929,000","111,023,000","130,700,000","98,996,000","82,288,000","57,120,000","57,117,000","7,670,000","19,920,000","16,936,000","15,661,000","-1,935,000","61,777,000","98,538,000","116,127,000","103,105,000","79,391,000","70,354,000","78,263,000","59,317,000","55,793,000","51,145,000","53,648,000","38,081,000","37,921,000","34,074,000","34,201,000","14,943,000","20,121,000","21,552,000","38,273,000","11,215,000","18,688,000","17,055,000","23,488,000","4,782,000","2,798,000","5,520,000","4,454,000","-9,783,000","4,689,000","18,398,000","2,617,000","-6,350,000","1,533,000","2,856,000","2,848,000","-4,911,000","-2,801,000","-2,275,000","-2,542,000","-4,054,000"
EBITDA,"19,044,502,000"
ReconciledCostOfRevenue,"17,332,683,000","5,239,575,000","4,206,589,000","4,018,008,000","3,868,511,000","4,165,160,000","3,867,751,000","3,643,707,000","3,599,701,000","3,466,023,000","3,097,919,000","3,005,657,000","2,870,614,000","3,069,250,000","2,412,346,000","2,289,867,000","2,196,075,000","2,107,354,000","1,992,980,000","1,902,308,000","1,657,024,000","1,654,419,000","1,532,844,000","1,473,098,000","1,369,540,000","1,249,365,000","1,173,958,000","1,121,752,000","1,046,401,000","1,014,332,000","954,394,000","914,848,000","869,186,000","811,849,000","791,019,000","753,525,000","726,863,000","695,867,000","662,638,000","643,428,000","623,933,000","575,155,000","536,617,000","489,978,000","438,151,000","390,790,000","344,469,000","314,934,000","307,162,000","275,486,000","275,274,000","269,243,000","259,268,000","232,846,000","224,496,000","230,087,000","222,805,000","200,050,000","194,453,000","196,693,000","194,972,000","169,348,000","158,793,000","150,579,000","148,265,000","170,187,000","99,067,000","100,311,000","94,985,000","78,442,000","71,601,000","69,788,000","56,627,000","44,464,000","38,648,000","35,241,000","30,007,000","23,390,000","21,496,000","18,092,000","15,158,000"
ReconciledDepreciation,"12,438,779,000","3,805,301,000","3,033,304,000","2,845,237,000","2,754,937,000","3,014,568,000","2,762,332,000","2,633,820,000","2,511,902,000","2,584,668,000","2,313,335,000","2,265,067,000","2,156,756,000","2,085,844,000","1,942,887,000","1,848,707,000","1,779,019,000","1,745,225,000","1,659,974,000","1,585,856,000","1,339,330,000","1,363,903,000","1,257,802,000","1,209,513,000","1,093,760,000","996,142,000","906,039,000","858,994,000","785,870,000","764,843,000","718,780,000","668,937,000","629,238,000","603,275,000","582,392,000","539,985,000","516,028,000","492,415,000","435,207,000","403,348,000","371,113,000","-480,013,000","222,359,000","178,648,000","122,753,000","-195,328,000","85,824,000","74,452,000","73,151,000","70,499,000","66,308,000","62,248,000","58,479,000","57,345,000","55,821,000","65,602,000","64,068,000","60,817,000","54,037,000","56,147,000","53,985,000","50,115,000","40,344,000","35,775,000","30,902,000","27,476,000","27,040,000","28,088,000","24,398,000","22,809,000","22,472,000","22,918,000","20,005,000","16,675,000","14,214,000","11,340,000","8,762,000","8,095,000","7,047,000","6,255,000","5,080,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"5,116,228,000","607,429,000","1,449,071,000","1,353,013,000","1,706,715,000","542,156,000","789,976,000","720,196,000","709,067,000","586,970,000","665,244,000","270,650,000","344,052,000","133,934,000","402,835,000","384,349,000","290,124,000","185,517,000","129,590,000","65,600,000","178,222,000","66,748,000","51,517,000","40,755,000","27,658,000","43,178,000","29,432,000","26,335,000","23,696,000","83,371,000","59,295,000","71,018,000","53,115,000","48,421,000","31,822,000","29,471,000","2,689,000","7,897,000","7,675,000","6,164,000","-4,584,000","35,219,000","62,460,000","68,214,000","60,233,000","47,095,000","37,967,000","43,519,000","32,272,000","30,913,000","30,141,000","32,443,000","22,363,000","22,732,000","20,371,000","26,579,000","13,378,000","15,776,000","15,732,000","25,580,000","9,864,000","14,860,000","12,781,000","17,037,000","4,404,000","38,211,000","6,946,000","5,684,000","-8,814,000","5,569,000","18,925,000","2,891,000","-5,790,000","2,271,000","3,303,000","3,313,000","-4,521,000","-2,315,000","-1,695,000","-13,429,000","-4,508,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-25,129,000",,"801,000","-493,000","-116,000","-95,000",,,,,,,"1,653,000",,,,"1,097,000","1,603,000","1,628,000","2,263,000","833,000","1,696,000","2,310,000","9,282,000","908,000","1,304,000","1,142,000","964,000","1,387,000",,,,,,,,,,,,,,,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-25,129,000",,"801,000","-493,000","-116,000","-95,000",,,,,,,"1,653,000",,,,"1,097,000","1,603,000","1,628,000","2,263,000","833,000","1,696,000","2,310,000","9,282,000","908,000","1,304,000","1,142,000","964,000","1,387,000",,,,,,,,,,,,,,,,
NormalizedEBITDA,"19,044,502,000","4,545,583,000","4,884,692,000","4,692,867,000","4,983,879,000","3,968,810,000","4,077,195,000","3,991,748,000","3,491,855,000","2,911,802,000","3,486,318,000","2,971,486,000","2,691,944,000","2,334,047,000","2,430,559,000","2,378,948,000","2,225,597,000","1,990,528,000","1,868,601,000","1,713,663,000","1,609,864,000","1,497,758,000","1,372,465,000","1,296,200,000","1,169,176,000","1,056,036,000","983,610,000","934,701,000","883,326,000","826,772,000","829,803,000","799,637,000","728,234,000","685,563,000","639,512,000","597,102,000","548,827,000","512,335,000","452,143,000","419,009,000","369,178,000","61,777,000","320,897,000","294,775,000","225,858,000","79,391,000","156,178,000","152,715,000","130,815,000","126,292,000","117,453,000","115,896,000","95,463,000","93,663,000","88,267,000","97,540,000","78,178,000","79,242,000","73,279,000","85,138,000","64,292,000","67,499,000","56,257,000","58,299,000","34,297,000","30,274,000","32,560,000","32,542,000","14,615,000","27,498,000","40,870,000","25,535,000","13,655,000","18,208,000","17,070,000","14,188,000","3,851,000","5,294,000","4,772,000","3,713,000","1,026,000"
TaxRateForCalcs,"0.12","0.27","0.13","0.15","0.16","0.27","0.08","0.3","0.11","0.27","0.34","0.27","0.14","0.27","0.06","0.1","0.03","0.4","0.11","0.4","0.2","0.261","0.35","0.2","0.31","0.4","0.3","0.35","0.38","0.35","0.39","0.39","0.4","0.346","0.36","0.368","0.35","0.35","0.358","0.35","0.347","0.38","0.333","0.384","0.387","0.368","0.35","0.35","0.35","0.398","0.4","0.388","0.4","0.4","0.35","0.26","0.35","0.37","0.35","0.35","0.4","0.374","0.4","0.382","0.391","0.4","0.007","0.002","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-8,795,150","0","0","0","0","0","0","0","0","0","0","0","578,550","0","0","0","438,800","641,200","569,800","588,679.852","291,550","627,892.375","808,500","3,248,700","363,200","488,176.49","456,800","368,723.885","542,605.751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
