name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
EBIT,"182,279,000","48,347,000","56,629,000","38,530,000","38,208,000","48,036,000","49,656,000","41,341,000","33,893,000","45,157,000","40,053,000","36,666,000","34,491,000","38,927,000","37,585,000","37,142,000","38,838,000","44,259,000","43,447,000","37,075,000","36,149,000","35,404,000","36,945,000","30,915,000","28,041,000","19,780,000","31,489,000","29,596,000","27,178,000","24,593,000","26,745,000","23,622,000","19,862,000","19,452,000","17,857,000","15,349,000","14,470,000","15,419,000","18,659,000","12,455,000","10,044,000","14,322,000","12,380,000","9,833,000","9,982,000","11,189,000","11,831,000","10,485,000","8,136,000","10,949,000","12,463,000","11,397,000","9,975,000","18,753,000","11,938,000","1,782,000","4,668,000","9,580,000","7,928,000","5,796,000","3,476,000","6,255,000","6,630,000","5,628,000","3,262,000","4,794,000","4,060,000","4,471,000","654,000","5,325,000","3,401,000","5,018,000","3,376,000","5,565,000","5,112,000","3,077,000","1,758,000","4,804,000","2,934,000","2,121,000","880,000","1,665,000","691,000","631,000","1,820,000","-2,040,000","659,000","-2,255,000","-1,797,000","-3,736,000","3,700,000","4,800,000","4,000,000","-1,100,000","2,600,000","3,000,000","400,000","-100,000","200,000","-1,900,000","100,000","-6,000,000","-3,600,000","-2,500,000","-200,000","6,000,000","-2,400,000","0","-1,100,000","2,000,000","-3,300,000","200,000","-700,000","500,000","1,600,000","2,800,000","-1,500,000","0","3,400,000","2,900,000","300,000","700,000","4,000,000","1,600,000","-3,000,000","-200,000","2,100,000","2,000,000","1,000,000","-147,600,000","51,700,000","51,700,000","41,300,000","-135,600,000","48,100,000","48,200,000","38,000,000"
EBITDA,"317,903,000"
ReconciledCostOfRevenue,"791,868,000","222,451,000","240,952,000","193,558,000","134,907,000","129,191,000","127,153,000","124,995,000","132,817,000","132,120,000","130,526,000","133,094,000","118,560,000","114,453,000","112,849,000","115,288,000","107,572,000","102,021,000","100,479,000","103,456,000","95,553,000","91,142,000","91,804,000","92,815,000","88,361,000","80,026,000","76,192,000","75,422,000","68,526,000","64,433,000","64,353,000","63,316,000","57,569,000","55,404,000","55,189,000","53,815,000","49,763,000","48,726,000","46,724,000","48,496,000","43,224,000","41,084,000","39,294,000","40,767,000","38,989,000","37,918,000","38,609,000","38,263,000","37,958,000","39,217,000","39,451,000","38,450,000","37,613,000","37,645,000","36,231,000","36,086,000","35,179,000","32,971,000","31,033,000","31,526,000","30,108,000","28,751,000","27,837,000","28,056,000","27,071,000","25,337,000","24,283,000","24,884,000","25,289,000","24,410,000","24,279,000","24,966,000","24,658,000","21,638,000","20,336,000","20,870,000","19,312,000","21,669,000","21,076,000","20,313,000","17,664,000","18,675,000","17,425,000","19,885,000","17,872,000","2,360,000","17,520,000","17,163,000","17,799,000","16,867,000","12,700,000","11,800,000","9,100,000","-20,900,000","16,800,000","17,400,000","12,300,000","10,100,000","11,600,000","11,600,000","11,500,000","17,700,000","12,800,000","13,200,000","13,200,000","-122,000,000","63,200,000","63,900,000","54,900,000","72,800,000","61,300,000","59,200,000","50,100,000","48,600,000","59,300,000","56,500,000","46,000,000","48,200,000","56,600,000","57,200,000","50,800,000","49,600,000","57,700,000","55,900,000","41,900,000","39,700,000","48,500,000","48,000,000","41,100,000",,,,,,,,
ReconciledDepreciation,"135,624,000","37,760,000","36,888,000","39,876,000","21,100,000","20,911,000","20,476,000","20,285,000","19,985,000","20,125,000","19,803,000","19,436,000","17,308,000","16,132,000","15,978,000","15,537,000","14,112,000","13,829,000","13,730,000","13,267,000","13,099,000","12,780,000","12,671,000","12,674,000","12,176,000","7,988,000","4,102,000","3,771,000","3,713,000","3,669,000","3,655,000","3,625,000","3,656,000","3,693,000","3,412,000","3,359,000","3,322,000","3,095,000","3,280,000","3,310,000","3,026,000","2,898,000","2,559,000","2,634,000","2,585,000","2,711,000","2,759,000","2,669,000","2,649,000","2,432,000","2,331,000","2,402,000","2,332,000","3,622,000","3,068,000","2,985,000","2,936,000","3,416,000","2,641,000","2,605,000","2,549,000","2,510,000","2,471,000","2,474,000","2,647,000","2,586,000","2,518,000","2,567,000","2,772,000","2,799,000","2,819,000","2,867,000","2,901,000","2,367,000","2,748,000","2,127,000","2,154,000","2,167,000","2,137,000","2,126,000","2,092,000","2,904,000","2,811,000","2,679,000","2,516,000","-3,989,000","4,902,000","4,576,000","4,197,000","3,661,000","3,300,000","2,500,000","1,800,000","700,000","3,000,000","700,000","1,100,000","600,000","100,000","700,000","700,000","1,400,000","1,100,000","1,000,000","1,000,000","-5,700,000","3,600,000","3,400,000","3,300,000","3,400,000","3,200,000","3,100,000","3,100,000","2,600,000","2,600,000","2,700,000","2,700,000","2,800,000","2,700,000","2,800,000","2,700,000","2,900,000","2,700,000","2,500,000","2,300,000","2,300,000","2,200,000","2,100,000","2,100,000",,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"161,458,000","54,782,000","44,170,000","25,530,000","36,976,000","54,094,000","39,284,000","53,892,000","47,550,000","46,790,000","40,390,000","31,999,000","27,348,000","31,552,000","38,924,000","39,161,000","37,825,000","61,798,000","38,263,000","31,578,000","32,306,000","51,642,000","22,264,000","18,872,000","17,079,000","8,618,000","20,142,000","18,836,000","17,273,000","15,317,000","17,000,000","14,740,000","11,883,000","10,512,000","11,049,000","9,047,000","8,493,000","9,376,000","10,832,000","7,105,000","5,681,000","8,699,000","7,506,000","5,624,000","5,728,000","7,210,000","6,723,000","6,249,000","4,872,000","6,656,000","7,475,000","6,873,000","6,006,000","5,131,000","6,359,000","246,000","3,126,000","6,190,000","5,160,000","3,750,000","2,401,000","4,177,000","4,413,000","3,760,000","2,012,000","3,121,000","2,581,000","2,021,000","470,000","3,030,000","2,032,000","2,975,000","2,091,000","3,468,000","3,233,000","1,981,000","17,296,000","2,581,000","1,739,000","1,290,000","562,000","163,000","251,000","372,000","-514,000","2,180,000","-2,476,000","-3,911,000","-3,300,000","-4,764,000","1,200,000","1,900,000","1,700,000","-900,000","900,000","900,000","200,000","400,000","300,000","-1,100,000","100,000","-55,300,000","-3,500,000","-1,100,000","-100,000","3,300,000","-2,300,000","-400,000","-1,300,000","-500,000","-3,200,000","-300,000","-700,000","400,000","400,000","1,400,000","-900,000","0","1,600,000","1,500,000","100,000","300,000","2,300,000","900,000","-2,400,000","100,000","1,400,000","1,400,000","600,000",,,,,,,,
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-849,000","-773,000","-703,000","3,990,000","-562,000","-524,000","-500,000","-1,030,000","-568,000","-102,000","-42,000","-27,000","-42,000","-63,000","-14,000","137,000","398,000","-8,801,000","402,000","548,000","441,000","364,000","447,000","477,000","306,000","200,000","97,000","303,000","224,000","-1,027,000","146,000","-410,000","138,000","41,000","102,000","339,000",,,"23,233,000",,,,,"0",,"235,000",,,"251,000","-90,000","-1,174,000","-2,251,000",,"300,000",,"1,000,000","-100,000","-700,000",,"200,000","200,000","200,000","200,000","-52,000,000","100,000","100,000","100,000",,,,,,,,,,,,,,,,,,,,,,"100,000","200,000",,,,,,,,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-849,000","-773,000","-703,000","3,990,000","-562,000","-524,000","-500,000","-1,030,000","-568,000","-102,000","-42,000","-27,000","-42,000","-63,000","-14,000","137,000","398,000","-8,801,000","402,000","548,000","441,000","364,000","447,000","477,000","306,000","200,000","97,000","303,000","224,000","-1,027,000","146,000","-410,000","138,000","41,000","102,000","339,000",,,"23,233,000",,,,,"0",,"235,000",,,"251,000","-90,000","-1,174,000","-2,251,000",,"300,000",,"1,000,000","-100,000","-700,000",,"200,000","200,000","200,000","200,000","-52,000,000","100,000","100,000","100,000",,,,,,,,,,,,,,,,,,,,,,"100,000","200,000",,,,,,,,,
NormalizedEBITDA,"317,903,000","86,107,000","93,517,000","78,406,000","59,308,000","68,947,000","70,132,000","61,626,000","53,878,000","65,282,000","59,856,000","56,102,000","51,799,000","55,059,000","53,563,000","52,679,000","52,950,000","58,088,000","57,177,000","50,342,000","49,248,000","48,184,000","49,616,000","43,589,000","40,217,000","27,768,000","35,591,000","33,367,000","30,891,000","28,262,000","30,400,000","27,247,000","23,518,000","23,145,000","21,269,000","18,708,000","17,792,000","18,514,000","22,788,000","16,538,000","13,773,000","13,230,000","15,501,000","12,991,000","13,067,000","14,930,000","15,158,000","13,256,000","10,827,000","13,408,000","14,836,000","13,862,000","12,321,000","22,238,000","14,608,000","13,568,000","7,202,000","12,448,000","10,128,000","8,037,000","5,578,000","8,288,000","8,795,000","7,902,000","5,812,000","7,077,000","6,354,000","8,065,000","3,280,000","8,534,000","6,082,000","7,844,000","6,175,000","7,593,000","7,860,000","5,204,000","-19,321,000","6,971,000","5,071,000","4,247,000","2,972,000","4,569,000","3,502,000","3,075,000","6,073,000","-6,029,000","5,310,000","2,411,000","3,574,000","2,176,000","7,000,000","7,000,000","5,800,000","-1,400,000","5,700,000","4,400,000","1,500,000","300,000","100,000","-1,400,000","600,000","47,400,000","-2,600,000","-1,600,000","700,000","300,000","1,200,000","3,400,000","2,200,000","5,400,000","-100,000","3,300,000","2,400,000","3,100,000","4,300,000","5,500,000","1,200,000","2,800,000","6,200,000","5,700,000","3,000,000","3,600,000","6,700,000","4,100,000","-700,000","2,100,000","6,300,000","3,900,000","3,100,000","-147,600,000","51,700,000","51,700,000","41,300,000","-135,600,000","48,100,000","48,200,000","38,000,000"
TaxRateForCalcs,"0.27","0.27","0.138","0.022","0.034","0.27","0.213","0.27","0.27","0.021","0.004","0.121","0.22","0.213","0.27","0.27","0.041","0.4","0.121","0.146","0.102","0.4","0.389","0.375","0.381","0.4","0.365","0.368","0.369","0.381","0.363","0.37","0.394","0.35","0.371","0.399","0.399","0.376","0.392","0.392","0.392","0.356","0.365","0.396","0.396","0.29","0.4","0.398","0.398","0.391","0.398","0.394","0.397","0.35","0.35","0.35","0.383","0.389","0.383","0.391","0.388","0.38","0.364","0.355","0.4","0.388","0.398","0.4","0.4","0.4","0.4","0.4","0.399","0.383","0.385","0.384","0.308","0.368","0.4","0.39","0.387","0.4","0.4","0.4","0.4","0.4","0.061","0.104","0.319","0.335","0.4","0.4","0.4","0.4","0.4","0.4","0.333","0.4","0.4","0.353","0.4","0.048","0.028","0.4","0.4","0.4","0.395","0.4","0.4","0.4","0.289","0.4","0.4","0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.378","0.25","0.226","0","0.364","0.333","0.4",,,,,,,,
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-332,640.202","-302,860.897","-275,450.166","1,419,723.786","-205,055.339","-207,427.221","-197,954.018","-298,993.011","-227,200","-40,611.384","-16,719.051","-10,545.871","-16,724.257","-24,796.453","-5,558.679","47,950","139,300","-3,080,350","154,139.645","213,075.039","169,096.547","142,409.091","173,421.871","181,036.096","111,308.824","70,967.742","38,800","117,466.745","89,045.752","-410,800","58,400","-164,000","55,200","16,400","40,676.826","129,697.525","0","0","7,159,481.28","0","0","0","0","0","0","94,000","0","0","15,235.205","-9,360.825","-374,701.465","-753,267.598","0","120,000","0","400,000","-40,000","-280,000","0","80,000","80,000","70,588.235","80,000","-2,506,024.096","2,777.778","40,000","40,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36,363.636","66,666.667","0",,,,,,,,
