name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
OperatingIncome,"1,196,000,000","220,000,000","417,000,000","330,000,000","229,000,000","263,000,000","433,000,000","313,000,000","239,000,000","267,000,000","406,000,000","296,000,000","235,000,000","248,000,000","374,000,000","302,000,000","215,000,000","272,000,000","423,000,000","306,000,000","227,000,000","246,000,000","314,000,000","297,000,000","213,000,000","231,367,000","361,108,000","276,352,000","203,173,000","221,749,000","337,225,000","253,429,000","185,826,000","216,219,000","324,643,000","241,773,000","164,139,000","166,781,000","327,609,000","270,419,000","159,325,000","177,486,000","279,682,000","201,188,000","145,141,000","152,088,000","273,955,000","195,983,000","126,065,000","137,381,000","214,406,000","157,192,000","114,630,000","123,194,000","212,211,000","140,417,000","-671,746,000","-1,657,725,000","553,554,000","553,554,000","553,554,000","-1,316,290,000","523,267,000","523,267,000","523,267,000","-95,576,000","-115,009,000","-123,549,000","-89,446,000","-19,386,000","-35,318,000","-62,890,000","-34,126,000","-12,771,000","-34,967,000","-54,592,000","-40,069,000","-10,700,000","-19,400,000","-39,200,000","-34,100,000","-600,000","-15,600,000","-28,700,000","-31,500,000","-6,900,000","-17,200,000","-33,600,000","-33,600,000","-18,500,000","-29,900,000","-43,400,000","-49,000,000","-26,200,000","-33,500,000","-45,000,000","-41,300,000","-28,800,000","-32,000,000","-51,300,000","-308,400,000","71,900,000","58,700,000","40,600,000","43,700,000","60,600,000","55,300,000","42,600,000","40,800,000","67,000,000","55,000,000","41,400,000","45,100,000","52,800,000","44,500,000","34,400,000","31,600,000","46,200,000","135,200,000","121,000,000","-227,000,000","144,300,000","127,400,000","115,300,000","-206,500,000","133,800,000","122,600,000","109,900,000","-192,000,000","129,300,000","118,400,000","105,000,000","-181,900,000","116,500,000"
NetNonOperatingInterestIncomeExpense,"-399,000,000","-99,000,000","-101,000,000","-101,000,000","-98,000,000","-99,000,000","-99,000,000","-101,000,000","-96,000,000","-98,000,000","-97,000,000","-94,000,000","-93,000,000","-91,000,000","-89,000,000","-86,000,000","-84,000,000","-83,000,000","-89,000,000","-85,000,000","-85,000,000","-83,000,000","-81,000,000","-81,000,000","-80,000,000","-73,516,000","-79,748,000","-77,299,000","-77,437,000","-77,200,000","-77,114,000","-75,297,000","-75,233,000","-76,778,000","-78,913,000","-79,381,000","-79,695,000","-80,152,000","-76,616,000","-79,730,000","-79,654,000","-79,089,000","-78,602,000","-78,504,000","-76,482,000","-82,736,000","-74,858,000","-78,734,000","-78,715,000","-76,754,000","-74,124,000","-73,688,000","-71,979,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"4,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,411,000","3,527,000","2,126,000","3,377,000","3,138,000","2,935,000","2,845,000","2,835,000","4,182,000","2,837,000","2,821,000","2,812,000","3,002,000","2,601,000","2,663,000","2,676,000",,,"2,614,000","2,305,000",,,,"2,549,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"403,000,000","103,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,556,000","78,972,000","75,794,000","76,937,000","78,042,000","80,324,000","80,602,000","80,949,000","78,976,000","79,453,000","82,551,000","82,466,000","82,091,000","81,203,000","81,167,000","79,158,000","82,736,000","74,858,000","81,348,000","81,020,000","76,754,000","74,124,000","73,688,000","74,528,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,"101,000,000","101,000,000","98,000,000","99,000,000","99,000,000","101,000,000","96,000,000","98,000,000","97,000,000","94,000,000","93,000,000","91,000,000","89,000,000","86,000,000","84,000,000","83,000,000","89,000,000","85,000,000","85,000,000","83,000,000","81,000,000","81,000,000","80,000,000","73,516,000","79,748,000","77,299,000","77,437,000","2,055,000","1,669,000","1,629,000","1,673,000","1,874,000","1,524,000","1,624,000","1,581,000","76,203,000",,,,,,,,,,,"78,715,000",,"74,124,000","73,688,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"843,000,000","773,000,000","24,000,000","22,000,000","24,000,000","17,000,000","18,000,000","20,000,000","16,000,000","-33,000,000","9,000,000","25,000,000","10,000,000","13,000,000","-30,000,000","6,000,000","9,000,000","12,000,000","6,000,000","5,000,000","3,000,000","3,000,000","10,000,000","9,000,000","3,000,000","-65,000","5,725,000","4,574,000","7,766,000","4,597,000","3,702,000","3,357,000","2,413,000","-39,493,000","3,262,000","5,327,000","4,367,000","7,695,000","4,031,000","6,576,000","4,974,000","3,826,000","5,679,000","3,129,000","1,454,000","5,504,000","3,626,000","4,323,000","2,935,000","2,289,000","1,519,000","2,622,000","-445,159,000","7,461,000","-1,177,000","201,000","1,275,000",,,,,,,,,"-851,000","-31,593,000","-2,554,000","2,699,000","-3,559,000","3,066,000","-671,000","-3,432,000","-4,052,000","234,000","-1,308,000","-6,545,000","-8,000,000","-14,600,000","-1,000,000","-200,000","-100,000","-100,000","-1,000,000","-100,000","200,000","-200,000","-800,000","100,000","1,500,000","200,000","-100,000","200,000","-300,000","-7,000,000","-100,000","600,000","-300,000","400,000","-200,000","-4,100,000","1,500,000","1,000,000","900,000","500,000","1,000,000","1,000,000","1,000,000","700,000","1,800,000","1,300,000","1,000,000","1,400,000","200,000","1,200,000","700,000","1,300,000","500,000",,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"747,000,000","747,000,000",,,,"0","0","0","0","-47,000,000","0","6,000,000","3,000,000","-2,000,000","-41,000,000",,"2,000,000","6,000,000","1,000,000","2,000,000","0","2,000,000","5,000,000","2,000,000","1,000,000","-14,510,000","5,914,000","5,586,000","6,010,000","5,202,000","4,435,000","3,674,000","3,954,000","-36,929,000","3,711,000","5,583,000","5,143,000","8,621,000","4,031,000","6,576,000","4,974,000","3,826,000","5,679,000","3,129,000","1,454,000","5,504,000","3,626,000","4,323,000","2,935,000","2,289,000","1,519,000","2,622,000","-445,159,000","7,461,000","-1,177,000","201,000","1,275,000",,,,,,,,,"-851,000","-31,593,000","-2,554,000","2,699,000","-3,559,000","3,066,000","-671,000","-3,432,000","-4,052,000","234,000","-1,308,000","-6,545,000","-8,000,000","-14,600,000","-1,000,000","-200,000","-100,000","-100,000","-1,000,000","-100,000","200,000","-200,000","-800,000","100,000","1,500,000","200,000","-100,000","200,000","-300,000","-7,000,000","-100,000","600,000","-300,000","400,000","-200,000","-4,100,000","1,500,000","1,000,000","900,000","500,000","1,000,000","1,000,000","1,000,000","700,000","1,800,000","1,300,000","1,000,000","1,400,000","200,000","1,200,000","700,000","1,300,000","500,000",,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,"0",,,,"0","0",,,"0","57,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","450,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,"0",,,"0","57,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"4,000,000",,,,,,,,,"4,000,000",,,,"2,000,000","2,000,000",,,"1,000,000","6,000,000",,,,,,,,"-5,739,000","-4,377,000","-4,882,000","-3,890,000","-4,375,000","-3,329,000","-3,684,000","36,564,000","-4,479,000","-5,469,000","-5,049,000","-4,248,000",,,,,,,,"-5,504,000","-3,626,000","-4,323,000","-2,935,000","-2,289,000","-1,519,000","-2,622,000","-4,841,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"747,000,000","747,000,000",,,,"0","0","0","0","-43,000,000","0","6,000,000","3,000,000","0","18,000,000",,"2,000,000","7,000,000","7,000,000","2,000,000","0","2,000,000","5,000,000","2,000,000","1,000,000","488,000","175,000","1,209,000","1,128,000","1,312,000","60,000","345,000","270,000","-365,000","-768,000","114,000","94,000","182,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"96,000,000","26,000,000","24,000,000","22,000,000","24,000,000","17,000,000","18,000,000","20,000,000","16,000,000","14,000,000","9,000,000","19,000,000","7,000,000","15,000,000","11,000,000","6,000,000","7,000,000","6,000,000","5,000,000","3,000,000","3,000,000","1,000,000","5,000,000","7,000,000","2,000,000","14,445,000","-189,000","-1,012,000","1,756,000","-605,000","-733,000","-317,000","-1,541,000","-2,564,000","-449,000","-256,000","-776,000","-684,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,640,000,000","894,000,000","340,000,000","251,000,000","155,000,000","181,000,000","352,000,000","232,000,000","159,000,000","136,000,000","318,000,000","227,000,000","152,000,000","170,000,000","255,000,000","222,000,000","140,000,000","201,000,000","340,000,000","226,000,000","145,000,000","166,000,000","243,000,000","225,000,000","136,000,000","157,786,000","287,085,000","203,627,000","133,502,000","149,146,000","263,813,000","181,489,000","113,006,000","99,948,000","248,992,000","167,719,000","88,811,000","94,324,000","255,024,000","197,265,000","84,645,000","102,223,000","206,759,000","125,813,000","70,113,000","74,856,000","202,723,000","121,572,000","50,285,000","62,916,000","141,801,000","86,126,000","-402,508,000","64,453,000","145,762,000","75,664,000","-736,530,000",,,,,,,,,"93,616,000","131,066,000","27,670,000","53,583,000","97,749,000","81,211,000","39,264,000","62,435,000","84,219,000","74,211,000","45,502,000","52,349,000","87,400,000","55,900,000","32,600,000","45,500,000","76,000,000","57,400,000","35,500,000","42,700,000","70,400,000","51,300,000","29,300,000","35,800,000","58,900,000","43,100,000","27,600,000","30,200,000","52,900,000","44,600,000","21,900,000","29,100,000","44,900,000","37,000,000","17,500,000","23,400,000","48,400,000","35,500,000","16,000,000","19,500,000","36,900,000","31,100,000","18,500,000","16,800,000","44,400,000","31,700,000","18,800,000","22,300,000","29,000,000","22,700,000","12,700,000","11,000,000","25,600,000",,,,,,,,,,,,,,,,
