name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
NormalizedIncome,"266,955,040","59,568,011.867","72,727,376","71,942,108","62,609,950","53,283,787.548","63,441,964","49,022,525","21,435,775","31,744,860","57,849,304","76,113,018","56,384,880","72,071,694.929","101,843,768","123,192,792","102,362,750","52,300,200","118,417,240","109,395,505","78,240,220","73,845,387.156","71,358,555","65,965,688","52,812,834","59,160,348.504","66,378,500","63,515,900","51,232,600","54,606,217.24","52,634,060","48,944,500","39,573,370","37,763,458.036","43,439,915","41,643,000","34,786,933","35,386,691.542","43,555,249.639","35,460,237.642","31,569,098.376","29,943,049.608","31,424,862.187","31,022,338.819","23,559,006.962","26,743,868.651","13,441,741.458","10,323,359.623","3,441,687.364","2,971,054.245","2,306,390.989","-1,549,047.365","1,373,117.014","9,251,749.877","10,963,429.133","8,214,721.233","8,117,038.345","8,152,739.866","8,329,303.581","6,393,172.002","6,586,256.178","17,944,600","8,234,187.234","3,721,400","3,059,000","2,638,000","2,639,000","1,075,000","1,075,000","503,000","503,000","503,000","503,000"
InterestIncome,,,,,,"173,000","1,168,000","1,856,000","3,073,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,000","96,000","209,000","170,000","206,000",,,"191,000","208,000","229,000","266,000","367,000","390,000",,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-1,839,000","-649,000","-288,000","-407,000","-495,000","173,000","1,168,000","1,856,000","3,073,000","2,501,000","3,734,000","4,051,000","3,952,000","4,132,000","3,884,000","729,000","311,000","86,000","-125,000","468,000","308,000","469,000","373,000","270,000","192,000","34,000","-40,000","-112,000","-184,000","66,000","-4,000","0","-139,000","24,000","63,000","-35,000","-53,000","-222,000","55,000","615,000","-129,000","-96,000","-209,000","-170,000","-206,000","-439,000","-350,000","-191,000","-208,000","-229,000","-266,000","-367,000","-390,000",,,,,,,,,,,,,,,,,,,,
EBIT,"352,763,000","77,656,000","98,352,000","95,078,000","81,677,000","70,427,000","74,712,000","61,140,000","25,231,000","49,825,000","74,953,000","96,164,000","69,928,000","91,391,000","125,551,000","164,509,000","135,805,000","147,174,000","164,139,000","148,325,000","105,934,000","103,380,000","96,991,000","93,451,000","74,986,000","80,916,000","94,687,000","90,610,000","73,270,000","77,052,000","73,975,000","69,694,000","56,419,000","50,417,000","61,336,000","59,765,000","49,165,000","48,893,000","61,803,000","53,091,000","44,083,000","46,278,000","49,377,000","45,504,000","34,106,000","38,853,000","20,545,000","15,685,000","5,265,000","4,893,000","3,573,000","-1,322,000","1,877,000","14,794,000","17,089,000","12,773,000","12,540,000","12,352,000","12,814,000","10,106,000","11,052,000","10,638,000","10,338,000","7,515,000","32,464,000","-54,726,000","27,378,000","20,815,000","20,815,000","-42,470,000","15,177,000","15,177,000","15,177,000"
EBITDA,"449,093,000"
ReconciledCostOfRevenue,"764,462,000","198,462,000","193,276,000","191,130,000","181,594,000","189,751,000","165,649,000","159,962,000","146,366,000","182,424,000","176,280,000","183,532,000","166,136,000","163,303,000","161,162,000","178,638,000","156,502,000","152,262,000","168,060,000","163,077,000","128,579,000","124,786,000","121,226,000","115,084,000","92,838,000","101,583,000","110,237,000","106,435,000","91,133,000","93,485,000","90,561,000","87,977,000","81,291,000","84,337,000","79,339,000","78,249,000","66,211,000","69,856,000","70,420,000","63,017,000","54,508,000","57,100,000","58,605,000","55,230,000","46,292,000","45,466,000","39,878,000","36,797,000","30,657,000","34,381,000","29,085,000","28,613,000","29,547,000","31,663,000","32,590,000","29,047,000","28,476,000","31,440,000","26,200,000","23,633,000","22,422,000","21,948,000","18,864,000","19,560,000",,,,,,,,,
ReconciledDepreciation,"96,330,000","24,203,000","24,151,000","24,157,000","23,819,000","23,366,000","23,838,000","23,251,000","24,099,000","23,737,000","25,045,000","24,684,000","22,802,000","21,377,000","20,167,000","19,504,000","19,223,000","18,152,000","16,702,000","15,210,000","14,504,000","13,829,000","13,993,000","12,259,000","11,394,000","11,336,000","10,903,000","10,433,000","9,743,000","9,203,000","9,321,000","8,986,000","8,102,000","8,110,000","8,529,000","7,668,000","7,217,000","6,976,000","6,810,000","6,143,000","6,215,000","5,780,000","6,227,000","6,297,000","5,658,000","5,747,000","5,584,000","5,288,000","5,226,000","5,148,000","4,981,000","4,663,000","4,380,000","4,733,000","3,576,000","3,916,000","3,609,000","3,749,000","3,145,000","2,685,000","2,725,000","3,441,000","1,910,000",,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"278,416,000","65,087,000","75,402,000","69,800,000","68,127,000","49,339,000","35,604,000","38,226,000","36,403,000","-4,450,000","57,253,000","72,272,000","55,159,000","75,559,000","100,517,000","121,617,000","106,334,000","52,956,000","115,597,000","104,116,000","74,945,000","75,132,000","69,235,000","67,058,000","49,326,000","60,704,000","62,791,000","61,299,000","57,359,000","56,431,000","55,200,000","48,283,000","40,531,000","36,595,000","42,338,000","41,720,000","35,127,000","34,912,000","42,435,000","37,742,000","29,915,000","31,086,000","32,869,000","30,736,000","23,068,000","27,062,000","13,226,000","10,306,000","3,397,000","3,122,000","2,255,000","-1,229,000","1,271,000","9,060,000","10,893,000","8,552,000","8,149,000","8,337,000","8,557,000","6,388,000","6,613,000","16,636,000","6,479,000","3,059,000","3,059,000","2,638,000","2,639,000","1,075,000","1,075,000","503,000","503,000","503,000","503,000"
TotalUnusualItemsExcludingGoodwill,"15,120,000","7,147,000","3,634,000","-2,826,000","7,165,000","-5,209,000","-33,299,000","-13,931,000","19,565,000","-49,582,000","-808,000","-5,074,000","-1,613,000","4,661,000","-1,688,000","-2,118,000","5,295,000","1,093,000","-3,917,000","-7,183,000","-4,453,000","1,820,000","-2,905,000","1,556,000","-4,967,000","2,100,000","-5,125,000","-3,167,000","8,752,000","2,579,000","3,614,000","-945,000","1,370,000","-1,564,000","-1,563,000","110,000","481,000","-653,000","-1,591,000","3,262,000","-2,380,000","1,657,000","2,072,000","-412,000","-712,000","453,000","-322,000","-26,000","-66,000","223,000","-75,000","464,000","-148,000","-288,000","-103,000","489,000","47,000","267,000","309,000","-8,000","44,000","-2,181,000","-2,006,000","-1,104,000",,,,,,,,,
TotalUnusualItems,"15,120,000","7,147,000","3,634,000","-2,826,000","7,165,000","-5,209,000","-33,299,000","-13,931,000","19,565,000","-49,582,000","-808,000","-5,074,000","-1,613,000","4,661,000","-1,688,000","-2,118,000","5,295,000","1,093,000","-3,917,000","-7,183,000","-4,453,000","1,820,000","-2,905,000","1,556,000","-4,967,000","2,100,000","-5,125,000","-3,167,000","8,752,000","2,579,000","3,614,000","-945,000","1,370,000","-1,564,000","-1,563,000","110,000","481,000","-653,000","-1,591,000","3,262,000","-2,380,000","1,657,000","2,072,000","-412,000","-712,000","453,000","-322,000","-26,000","-66,000","223,000","-75,000","464,000","-148,000","-288,000","-103,000","489,000","47,000","267,000","309,000","-8,000","44,000","-2,181,000","-2,006,000","-1,104,000",,,,,,,,,
NormalizedEBITDA,"433,973,000","94,712,000","118,869,000","122,061,000","98,331,000","99,002,000","131,849,000","98,322,000","29,765,000","123,144,000","100,806,000","125,922,000","94,343,000","108,107,000","147,406,000","186,131,000","149,733,000","164,233,000","184,758,000","170,718,000","124,891,000","115,389,000","113,889,000","104,154,000","91,347,000","90,152,000","110,715,000","104,210,000","74,261,000","83,676,000","79,682,000","79,625,000","63,151,000","60,091,000","71,428,000","67,323,000","55,901,000","56,522,000","70,204,000","55,972,000","52,678,000","50,401,000","53,532,000","52,213,000","40,476,000","44,147,000","26,451,000","20,999,000","10,557,000","9,818,000","8,629,000","2,877,000","6,405,000","19,815,000","20,768,000","16,200,000","16,102,000","15,834,000","15,650,000","12,799,000","13,733,000","16,260,000","14,254,000","8,619,000","32,464,000","-54,726,000","27,378,000","20,815,000","20,815,000","-42,470,000","15,177,000","15,177,000","15,177,000"
TaxRateForCalcs,"0.242","0.228","0.264","0.242","0.23","0.243","0.164","0.225","0.235","0.27","0.262","0.243","0.24","0.252","0.214","0.256","0.25","0.4","0.28","0.265","0.26","0.293","0.269","0.298","0.298","0.265","0.3","0.3","0.3","0.292","0.29","0.3","0.301","0.253","0.295","0.3","0.293","0.273","0.296","0.301","0.305","0.31","0.303","0.305","0.31","0.298","0.33","0.332","0.323","0.323","0.315","0.31","0.31","0.334","0.316","0.31","0.32","0.31","0.263","0.354","0.392","0.4","0.125","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"3,659,040","1,628,011.867","959,376","-683,892","1,647,950","-1,264,212.452","-5,461,036","-3,134,475","4,597,775","-13,387,140","-211,696","-1,232,982","-387,120","1,173,694.929","-361,232","-542,208","1,323,750","437,200","-1,096,760","-1,903,495","-1,157,780","533,387.156","-781,445","463,688","-1,480,166","556,348.504","-1,537,500","-950,100","2,625,600","754,217.24","1,048,060","-283,500","412,370","-395,541.964","-461,085","33,000","140,933","-178,308.458","-470,750.361","980,237.642","-725,901.624","514,049.608","627,862.187","-125,661.181","-220,993.038","134,868.651","-106,258.542","-8,640.377","-21,312.636","72,054.245","-23,609.011","143,952.635","-45,882.986","-96,250.123","-32,570.867","151,721.233","15,038.345","82,739.866","81,303.581","-2,827.998","17,256.178","-872,400","-250,812.766","-441,600","0","0","0","0","0","0","0","0","0"
