name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
	ResearchAndDevelopment,"335,372,000","93,173,000","82,899,000","77,255,000","82,045,000","67,228,000","66,773,000","64,090,000","71,224,000","68,898,000","64,887,000","61,439,000","66,141,000","60,342,000","61,049,000","59,709,000","65,065,000","59,673,000","57,226,000","53,373,000","52,162,000","46,755,000","42,341,000","37,690,000","40,842,000","37,674,000","38,396,000","36,693,000","35,828,000","32,417,000","32,583,000","32,052,000","28,234,000","26,520,000","24,857,000","20,597,000","21,905,000","20,371,000","19,351,000","17,542,000","17,480,000","15,191,000","13,542,000","11,006,000","12,594,000","13,775,000","14,235,000","13,577,000","13,179,000","12,520,000","10,904,000","9,378,000","10,856,000","10,477,000","9,943,000","9,519,000","9,304,000","10,466,000","11,408,000","11,663,000","10,604,000","9,141,000","8,862,000","8,373,000","6,726,000","4,982,000","4,953,000","4,507,000","3,629,000","3,344,000","3,222,000","2,872,000","2,694,000","2,909,000","3,595,000","2,816,000","3,472,000","7,453,000","4,820,000","4,624,000","4,869,000","12,254,000","13,828,000","16,737,000","18,632,000","17,408,000","18,352,000","12,931,000","6,915,000","6,300,000","3,300,000",,
	DepreciationAmortizationDepletionIncomeStatement,"129,953,000","32,560,000","32,508,000","32,549,000","32,336,000","32,083,000","30,894,000","31,035,000","30,899,000","31,877,000","28,893,000","28,426,000","27,972,000","28,565,000","26,940,000","29,501,000","28,319,000","27,674,000","27,439,000","25,822,000","26,097,000","24,316,000","23,286,000","22,675,000","22,145,000","21,877,000","20,866,000","20,372,000","18,513,000","19,524,000","19,286,000","18,279,000","15,021,000","12,985,000","11,959,000","11,934,000","6,060,000","5,351,000","5,381,000","5,463,000","4,767,000","4,316,000","4,185,000","4,292,000","4,277,000","4,267,000","4,130,000","4,152,000","4,108,000","4,142,000","4,103,000","4,238,000","4,239,000","3,651,000","3,173,000","3,491,000","3,590,000","2,835,000","2,835,000","2,932,000","2,812,000","2,047,000","1,943,000","2,198,000","2,296,000","2,296,000","2,296,000","520,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","2,198,000","-59,116,000","22,966,000","22,833,000","25,247,000","23,946,000","26,556,000","23,732,000","2,168,230,000","239,329,000","238,700,000","189,080,000","9,000,000","4,400,000","7,500,000",,
		DepreciationAndAmortizationInIncomeStatement,"129,953,000","32,560,000","32,508,000","32,549,000","32,336,000","32,083,000","30,894,000","31,035,000","30,899,000","31,877,000","28,893,000","28,426,000","27,972,000","28,565,000","26,940,000","29,501,000","28,319,000","27,674,000","27,439,000","25,822,000","26,097,000","24,316,000","23,286,000","22,675,000","22,145,000","21,877,000","20,866,000","20,372,000","18,513,000","19,524,000","19,286,000","18,279,000","15,021,000","12,985,000","11,959,000","11,934,000","6,060,000","5,351,000","5,381,000","5,463,000","4,767,000","4,316,000","4,185,000","4,292,000","4,277,000","4,267,000","4,130,000","4,152,000","4,108,000","4,142,000","4,103,000","4,238,000","4,239,000","3,651,000","3,173,000","3,491,000","3,590,000","2,835,000","2,835,000","2,932,000","2,812,000","2,047,000","1,943,000","2,198,000","2,296,000","2,296,000","2,296,000","520,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","2,198,000","-59,116,000","22,966,000","22,833,000","25,247,000","23,946,000","26,556,000","23,732,000","2,168,230,000","239,329,000","238,700,000","189,080,000","9,000,000","4,400,000","7,500,000",,
			DepreciationIncomeStatement,"81,934,000","19,987,000","20,549,000","20,489,000","20,909,000","21,189,000","20,554,000","20,654,000","20,465,000","22,167,000","19,269,000","18,778,000","18,373,000","20,273,000","18,646,000","21,207,000","19,888,000","19,845,000","19,686,000","18,069,000","18,528,000","17,699,000","16,688,000","15,964,000","15,429,000","15,094,000","14,114,000","13,620,000","11,733,000","11,121,000","10,883,000","9,876,000","8,173,000","8,091,000","7,100,000","6,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,735,000","20,602,000","20,010,000","19,912,000","19,116,000","18,340,000","16,452,000",,,,,,,,
			Amortization,"48,019,000","12,573,000","11,959,000","12,060,000","11,427,000","10,894,000","10,340,000","10,381,000","10,434,000","9,710,000","9,624,000","9,648,000","9,599,000","8,292,000","8,294,000","8,294,000","8,431,000","7,829,000","7,753,000","7,753,000","7,569,000","6,617,000","6,598,000","6,711,000","6,716,000","6,783,000","6,752,000","6,752,000","6,780,000","8,403,000","8,403,000","8,403,000","6,848,000","4,894,000","4,859,000","5,734,000","6,060,000","5,351,000","5,381,000","5,463,000","4,767,000","4,316,000","4,185,000","4,292,000","4,277,000","4,267,000","4,130,000","4,152,000","4,108,000","4,142,000","4,103,000","4,238,000","4,239,000","3,651,000","3,173,000","3,491,000","3,590,000","2,835,000","2,835,000","2,932,000","2,812,000","2,047,000","1,943,000","2,198,000","2,296,000","2,296,000","2,296,000","520,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","2,198,000","2,231,000","2,231,000","2,231,000","5,237,000","4,034,000","7,440,000","5,392,000","2,151,778,000","239,329,000","238,700,000","189,080,000","9,000,000",,,,
				AmortizationOfIntangiblesIncomeStatement,"48,019,000","12,573,000","11,959,000","12,060,000","11,427,000","10,894,000","10,340,000","10,381,000","10,434,000","9,710,000","9,624,000","9,648,000","9,599,000","8,292,000","8,294,000","8,294,000","8,431,000","7,829,000","7,753,000","7,753,000","7,569,000","6,617,000","6,598,000","6,711,000","6,716,000","6,783,000","6,752,000","6,752,000","6,780,000","8,403,000","8,403,000","8,403,000","6,848,000","4,894,000","4,859,000","5,734,000","6,060,000","5,351,000","5,381,000","5,463,000","4,767,000","4,316,000","4,185,000","4,292,000","4,277,000","4,267,000","4,130,000","4,152,000","4,108,000","4,142,000","4,103,000","4,238,000","4,239,000","3,651,000","3,173,000","3,491,000","3,590,000","2,835,000","2,835,000","2,932,000","2,812,000","2,047,000","1,943,000","2,198,000","2,296,000","2,296,000","2,296,000","520,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","2,198,000","2,231,000","2,231,000","2,231,000","5,237,000","4,034,000","7,440,000","5,392,000","2,151,778,000","239,329,000","238,700,000","189,080,000","9,000,000",,,,
	ProvisionForDoubtfulAccounts,"763,000","-223,000","275,000","971,000","-260,000","-584,000","-1,627,000","2,893,000","2,199,000","-414,000","623,000","915,000","800,000","1,079,000","652,000","420,000","521,000","805,000","1,499,000","752,000","153,000","129,000","278,000","342,000","486,000","605,000","775,000","345,000","-9,000","274,000","784,000","274,000","-103,000","75,000","-100,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,616,000","4,646,000","6,371,000","7,188,000","8,717,000","11,038,000","4,514,000",,,,,,,,
OperatingIncome,"807,202,000","213,052,000","207,146,000","197,460,000","189,544,000","165,854,000","182,230,000","190,599,000","162,991,000","156,322,000","143,208,000","137,096,000","141,365,000","134,336,000","116,134,000","57,883,000","107,699,000","98,054,000","86,982,000","93,239,000","115,019,000","124,133,000","114,949,000","111,002,000","120,975,000","123,628,000","115,961,000","106,803,000","122,281,000","136,157,000","120,124,000","113,364,000","124,974,000","117,949,000","100,963,000","96,750,000","101,611,000","96,141,000","80,159,000","66,965,000","71,639,000","84,064,000","65,491,000","73,232,000","72,748,000","72,346,000","59,042,000","56,839,000","66,050,000","62,222,000","50,745,000","54,394,000","56,573,000","57,349,000","51,769,000","52,315,000","53,340,000","51,046,000","35,771,000","30,782,000","27,151,000","26,403,000","21,761,000","17,293,000","17,649,000","21,064,000","18,798,000","17,166,000","16,347,000","8,651,000","13,465,000","12,627,000","8,170,000","4,552,000","-1,121,000","-8,956,000","-14,151,000","-25,052,000","-36,011,000","-37,025,000","-38,624,000","-46,858,000","-53,661,000","-63,280,000","-2,209,603,000","-305,954,000","-307,679,000","-245,597,000","-39,022,000","-18,100,000","-18,600,000","400,000","100,000"
NetNonOperatingInterestIncomeExpense,"-56,712,000","-14,883,000","-15,272,000","-13,301,000","-13,256,000","-11,072,000","-11,017,000","-7,747,000","-10,162,000","-5,273,000","-4,219,000","-2,036,000","-3,481,000","-7,274,000","-5,308,000","-2,795,000","-885,000","-363,000","-283,000","-365,000","27,000","-500,000","-857,000","-1,246,000","-1,333,000","-1,706,000","-1,907,000","-2,137,000","-1,575,000","-2,233,000","-2,472,000","-2,776,000","-302,000","1,534,000","1,458,000","1,446,000","1,556,000","1,589,000","1,568,000","1,622,000","1,633,000","1,995,000","2,703,000","3,021,000","2,951,000","2,694,000","2,587,000","2,644,000","2,541,000","2,701,000","2,724,000","3,349,000","4,030,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"15,620,000","3,434,000","2,872,000","4,736,000","4,578,000","6,270,000","6,307,000","9,502,000","7,043,000","11,402,000","7,908,000","6,410,000","8,635,000","7,308,000","9,258,000","6,409,000","3,965,000","4,487,000","4,463,000","4,281,000","4,624,000","4,180,000","3,809,000","3,393,000","3,320,000","2,935,000","2,723,000","2,541,000","3,001,000","2,291,000","2,010,000","1,740,000","1,639,000","1,534,000","1,458,000","1,446,000","1,556,000","1,589,000","1,568,000","1,622,000","1,633,000","1,995,000","2,703,000","3,021,000","2,951,000","2,842,000","2,809,000","3,262,000","3,250,000","3,410,000","3,434,000","4,059,000","4,740,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"72,332,000","18,317,000","18,144,000","18,037,000","17,834,000","17,342,000","17,324,000","17,249,000","17,205,000","16,675,000","12,127,000","8,446,000","12,116,000","14,582,000","14,566,000","9,204,000","4,850,000","4,850,000","4,746,000","4,646,000","4,597,000","4,680,000","4,666,000","4,639,000","4,653,000","17,312,000","-251,000","-160,000","-220,000","14,366,000","-230,000","-155,000","-49,000",,,,,,,,,"0","0","0","0","148,000","222,000","618,000","709,000","709,000","710,000","710,000","710,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,671,000","4,881,000","4,838,000","4,796,000","-9,842,000","4,712,000","4,671,000","1,990,000",,,,,,"-1,593,000","-1,626,000","-1,646,000",,"-3,002,000",,,,"-2,636,000","-2,771,000","2,662,000",,"2,807,000","3,454,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-22,269,000","-17,189,000","1,754,000","1,163,000","-7,997,000","-25,822,000","-3,230,000","-1,773,000","-14,769,000","-21,609,000","-671,000","-1,892,000","-6,329,000","-13,989,000","-56,000","-3,535,000","-39,121,000","-69,678,000","-570,000","-5,465,000","-475,000","2,181,000","-2,406,000","-407,000","-7,045,000","-1,447,000","-68,000","-2,148,000","-1,061,000","-67,000","-73,000","-1,912,000","-5,008,000","-2,589,000","-1,674,000","1,081,000","-511,000","-191,000","-216,000","1,181,000","-488,000","2,095,000","-47,000","-32,000","-1,026,000","-1,055,000","-1,317,000","-45,000","46,000","-354,000","-576,000","289,000","1,135,000","-2,138,000","155,000","-906,000","684,000","53,000","1,272,000","-394,000","-205,000","359,000","-448,000","477,000","443,000","205,000","-1,460,000","77,000","-726,000","330,000","-612,000","-3,349,000","-2,007,000","-2,097,000","1,637,000","-1,299,000","9,805,000","-10,743,000","-12,065,000","-6,007,000","-23,108,000","-21,482,000","-7,928,000","-38,385,000","-18,108,000","0",,"-1,372,000",,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,000","52,000","1,000","25,000","4,000","13,000","-632,000","299,000","75,000","9,000","99,000","49,000","127,000",,"142,000","83,000","105,000","455,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,616,000","-4,646,000",,"-9,188,000","-8,717,000","-11,191,000","-6,361,000",,,,,,,,
	SpecialIncomeCharges,"-24,054,000","-16,967,000","-1,881,000","1,974,000","-7,180,000","-31,237,000","-1,072,000","-170,000","-10,661,000","-21,000,000","81,000","-1,314,000","-6,840,000","-14,048,000","403,000","-766,000","-39,142,000","-70,151,000","-1,105,000","-6,028,000","209,000","-603,000","-3,184,000","-822,000","-6,856,000","-948,000","-272,000","-543,000","-760,000","-75,000","115,000","-1,013,000","-4,127,000","-2,194,000","-1,369,000","709,000","-431,000","-841,000","-241,000","1,177,000","-501,000","2,727,000","-346,000","-107,000","-1,035,000","-1,154,000","-1,366,000","-172,000","46,000","-496,000","-659,000","184,000","680,000","-2,138,000","155,000","-906,000","684,000","53,000","1,272,000","-394,000","-205,000","359,000","-448,000","477,000","443,000","205,000","-1,460,000","77,000","-726,000","330,000","-612,000","-3,349,000","-2,007,000","-2,097,000","1,637,000","-1,299,000","9,805,000","-26,376,000","-7,449,000","-1,361,000","-23,108,000","-12,294,000","789,000","-27,194,000","-11,747,000","0",,"-1,372,000",,,,,
		RestructuringAndMergernAcquisition,"24,054,000","16,967,000","1,881,000","-1,974,000","7,180,000","31,237,000","1,072,000","-105,000","10,661,000","11,000,000","-81,000","1,314,000","6,840,000","14,048,000","-403,000","766,000","16,051,000","70,151,000","1,105,000","6,028,000","-209,000","603,000","3,184,000","822,000","6,856,000","948,000","272,000","543,000","760,000","75,000","-115,000","1,013,000","4,127,000","2,194,000","1,369,000","-709,000","431,000","392,000","0","-46,000","60,000","4,728,000","158,000",,,,"0","0","0","0","0","0","454,000",,,,,"0",,"-178,000",,,,,,,,,,,,,,"0",,"1,299,000","-9,820,000","26,675,000","6,138,000","602,000","12,409,000","14,302,000",,"26,194,000",,,,,,,,,
		OtherSpecialCharges,,,,,,"0",,"275,000",,"10,000,000",,,,"0",,,"23,091,000",,,,,,,,,,,,,,,,,,,,,,"241,000","-1,131,000","441,000","-7,455,000","188,000",,,,"1,366,000","172,000","-46,000","496,000","659,000","-184,000","-1,134,000",,,,,"-53,000",,"572,000",,,,,,,,,,,,,,"2,097,000",,,"15,000","-299,000","1,311,000","759,000","10,699,000","-2,008,000",,"1,000,000",,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,785,000","-222,000","3,635,000","-811,000","-817,000","5,415,000","-2,158,000","-1,603,000","-4,108,000","-609,000","-752,000","-578,000","511,000","59,000","-459,000","-2,769,000","21,000","473,000","535,000","563,000","-684,000","2,784,000","778,000","415,000","-189,000","-499,000","204,000","-1,605,000","-301,000","8,000","-188,000","-899,000","-881,000","-395,000","-305,000","341,000","-132,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
