name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986,05/31/1986,02/28/1986,11/30/1985,08/31/1985
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,300,000","39,000,000","39,200,000","39,400,000","40,100,000","37,900,000","35,900,000","36,500,000","33,900,000","32,000,000","31,300,000","30,000,000","29,900,000","29,200,000","28,900,000","28,800,000","29,100,000","28,900,000","27,900,000","27,500,000","29,100,000","26,800,000","22,400,000","29,600,000","27,600,000","26,000,000","24,800,000","24,100,000","26,600,000","23,400,000","22,800,000","22,600,000","21,900,000","25,900,000","22,800,000","23,300,000","50,100,000","15,500,000","5,900,000","20,800,000","12,400,000","14,000,000","11,100,000","700,000","15,400,000","10,800,000",,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,600,000","6,300,000",,"35,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"1,064,300,000","252,800,000","257,500,000","269,300,000","284,700,000","269,300,000","225,900,000","163,500,000","204,100,000","211,600,000","206,400,000","216,600,000","189,100,000","197,000,000","188,700,000","213,900,000","188,400,000","179,600,000","174,400,000","175,900,000","159,100,000","145,600,000","147,300,000","164,900,000","144,400,000","126,000,000","137,800,000","143,800,000","129,100,000","129,800,000","124,400,000","131,200,000","110,500,000","117,400,000","116,500,000","124,000,000","100,800,000","101,400,000","98,100,000","107,100,000","91,100,000","10,400,000","109,300,000","140,900,000","89,900,000","96,800,000","106,600,000","151,500,000","100,700,000","73,700,000","112,900,000","90,200,000","40,900,000","68,600,000","108,800,000","149,300,000","96,000,000","149,600,000","135,200,000","139,000,000","116,100,000","127,100,000","138,100,000","141,700,000","110,400,000","129,900,000","129,100,000","133,500,000","95,800,000","125,900,000","116,300,000","116,300,000","108,600,000","103,700,000","102,200,000","105,900,000","114,600,000","108,600,000","113,700,000","115,100,000","103,200,000","93,300,000","103,200,000","103,400,000","109,800,000","111,500,000","124,500,000","125,000,000","119,900,000","115,500,000","112,800,000","106,900,000","103,600,000","93,600,000","92,000,000","95,300,000","90,400,000","89,000,000","86,200,000","85,100,000","82,600,000","81,600,000","79,400,000","73,500,000","71,400,000","68,100,000","67,900,000","66,700,000","64,800,000","54,900,000","53,300,000","56,200,000","51,500,000","41,900,000","41,900,000","46,000,000","45,600,000","39,000,000","41,900,000","48,000,000","43,600,000","38,700,000","30,400,000","35,100,000","38,100,000","27,300,000","41,300,000","41,300,000","41,600,000","34,300,000","45,800,000","413,900,000","-1,013,700,000","381,600,000","409,900,000","373,900,000","-953,800,000","367,100,000","380,600,000","330,800,000","-700,200,000","271,600,000","280,200,000","249,700,000","-588,900,000","226,300,000"
NetNonOperatingInterestIncomeExpense,"-70,200,000","-20,000,000","-18,000,000","-16,000,000","-16,200,000","-15,600,000","-15,600,000","-20,000,000","-18,800,000","-17,800,000","-19,000,000","-19,500,000","-19,500,000","-16,300,000","-14,700,000","-14,300,000","-13,200,000","-13,300,000","-16,800,000","-16,200,000","-16,700,000","-14,500,000","-14,700,000","-15,400,000","-15,300,000","-15,200,000","-14,700,000","-15,300,000","-15,300,000","-16,900,000","-15,400,000","-15,600,000","-15,400,000","-16,000,000","-16,000,000","-14,800,000","-12,200,000","-17,900,000","-18,000,000","-18,600,000","-18,300,000","-17,500,000","-17,900,000","-17,700,000","-17,900,000","-18,900,000","-19,100,000","-21,100,000","-17,500,000","-18,300,000","-19,100,000","-20,400,000","-27,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"70,200,000","20,000,000","18,000,000","16,000,000","16,200,000","15,600,000","15,600,000","20,000,000","18,800,000","17,800,000","19,000,000","19,500,000","19,500,000","16,300,000","14,700,000","14,300,000","13,200,000","13,300,000","16,800,000","16,200,000","16,700,000","14,500,000","14,700,000","15,400,000","15,300,000","15,200,000","14,700,000","15,300,000","15,300,000","16,900,000","15,400,000","15,600,000","15,400,000","16,000,000","16,000,000","14,800,000","12,200,000","17,900,000","18,000,000","18,600,000","18,300,000","17,500,000","17,900,000","17,700,000","17,900,000","18,900,000","19,100,000","21,100,000","17,500,000","18,300,000","19,100,000","20,400,000","27,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-1,500,000","11,200,000","-15,100,000","2,000,000","400,000","1,600,000","-12,500,000","-40,200,000","-4,400,000","-28,500,000","-7,500,000","-8,400,000","-454,000,000","-92,900,000","-6,000,000","-59,700,000","-16,100,000","-9,000,000","-10,800,000","-10,200,000","-6,500,000","-4,800,000","-4,600,000","-50,200,000","-5,600,000","-19,300,000","-7,000,000","-27,700,000","-14,300,000","-14,600,000","-7,800,000","-38,500,000","-7,300,000","-3,700,000","-25,700,000","300,000","-7,500,000","-28,300,000","-21,900,000","-11,500,000","-7,700,000","-9,100,000","-20,500,000","-12,400,000","4,600,000","-6,300,000","-10,500,000","-4,600,000","-6,300,000","-28,900,000","-35,500,000","-29,600,000","-929,300,000","-12,300,000","-12,500,000","-5,800,000","-5,600,000","-16,200,000","-33,600,000","-7,500,000","-2,100,000","-5,100,000","-19,500,000","-4,000,000","-7,600,000","-56,900,000","-1,300,000","-2,100,000","-3,300,000","0",,"-13,800,000","-21,400,000","-34,300,000","-200,000","4,000,000",,"-16,900,000","-15,200,000",,,,,,,,,,,"0",,,"-65,000,000",,,,,,,,,"0","2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"23,000,000","18,100,000","4,900,000",,,"6,900,000","-1,500,000",,,,,,,"0","-3,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-28,600,000","-27,500,000","-1,500,000","600,000","-200,000","-6,400,000","-10,900,000","-39,300,000","-2,400,000","-31,500,000","-6,700,000","-7,500,000","-7,500,000","-3,000,000","6,400,000","-57,100,000","-12,800,000","-9,000,000","-10,800,000","-10,200,000","-6,500,000","-4,800,000","-4,600,000","-50,200,000","-5,600,000","-19,300,000","-7,000,000","-27,700,000","-14,300,000","-14,600,000","-7,800,000","-38,500,000","-7,300,000","-3,700,000","-15,700,000","300,000","-7,500,000","-28,300,000","-21,900,000","-11,500,000","-7,700,000","-9,100,000","-20,500,000","-12,400,000","4,600,000","-6,300,000","-10,500,000","-4,600,000","-6,300,000","-28,900,000","-35,500,000","-29,600,000","-929,300,000","-12,300,000","-12,500,000","-5,800,000","-5,600,000","-16,200,000","-33,600,000","-7,500,000","-2,100,000","-5,100,000","-19,500,000","-4,000,000","-7,600,000","-56,900,000","-1,300,000","-2,100,000","-3,300,000","0",,"-13,800,000","-21,400,000","-34,300,000","-200,000","4,000,000",,"-16,900,000","-15,200,000",,,,,,,,,,,"0",,,"-65,000,000",,,,,,,,,"0","2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"31,400,000","26,300,000","1,100,000","1,600,000","2,400,000","6,900,000","6,500,000","37,500,000","2,400,000","28,100,000","3,300,000","6,100,000","10,400,000","2,000,000","-7,100,000","58,800,000","4,800,000","11,000,000","9,000,000","9,900,000","6,500,000","4,900,000","3,900,000","5,300,000","5,200,000","17,500,000","4,700,000","16,800,000","13,500,000","6,700,000","5,100,000","35,900,000","7,000,000","6,300,000","8,700,000","5,400,000","6,800,000",,,,,,,,,,,,,,,,,,"8,700,000","7,200,000","3,300,000",,"7,500,000","900,000","2,100,000",,"4,500,000","4,700,000","5,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","3,000,000",,,,,,,,,,,,,,,"0","0","0","0","0","0","0","832,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"3,100,000","1,200,000","1,300,000","100,000","500,000","0","4,400,000","1,800,000",,"3,400,000","0","1,400,000","300,000","1,000,000","700,000","600,000","8,400,000","100,000","1,800,000","300,000","0","1,300,000","700,000","2,800,000","400,000","1,500,000","1,900,000","3,200,000","2,400,000","6,900,000","1,600,000","2,600,000","300,000","1,400,000","8,000,000","2,400,000","1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"-400,000","0",,"-2,500,000","2,100,000",,,,,"0","3,400,000",,,"0","3,400,000",,,,,,,"0",,"41,400,000",,"0","200,000",,"-500,000","1,000,000",,"600,000",,"0","-1,600,000","2,500,000",,,,,"7,700,000",,,,,"6,300,000","10,500,000","4,600,000","6,300,000","28,900,000","35,500,000","29,600,000","97,300,000",,"3,800,000","-1,400,000","2,300,000",,"26,100,000","6,600,000",,,"15,000,000","-700,000","2,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"5,700,000","0","900,000","0","4,800,000",,,,,,,,,,,,,,,,,"0","0","-400,000","0","0","-200,000","-7,700,000","-600,000","0","0","0","0","-1,100,000","-1,100,000","-300,000","-700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
