name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
				AmortizationOfIntangiblesIncomeStatement,"287,000,000","72,300,000","72,500,000","72,700,000","69,500,000","70,800,000","70,300,000","72,300,000","69,000,000","65,500,000","79,500,000","65,960,000","27,442,000","9,641,000","9,862,000","9,899,000","10,352,000","9,477,000","8,645,000","9,350,000","9,044,000","6,598,000","5,339,000","5,466,000","5,295,000","5,654,000","5,546,000","5,162,000","5,301,000","5,889,000","6,731,000","5,132,000","4,696,000","5,011,000","3,939,000","5,173,000","3,587,000","4,984,000","3,941,000","3,254,000","3,093,000","4,447,000","4,128,000","3,307,000","3,114,000","3,504,000","2,638,000","2,144,000","1,887,000","5,148,000","1,515,000","1,795,000","1,391,000","1,611,000","1,666,000","912,000","903,000","1,022,000","1,157,000","1,140,000","688,000","1,134,000","1,362,000","859,000","867,000","969,000","918,000","1,073,000","971,000","1,044,000","771,000","745,000","783,000","1,180,000","1,084,000","1,045,000","1,000,000","1,076,000","1,412,000","1,349,000","1,485,000","1,805,000","3,660,000","3,758,000","3,790,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,"37,700,000","38,400,000","36,500,000","38,200,000","49,000,000","59,600,000","58,600,000","57,120,000","34,545,000","25,881,000","20,132,000","19,388,000","22,049,000","23,655,000","24,709,000","23,338,000","23,464,000","19,104,000","16,289,000","18,029,000","17,953,000","19,361,000","17,239,000","17,750,000","16,863,000","18,328,000","16,391,000","14,221,000","12,946,000","12,754,000","10,921,000","11,280,000","11,334,000","10,260,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"876,000,000","264,100,000","217,000,000","203,300,000","191,600,000","161,100,000","206,700,000","159,400,000","217,300,000","226,100,000","169,100,000","200,637,000","67,307,000","93,456,000","125,179,000","123,523,000","131,279,000","91,163,000","102,011,000","113,701,000","114,858,000","62,800,000","120,096,000","133,284,000","142,181,000","151,209,000","152,078,000","155,860,000","148,420,000","136,963,000","135,977,000","132,323,000","121,846,000","111,218,000","109,871,000","112,554,000","103,667,000","100,462,000","96,842,000","100,865,000","94,110,000","72,509,000","75,453,000","56,362,000","66,377,000","51,349,000","50,633,000","49,652,000","51,176,000","41,798,000","45,759,000","36,727,000","55,748,000","50,254,000","52,454,000","55,922,000","53,886,000","46,211,000","45,644,000","45,769,000","42,117,000","36,416,000","25,475,000","35,546,000","32,480,000","29,600,000","27,156,000","26,639,000","18,217,000","16,223,000","9,638,000","18,061,000","11,483,000","14,919,000","10,647,000","13,842,000","12,301,000","12,597,000","11,170,000","13,300,000","10,467,000","-11,329,000","16,468,000","23,189,000","29,453,000","26,323,000","27,285,000","27,927,000","35,087,000","71,457,000","28,900,000","30,400,000","28,900,000","28,800,000","25,300,000","26,100,000","24,800,000","22,700,000","22,100,000","22,900,000","22,600,000","15,000,000","21,400,000","21,800,000","20,900,000","20,200,000","19,200,000","27,800,000","28,200,000","-164,100,000","87,800,000","85,800,000","79,700,000","-146,500,000","66,600,000","71,400,000","70,800,000"
NetNonOperatingInterestIncomeExpense,"-177,000,000","-42,300,000","-42,200,000","-44,900,000","-47,600,000","-48,600,000","-45,600,000","-51,400,000","-53,300,000","-58,300,000","-57,700,000","-58,560,000","-44,569,000","-36,318,000","-23,713,000","-31,920,000","-20,284,000","-17,679,000","-17,893,000","-15,420,000","-17,712,000","-26,664,000","-6,057,000","-4,969,000","-4,871,000","-4,190,000","-4,351,000","-4,041,000","-4,306,000","-4,005,000","-4,594,000","-4,525,000","-4,450,000","-4,627,000","-3,829,000","-3,271,000","-3,614,000","-3,948,000","-3,070,000","-3,509,000","-3,724,000","-3,766,000","-3,764,000","-3,793,000","-3,684,000","-3,923,000","-3,996,000","-4,092,000","-3,912,000","-4,526,000","-3,687,000","-3,525,000","-4,936,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"177,000,000","42,300,000","42,200,000","44,900,000","47,600,000","48,600,000","45,600,000","51,400,000","53,300,000","58,300,000","57,700,000","58,560,000","44,569,000","36,318,000","23,713,000","31,920,000","20,284,000","17,679,000","17,893,000","15,420,000","17,712,000","26,664,000","6,057,000","4,969,000","4,871,000","4,190,000","4,351,000","4,041,000","4,306,000","4,005,000","4,594,000","4,525,000","4,450,000","4,627,000","3,829,000","3,271,000","3,614,000","3,948,000","3,070,000","3,509,000",,,,,,,,,"3,912,000",,"3,687,000","3,525,000","4,936,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,"58,300,000","57,700,000","58,560,000","44,569,000","36,318,000","23,713,000","31,920,000","20,284,000","17,679,000","17,893,000","15,420,000","17,712,000","26,664,000","6,057,000","4,969,000","4,871,000","4,190,000","4,351,000","4,041,000","4,306,000","4,005,000","4,594,000","4,525,000","4,450,000","4,627,000","3,829,000","3,271,000","3,614,000","3,948,000","3,070,000","3,509,000","3,724,000","3,766,000","3,764,000","3,793,000","3,684,000","3,923,000","3,996,000","4,092,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"38,000,000","13,000,000","500,000","10,300,000","14,200,000","5,800,000","14,300,000","6,300,000","-14,800,000","6,900,000","1,900,000","2,177,000","-8,228,000","422,000","1,201,000","2,171,000","2,586,000","1,200,000","-2,933,000","-1,552,000","2,319,000","-3,076,000","1,188,000","-1,229,000","154,000","2,379,000","-2,937,000","-1,887,000","-2,866,000","-1,752,000","-154,000","243,000","-17,000","951,000","-1,658,000","406,000","-581,000","614,000","-1,393,000","223,000","-114,000","1,099,000","-1,529,000","-410,000","460,000","366,000","-791,000","1,086,000","-721,000","-648,000","394,000","-134,000","389,000","1,471,000","-100,000","-696,000","-383,000","-277,000","-927,000","-1,637,000","-809,000","-132,000","-139,000","-1,623,000","120,000","-66,000","-1,204,000","-654,000","-1,131,000","-145,000","658,000","-623,000","-910,000","-3,007,000","526,000","-2,673,000","-1,136,000","-3,736,000","-317,000","-392,000","-1,113,000","-9,504,000","-1,397,000","-2,220,000","-1,985,000","-7,645,000","-13,071,000","-4,529,000","1,723,000","-42,738,000","-500,000","-400,000","-100,000","-1,000,000","-300,000","300,000","100,000","-100,000","200,000","100,000",,"5,800,000","-1,700,000","-1,800,000","-1,800,000","-1,300,000","-1,600,000","-1,200,000","-1,900,000",,,,,,,,
	GainOnSaleOfSecurity,"8,000,000","600,000","-3,500,000","2,300,000","8,600,000","-500,000","6,400,000","-300,000","-13,800,000","2,700,000","-2,400,000","-1,120,000","-12,682,000","1,089,000","-3,525,000","-2,277,000","-1,032,000","-1,416,000","-4,113,000","-2,303,000","1,213,000","-3,513,000","880,000","-1,530,000","162,000","2,334,000","-3,058,000","-1,541,000","-2,394,000","-1,891,000","-455,000","262,000","-361,000","-579,000","-1,002,000","-1,004,000","-927,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"20,000,000","9,500,000","3,200,000","4,600,000","2,700,000","3,000,000","5,600,000","2,000,000","-900,000","5,100,000","1,000,000","1,021,000","929,000","-924,000","632,000","1,594,000","629,000","992,000","520,000","792,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,393,000","223,000","-114,000","1,099,000","-1,529,000","-410,000","460,000","366,000","-791,000","1,086,000","-721,000","-648,000","394,000","-134,000","389,000","1,471,000","-100,000","-696,000","-383,000","-277,000","-927,000","-1,637,000","-809,000","-132,000","-139,000","-1,623,000","120,000","-66,000","-1,204,000","-654,000","-1,131,000","-145,000","658,000","-623,000","-910,000","-3,007,000","526,000","-2,673,000","-1,136,000","-3,736,000","-317,000","-392,000","-1,113,000","-9,504,000","-1,397,000","-2,220,000","-1,985,000","-7,645,000","-13,071,000","-4,529,000","1,723,000","-42,738,000","-500,000","-400,000","-100,000","-1,000,000","-300,000","300,000","100,000","-100,000","200,000","100,000",,"5,800,000","-1,700,000","-1,800,000","-1,800,000","-1,300,000","-1,600,000","-1,200,000","-1,900,000",,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-695,000","1,719,000","1,526,000","1,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,199,000","-322,000","694,000","812,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"10,000,000","2,900,000","800,000","3,400,000","2,900,000","3,300,000","2,300,000","4,600,000","-100,000","-900,000","3,300,000","2,276,000","3,525,000","257,000","4,094,000","2,854,000","2,989,000","1,624,000","660,000","-41,000","1,106,000","437,000","308,000","301,000","-8,000","45,000","121,000","-346,000","-472,000","139,000","301,000","-19,000","344,000","1,530,000","-656,000","1,410,000","346,000","614,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"737,000,000","234,800,000","175,300,000","168,700,000","158,200,000","118,300,000","175,400,000","114,300,000","149,200,000","174,700,000","113,300,000","144,254,000","14,510,000","57,560,000","102,667,000","93,774,000","113,581,000","74,684,000","81,185,000","96,729,000","99,465,000","33,060,000","115,227,000","127,086,000","137,464,000","149,398,000","144,790,000","149,932,000","141,248,000","131,206,000","131,229,000","128,041,000","117,379,000","107,542,000","104,384,000","109,689,000","99,472,000","97,128,000","92,379,000","97,579,000","90,272,000","69,842,000","70,160,000","52,159,000","63,153,000","47,792,000","45,846,000","46,646,000","46,543,000","36,624,000","42,466,000","33,068,000","51,201,000","47,934,000","50,411,000","53,933,000","52,022,000","44,760,000","43,428,000","43,594,000","40,672,000","36,046,000","25,532,000","33,503,000","31,476,000","27,731,000","23,717,000","23,821,000","14,602,000","14,012,000","7,160,000","14,115,000","7,570,000","8,765,000","8,740,000","8,771,000","8,766,000","6,621,000","7,761,000","7,329,000","4,044,000","-16,544,000","6,784,000","11,997,000","16,190,000","7,016,000","2,402,000","12,537,000","25,640,000","10,999,000","19,700,000","21,100,000","19,700,000","18,700,000","17,400,000","18,900,000","17,600,000","15,200,000","14,500,000","15,300,000","15,700,000","13,600,000","13,300,000","13,800,000","12,900,000","12,600,000","11,000,000","16,600,000","18,300,000",,,,,,,,
