name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingIncome,"1,031,700,000","250,000,000","364,300,000","316,800,000","100,500,000","240,700,000","401,000,000","306,900,000","58,100,000","184,845,000","345,263,000","285,929,000","69,365,000","147,595,000","240,751,000","276,079,000","39,792,000","188,733,000","228,278,000","214,834,000","77,172,000","155,510,000","240,661,000","188,638,000","84,194,000","140,045,000","181,585,000","139,076,000","27,175,000","120,286,000","142,074,000","98,183,000","-15,898,000","62,831,000","108,843,000","69,414,000","-23,557,000","39,919,000","91,095,000","59,263,000","-35,324,000","25,139,000","78,999,000","62,995,000","-6,143,000","34,732,000","83,839,000","90,648,000","-12,864,000","14,535,000","89,215,000","73,006,000","10,891,000","60,603,000","114,957,000","104,898,000","42,931,000","101,533,000","136,948,000","136,595,000","57,819,000","102,350,000","114,715,000","119,620,000","51,285,000","83,780,000","107,714,000","98,205,000","18,851,000","71,343,000","82,100,000","73,260,000","-539,000","50,105,000","74,722,000","70,158,000","-9,496,000","29,108,000","68,661,000","81,901,000","-4,980,000","50,771,000","79,806,000","64,468,000","2,200,000","39,912,000","70,844,000","71,575,000","20,146,000","58,800,000","75,600,000","64,900,000","16,100,000","50,500,000","75,200,000","61,400,000","9,500,000","40,000,000","60,000,000","48,400,000","14,400,000","29,200,000","43,000,000","39,900,000","8,600,000","24,900,000","37,000,000","31,100,000","14,500,000","19,700,000","33,700,000","29,100,000","9,500,000"
NetNonOperatingInterestIncomeExpense,"-142,700,000","-42,800,000","-44,300,000","-28,100,000","-27,400,000","-28,400,000","-28,700,000","-31,200,000","-29,800,000","-30,620,000","-32,436,000","-33,297,000","-32,948,000","-33,543,000","-35,468,000","-32,971,000","-35,087,000","-23,450,000","-23,141,000","-24,045,000","-20,851,000","-20,781,000","-20,568,000","-20,294,000","-20,034,000","-18,943,000","-18,926,000","-19,087,000","-19,331,000","-21,103,000","-19,805,000","-12,947,000","-12,201,000","-12,834,000","-13,518,000","-13,619,000","-13,496,000","-13,372,000","-13,224,000","-13,256,000","-13,487,000","-13,302,000","-13,394,000","-13,725,000","-18,165,000","-16,916,000","-17,104,000","-16,820,000","-17,616,000","-18,102,000","-18,181,000","-18,651,000","-18,525,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"142,700,000","42,800,000","44,300,000","28,100,000","27,400,000","28,400,000","28,700,000","31,200,000","29,800,000","30,620,000","32,436,000","33,297,000","32,948,000","33,543,000","35,468,000","32,971,000","35,087,000","23,450,000","23,141,000","24,045,000","20,851,000","20,781,000","20,568,000","20,294,000","20,034,000","18,943,000","18,926,000","19,087,000","19,331,000","21,103,000","19,805,000","12,947,000","12,201,000","12,834,000","13,518,000","13,619,000","13,496,000","13,372,000","13,224,000","13,256,000","13,487,000","13,302,000","13,394,000","13,725,000","18,165,000","16,916,000","17,104,000","16,820,000","17,616,000","18,102,000","18,181,000","18,651,000","18,525,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-33,500,000","-39,300,000","-1,800,000","-600,000","8,300,000","-4,000,000","3,600,000","3,300,000","-2,300,000","2,080,000","1,973,000","-13,273,000","1,418,000","1,986,000","4,159,000","-5,004,000","7,792,000","-1,719,000","-835,000","3,438,000","514,000","1,638,000","10,254,000","7,204,000","605,000","1,384,000","2,402,000","919,000","-2,497,000","-21,000","-24,277,000","-1,650,000","-3,463,000","-116,000","-101,000","544,000","-623,000","22,000","-620,000","42,000","1,855,000","386,000","-2,146,000","-336,000","261,000","-13,000","545,000","-1,334,000","600,000","-369,000","1,196,000","1,340,000","-1,022,000","-17,159,000","-1,614,000","6,656,000","6,469,000","7,931,000","7,464,000","4,228,000","5,196,000","4,158,000","1,892,000","306,000","5,741,000","6,321,000","6,451,000","1,251,000","4,162,000","9,116,000","2,547,000","490,000","-603,000","315,000","1,878,000","-2,715,000","154,000","-86,000","-231,000","13,675,000","250,000","-272,000","-964,000","7,939,000","1,283,000","1,395,000","1,688,000","3,810,000","1,346,000","2,100,000","2,200,000","8,700,000","5,400,000","1,200,000","400,000","-300,000","-100,000","100,000","1,600,000","2,200,000","1,500,000","3,200,000","800,000","3,200,000","1,200,000","1,600,000","1,800,000","2,300,000","300,000","1,800,000","1,900,000","700,000","1,000,000"
	SpecialIncomeCharges,"-57,900,000","-39,900,000","-7,400,000","-9,300,000","-1,200,000","-100,000","-400,000","-500,000","-300,000","-310,000","0","-47,000","-144,000","-554,000","-89,000","-12,126,000","-711,000","-5,319,000","-1,314,000","-1,982,000","-22,000","-56,000","-306,000","-896,000","-425,000","-2,681,000","-2,087,000","-2,092,000","-1,604,000","-1,713,000","-26,118,000","-1,942,000",,,,,,,"-620,000","42,000","1,855,000","386,000","-2,146,000","-336,000","261,000","-13,000","545,000","-1,334,000","600,000","-369,000","1,196,000","1,340,000","-1,022,000","-17,159,000","-1,614,000","6,656,000","6,469,000","7,931,000","7,464,000","4,228,000","5,196,000","4,158,000","1,892,000","306,000","5,741,000","6,321,000","6,451,000","1,251,000","4,162,000","9,116,000","2,547,000","490,000","-603,000","315,000","1,878,000","-2,715,000","154,000","-86,000","-231,000","13,675,000","250,000","-272,000","-964,000","7,939,000","1,283,000","1,395,000","1,688,000","3,810,000","1,346,000","2,100,000","2,200,000","8,700,000","5,400,000","1,200,000","400,000","-300,000","-100,000","100,000","1,600,000","2,200,000","1,500,000","3,200,000","800,000","3,200,000","1,200,000","1,600,000","1,800,000","2,300,000","300,000","1,800,000","1,900,000","700,000","1,000,000"
		RestructuringAndMergernAcquisition,"57,900,000","39,900,000","7,400,000","9,300,000","1,200,000","100,000","400,000","500,000","300,000","310,000","0","47,000","144,000","554,000","89,000","12,126,000","711,000","5,319,000","1,314,000","1,982,000","22,000","56,000","306,000","896,000","425,000","2,681,000","2,087,000","2,092,000","1,604,000","1,713,000","26,118,000","1,942,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"24,400,000","600,000","5,600,000","8,700,000","9,500,000","-3,900,000","4,000,000","3,800,000","-2,000,000","2,390,000","1,973,000","-13,226,000","1,562,000","2,540,000","4,248,000","7,122,000","8,503,000","3,600,000","479,000","5,420,000","536,000","1,694,000","10,560,000","8,100,000","1,030,000","4,065,000","4,489,000","3,011,000","-893,000","1,692,000","1,841,000","292,000","-3,463,000","-116,000","-101,000","544,000","-623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"855,500,000","167,900,000","318,200,000","288,100,000","81,400,000","208,300,000","375,900,000","279,000,000","26,000,000","156,305,000","314,800,000","239,359,000","37,835,000","116,038,000","209,442,000","238,104,000","12,497,000","163,564,000","204,302,000","194,227,000","56,835,000","136,367,000","230,347,000","175,548,000","64,765,000","122,486,000","165,061,000","120,908,000","5,347,000","99,162,000","97,992,000","83,586,000","-31,562,000","49,881,000","95,224,000","56,339,000","-37,676,000","26,569,000","77,251,000","46,049,000","-46,956,000","12,223,000","63,459,000","48,934,000","-24,047,000","17,803,000","67,280,000","72,494,000","-29,880,000","-3,936,000","72,230,000","55,695,000","-8,656,000","38,184,000","92,625,000","84,620,000","27,969,000","87,111,000","120,981,000","121,053,000","49,300,000","92,401,000","104,406,000","110,218,000","43,403,000","74,262,000","96,753,000","86,426,000","10,449,000","60,943,000","70,777,000","63,007,000","-10,204,000","37,842,000","65,271,000","58,509,000","-19,053,000","18,519,000","57,251,000","84,363,000","-15,863,000","39,631,000","66,723,000","59,096,000","-7,011,000","30,912,000","61,852,000","64,734,000","11,323,000","50,300,000","68,100,000","63,800,000","12,200,000","44,900,000","69,800,000","55,300,000","4,000,000","34,500,000","56,000,000","47,000,000","13,600,000","30,200,000","41,600,000","40,500,000","6,600,000","23,800,000","36,300,000","31,100,000","12,600,000","20,200,000","34,300,000","28,600,000","7,300,000"
TaxProvision,"153,200,000","11,500,000","63,600,000","62,300,000","15,900,000","25,200,000","81,500,000","61,400,000","100,000","25,223,000","66,178,000","49,890,000","-4,991,000","21,558,000","29,089,000","52,601,000","2,457,000","-213,734,000","52,763,000","51,986,000","14,528,000","37,570,000","70,869,000","53,435,000","19,710,000","39,263,000","47,483,000","38,929,000","-812,000","35,276,000","44,089,000","23,906,000","-8,424,000","14,430,000","22,915,000","15,026,000","-8,447,000","4,804,000","13,464,000","8,557,000","-9,875,000","906,000","13,374,000","13,084,000","-6,384,000","2,678,000","13,990,000","17,534,000","-4,984,000","-1,292,000","15,309,000","15,554,000","-2,190,000","12,626,000","26,113,000","26,306,000","6,813,000","29,827,000","31,110,000","38,436,000","16,654,000","29,975,000","28,699,000","34,234,000","13,741,000","24,514,000","20,997,000","24,819,000","2,149,000","23,259,000","17,744,000","18,565,000","-3,556,000","8,739,000","19,731,000","18,709,000","-5,961,000","2,442,000","18,326,000","31,001,000","-5,314,000","14,536,000","20,806,000","20,094,000","-2,359,000","10,388,000","19,801,000","22,612,000","3,993,000","17,700,000","24,100,000","22,500,000","4,300,000","14,200,000","23,900,000","18,900,000","1,400,000","11,600,000","19,700,000","16,600,000","4,700,000","10,200,000","14,100,000","13,700,000","2,300,000","7,800,000","12,900,000","11,100,000","4,400,000","7,200,000","12,200,000","10,100,000","2,600,000"
NetIncomeCommonStockholders,"701,800,000","156,100,000","254,600,000","225,600,000","65,200,000","182,900,000","294,100,000","217,400,000","25,900,000","130,985,000","248,228,000","189,075,000","42,767,000","94,243,000","179,950,000","185,060,000","9,960,000","376,154,000","151,147,000","141,866,000","42,181,000","98,473,000","158,842,000","121,533,000","44,696,000","82,830,000","117,065,000","82,814,000","4,757,000","63,680,000","53,530,000","59,275,000","-21,685,000","35,894,000","71,571,000","41,111,000","-27,932,000","21,034,000","62,922,000","36,751,000","-36,732,000","14,838,000","49,156,000","35,799,000","-17,414,000","14,803,000","51,990,000","54,399,000","-24,180,000","-3,153,000","55,514,000","38,862,000","-5,764,000","25,261,000","66,326,000","63,804,000","20,864,000","56,541,000","90,266,000","82,952,000","32,990,000","62,466,000","76,160,000","75,790,000","31,006,000","47,757,000","76,360,000","61,472,000","7,077,000","36,990,000","54,003,000","44,715,000","-6,545,000","29,345,000","45,520,000","39,650,000","-20,892,000","4,577,000","38,925,000","53,362,000","-10,549,000","25,095,000","45,917,000","39,002,000","-4,652,000","20,524,000","42,051,000","42,122,000","7,330,000","32,600,000","44,000,000","41,300,000","7,900,000","30,700,000","45,900,000","36,400,000","2,600,000","22,900,000","36,300,000","30,400,000","8,900,000","20,000,000","27,500,000","26,800,000","4,300,000","16,000,000","23,400,000","20,000,000","8,200,000","13,000,000","22,100,000","18,500,000","100,000"
	NetIncome,"702,500,000","156,800,000","254,600,000","225,800,000","65,300,000","183,000,000","294,400,000","217,600,000","25,900,000","130,999,000","248,573,000","189,475,000","42,853,000","94,377,000","180,221,000","185,377,000","10,023,000","377,183,000","151,546,000","142,279,000","42,334,000","98,860,000","159,479,000","122,052,000","44,994,000","83,185,000","117,544,000","81,938,000","6,126,000","63,955,000","53,743,000","59,521,000","-21,618,000","36,033,000","71,836,000","41,308,000","-27,839,000","21,534,000","62,922,000","36,751,000","-36,732,000","14,838,000","49,156,000","35,799,000","-17,414,000","14,803,000","51,990,000","54,399,000","-24,180,000","-3,153,000","55,514,000","38,862,000","-5,764,000","25,261,000","66,326,000","63,804,000","20,864,000","56,541,000","90,266,000","82,952,000","32,990,000","62,466,000","76,160,000","75,790,000","31,006,000","47,757,000","76,360,000","61,472,000","7,077,000","36,990,000","54,003,000","44,715,000","-6,545,000","29,345,000","45,520,000","39,650,000","-20,892,000","4,577,000","38,925,000","53,362,000","-10,549,000","25,095,000","45,917,000","39,002,000","-4,652,000","20,524,000","42,051,000","42,122,000","7,330,000","32,600,000","44,000,000","41,300,000","7,900,000","30,700,000","45,900,000","36,400,000","2,600,000","22,900,000","36,300,000","30,400,000","8,900,000","20,000,000","27,500,000","26,800,000","4,300,000","16,000,000","23,400,000","20,000,000","8,200,000","13,000,000","22,100,000","18,500,000","100,000"
