name,ttm,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","43,000","-1,296,000","-1,839,000","-2,131,000","-2,021,000","-752,000","-643,000","-557,000","-122,000","-1,559,000","-1,412,000","-1,514,000","-1,775,000","-1,125,000","-854,000","-718,000","-715,000","-561,000","-460,000","-484,000","-267,000","-341,000","-202,000","-224,000","-350,000","-77,000","-146,000","-17,000",,,,"16,000"
DilutedNIAvailtoComStockholders,"1,444,000,000","-28,000,000","468,000,000","535,000,000","469,000,000","267,000,000","1,081,000,000","2,625,000,000","99,000,000","-248,000,000","-109,000,000","91,000,000","392,000,000","362,000,000","105,000,000","299,000,000","344,000,000","67,555,000","51,394,000","17,736,000","-9,207,000","-51,440,000","-37,309,000","229,622,000","38,759,000","-25,509,000","-25,157,000","-852,000","4,092,000","-65,765,000","-38,924,000","-61,088,000","-96,911,000","-116,623,000","-124,434,000","76,603,000","-67,721,000","-20,844,000","-220,297,000","-9,829,000","-19,475,000","-4,078,000","-3,756,000","-4,268,000","530,000","10,913,000","21,072,000","14,744,000","17,745,000","20,394,000","20,691,000","21,198,000","18,436,000","13,753,000","10,124,000","9,996,000","9,555,000","7,379,000","6,512,000","3,735,000","730,000","516,000","339,000","-145,000","-229,000","5,957,000","13,097,000","5,040,000","4,380,000","3,586,000","2,153,000","1,170,000","437,000","878,000","879,000","879,000","368,000"
BasicEPS,,"-0.03","0.48","0.57","0.51","0.29","1.19","2.9","0.11","-0.28","-0.12","0.12","0.51","0.47","0.14","0.4","0.47","0.09","0.07","0.02","-0.01","-0.07","-0.05","0.34","0.06","-0.04","-0.04","-0.001","0.01","-0.1","-0.06","-0.1","-0.16","-0.19","-0.21","0.13","-0.12","-0.035","-0.388","-0.018","-0.035",,"-0.008","-0.008","0",,"0.04","0.028","0.035",,"0.043","0.043","0.038",,"0.02","0.02","0.02",,"0.015","0.008","0.003",,"0","0","0",,"0.03","0.013","0.01",,"0.005","0.005","0.003",,"0.008","0.008","0.003"
DilutedEPS,,"-0.03","0.47","0.56","0.5","0.28","1.15","2.85","0.11","-0.28","-0.12","0.11","0.49","0.46","0.13","0.39","0.46","0.09","0.07","0.02","-0.01","-0.07","-0.05","0.33","0.06","-0.04","-0.04","-0.001","0.01","-0.1","-0.06","-0.1","-0.16","-0.19","-0.21","0.12","-0.12","-0.035","-0.388","-0.018","-0.035",,"-0.008","-0.008","0",,"0.038","0.028","0.033",,"0.04","0.043","0.038",,"0.02","0.02","0.02",,"0.013","0.008","0.003",,"0","0","0",,"0.028","0.01","0.01",,"0.005","0.003","0.003",,"0.003","0.003","0.001"
BasicAverageShares,,"986,000,000","980,000,000","933,000,000","921,000,000","916,000,000","911,000,000","904,000,000","896,000,000","889,000,000","879,000,000","776,000,000","771,000,000","766,000,000","760,000,000","747,000,000","729,000,000","724,127,000","717,445,000","712,039,000","706,174,000","700,994,000","690,468,000","681,126,000","677,514,000","669,025,000","664,131,000","659,366,000","653,809,000","637,219,000","629,548,000","617,016,000","612,512,000","607,374,000","600,467,000","593,955,000","588,385,000","579,880,000","568,812,000","557,700,000","552,600,000",,"543,388,000","540,372,000","533,816,000",,"523,552,000","517,848,000","512,128,000",,"498,244,000","495,384,000","492,824,000",,"486,540,000","483,452,000","479,112,000",,"469,444,000","465,176,000","459,948,000",,"451,540,000","447,352,000","443,828,000",,"431,124,000","426,456,000","420,884,000",,"409,348,000","258,096,000","126,752,000",,"117,200,000","117,200,000","114,640,000"
DilutedAverageShares,,"986,000,000","1,001,000,000","950,000,000","940,000,000","939,000,000","939,000,000","922,000,000","913,000,000","889,000,000","879,000,000","795,000,000","793,000,000","786,000,000","785,000,000","774,000,000","754,000,000","749,464,000","738,106,000","729,386,000","706,174,000","700,994,000","690,468,000","695,968,000","686,799,000","669,025,000","664,131,000","659,366,000","664,310,000","637,219,000","629,548,000","617,016,000","612,512,000","607,374,000","600,467,000","624,656,000","588,385,000","579,880,000","568,812,000","557,700,000","552,600,000",,"543,388,000","540,372,000","564,248,000",,"561,920,000","536,704,000","529,004,000",,"514,384,000","506,264,000","501,396,000",,"500,532,000","502,504,000","497,656,000",,"488,676,000","485,332,000","482,540,000",,"481,116,000","447,352,000","443,828,000",,"474,620,000","471,896,000","465,468,000",,"464,704,000","430,996,000","401,592,000",,"351,600,000","351,600,000","366,472,000"
TotalOperatingIncomeAsReported,"548,000,000","-176,000,000","38,000,000","332,000,000","354,000,000","193,000,000","224,000,000","178,000,000","-140,000,000","-36,000,000","65,000,000","58,000,000","210,000,000","137,000,000","92,000,000","115,000,000","191,000,000","77,869,000","115,988,000","50,793,000","-8,882,000","-23,345,000","3,036,000","32,551,000","51,986,000","20,560,000","43,434,000","19,824,000","31,105,000","-34,816,000","-22,042,000","-33,434,000","-55,341,000","-103,746,000","-97,931,000","-39,857,000","-44,540,000","-20,807,000","-54,188,000","-13,466,000","-22,249,000","-6,377,000","-10,157,000","-15,748,000","-2,803,000","-391,000","35,156,000","29,682,000","33,050,000","25,519,000","30,141,000","29,489,000","30,123,000","16,090,000","16,133,000","16,098,000","15,421,000","10,730,000","6,118,000","3,347,000","114,000","-2,076,000","-123,000","-1,279,000","-120,000","5,252,000","6,387,000","4,193,000","4,270,000","3,221,000","1,773,000","1,165,000","361,000",,,,"17,000"
RentExpenseSupplemental,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-36,617,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"25,944,000,000","7,502,000,000","6,825,000,000","6,008,000,000","5,609,000,000","5,624,000,000","5,195,000,000","4,973,000,000","5,005,000,000","4,887,000,000","4,448,000,000","3,773,000,000","3,527,000,000","3,466,000,000","3,300,000,000","3,166,000,000","2,815,000,000","2,773,134,000","2,563,853,000","2,510,796,000","2,396,461,000","2,317,333,000","2,141,739,000","2,004,067,000","1,864,617,000","1,788,838,000","1,668,533,000","1,614,860,000","1,480,062,000","1,479,424,000","1,405,697,000","1,351,985,000","1,282,113,000","1,248,988,000","1,173,965,000","996,951,000","937,173,000","855,488,000","842,586,000","745,115,000","717,716,000","638,290,000","594,417,000","561,750,000","507,167,000","457,258,000","393,931,000","364,690,000","343,763,000","328,530,000","300,408,000","286,572,000","274,801,000","273,493,000","260,354,000","246,979,000","232,201,000","206,176,000","186,685,000","173,232,000","162,298,000","146,298,000","130,176,000","119,416,000","104,806,000","85,812,000","76,286,000","67,750,000","59,907,000","51,373,000","44,588,000","39,416,000","34,478,000",,,,"4,595,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,444,000,000","-28,000,000","468,000,000","535,000,000","469,000,000","267,000,000","1,081,000,000","2,625,000,000","99,000,000","-248,000,000","-109,000,000","91,000,000","392,000,000","362,000,000","105,000,000","299,000,000","344,000,000","67,555,000","51,394,000","17,736,000","-9,207,000","-51,440,000","-37,309,000","229,622,000","38,759,000","-25,509,000","-25,157,000","-852,000","4,092,000","-65,765,000","-38,924,000","-61,088,000","-96,911,000","-116,623,000","-124,434,000","76,603,000","-67,721,000","-20,844,000","-220,297,000","-9,829,000","-19,475,000","-4,078,000","-3,756,000","-4,268,000","530,000","10,913,000","21,072,000","14,744,000","17,745,000","20,394,000","20,691,000","21,198,000","18,436,000","13,753,000","10,124,000","9,996,000","9,555,000","7,379,000","6,512,000","3,735,000","730,000","516,000","339,000","-145,000","-229,000","5,957,000","13,097,000","5,040,000","4,380,000","3,586,000","2,153,000","1,170,000","437,000","878,000","879,000","879,000","368,000"
NormalizedIncome,"305,660,000","-48,400,000","203,010,000","193,100,000","244,360,000","103,658,823.529","190,040,000","2,127,140,000","-41,160,000","-270,630,000","-113,380,000","132,610,000","164,390,000","270,750,000","53,340,000","194,610,000","159,770,000","67,760,229.604","51,387,400","17,732,400","-8,978,400","-51,252,200","-37,849,000","226,400,000","30,831,200","-25,366,800","-38,116,400","-920,400","3,184,800","-65,708,000","-49,016,550","-61,162,800","-96,923,040","-116,513,145.371","-124,286,000","75,944,550","-67,689,180","-25,994,372.077","-217,463,000","-11,616,600.342","-18,918,974.184","-8,288,700","-3,775,500","-2,167,850","1,072,893.726","5,650,600","21,670,650","15,891,250","14,066,706.008","908,372.513","20,909,400","21,850,715.341","18,194,850","13,592,160.035","9,776,900","10,542,000","10,050,950","7,765,750","5,499,950","3,553,000","620,150","-434,950","153,600","-227,200","130,400","5,884,493.778","13,141,400","4,507,159.341","4,116,800","3,444,654.329","2,305,597.201","1,165,665.349","419,671.756","878,000","879,000","879,000","368,000"
InterestIncome,,,,,,,,,,,,"31,000,000",,"16,000,000","13,000,000","12,000,000","20,000,000","12,047,000","10,038,000","8,748,000","5,647,000","3,940,000","3,642,000","6,546,000","7,773,000","4,227,000","3,700,000","3,169,000","3,049,000","3,078,000","2,720,000","2,567,000","1,764,000","1,483,000","1,258,000","3,374,000","3,397,000","2,382,000","3,887,000","4,915,000","4,461,000","2,488,000","5,136,000","5,112,000","8,055,000","-36,000","11,699,000","8,735,000",,,"7,211,000","7,454,000","5,334,000",,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,,,"34,000,000",,"41,000,000","40,000,000","39,000,000","34,000,000","21,561,000","21,557,000","21,629,000","22,196,000","24,323,000","21,946,000","20,708,000","22,011,000","19,465,000","18,249,000","18,096,000","16,675,000","16,882,000","17,682,000","18,314,000","20,359,000","22,743,000","22,929,000","19,656,000","11,883,000","8,355,000","8,190,000","8,033,000","6,370,000","5,669,000","3,859,000","3,846,000","3,671,000","3,290,000","7,374,000","7,185,000","7,060,000",,,,"1,012,000",,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,,,,,,,,,,,,"-3,000,000",,"-25,000,000","-27,000,000","-27,000,000","-14,000,000","-9,514,000","-11,519,000","-12,881,000","-16,549,000","-20,383,000","-18,304,000","-14,162,000","-14,238,000","-15,238,000","-14,549,000","-14,927,000","-13,626,000","-13,804,000","-14,962,000","-15,747,000","-18,595,000","-21,260,000","-21,671,000","-16,282,000","-8,486,000","-5,973,000","-4,303,000","-3,118,000","-1,909,000","-3,181,000","1,277,000","1,266,000","4,384,000","-3,326,000","4,325,000","1,550,000","-7,060,000","-20,987,000","7,211,000","7,454,000","4,322,000",,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"548,000,000","-176,000,000","38,000,000","332,000,000","354,000,000","193,000,000","224,000,000","178,000,000","-140,000,000","-36,000,000","65,000,000","198,000,000","210,000,000","280,000,000","168,000,000","270,000,000","419,000,000","109,778,000","127,958,000","52,082,000","-767,000","854,000","9,360,000","44,991,000","59,166,000","15,322,000","61,640,000","25,054,000","34,748,000","-36,616,000","-4,167,000","-34,655,000","-64,410,000","-100,404,000","-101,112,000","-37,148,000","-42,060,000","-17,688,000","-54,661,000","-5,999,000","-18,498,000","-1,866,000","-4,991,000","-13,867,000","4,452,000","7,669,000","45,934,000","36,652,000","38,952,000","54,628,000","30,141,000","29,489,000","35,828,000","40,509,000","16,133,000","16,098,000","15,421,000","10,730,000","6,118,000","3,347,000","114,000","-2,076,000","-123,000","-1,279,000","-120,000","5,252,000","6,387,000","4,193,000","4,270,000","3,221,000","1,773,000","1,165,000","361,000","-68,300,000","24,006,000","24,006,000","14,318,000"
EBITDA,"3,846,000,000"
ReconciledCostOfRevenue,"7,026,000,000","2,014,000,000","1,844,000,000","1,613,000,000","1,555,000,000","1,479,000,000","1,394,000,000","1,311,000,000","1,254,000,000","1,220,000,000","1,134,000,000","967,000,000","914,000,000","946,000,000","889,000,000","849,000,000","767,000,000","737,792,000","714,508,000","670,667,000","650,555,000","625,957,000","585,522,000","525,579,000","496,981,000","443,679,000","423,683,000","405,384,000","381,802,000","355,923,000","333,211,000","307,831,000","292,305,000","273,530,000","268,187,000","217,717,000","208,994,000","183,362,000","186,248,000","162,418,000","151,551,000","136,345,000","128,565,000","120,910,000","103,066,000","92,311,000","82,131,000","77,790,000","71,581,000","68,059,000","65,570,000","62,496,000","61,800,000","58,734,000","56,348,000","54,091,000","51,298,000","46,731,000","44,281,000","41,412,000","39,167,000","33,839,000","31,360,000","29,131,000","24,560,000","21,340,000","19,584,000","16,237,000","11,965,000","10,004,000","8,905,000","8,182,000","6,363,000",,,,"3,355,000"
ReconciledDepreciation,"3,298,000,000","931,000,000","963,000,000","719,000,000","685,000,000","869,000,000","670,000,000","649,000,000","658,000,000","633,000,000","608,000,000","457,000,000","437,000,000","273,000,000","256,000,000","252,000,000","181,000,000","187,689,000","187,546,000","192,257,000","185,108,000","180,766,000","169,346,000","149,361,000","132,772,000","131,912,000","134,236,000","131,675,000","127,927,000","117,938,000","111,954,000","107,596,000","110,808,000","114,813,000","114,347,000","77,966,000","62,297,000","57,395,000","59,960,000","49,999,000","49,441,000","45,901,000","41,553,000","40,239,000","29,593,000","23,738,000","19,710,000","17,793,000","14,505,000","15,287,000","13,601,000","12,144,000","12,145,000","26,351,000","22,694,000","22,777,000","22,881,000","19,036,000","17,802,000","15,689,000","13,887,000","10,513,000","9,166,000","8,754,000","7,452,000","6,197,000","5,119,000","4,794,000","4,523,000","4,795,000","5,055,000","4,554,000","4,341,000",,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"1,444,000,000","-28,000,000","468,000,000","535,000,000","469,000,000","267,000,000","1,081,000,000","2,625,000,000","99,000,000","-248,000,000","-109,000,000","91,000,000","392,000,000","362,000,000","105,000,000","299,000,000","344,000,000","67,555,000","51,394,000","17,736,000","-9,207,000","-51,440,000","-37,309,000","229,622,000","38,759,000","-25,509,000","-25,157,000","-852,000","4,092,000","-65,765,000","-38,924,000","-61,088,000","-96,911,000","-116,623,000","-124,434,000","76,603,000","-67,721,000","-20,844,000","-220,297,000","-9,829,000","-19,475,000","-4,078,000","-3,756,000","-4,268,000","530,000","10,913,000","21,072,000","14,744,000","17,745,000","20,394,000","20,691,000","21,198,000","18,436,000","13,753,000","10,124,000","9,996,000","9,555,000","7,379,000","6,512,000","3,735,000","730,000","516,000","339,000","-145,000","-229,000","5,957,000","13,097,000","5,040,000","4,380,000","3,586,000","2,153,000","1,170,000","437,000","878,000","879,000","879,000","368,000"
TotalUnusualItemsExcludingGoodwill,"1,211,000,000","34,000,000","363,000,000","526,000,000","288,000,000","260,000,000","1,036,000,000","682,000,000","192,000,000","31,000,000","6,000,000","-57,000,000","281,000,000","125,000,000","63,000,000","143,000,000","207,000,000","-268,000","11,000","6,000","-381,000","-313,000","900,000","5,370,000","13,213,000","-237,000","21,599,000","114,000","1,512,000","-95,000","15,527,000","88,000","14,000","-116,000","-148,000","1,013,000","-43,000","6,435,000","-4,360,000","2,552,000","-710,000","6,478,000","30,000","-3,231,000","-800,000","8,096,000","-921,000","-1,765,000","5,902,000","30,146,000","-336,000","-1,072,000","371,000","252,000","534,000","-840,000","-763,000","-595,000","1,557,000","280,000","169,000","1,463,000","309,000","137,000","-599,000","88,000","-74,000","666,000","329,000","163,000","-176,000","5,000","20,000",,,,
TotalUnusualItems,"1,211,000,000","34,000,000","363,000,000","526,000,000","288,000,000","260,000,000","1,036,000,000","682,000,000","192,000,000","31,000,000","6,000,000","-57,000,000","281,000,000","125,000,000","63,000,000","143,000,000","207,000,000","-268,000","11,000","6,000","-381,000","-313,000","900,000","5,370,000","13,213,000","-237,000","21,599,000","114,000","1,512,000","-95,000","15,527,000","88,000","14,000","-116,000","-148,000","1,013,000","-43,000","6,435,000","-4,360,000","2,552,000","-710,000","6,478,000","30,000","-3,231,000","-800,000","8,096,000","-921,000","-1,765,000","5,902,000","30,146,000","-336,000","-1,072,000","371,000","252,000","534,000","-840,000","-763,000","-595,000","1,557,000","280,000","169,000","1,463,000","309,000","137,000","-599,000","88,000","-74,000","666,000","329,000","163,000","-176,000","5,000","20,000",,,,
NormalizedEBITDA,"2,635,000,000","721,000,000","638,000,000","525,000,000","751,000,000","802,000,000","-142,000,000","145,000,000","326,000,000","566,000,000","667,000,000","712,000,000","366,000,000","428,000,000","361,000,000","379,000,000","393,000,000","297,735,000","315,493,000","244,333,000","184,722,000","181,933,000","177,806,000","188,982,000","178,725,000","147,471,000","174,277,000","156,615,000","161,163,000","81,417,000","92,260,000","72,853,000","46,384,000","14,525,000","13,383,000","39,805,000","20,280,000","33,272,000","9,659,000","41,448,000","31,653,000","37,557,000","36,532,000","29,603,000","34,845,000","23,311,000","66,565,000","56,210,000","47,555,000","39,769,000","44,078,000","42,705,000","47,602,000","66,608,000","38,293,000","39,715,000","39,065,000","30,361,000","22,363,000","18,756,000","13,832,000","6,974,000","8,734,000","7,338,000","7,931,000","11,361,000","11,580,000","8,321,000","8,464,000","7,853,000","7,004,000","5,714,000","4,682,000","-68,300,000","24,006,000","24,006,000","14,318,000"
TaxRateForCalcs,"0.06","0.4","0.27","0.35","0.22","0.372","0.14","0.27","0.27","0.27","0.27","0.27","0.19","0.27","0.18","0.27","0.11","0.234","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.35","0.15","0.14","0.053","0","0.35","0.26","0.2","0.35","0.3","0.217","0.35","0.35","0.35","0.321","0.35","0.35","0.35","0.377","0.354","0.35","0.391","0.35","0.362","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.4","0.4","0.4","0.176","0.4","0.2","0.2","0.133","0.133","0.133","0.134","0.4","0.4","0.4","0.122"
TaxEffectOfUnusualItems,"72,660,000","13,600,000","98,010,000","184,100,000","63,360,000","96,658,823.529","145,040,000","184,140,000","51,840,000","8,370,000","1,620,000","-15,390,000","53,390,000","33,750,000","11,340,000","38,610,000","22,770,000","-62,770.396","4,400","2,400","-152,400","-125,200","360,000","2,148,000","5,285,200","-94,800","8,639,600","45,600","604,800","-38,000","5,434,450","13,200","1,960","-6,145.371","0","354,550","-11,180","1,284,627.923","-1,526,000","764,399.658","-153,974.184","2,267,300","10,500","-1,130,850","-257,106.274","2,833,600","-322,350","-617,750","2,223,706.008","10,660,372.513","-117,600","-419,284.659","129,850","91,160.035","186,900","-294,000","-267,050","-208,250","544,950","98,000","59,150","512,050","123,600","54,800","-239,600","15,493.778","-29,600","133,159.341","65,800","21,654.329","-23,402.799","665.349","2,671.756","0","0","0","0"
