name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
	DepreciationAmortizationDepletionIncomeStatement,"344,500,000","97,600,000","83,700,000","81,900,000","81,300,000","91,400,000","87,700,000","91,900,000","95,700,000","97,800,000","106,300,000","106,020,000","104,053,000","93,189,000","56,852,000","58,559,000","60,390,000","61,374,000","66,483,000","68,969,000","70,236,000","71,109,000","67,903,000","66,182,000","66,020,000","67,676,000","66,141,000","41,752,000","42,922,000","44,179,000","40,253,000","47,183,000","47,366,000","60,672,000","79,968,000","80,615,000","77,071,000","72,821,000","62,399,000","56,791,000","53,337,000","51,893,000","52,195,000","54,230,000","53,158,000","54,712,000","53,842,000","52,653,000","51,180,000","53,009,000","50,055,000","46,942,000","44,430,000","44,347,000","44,224,000","45,182,000","39,792,000","37,694,000","37,241,000","37,622,000","35,358,000","35,309,000","31,196,000","27,728,000","29,718,000","26,125,000","14,942,000","15,969,000","15,495,000","16,372,000","16,492,000","16,833,000","19,266,000","18,858,000","18,480,000","17,320,000","12,829,000","10,731,000","9,271,000","8,388,000","8,066,000","7,014,000","9,157,000","8,987,000","6,935,000","5,137,000","4,089,000","2,192,000","2,176,000","2,200,000","2,400,000","2,100,000","2,000,000","1,400,000","1,500,000","1,400,000","1,400,000","1,300,000","1,000,000","900,000","800,000","500,000","300,000","300,000","300,000","300,000","200,000","200,000","200,000","200,000","200,000","100,000","200,000",,,,
		DepreciationAndAmortizationInIncomeStatement,"344,500,000","97,600,000","83,700,000","81,900,000","81,300,000","91,400,000","87,700,000","91,900,000","95,700,000","97,800,000","106,300,000","106,020,000","104,053,000","93,189,000","56,852,000","58,559,000","60,390,000","61,374,000","66,483,000","68,969,000","70,236,000","71,109,000","67,903,000","66,182,000","66,020,000","67,676,000","66,141,000","41,752,000","42,922,000","44,179,000","40,253,000","47,183,000","47,366,000","60,672,000","79,968,000","80,615,000","77,071,000","72,821,000","62,399,000","56,791,000","53,337,000","51,893,000","52,195,000","54,230,000","53,158,000","54,712,000","53,842,000","52,653,000","51,180,000","53,009,000","50,055,000","46,942,000","44,430,000","44,347,000","44,224,000","45,182,000","39,792,000","37,694,000","37,241,000","37,622,000","35,358,000","35,309,000","31,196,000","27,728,000","29,718,000","26,125,000","14,942,000","15,969,000","15,495,000","16,372,000","16,492,000","16,833,000","19,266,000","18,858,000","18,480,000","17,320,000","12,829,000","10,731,000","9,271,000","8,388,000","8,066,000","7,014,000","9,157,000","8,987,000","6,935,000","5,137,000","4,089,000","2,192,000","2,176,000","2,200,000","2,400,000","2,100,000","2,000,000","1,400,000","1,500,000","1,400,000","1,400,000","1,300,000","1,000,000","900,000","800,000","500,000","300,000","300,000","300,000","300,000","200,000","200,000","200,000","200,000","200,000","100,000","200,000",,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,"34,288,000",,"-16,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000",,,,,,,,,,,,"195,471,000",,,,,,,,,,,"2,003,000","19,142,000","28,175,000",,,,,,,,,,,,,"9,499,000",,,,,,,"13,176,000","11,070,000","8,200,000","8,200,000","7,800,000","6,200,000","6,400,000","6,700,000","5,800,000","2,700,000","4,200,000","2,800,000","2,500,000","2,000,000",,"1,300,000","1,400,000","1,300,000",,"1,300,000","1,300,000","1,100,000",,"900,000",,"600,000",,,,
OperatingIncome,"1,059,600,000","226,100,000","239,100,000","377,900,000","216,500,000","126,900,000","196,200,000","-165,400,000","55,500,000","184,400,000","179,800,000","198,380,000","182,386,000","124,428,000","155,843,000","181,687,000","172,752,000","104,344,000","167,980,000","140,624,000","140,287,000","113,848,000","138,574,000","149,337,000","140,531,000","130,666,000","142,172,000","34,694,000","23,478,000","11,843,000","17,157,000","27,942,000","18,051,000","12,731,000","93,280,000","121,227,000","133,315,000","73,293,000","98,666,000","128,015,000","138,752,000","119,138,000","130,365,000","129,037,000","121,041,000","91,869,000","111,278,000","82,301,000","92,487,000","61,026,000","87,524,000","-524,243,000","100,835,000","261,836,000","-99,094,000","113,591,000","118,559,000","110,730,000","133,879,000","128,420,000","124,780,000","199,048,000","128,055,000","121,837,000","128,901,000","111,314,000","42,294,000","33,643,000","56,299,000","49,897,000","55,450,000","57,871,000","54,294,000","41,893,000","49,635,000","52,843,000","38,803,000","21,823,000","28,403,000","27,197,000","24,696,000","20,179,000","22,635,000","20,590,000","15,378,000","11,494,000","14,868,000","11,678,000","7,846,000","7,000,000","6,400,000","6,100,000","1,800,000","4,400,000","5,600,000","5,900,000","3,900,000","1,700,000","2,700,000","4,100,000","3,600,000","2,000,000","2,500,000","2,700,000","2,100,000","1,800,000","2,200,000","2,400,000","1,500,000","1,700,000","1,700,000","2,100,000","100,000","-29,300,000","10,600,000","10,600,000","10,600,000"
NetNonOperatingInterestIncomeExpense,"-561,700,000","-143,100,000","-144,900,000","-138,000,000","-135,700,000","-136,100,000","-142,300,000","-135,000,000","-129,800,000","-133,700,000","-133,500,000","-134,782,000","-132,268,000","-192,691,000","-114,598,000","-115,632,000","-115,491,000","-116,394,000","-117,932,000","-116,533,000","-112,350,000","-109,548,000","-106,147,000","-108,090,000","-111,272,000","-109,442,000","-108,323,000","-9,852,000","-10,293,000","-11,158,000","-10,164,000","-10,102,000","-10,828,000","-16,635,000","-24,691,000","-26,717,000","-27,662,000","-25,356,000","-19,735,000","-17,577,000","-17,824,000","-20,709,000","-23,446,000","-26,013,000","-28,973,000","-30,760,000","-32,014,000","-32,300,000","-33,562,000","-36,238,000","-35,829,000","-28,248,000","-28,147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"1,100,000","400,000","300,000","200,000","200,000","200,000","300,000","200,000","200,000","200,000","600,000","257,000","319,000","269,000","246,000","241,000","249,000","367,000","304,000","235,000","2,646,000","4,147,000","8,202,000","6,597,000","5,240,000","4,135,000","3,083,000","2,443,000","1,870,000","1,448,000","1,025,000","790,000","467,000","413,000","369,000","343,000","262,000","265,000","218,000","246,000","219,000","206,000","68,000","96,000","53,000","-160,000","398,000","611,000","730,000","872,000","956,000","1,603,000","3,091,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"562,800,000","143,500,000","145,200,000","138,200,000","135,900,000","136,300,000","142,600,000","135,200,000","130,000,000","133,900,000","134,100,000","135,039,000","132,587,000","192,960,000","114,844,000","115,873,000","115,740,000","116,761,000","118,236,000","116,768,000","114,996,000","113,695,000","114,349,000","114,687,000","116,512,000","113,577,000","111,406,000","12,295,000","12,163,000","12,606,000","11,189,000","10,892,000","11,295,000","17,048,000","25,060,000","27,060,000","27,924,000","25,621,000","19,953,000","17,823,000","18,043,000","20,915,000","23,514,000","26,109,000","29,026,000","30,600,000","32,412,000","32,911,000","34,292,000","37,110,000","36,785,000","29,851,000","31,238,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"534,200,000",,,,,,,,,"133,700,000","133,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"41,200,000","-29,700,000","28,300,000","11,900,000","30,700,000","29,000,000","73,000,000","27,600,000","-633,800,000","-153,600,000","17,000,000","6,298,000","5,687,000","-17,367,000","3,950,000","3,175,000","3,865,000","-73,876,000","-19,772,000","-787,000","-20,635,000","2,974,000","4,635,000","3,592,000","2,183,000","-36,382,000","6,431,000","3,198,000","7,071,000","-313,274,000","9,548,000","-4,910,000","4,114,000","-1,116,847,000","1,860,000","-68,123,000","2,385,000","366,000","-1,147,000","2,528,000","4,545,000","-22,352,000","2,162,000","11,285,000","-2,303,000","-215,203,000","3,518,000","-30,227,000","-2,869,000","-523,454,000","-6,315,000","-9,218,000","1,789,000","-476,953,000","195,968,000","-726,000","699,000","-3,428,000","-2,759,000","-5,151,000","-188,000","89,844,000","-2,258,000","758,000","-9,719,000","-3,529,000","-18,380,000","-28,476,000","-15,483,000","-3,027,000","19,000","104,000","-618,000","-1,955,000","-369,000","-621,000","-1,353,000","576,000","-2,232,000","-2,741,000","-8,955,000","444,000","315,000","465,000","7,938,000","38,000","1,000",,"-154,000",,,,"200,000","200,000","300,000","300,000","200,000","-1,200,000","-400,000","100,000","100,000","200,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","0",,"-800,000",,,,,
	EarningsFromEquityInterest,"38,700,000","10,900,000","9,100,000","9,100,000","9,600,000","6,400,000","5,000,000","-1,700,000","4,100,000","6,700,000","9,800,000","6,255,000","5,687,000","5,535,000","5,696,000","5,734,000","5,361,000","4,321,000","4,781,000","5,021,000","4,548,000","2,675,000","3,505,000","3,548,000","4,609,000","2,593,000","3,759,000","4,154,000","3,982,000","1,702,000","2,291,000","1,473,000","2,483,000","1,819,000","2,296,000","3,821,000","1,721,000","258,000","807,000","1,054,000","1,685,000","-8,006,000","17,293,000","431,000","-2,354,000","-20,212,000","-3,925,000","-425,000","-1,412,000","-366,000","-36,000","-416,000","-303,000","-476,000","-139,000","-152,000","-759,000","-342,000","-122,000","325,000","40,000","-110,000","-1,665,000",,"413,000","239,000","230,000","642,000","343,000","336,000","205,000","632,000",,"193,000","327,000","719,000",,"204,000","437,000","550,000",,"511,000","460,000","490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"0","0","0","0","0","-8,500,000","0","0","-616,100,000","-173,100,000","0","0","0","-17,260,000","-311,000","-2,511,000","-1,500,000","-78,142,000","-24,317,000","-5,635,000","-23,390,000","0","726,000",,,,,"0",,"-316,529,000","5,674,000","-4,560,000",,"-1,119,839,000","0","-74,346,000","0","1,483,000","-1,954,000","1,474,000","2,860,000","-14,346,000","-15,131,000","10,854,000","51,000","-194,991,000","7,443,000","-29,802,000","-1,457,000","-523,088,000","-6,279,000","-8,802,000","2,092,000","-476,477,000","196,107,000","-574,000","1,458,000","-3,086,000","-2,637,000","-5,476,000","-228,000","89,954,000","-593,000","758,000","-10,132,000","-3,768,000","-18,610,000","-29,118,000","-15,826,000","-3,363,000","-186,000","-528,000","-618,000","-2,148,000","-696,000","-1,340,000","-1,353,000","372,000","-2,669,000","-3,291,000","-8,955,000","-67,000","-145,000","-25,000","7,938,000","38,000","1,000",,"-154,000",,,,"200,000","200,000","300,000","300,000","200,000","-1,200,000","-400,000","100,000","100,000","200,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","0",,"-800,000",,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"45,000","-195,471,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","193,167,000","816,000","30,590,000","136,000","520,568,000","120,000","11,689,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"0","0","0","0","0","7,300,000","0","0","616,100,000","173,100,000",,,"0",,,,"618,000","77,858,000","24,317,000","5,635,000",,,,,,,,"0",,"316,529,000","0","4,560,000",,"1,060,571,000","0","71,846,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,"1,200,000",,,,,,,,"17,260,000","311,000","2,511,000","882,000","284,000",,,"23,390,000","0","-726,000",,,,,,,"0","-5,674,000",,,"59,268,000",,"2,500,000",,"-1,483,000","1,954,000",,,"14,346,000","15,131,000","-10,854,000","-51,000","1,824,000","-8,259,000","-788,000","1,321,000","2,520,000","6,159,000","-2,887,000",,"-4,901,000","-636,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"2,500,000","-40,600,000","19,200,000","2,800,000","21,100,000","31,100,000","68,000,000","29,300,000","-21,800,000","12,800,000","7,200,000","43,000",,"-5,642,000","-1,435,000","-48,000","4,000","-55,000","-236,000","-173,000","-1,793,000","299,000","404,000","44,000","-2,426,000","1,067,000","2,672,000","-956,000","3,089,000","1,553,000","1,583,000","-1,823,000","1,631,000","1,173,000","-436,000","2,402,000","664,000","108,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
