name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001
		MinorityInterests,"-92,614,000","-22,587,000","-28,706,000","-21,175,000","-20,146,000","-20,634,000","-21,781,000","-17,495,000","-24,437,000","-17,342,000","-18,200,000","-15,121,000","-19,133,000","-16,271,000","-16,604,000","-18,847,000","-15,121,000","-55,837,000","-64,882,000","-50,721,000","-35,333,000","-48,456,000","-55,273,000","-61,555,000","-53,036,000","-73,338,000","-49,782,000","-50,497,000","-56,533,000","-52,466,000","-60,712,000","-59,152,000","-64,477,000","-51,031,000","-59,800,000","-56,327,000","-63,805,000","-85,296,000","-67,214,000","-57,873,000","-73,612,000","-70,267,000","-69,671,000","-70,932,000","-71,056,000","-62,733,000","-70,842,000","-64,781,000","-72,922,000","-62,119,000","-79,981,000","-51,284,000","-92,560,000","-90,972,000","-113,367,000","-115,443,000","-138,482,000","-127,239,000","-124,273,000","-114,453,000","-128,017,000","-115,814,000","-121,625,000","-155,930,000","-156,535,000","-34,432,000","-112,906,000","-133,596,000","-180,731,000","-130,826,000","-123,278,000","-116,621,000","-158,460,000","-96,884,000","-160,234,000","-130,670,000","-144,934,000","-131,130,000","-141,746,000","-39,627,000","-159,337,000","-14,166,000","-118,462,000"
AverageDilutionEarnings,"6,913,000","1,742,000","1,934,000","1,538,000","1,699,000","1,602,000","1,700,000","1,534,000","1,518,000","1,532,000","1,741,000","1,481,000","1,676,000","1,649,000","1,888,000","1,532,000","6,997,000","37,401,000","49,133,000","41,694,000","23,024,000","37,961,000","46,452,000","50,031,000","42,574,000","63,379,000","39,576,000","40,953,000","46,283,000","41,053,000","50,636,000","43,637,000","51,523,000","42,849,000","49,098,000","43,903,000","53,177,000","78,363,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"6,398,553,000","1,636,684,000","1,792,958,000","1,417,786,000","1,551,125,000","1,442,461,000","1,501,976,000","1,289,463,000","1,229,720,000","1,236,272,000","1,358,709,000","1,131,908,000","1,251,192,000","1,126,098,000","1,276,608,000","1,031,056,000","1,050,017,000","901,104,000","1,172,793,000","974,147,000","692,492,000","876,713,000","1,050,928,000","1,119,257,000","939,821,000","1,389,899,000","858,475,000","778,581,000","839,980,000","731,779,000","882,166,000","744,653,000","868,859,000","714,149,000","800,944,000","480,505,000","863,435,000","1,180,165,000","698,817,000","578,282,000","689,219,000","643,923,000","642,086,000","611,933,000","628,013,000","503,017,000","534,714,000","445,482,000","490,597,000","399,760,000","444,817,000","254,692,000","443,969,000","411,436,000","479,866,000","434,820,000","469,089,000","406,557,000","381,285,000","316,794,000","345,400,000","296,722,000","284,232,000","346,445,000","342,264,000","69,680,000","214,940,000","229,135,000","305,280,000","209,786,000","196,273,000","712,662,000","210,409,000","123,089,000","174,340,000","120,505,000","132,141,000","118,721,000","126,871,000","38,147,000","114,461,000","10,611,000","81,676,000"
BasicEPS,,"2.58","2.83","2.24","2.44","2.27","2.37","2.03","1.93","1.94","2.13","1.77","1.96","1.76","2","1.61","1.63","1.4","1.82","1.51","1.08","1.35","1.62","1.72","1.44","2.12","1.31","1.18","1.27","1.1","1.32","1.11","1.29","1.06","1.18","1.04","1.25","1.7","1.09","0.91","1.07","1","1",,"0.96","0.78","0.84",,"0.76","0.63","0.7",,"0.71","0.66","0.77",,"0.77","0.67","0.62",,"0.57","0.49","0.47",,"0.58","0.12","0.37",,"0.52","0.35","0.33",,"0.38","0.23","0.34",,"0.28","0.25","0.27",,"0.28","0.03","0.2"
DilutedEPS,,"2.54","2.78","2.2","2.4","2.23","2.32","1.99","1.9","1.91","2.09","1.74","1.93","1.73","1.96","1.58","1.6","1.37","1.79","1.48","1.05","1.33","1.58","1.68","1.41","2.08","1.28","1.15","1.24","1.08","1.29","1.08","1.26","1.03","1.15","1.01","1.21","1.65","1.06","0.88","1.03","0.97","0.96",,"0.93","0.75","0.81",,"0.73","0.6","0.67",,"0.68","0.63","0.74",,"0.74","0.64","0.6",,"0.54","0.47","0.46",,"0.56","0.11","0.36",,"0.51","0.35","0.32",,"0.37","0.22","0.33",,"0.28","0.25","0.27",,"0.27","0.02","0.2"
BasicAverageShares,,"633,956,712","632,280,932","633,546,144","635,203,753","635,993,980","634,271,482","635,887,742","636,146,240","637,485,626","635,722,309","637,049,388","637,831,341","638,639,729","638,877,445","640,575,241","639,217,344","617,854,667","615,835,525","617,515,125","619,436,804","621,999,948","621,569,764","622,555,642","623,725,913","626,523,793","626,463,124","624,715,181","625,969,418","628,254,759","628,439,218","631,249,362","633,128,417","635,929,351","636,695,545","642,359,475","650,625,931","649,520,337","639,659,238","636,064,228","645,761,617","646,452,990","644,285,298",,"651,339,239","646,292,241","637,298,491",,"641,355,607","638,695,204","631,527,053",,"623,649,189","620,461,500","622,243,687",,"606,513,399","608,472,725","611,842,254",,"607,421,151","604,326,019","598,612,668",,"589,933,994","585,674,656","586,267,569",,"587,277,097","591,694,862","590,029,649",,"558,330,780","544,052,062","519,417,011",,"466,294,836","467,077,408","468,119,491",,"414,463,440","409,576,609","412,705,954"
DilutedAverageShares,,"644,127,093","644,922,661","645,287,973","645,454,021","646,321,916","646,879,735","647,867,307","645,607,914","648,833,880","649,389,444","650,523,417","649,297,717","649,170,699","652,151,450","653,960,751","654,600,026","656,118,796","656,671,417","658,384,196","658,770,425","661,079,375","663,752,830","665,365,231","666,403,323","668,125,087","671,300,744","675,749,438","677,825,768","679,165,137","682,333,149","688,345,020","691,038,145","693,209,942","697,974,850","706,256,084","714,984,161","714,807,680","716,368,102","717,827,179","728,876,260","729,036,633","730,114,347",,"745,503,329","742,852,436","742,961,409",,"766,597,090","768,453,497","773,696,423",,"782,814,822","786,369,122","796,948,530",,"816,421,753","827,974,896","839,271,348",,"859,179,215","867,330,893","875,332,780",,"886,889,939","892,439,424","913,640,289",,"951,945,669","979,750,161","980,298,997",,"1,000,536,090","998,003,396","1,019,952,588",,"985,618,380","997,771,990","1,000,572,365",,"1,027,990,942","1,035,794,758","1,008,163,290"
TotalOperatingIncomeAsReported,"8,573,219,000","2,061,580,000","2,434,294,000","1,958,689,000","2,118,656,000","1,653,515,000","1,890,669,000","1,544,703,000","1,712,733,000","1,488,945,000","1,767,263,000","1,571,493,000","1,717,943,000","1,386,626,000","1,629,012,000","1,452,671,000","1,619,726,000","1,282,764,000","1,485,880,000","1,296,562,000","865,435,000","1,138,653,000","1,331,959,000","1,195,198,000","1,305,943,000","1,088,044,000","1,221,260,000","1,093,608,000","1,133,519,000","1,021,033,000","1,187,709,000","1,079,365,000","1,178,766,000","951,282,000","1,091,099,000","983,503,000","1,141,971,000","1,164,532,000","1,048,674,000","940,350,000","1,060,761,000","889,299,000","981,138,000","922,529,000","949,416,000","771,577,000","826,935,000","713,634,000","803,830,000","650,973,000","746,408,000","419,586,000","732,040,000","677,467,000","814,772,000","784,972,000","862,154,000","638,057,000","726,399,000","642,106,000","681,529,000","559,392,000","609,592,000","501,067,000","690,124,000","137,312,000","512,556,000","509,188,000","671,948,000","471,952,000","458,150,000","370,900,000","573,157,000","307,429,000","507,140,000","350,095,000","404,122,000","367,821,000","429,197,000","147,929,000","434,986,000","388,279,000","414,257,000"
TotalExpenses,"48,121,706,000","12,985,113,000","12,530,859,000","11,460,595,000","11,145,139,000","10,434,610,000","9,871,516,000","9,290,568,000","9,278,572,000","9,652,560,000","9,591,695,000","9,484,157,000","9,381,745,000","9,067,503,000","8,976,534,000","9,189,578,000","9,219,128,000","8,785,068,000","8,568,613,000","8,344,344,000","8,491,352,000","7,623,529,000","7,673,644,000","7,770,382,000","7,663,101,000","7,309,009,000","7,244,724,000","7,270,903,000","7,141,547,000","6,910,557,000","7,155,548,000","7,187,954,000","7,061,414,000","6,616,201,000","6,726,612,000","6,541,007,000","6,615,188,000","6,552,555,000","6,618,897,000","6,347,476,000","6,579,594,000","6,370,114,000","6,607,562,000","6,251,137,000","6,254,543,000","5,724,347,000","5,650,910,000","5,119,379,000","5,168,389,000","4,884,213,000","4,997,714,000","4,829,862,000","4,802,132,000","4,993,105,000","5,652,731,000","5,771,690,000","5,726,692,000","5,413,755,000","5,367,235,000","4,924,112,000","4,855,317,000","4,603,645,000","4,550,688,000","3,881,780,000","4,167,202,000","4,361,215,000","4,025,076,000","3,794,255,000","3,891,761,000","3,780,209,000","3,606,214,000","3,429,734,000","3,475,148,000","3,267,437,000","3,153,746,000","3,112,246,000","3,014,307,000","2,821,202,000","2,898,250,000","2,826,152,000","2,915,674,000","3,021,823,000","2,994,253,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"6,391,640,000","1,634,942,000","1,791,024,000","1,416,248,000","1,549,426,000","1,440,859,000","1,500,276,000","1,287,929,000","1,228,202,000","1,234,740,000","1,356,968,000","1,130,427,000","1,249,516,000","1,124,449,000","1,274,720,000","1,029,524,000","1,043,020,000","863,703,000","1,123,660,000","932,453,000","669,468,000","838,752,000","1,004,476,000","1,069,226,000","897,247,000","1,326,520,000","818,899,000","737,628,000","793,697,000","690,726,000","831,530,000","701,016,000","817,336,000","671,300,000","751,846,000","671,000,000","810,258,000","1,101,802,000","698,817,000","578,282,000","689,219,000","643,923,000","642,086,000","611,933,000","628,013,000","503,017,000","534,714,000","445,482,000","490,597,000","399,760,000","444,817,000","254,692,000","443,969,000","411,436,000","479,866,000","434,820,000","469,089,000","406,557,000","381,285,000","316,794,000","345,400,000","296,722,000","284,232,000","346,445,000","342,264,000","69,680,000","214,940,000","229,135,000","305,280,000","209,786,000","196,273,000","182,990,000","210,409,000","123,089,000","174,340,000","120,505,000","132,141,000","118,721,000","126,871,000","38,147,000","114,461,000","10,611,000","81,676,000"
NormalizedIncome,"6,391,640,000","1,634,942,000","1,791,024,000","1,416,248,000","1,549,426,000","1,440,859,000","1,500,276,000","1,287,929,000","1,228,202,000","1,234,740,000","1,356,968,000","1,130,427,000","1,249,516,000","1,124,449,000","1,274,720,000","1,029,524,000","1,043,020,000","863,703,000","1,123,660,000","929,519,460.653","662,824,948","848,544,757","1,004,476,000","840,385,371.994","897,247,000","848,783,049","818,899,000","737,628,000","793,697,000","690,726,000","831,530,000","701,016,000","817,336,000","671,300,000","738,352,765","671,364,830.354","772,749,312","956,353,450","703,868,532","580,252,683.742","691,043,008.231","640,902,631.402","638,411,197.463","608,680,003.479","627,280,978.348","506,075,416.231","525,617,339.07","446,934,616.851","497,027,155.306","411,845,324.559","442,962,739.912","440,679,016.441","438,809,425.693","392,342,739.273","500,521,858.557","439,105,492.768","474,621,930.488","415,362,960.079","377,111,717.859","317,681,336.913","353,810,103.165","303,584,439.222","287,834,399.05","362,666,846.71","309,302,306.14","61,957,046.266","227,393,033.574","228,013,645.808","263,024,619.98","186,875,121.586","192,837,698.71","188,563,126.528","223,647,161.201","179,383,482.478","116,688,821.538","113,146,256.567","130,702,200","100,833,978.523","125,612,402.249","113,133,800","106,864,782.75","131,368,200","143,278,000"
InterestIncome,"27,592,000","7,269,000","6,050,000","9,722,000","4,551,000","8,407,000","10,685,000","7,855,000","12,671,000","21,386,000","27,419,000","27,394,000","21,402,000","19,081,000","19,631,000","22,755,000","12,687,000","9,459,000","11,436,000","12,366,000","8,549,000","8,728,000","8,297,000","8,952,000","7,679,000","6,727,000","7,126,000","8,111,000","6,441,000","9,340,000","10,099,000","8,141,000","7,513,000","7,960,000","6,756,000","7,016,000","7,251,000","9,859,000","8,767,000","11,488,000","11,304,000","9,246,000","10,512,000","11,936,000","9,861,000","9,893,000","9,393,000","8,556,000","7,401,000","7,029,000","6,945,000","7,922,000","8,649,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"64,115,000","11,216,000","11,183,000","12,977,000","28,739,000","8,922,000","8,854,000","14,069,000","4,961,000","8,567,000","5,474,000","7,491,000","5,348,000","5,619,000","4,505,000","5,153,000","5,839,000","3,840,000","4,707,000","4,908,000","3,613,000","3,976,000","3,048,000","3,952,000","3,711,000","4,543,000","4,052,000","3,832,000","4,030,000","3,905,000","2,811,000","5,325,000","4,290,000","4,348,000","3,658,000","2,257,000","3,588,000","3,641,000","4,549,000","3,186,000","3,497,000","4,220,000","4,158,000","3,930,000","2,827,000","3,507,000","4,736,000","3,616,000","2,061,000","4,519,000","4,481,000","4,222,000","3,285,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-36,523,000","-3,947,000","-5,133,000","-3,255,000","-24,188,000","-515,000","1,831,000","-6,214,000","7,710,000","12,819,000","21,945,000","19,903,000","16,054,000","13,462,000","15,126,000","17,602,000","6,848,000","5,619,000","6,729,000","7,458,000","4,936,000","4,752,000","5,249,000","5,000,000","3,968,000","2,184,000","3,074,000","4,279,000","2,411,000","5,435,000","7,288,000","2,816,000","3,223,000","3,612,000","3,098,000","4,759,000","3,663,000","6,218,000","4,218,000","8,302,000","7,807,000","5,026,000","6,354,000","8,006,000","7,034,000","6,386,000","4,657,000","4,940,000","5,340,000","2,510,000","2,464,000","3,700,000","5,364,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"8,532,503,000","2,061,666,000","2,417,315,000","1,930,782,000","2,122,740,000","1,771,365,000","1,995,721,000","1,797,424,000","1,685,734,000","1,518,123,000","1,806,121,000","1,568,243,000","1,709,655,000","1,381,873,000","1,614,989,000","1,461,767,000","1,618,397,000","1,248,637,000","1,498,831,000","1,296,909,000","878,013,000","1,122,486,000","1,334,169,000","1,462,865,000","1,297,415,000","1,627,135,000","1,232,415,000","1,085,293,000","1,136,121,000","1,008,865,000","1,194,829,000","1,093,383,000","1,180,228,000","954,476,000","1,087,235,000","967,161,000","1,150,173,000","1,184,990,000","1,051,005,000","949,340,000","1,069,950,000","902,760,000","997,185,000","939,328,000","960,676,000","777,654,000","849,364,000","720,210,000","805,341,000","643,909,000","759,586,000","426,704,000","751,056,000","664,458,000","817,877,000","789,355,000","866,509,000","643,868,000","734,722,000","649,239,000","688,367,000","565,708,000","615,671,000","507,131,000","638,125,000","129,897,000","517,940,000","514,799,000","605,849,000","436,175,000","465,158,000","409,912,000","575,093,000","414,867,000","420,742,000","350,095,000","404,122,000","367,821,000","429,197,000","258,453,000","434,986,000","388,279,000","414,257,000"
EBITDA,"10,526,895,000"
ReconciledCostOfRevenue,"38,383,577,000","10,522,734,000","10,048,364,000","8,953,068,000","8,859,411,000","8,492,893,000","7,863,889,000","7,394,731,000","7,462,617,000","7,782,334,000","7,711,199,000","7,621,034,000","7,571,390,000","7,399,780,000","7,308,121,000","7,419,118,000","7,519,726,000","7,219,438,000","7,002,233,000","6,754,233,000","6,447,156,000","6,258,026,000","6,275,571,000","6,310,040,000","6,279,492,000","6,027,237,000","5,903,465,000","5,860,106,000","5,750,161,000","5,690,951,000","5,803,967,000","5,798,699,000","5,703,823,000","5,337,341,000","5,350,349,000","5,175,394,000","5,269,916,000","5,262,957,000","5,301,843,000","5,039,369,000","5,269,885,000","5,143,462,000","5,337,568,000","4,958,686,000","4,894,727,000","4,579,069,000","4,533,713,000","3,988,261,000","4,043,845,000","3,847,492,000","3,963,733,000","3,845,095,000","3,866,721,000","4,035,238,000","4,582,800,000","4,656,268,000","4,670,520,000","4,404,573,000","4,396,880,000","3,979,030,000","3,933,842,000","3,764,287,000","3,734,115,000","3,037,721,000","3,351,442,000","3,622,456,000","3,222,708,000","3,015,860,000","3,088,093,000","3,041,812,000","2,841,456,000","2,697,464,000","2,743,366,000","2,592,642,000","2,463,793,000","2,423,413,000","2,312,668,000","2,179,533,000","2,171,686,000","2,022,697,000","2,122,904,000","2,204,921,000","2,226,061,000"
ReconciledDepreciation,"1,994,392,000","528,260,000","500,865,000","486,281,000","478,986,000","457,775,000","468,200,000","486,890,000","444,660,000","442,116,000","399,458,000","240,168,000","221,309,000","219,598,000","211,685,000","235,090,000","238,389,000","220,664,000","232,633,000","232,069,000","194,480,000","187,807,000","187,433,000","193,415,000","181,010,000","172,745,000","181,882,000","173,763,000","153,405,000","152,236,000","166,519,000","164,079,000","162,197,000","149,140,000","145,327,000","153,707,000","142,131,000","157,266,000","139,924,000","178,909,000","135,001,000","147,010,000","132,625,000","141,340,000","130,773,000","121,084,000","120,059,000","124,958,000","116,314,000","118,518,000","114,898,000","127,582,000","116,377,000","135,069,000","119,563,000","136,957,000","118,251,000","111,045,000","125,168,000","115,571,000","79,482,000","104,465,000","144,981,000","91,577,000","75,115,000","74,647,000","79,271,000","75,084,000","85,083,000","68,971,000","52,935,000","59,122,000","55,139,000","80,110,000","62,709,000","57,747,000","56,423,000","62,182,000","60,853,000","69,624,000","74,146,000","72,522,000","69,069,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"6,391,640,000","1,634,942,000","1,791,024,000","1,416,248,000","1,549,426,000","1,440,859,000","1,500,276,000","1,287,929,000","1,228,202,000","1,234,740,000","1,356,968,000","1,130,427,000","1,249,516,000","1,124,449,000","1,274,720,000","1,029,524,000","1,043,020,000","863,703,000","1,123,660,000","932,453,000","669,468,000","838,752,000","1,004,476,000","1,069,226,000","897,247,000","1,326,520,000","818,899,000","737,628,000","793,697,000","690,726,000","831,530,000","701,016,000","817,336,000","671,300,000","751,846,000","671,000,000","810,258,000","1,101,802,000","698,817,000","578,282,000","689,219,000","643,923,000","642,086,000","611,933,000","628,013,000","503,017,000","534,714,000","445,482,000","490,597,000","399,760,000","444,817,000","254,692,000","443,969,000","411,436,000","479,866,000","434,820,000","469,089,000","406,557,000","381,285,000","316,794,000","345,400,000","296,722,000","284,232,000","346,445,000","342,264,000","69,680,000","214,940,000","229,135,000","305,280,000","209,786,000","196,273,000","182,990,000","210,409,000","123,089,000","174,340,000","120,505,000","132,141,000","118,721,000","126,871,000","38,147,000","114,461,000","10,611,000","81,676,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,"0","0",,,"3,855,000","8,242,000","-12,349,000",,"295,246,000","0","553,577,000",,"0","0","0","0","0","0","0","18,015,000","-484,000","49,224,000","223,767,000","-6,901,000","-2,931,000","-2,550,000","3,800,000","5,127,000","4,456,000","1,003,000","-4,185,000","12,688,000","-2,040,000","-9,166,000","-16,730,000","2,668,000","-256,805,000","7,191,000","26,563,000","-28,152,000","-6,284,000","-7,994,000","-10,716,000","6,385,000","-1,408,000","-12,602,000","-9,716,000","-5,691,000","-16,989,000","47,043,000","12,012,000","-19,893,000","1,677,000","59,852,000","33,024,000","5,205,000","-7,111,000","-20,304,000","-86,341,000","88,422,000","8,599,000","2,398,000","28,850,000","2,030,000","-124,978,000","12,252,000","-201,262,000","-102,670,000"
TotalUnusualItems,,,,,,,,,,,,,,,,"0","0",,,"3,855,000","8,242,000","-12,349,000",,"295,246,000","0","553,577,000",,"0","0","0","0","0","0","0","18,015,000","-484,000","49,224,000","223,767,000","-6,901,000","-2,931,000","-2,550,000","3,800,000","5,127,000","4,456,000","1,003,000","-4,185,000","12,688,000","-2,040,000","-9,166,000","-16,730,000","2,668,000","-256,805,000","7,191,000","26,563,000","-28,152,000","-6,284,000","-7,994,000","-10,716,000","6,385,000","-1,408,000","-12,602,000","-9,716,000","-5,691,000","-16,989,000","47,043,000","12,012,000","-19,893,000","1,677,000","59,852,000","33,024,000","5,205,000","-7,111,000","-20,304,000","-86,341,000","88,422,000","8,599,000","2,398,000","28,850,000","2,030,000","-124,978,000","12,252,000","-201,262,000","-102,670,000"
NormalizedEBITDA,"10,526,895,000","2,589,926,000","2,918,180,000","2,417,063,000","2,601,726,000","2,229,140,000","2,463,921,000","2,284,314,000","2,130,394,000","1,960,239,000","2,205,579,000","1,808,411,000","1,930,964,000","1,601,471,000","1,826,674,000","1,696,857,000","1,856,786,000","1,469,301,000","1,731,464,000","1,525,123,000","1,064,251,000","1,322,642,000","1,521,602,000","1,361,034,000","1,478,425,000","1,246,303,000","1,414,297,000","1,259,056,000","1,289,526,000","1,161,101,000","1,361,348,000","1,257,462,000","1,342,425,000","1,103,616,000","1,214,547,000","1,121,352,000","1,243,080,000","1,118,489,000","1,197,830,000","1,131,180,000","1,207,501,000","1,045,970,000","1,124,683,000","1,076,212,000","1,090,446,000","902,923,000","956,735,000","847,208,000","930,821,000","779,157,000","871,816,000","811,091,000","860,242,000","772,964,000","965,592,000","932,596,000","992,754,000","765,629,000","853,505,000","766,218,000","780,451,000","679,889,000","766,343,000","615,697,000","666,197,000","192,532,000","617,104,000","588,206,000","631,080,000","472,122,000","512,888,000","476,145,000","650,536,000","581,318,000","395,029,000","399,243,000","458,147,000","401,153,000","488,020,000","453,055,000","496,880,000","662,063,000","585,996,000"
TaxRateForCalcs,"0.234","0.192","0.244","0.25","0.25","0.171","0.234","0.268","0.255","0.171","0.236","0.266","0.256","0.171","0.198","0.28","0.344","0.261","0.205","0.239","0.194","0.207","0.204","0.225","0.265","0.137","0.293","0.271","0.249","0.26","0.251","0.301","0.25","0.24","0.251","0.246","0.238","0.35","0.268","0.328","0.285","0.205","0.283","0.27","0.27","0.269","0.283","0.288","0.298","0.278","0.305","0.276","0.282","0.281","0.266","0.318","0.308","0.178","0.346","0.37","0.333","0.294","0.367","0.045","0.299","0.357","0.374","0.331","0.294","0.306","0.34","0.216","0.348","0.348","0.348","0.144","0.4","0.38","0.38","0.4","0.38","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","921,460.653","1,598,948","-2,556,243","0","66,405,371.994","0","75,840,049","0","0","0","0","0","0","0","0","4,521,765","-119,169.646","11,715,312","78,318,450","-1,849,468","-960,316.258","-725,991.769","779,631.402","1,452,197.463","1,203,003.479","270,978.348","-1,126,583.769","3,591,339.07","-587,383.149","-2,735,844.694","-4,644,675.441","813,739.912","-70,817,983.559","2,031,425.693","7,469,739.273","-7,496,141.443","-1,998,507.232","-2,461,069.512","-1,910,039.921","2,211,717.859","-520,663.087","-4,191,896.835","-2,853,560.778","-2,088,600.95","-767,153.29","14,081,306.14","4,289,046.266","-7,439,966.426","555,645.808","17,596,619.98","10,113,121.586","1,769,698.71","-1,537,873.472","-7,065,838.799","-30,046,517.522","30,770,821.538","1,240,256.567","959,200","10,962,978.523","771,402.249","-49,991,200","4,655,782.75","-80,504,800","-41,068,000"
