name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
NetInterestIncome,"-804,000,000","-2,464,000,000","570,000,000","541,000,000","549,000,000","-1,257,000,000","172,000,000","110,000,000","118,000,000","-1,109,000,000","-37,000,000","169,000,000","624,000,000","-1,980,000,000","490,000,000","771,000,000","399,000,000","-132,000,000","14,000,000","-181,000,000","17,000,000","-344,000,000","-26,000,000","25,000,000","-42,000,000","-317,000,000","7,000,000","-95,000,000","131,000,000","-302,000,000","143,000,000","-19,000,000","-14,000,000","-211,000,000","-147,000,000","190,000,000","80,000,000","-522,000,000","190,000,000","21,000,000","165,000,000","-348,000,000","51,000,000","153,000,000","455,000,000","505,000,000","114,000,000","-250,000,000","148,000,000","-343,000,000","-715,000,000","-2,967,000,000","-805,000,000"
EBIT,"13,666,000,000","2,464,000,000","2,768,000,000","3,993,000,000","4,441,000,000","3,714,000,000","5,232,000,000","-589,000,000","836,000,000","-155,000,000","2,788,000,000","3,122,000,000","2,463,000,000","1,643,000,000","2,791,000,000","3,044,000,000","1,726,000,000","3,138,000,000","2,581,000,000","3,148,000,000","3,461,000,000","2,135,000,000","3,636,000,000","3,868,000,000","2,617,000,000","3,171,000,000","1,618,000,000","1,825,000,000","1,547,000,000","2,392,000,000","1,965,000,000","133,000,000","159,000,000","2,724,000,000","2,258,000,000","1,762,000,000","1,130,000,000","-34,902,000,000","1,921,000,000","1,960,000,000","1,253,000,000","300,000,000","1,923,000,000","2,749,000,000","1,553,000,000","1,274,000,000","2,110,000,000","1,812,000,000","1,639,000,000","-4,040,000,000","127,791,000,000","-10,305,000,000","-4,831,000,000"
EBITDA,"25,717,000,000"
ReconciledCostOfRevenue,"109,126,000,000","29,586,000,000","22,986,000,000","29,160,000,000","27,394,000,000","32,621,000,000","29,428,000,000","16,682,000,000","30,082,000,000","29,098,000,000","31,161,000,000","31,471,000,000","31,535,000,000","35,092,000,000","31,597,000,000","33,067,000,000","33,198,000,000","32,703,000,000","29,403,000,000","31,887,000,000","35,771,000,000","39,077,000,000","37,084,000,000","36,489,000,000","32,475,000,000","34,733,000,000","33,564,000,000","33,915,000,000","31,842,000,000","35,235,000,000","35,107,000,000","36,777,000,000","35,002,000,000","36,210,000,000","33,791,000,000","34,399,000,000","32,973,000,000","42,293,000,000","33,046,000,000","32,946,000,000","33,158,000,000","33,396,000,000","31,946,000,000","33,979,000,000","31,850,000,000","32,974,000,000","29,587,000,000","28,609,000,000","27,591,000,000","32,827,000,000","25,373,000,000","29,384,000,000","24,611,000,000"
ReconciledDepreciation,"12,051,000,000","2,937,000,000","3,081,000,000","3,018,000,000","3,015,000,000","3,080,000,000","3,162,000,000","3,265,000,000","3,308,000,000","3,286,000,000","3,309,000,000","3,407,000,000","4,116,000,000","3,646,000,000","3,313,000,000","3,129,000,000","3,581,000,000","3,177,000,000","3,147,000,000","3,054,000,000","2,883,000,000","2,851,000,000","2,686,000,000","2,579,000,000","2,292,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"10,019,000,000","1,741,000,000","2,420,000,000","2,836,000,000","3,022,000,000","2,846,000,000","4,045,000,000","-758,000,000","294,000,000","-194,000,000","2,351,000,000","2,418,000,000","2,157,000,000","2,044,000,000","2,534,000,000","2,390,000,000","1,116,000,000","-4,874,000,000","115,000,000","2,430,000,000","2,608,000,000","1,835,000,000","2,773,000,000","2,866,000,000","1,953,000,000","6,266,000,000","1,359,000,000","1,117,000,000","945,000,000","1,987,000,000","1,471,000,000","278,000,000","213,000,000","1,040,000,000","1,717,000,000","1,414,000,000","1,175,000,000","1,194,000,000","1,833,000,000","1,846,000,000","1,315,000,000","725,000,000","2,107,000,000","2,992,000,000","3,366,000,000","1,406,000,000","2,162,000,000","1,536,000,000","1,068,000,000","-3,439,000,000","127,140,000,000","-12,905,000,000","-5,975,000,000"
TotalUnusualItemsExcludingGoodwill,"571,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"753,000,000","0",,,"620,000,000","2,000,000","0",,"166,000,000","-58,000,000","-240,000,000","0","-26,647,000,000","-78,000,000","0","-635,000,000","-828,000,000","-35,000,000","-10,000,000","-395,000,000",,"0","-91,000,000","-47,000,000","-189,000,000","129,312,000,000","-2,166,000,000","-79,000,000"
TotalUnusualItems,"571,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"753,000,000","0",,,"620,000,000","2,000,000","0",,"166,000,000","-58,000,000","-240,000,000","0","-26,647,000,000","-78,000,000","0","-635,000,000","-828,000,000","-35,000,000","-10,000,000","-395,000,000",,"0","-91,000,000","-47,000,000","-189,000,000","129,312,000,000","-2,166,000,000","-79,000,000"
NormalizedEBITDA,"25,146,000,000","5,401,000,000","5,849,000,000","7,011,000,000","7,456,000,000","6,794,000,000","8,394,000,000","2,676,000,000","4,144,000,000","3,131,000,000","6,097,000,000","6,529,000,000","6,579,000,000","5,289,000,000","6,104,000,000","6,173,000,000","5,307,000,000","6,315,000,000","5,728,000,000","6,202,000,000","6,344,000,000","4,986,000,000","6,322,000,000","6,447,000,000","4,909,000,000","2,418,000,000","1,618,000,000","1,825,000,000","1,547,000,000","1,772,000,000","1,963,000,000","133,000,000","159,000,000","2,558,000,000","2,316,000,000","2,002,000,000","1,130,000,000","-8,255,000,000","1,999,000,000","1,960,000,000","1,888,000,000","1,128,000,000","1,958,000,000","2,759,000,000","1,948,000,000","1,274,000,000","2,110,000,000","1,903,000,000","1,686,000,000","-3,851,000,000","-1,521,000,000","-8,139,000,000","-4,752,000,000"
TaxRateForCalcs,"0.218","0.211","0.06","0.259","0.281","0.187","0.181","0.126","0.27","0.27","0.105","0.179","0.06","0.27","0.038","0.18","0.296","0.4","0.4","0.18","0.211","0.106","0.222","0.234","0.224","0.4","0.11","0.336","0.368","0.122","0.228","0.35","0.35","0.051","0.399","0.35","0.394","0.35","0.199","0.131","0.189","0.35","0.059","0.35","0.098","0.35","0.35","0.231","0.391","0.197","0.35","0.033","0.019"
TaxEffectOfUnusualItems,"124,478,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301,200,000","0","0","0","75,603,146.853","456,928.839","0","0","8,532,412.735","-23,134,059.687","-84,000,000","0","-9,326,450,000","-15,530,395.984","0","-120,000,000","-289,800,000","-2,055,433.589","-3,500,000","-38,543,447.293","0","0","-21,031,370.038","-18,374,039.939","-37,246,280.613","45,259,200,000","-70,458,333.333","-1,485,893.417"
