name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
OperatingIncome,"2,779,000,000","875,723,000","1,055,712,000","-36,361,000","883,926,000","746,292,000","674,041,000","727,233,000","721,824,000","552,965,000","102,292,000","269,960,000","276,808,000","156,726,000","205,475,000","172,940,000","128,825,000","126,124,000","-70,366,000","56,230,000","280,841,000","39,864,000","-18,719,000","3,696,000","-13,643,000","-52,180,000","-68,200,000","-169,036,000","-175,257,000","-149,461,000","-101,360,000","-181,105,000","-210,200,000","4,096,000","-122,017,000","-56,157,000","-25,349,000","-77,282,000","-375,000","-10,176,000","92,009,000","224,894,000","321,088,000","-165,149,000","-159,139,000","-168,891,000","-198,722,000","-167,461,000","-159,502,000","-137,562,000","-147,459,000","-156,060,000","-151,698,000","-140,222,000","-129,743,000","-90,313,000","-98,106,000","-91,472,000","-112,913,000","-124,714,000","-83,574,000","-33,907,000","-60,712,000","-78,779,000","-51,989,000","-19,996,000","-40,917,000","-40,339,000","-40,486,000","-28,078,000","-34,028,000","-40,397,000","-34,730,000","-108,075,000","-42,857,000","-89,007,000","19,206,000","-33,664,000","-35,851,000","-24,026,000","-26,063,000","-13,163,000","-20,402,000","-17,448,000","-15,395,000","-14,401,000","-15,172,000","9,452,000","-18,561,000","2,100,000","-13,900,000","-10,400,000","-20,400,000","-12,300,000","-2,100,000","-9,600,000","-12,300,000","-6,500,000","-5,700,000","-1,200,000","-5,600,000","-5,500,000","-7,400,000","-8,300,000","-8,600,000","-2,300,000","-8,000,000","-10,300,000","-5,900,000","-8,400,000","-3,800,000","-5,400,000","-3,200,000","8,600,000","-2,900,000","-1,000,000","-3,500,000","-2,900,000","-2,600,000","-2,300,000","-2,100,000","-1,700,000","-1,400,000","-1,300,000","800,000","-5,800,000","600,000","600,000","500,000"
NetNonOperatingInterestIncomeExpense,"-56,600,000","-13,903,000","-14,139,000","-14,345,000","-14,213,000","-13,968,000","-10,756,000","-9,628,000","-1,560,000","-1,890,000","3,080,000","3,239,000","747,000","-4,773,000","-8,143,000","-10,106,000","-11,097,000","-12,547,000","-13,574,000","-14,664,000","-16,765,000","-20,439,000","-20,140,000","-20,155,000","-20,698,000","-20,654,000","-21,134,000","-21,111,000","-21,307,000","-21,177,000","-20,384,000","-15,585,000","-15,717,000",,,,"-3,500,000","-3,296,000","-4,041,000","-3,635,000","-3,741,000","-12,233,000","-6,982,000","-6,760,000","-10,599,000","-7,163,000","-3,458,000","-3,199,000","-3,500,000","-4,235,000","-1,332,000","-1,836,000","-779,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"4,900,000","1,186,000","1,116,000","1,133,000","1,465,000","2,320,000","3,100,000","4,243,000","12,576,000","12,359,000","17,628,000","18,076,000","15,615,000",,,,,,,,,,,,,,,,,,,,,,,,"500,000","497,000","519,000","560,000","364,000","197,000","77,000","202,000","1,402,000","523,000","493,000","484,000","455,000","327,000","595,000","1,489,000","2,599,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"61,500,000","15,089,000","15,255,000","15,478,000","15,678,000","16,288,000","13,856,000","13,871,000","14,136,000","14,249,000","14,548,000","14,837,000","14,868,000","4,773,000","8,143,000","10,106,000","11,097,000","12,547,000","13,574,000","14,664,000","16,765,000","20,439,000","20,140,000","20,155,000","20,698,000","20,654,000","21,134,000","21,111,000","21,307,000","21,177,000","20,384,000","15,585,000","15,717,000",,,,"4,000,000","3,793,000","4,560,000","4,195,000","4,105,000","12,430,000","7,059,000","6,962,000","12,001,000","7,686,000","3,951,000","3,683,000","3,955,000","4,562,000","1,927,000","3,325,000","3,378,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,760,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"8,000,000","9,134,000","41,168,000","6,451,000","-48,753,000","156,299,000","82,586,000","107,165,000","-62,730,000","125,875,000","-34,706,000","53,939,000","42,610,000","-119,456,000","-60,821,000","53,757,000","96,914,000","-1,135,000","-333,230,000","-6,060,000","-10,543,000","881,000","-175,000","-1,562,000","3,724,000","-3,214,000","-3,152,000","-714,000","-1,841,000","-7,956,000","-44,833,000","38,001,000","-5,737,000","-321,619,000","-7,396,000","-7,354,000","-414,139,000","-194,000","-696,000","-594,000","-360,000","-1,860,000","-113,496,000","-2,961,000","-6,358,000","-4,338,000","-6,777,000","-29,346,000","-2,269,000","-16,847,000","-774,000","-13,401,000","-10,195,000","-1,641,000","-885,000","-1,168,000","-630,000","-276,000","-882,000","-906,000","-5,055,000","-1,756,000","5,347,000","-443,000","-767,000","14,542,000","-37,889,000","1,743,000","-1,914,000","4,964,000","-2,554,000","-1,837,000","-1,689,000","-62,081,000","-41,943,000",,"64,681,000","-14,000",,,,"-4,000,000","-16,123,000","-326,000",,"-157,000","-14,792,000","5,000","19,000","-100,000","-100,000","-300,000","3,100,000",,,,"4,000,000",,,,,"1,800,000","1,200,000","-14,000,000","1,300,000","1,600,000","1,200,000","1,400,000","1,300,000",,,,,"400,000","300,000","400,000","300,000","400,000","500,000","500,000","600,000","400,000","300,000","100,000",,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-326,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"3,100,000","2,000,000","-1,200,000","-1,600,000","3,900,000","-500,000","-1,800,000","-9,200,000","-1,600,000","-1,500,000","-2,959,000","0","0","-29,004,000","174,000","-62,000","76,000","-387,000","-255,677,000","-3,523,000","-9,999,000","-224,000","-8,000","-343,000","-687,000","-1,524,000","-1,826,000","-2,128,000","3,272,000","-4,164,000","-40,843,000","270,000","-6,188,000","-278,258,000","-12,048,000","-776,000","-412,939,000","-194,000","-696,000","-594,000","-360,000","14,941,000","-113,496,000","-2,961,000","-6,358,000","36,891,000","-6,777,000","-29,346,000","-2,269,000","-15,000,000","-774,000","-13,401,000","-10,195,000","-1,641,000","-885,000","-1,168,000","-630,000","-276,000","-882,000","-906,000","-5,055,000","-1,756,000","5,347,000","-443,000","-767,000","14,542,000","-37,889,000","1,743,000","-1,914,000","4,964,000","-2,554,000","-1,837,000","-1,689,000","-62,081,000","-41,943,000",,"64,681,000","-14,000",,,,"-4,000,000","-16,123,000",,,"-157,000","-14,792,000","5,000","19,000","-100,000","-100,000","-300,000","3,100,000",,,,"4,000,000",,,,,"1,800,000","1,200,000","-14,000,000","1,300,000","1,600,000","1,200,000","1,400,000","1,300,000",,,,,"400,000","300,000","400,000","300,000","400,000","500,000","500,000","600,000","400,000","300,000","100,000",,,,,
		RestructuringAndMergernAcquisition,"-3,100,000","-2,000,000","1,200,000","1,600,000","-3,900,000","500,000","1,800,000","9,200,000","1,600,000","1,500,000","2,959,000","0","0","4,000","-174,000","62,000","-76,000","387,000","337,000","3,523,000","9,999,000","224,000","8,000","343,000","687,000","1,524,000","1,826,000","2,128,000","-3,272,000","4,164,000","40,843,000","-270,000","6,188,000","27,658,000","12,048,000","776,000","39,000","194,000","696,000","594,000","360,000","992,000","-419,000","741,000","760,000","-2,257,000","866,000","2,112,000","780,000","1,957,000","774,000","1,107,000","10,195,000","1,641,000","885,000","1,168,000","630,000","276,000","882,000","906,000","5,055,000","1,026,000","1,415,000","443,000","767,000","6,398,000","1,565,000","-1,743,000","1,914,000","12,358,000","1,561,000","1,837,000","1,818,000","1,400,000","42,394,000",,,,,,,"2,361,000","15,751,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,"0",,,,"29,000,000","0",,,"0","255,340,000",,,,,,,,,,,"0","0","0","0","250,600,000","0","0","412,900,000","0","0",,,"0","105,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,115,000","2,220,000","5,598,000",,"5,911,000","27,234,000","1,489,000","5,843,000","1,332,000","12,294,000",,,,,,,,,,"730,000","-6,762,000",,,"-20,940,000","36,324,000",,,"-17,322,000","993,000",,"-129,000","60,681,000","-451,000",,,,,,,"1,639,000","372,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"4,900,000","7,134,000","42,368,000","8,051,000","-52,653,000","156,799,000","84,386,000","116,365,000","-61,130,000","127,375,000","-31,747,000","53,939,000","42,610,000","-90,452,000","-60,995,000","53,819,000","96,838,000","-748,000","-77,553,000","-2,537,000","-544,000","1,105,000","-167,000","-1,219,000","4,411,000","-1,690,000","-1,326,000","1,414,000","-5,113,000","-3,792,000","-3,990,000","37,731,000","451,000","-43,361,000","4,652,000","-6,578,000","-4,652,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"2,730,400,000","870,954,000","1,082,741,000","-44,255,000","820,960,000","888,623,000","745,871,000","824,770,000","657,534,000","676,950,000","70,666,000","327,138,000","320,165,000","32,497,000","136,511,000","216,591,000","214,642,000","112,442,000","-417,170,000","35,506,000","253,533,000","20,306,000","-39,034,000","-18,021,000","-30,617,000","-76,048,000","-92,486,000","-190,861,000","-198,405,000","-178,594,000","-166,577,000","-158,689,000","-231,654,000","-340,253,000","-129,413,000","-63,511,000","-442,940,000","-80,772,000","-5,112,000","-14,405,000","87,908,000","210,801,000","200,610,000","-174,870,000",,,,,,,,,,,,"-91,321,000",,,,,,,,,,,,,,,,,,,,,,,"-33,452,000",,,,"-29,229,000","-12,107,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxProvision,"388,300,000","100,844,000","230,813,000","-111,179,000","167,822,000","284,433,000","78,437,000","-12,500,000","54,781,000","93,716,000","13,148,000","59,711,000","51,534,000","-1,492,599,000","8,055,000","10,341,000","-12,659,000","10,257,000","-125,903,000","4,337,000","3,985,000","-7,453,000","503,000","18,130,000","5,485,000","-1,379,000","1,330,000","30,131,000","299,000","2,043,000","3,419,000","693,000","803,000","-155,704,000","-751,000","-1,799,000","-130,313,000","-2,696,000","21,355,000","20,063,000","32,000","22,660,000","-27,842,000","24,448,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
