name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987
		DepreciationAndAmortizationInIncomeStatement,"1,999,000,000","510,000,000","517,000,000","500,000,000","472,000,000","436,000,000","419,000,000","414,000,000","402,000,000","395,000,000","404,000,000","409,000,000","366,000,000","370,000,000","376,000,000","384,000,000","347,000,000","342,000,000","350,000,000","356,000,000","328,000,000","313,000,000","336,000,000","340,000,000","312,000,000","301,000,000","330,000,000","322,000,000","292,000,000","307,000,000","329,000,000","339,000,000","317,000,000","327,000,000","344,000,000","339,000,000","323,000,000","326,000,000","331,000,000","323,000,000","317,000,000","294,000,000","317,000,000","319,000,000","299,000,000","277,000,000","317,000,000","309,000,000","291,000,000","274,000,000","301,000,000","302,000,000","289,000,000","297,000,000","326,000,000","318,000,000","297,000,000","296,000,000","331,000,000","322,000,000","310,000,000","321,000,000","340,000,000","345,000,000","328,000,000","325,000,000","369,000,000","346,000,000","321,000,000","318,000,000","345,000,000","348,000,000","325,000,000","313,000,000","325,000,000","325,000,000","302,000,000","304,000,000","311,000,000","313,000,000","294,000,000","343,000,000","352,000,000","341,000,000","335,000,000","349,668,000","366,615,000","362,308,000","350,409,000","411,500,000","453,000,000","384,300,000","350,300,000","391,600,000","374,000,000","99,600,000","86,100,000","83,900,000","87,700,000","62,600,000","45,600,000","42,000,000","41,400,000","22,900,000","14,900,000","14,600,000","14,600,000","14,200,000","5,400,000","4,800,000","5,000,000","4,600,000","2,800,000","2,600,000","1,900,000","1,800,000","1,500,000","1,300,000","1,300,000","1,300,000","800,000","500,000","500,000","300,000","200,000","200,000","200,000","200,000","200,000",,,,,,,,,,,,
			DepreciationIncomeStatement,"1,856,000,000","475,000,000","482,000,000","463,000,000","436,000,000","401,000,000","395,000,000","390,000,000","378,000,000","369,000,000","377,000,000","382,000,000","340,000,000","343,000,000","351,000,000","358,000,000","324,000,000","317,000,000","326,000,000","332,000,000","305,000,000",,"311,000,000","314,000,000","289,000,000","281,000,000","311,000,000","302,000,000","275,000,000","288,000,000","310,000,000","319,000,000","297,000,000","305,000,000","323,000,000","320,000,000","305,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"143,000,000","35,000,000","35,000,000","37,000,000","36,000,000","35,000,000","24,000,000","24,000,000","24,000,000","26,000,000","27,000,000","27,000,000","26,000,000","27,000,000","25,000,000","26,000,000","23,000,000","25,000,000","24,000,000","24,000,000","23,000,000",,"25,000,000","26,000,000","23,000,000","20,000,000","19,000,000","20,000,000","17,000,000","19,000,000","19,000,000","20,000,000","20,000,000","22,000,000","21,000,000","19,000,000","18,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"143,000,000","35,000,000","35,000,000","37,000,000","36,000,000","35,000,000","24,000,000","24,000,000","24,000,000","26,000,000","27,000,000","27,000,000","26,000,000","27,000,000","25,000,000","26,000,000","23,000,000","25,000,000","24,000,000","24,000,000","23,000,000",,"25,000,000","26,000,000","23,000,000","20,000,000","19,000,000","20,000,000","17,000,000","19,000,000","19,000,000","20,000,000","20,000,000","22,000,000","21,000,000","19,000,000","18,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ProvisionForDoubtfulAccounts,"37,000,000","9,000,000","11,000,000","7,000,000","10,000,000","14,000,000","4,000,000","22,000,000","14,000,000","12,000,000","7,000,000","10,000,000","9,000,000","19,000,000","13,000,000","10,000,000","11,000,000","12,000,000","10,000,000","10,000,000","10,000,000","14,000,000","8,000,000","7,000,000","11,000,000","10,000,000","8,000,000","6,000,000","12,000,000","10,000,000","12,000,000","6,000,000","13,000,000","13,000,000","2,000,000","6,000,000","20,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-23,000,000",,"-2,000,000","45,000,000","-1,000,000","-33,000,000","1,000,000",,"16,000,000","-27,000,000","-2,000,000","11,000,000","86,000,000","-6,000,000","-23,000,000","7,000,000","-2,000,000","-9,000,000","-9,000,000","1,000,000","-2,000,000","-6,000,000","-1,000,000","-25,000,000","-3,000,000",,"-6,000,000","18,000,000","354,000,000","3,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"2,957,000,000","721,000,000","773,000,000","795,000,000","668,000,000","621,000,000","694,000,000","590,000,000","573,000,000","692,000,000","736,000,000","703,000,000","623,000,000","723,000,000","728,000,000","677,000,000","607,000,000","678,000,000","708,000,000","678,000,000","556,000,000","622,000,000","666,000,000","615,000,000","509,000,000","575,000,000","605,000,000","508,000,000","454,000,000","584,000,000","597,000,000","568,000,000","472,000,000","530,000,000","603,000,000","523,000,000","414,000,000","528,000,000","566,000,000","469,000,000","405,000,000","560,000,000","564,000,000","506,000,000","427,000,000","573,000,000","543,000,000","508,000,000","412,000,000","493,000,000","527,000,000","541,000,000","459,000,000","432,000,000","632,000,000","632,000,000","511,000,000","516,000,000","565,000,000","634,000,000","490,000,000","536,000,000","560,000,000","565,000,000","435,000,000","500,000,000","409,000,000","463,000,000","366,000,000","448,000,000","464,000,000","442,000,000","344,000,000","442,000,000","435,000,000","408,000,000","299,000,000","383,000,000","466,000,000","464,000,000","369,000,000","383,000,000","115,000,000","441,000,000","344,000,000","384,596,000","475,801,000","509,430,000","417,173,000","155,700,000","-407,400,000","797,900,000","787,700,000","831,400,000","669,700,000","260,900,000","203,900,000","198,500,000","203,300,000","137,100,000","88,800,000","84,300,000","83,200,000","51,300,000","25,600,000","58,500,000","26,400,000","-12,700,000","9,500,000","13,100,000","9,200,000","4,000,000","5,400,000","5,700,000","4,900,000","4,000,000","3,900,000","3,800,000","3,800,000","3,700,000","3,100,000","1,900,000","1,400,000","800,000","200,000","0","100,000","-100,000","0","-1,900,000","700,000","600,000","600,000","-1,200,000","500,000","500,000","400,000","-500,000","400,000","400,000","400,000"
NetNonOperatingInterestIncomeExpense,"-365,000,000","-83,000,000","-87,000,000","-98,000,000","-97,000,000","-97,000,000","-97,000,000","-119,000,000","-112,000,000","-110,000,000","-105,000,000","-100,000,000","-96,000,000","-97,000,000","-93,000,000","-93,000,000","-91,000,000","-91,000,000","-90,000,000","-90,000,000","-92,000,000","-94,000,000","-94,000,000","-93,000,000","-95,000,000","-91,000,000","-95,000,000","-95,000,000","-104,000,000","-114,000,000","-116,000,000","-115,000,000","-121,000,000","-116,000,000","-119,000,000","-121,000,000","-121,000,000","-122,000,000","-121,000,000","-120,000,000","-121,000,000","-121,000,000","-117,000,000","-117,000,000","-118,000,000","-118,000,000","-125,000,000","-114,000,000","-112,000,000","-107,000,000","-101,000,000","-104,000,000","-101,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,"1,000,000","2,000,000","0","1,000,000","1,000,000","0","2,000,000","1,000,000","1,000,000","2,000,000","1,000,000","2,000,000","3,000,000","1,000,000","1,000,000","2,000,000","0","3,000,000","3,000,000","3,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"365,000,000","83,000,000","87,000,000","98,000,000","97,000,000","97,000,000","97,000,000","119,000,000","112,000,000","110,000,000","105,000,000","100,000,000","96,000,000","97,000,000","93,000,000","93,000,000","91,000,000","91,000,000","90,000,000","90,000,000","92,000,000","94,000,000","94,000,000","93,000,000","95,000,000","91,000,000","95,000,000","95,000,000","104,000,000","114,000,000","116,000,000","115,000,000","121,000,000","118,000,000","119,000,000","122,000,000","122,000,000","122,000,000","123,000,000","121,000,000","122,000,000","123,000,000","118,000,000","119,000,000","121,000,000","119,000,000","126,000,000","116,000,000","112,000,000","110,000,000","104,000,000","107,000,000","105,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
