name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,"850,000","398,000",,,"-300,000","-612,000","-6,850,000","-1,935,000","-2,193,000","-3,253,000","-1,078,000","-91,000","2,863,000","-3,298,000","-19,009,000","-5,901,000","-10,623,000","-15,078,000","-8,720,000","-1,879,000","1,486,000","-547,000","-4,002,000","-22,613,000","-6,041,000","-3,961,000","-2,165,000","-1,847,000","1,267,000","3,146,000","4,980,000","6,445,000","9,089,000","5,081,000","6,636,000","7,847,000","8,730,000","8,322,000","8,103,000","9,169,000","4,826,000","14,263,000","62,206,000","-16,246,000","13,693,000","4,765,000","16,245,000","7,176,000","13,059,000","7,308,000","4,087,000","-1,878,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,"-211,973,000","-3,318,000",,,,,,,,"0","0","0",,"0","0","-290,100,000","12,398,000","-17,681,000","32,782,000",,,,,,,,,,"147,000","-5,033,000","-33,000","-1,437,000","106,000","-594,000","444,000","5,842,000","-41,000","-39,826,000","586,000","-247,000","4,920,000","-932,123,000","53,892,000","61,811,000","-910,000","272,388,000","-68,657,000","-453,073,000","12,052,000","-473,729,000","10,769,000","6,901,000","800,000","-197,180,000","3,541,000","8,201,000","-4,265,000","-122,851,000",,"523,487,000",,"-181,901,000","-5,222,000","801,000",,"67,000","-1,648,000","-8,429,000","-245,372,000","19,692,000","-49,493,000","-164,226,000","-12,132,000","-99,812,000","-12,943,000","-13,731,000","-6,522,000","-29,578,000","69,907,000","-1,929,000","-616,000","-20,500,000","47,900,000","800,000","67,400,000","110,600,000","9,800,000","-2,900,000","69,300,000","-1,200,000","-1,600,000","-1,800,000","-1,900,000","1,000,000","700,000","800,000","700,000","-1,900,000","700,000","2,600,000","200,000","300,000","2,000,000","800,000","-1,400,000","1,300,000","200,000","100,000","200,000","400,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,879,000","5,222,000","-801,000",,"-67,000","1,648,000","8,429,000",,"2,761,000","31,411,000","40,214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,"211,973,000","3,318,000",,,,,,,,"0","0","0",,"0","0","275,767,000","2,302,000","19,441,000","804,000",,,,,,,,,,,,,,,"0",,,,"28,032,000","0","0","0","916,868,000","0","0","1,056,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,"12,770,000",,"-755,000","-33,586,000",,,,,,,,,,,,,,,"637,000",,,,"11,794,000","-586,000","247,000","-4,920,000","15,255,000","-53,892,000","-61,811,000","-146,000",,,,,,,,,,,,,,,,,,,,,,,,,"-22,453,000","18,082,000","124,012,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,"-1,563,000","14,700,000",,,,,,,,,,,,"147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-465,038,000","-424,152,000","-39,212,000","-355,000","-1,319,000","-3,480,000","-1,923,000","17,410,000","-49,893,000","18,889,000","1,229,000","45,972,000","651,000","131,111,000","8,113,000","171,141,000","-4,619,000","-8,513,000","-10,216,000","10,230,000","-7,714,000","40,056,000","11,700,000","-2,219,000","-2,642,000","-4,999,000","910,000","-1,638,000","6,988,000","57,884,000","4,113,000","-62,900,000","-23,000","-18,377,000","16,719,000","-4,000","-327,000","-7,894,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"256,148,000","-226,821,000","149,528,000","177,340,000","156,101,000","165,796,000","155,055,000","167,357,000","-272,539,000","137,105,000","144,949,000","163,076,000","49,381,000","237,175,000","153,335,000","312,222,000","58,826,000","55,108,000","-53,841,000","61,137,000","4,554,000","126,388,000","70,166,000","-287,282,000","9,454,000","-36,623,000","105,536,000","45,917,000","28,043,000","111,900,000","90,445,000","11,894,000","55,690,000","112,043,000","127,847,000","97,956,000","78,455,000","80,263,000","73,791,000","76,735,000","58,273,000","44,195,000","35,970,000","55,148,000","36,209,000","-19,482,000","36,202,000","19,820,000","-13,854,000","-1,057,787,000","58,081,000","64,736,000","-32,561,000","286,412,000","-86,602,000","-494,542,000","86,149,000","-363,562,000","120,213,000","70,885,000","106,502,000","-7,258,000","123,256,000","101,182,000","82,419,000","202,745,000","44,534,000","785,039,000","143,742,000","-5,841,000","142,418,000","153,961,000","74,409,000","146,222,000","43,705,000","138,027,000","-161,673,000","111,396,000","15,639,000","-90,990,000","10,983,000","-311,814,000","14,650,000","12,550,000","9,079,000","19,166,000","2,074,000","-9,562,000","12,633,000","7,900,000","17,200,000","4,200,000","34,000,000","105,700,000","11,800,000","14,500,000","72,600,000","14,600,000","12,600,000","12,000,000","14,900,000","-5,000,000","300,000","100,000","0","-3,600,000","-2,100,000","2,100,000","1,200,000",,"2,200,000","0","-1,800,000","300,000","-800,000","-1,300,000","-2,100,000",
TaxProvision,"-19,897,000","-58,097,000","18,627,000","37,320,000","-17,747,000","25,617,000","23,568,000","34,436,000","-89,896,000","12,833,000","-14,823,000","16,285,000","-63,604,000","19,698,000","-18,242,000","31,368,000","-29,013,000","31,759,000","-279,480,000","-19,420,000","-23,909,000","12,460,000","17,826,000","-96,740,000","1,520,000","-5,206,000","40,510,000","-11,968,000","6,180,000","43,914,000","-59,816,000","29,889,000","21,385,000","33,214,000","36,126,000","39,416,000","25,746,000","35,855,000","27,606,000","28,634,000","27,120,000","2,397,000","-32,003,000","9,518,000","16,041,000","8,294,000","14,820,000","4,956,000","4,009,000","-52,248,000","34,269,000","22,143,000","-2,679,000","65,876,000","-85,335,000","-49,514,000","36,809,000","27,752,000","48,160,000","23,855,000","40,532,000","-6,219,000","54,180,000","42,888,000","34,376,000","79,417,000","7,635,000","304,327,000","73,967,000","45,988,000","44,449,000","59,526,000","29,223,000","60,066,000","13,116,000","51,683,000","-54,877,000","-52,835,000","31,849,000","10,608,000","15,950,000","-68,741,000","21,901,000","22,828,000","26,462,000","40,056,000","22,313,000","18,993,000","31,505,000","25,600,000","24,900,000","13,900,000","26,500,000","54,800,000","16,600,000","17,500,000","38,700,000","11,300,000","9,100,000","9,500,000","11,100,000","100,000","700,000","600,000","600,000","-300,000","-400,000","800,000","700,000",,"100,000","600,000","600,000","200,000","200,000","300,000","-200,000",
NetIncomeCommonStockholders,"277,723,000","-168,632,000","131,210,000","140,895,000","174,250,000","140,579,000","132,581,000","66,441,000","-211,040,000","100,425,000","128,544,000","113,467,000","88,695,000","191,752,000","145,774,000","218,353,000","71,082,000","32,804,000","179,643,000","66,268,000","26,209,000","102,051,000","43,162,000","-194,775,000","8,282,000","-31,849,000","65,611,000","59,305,000","26,405,000","70,172,000","326,812,000","-17,996,000","35,885,000","76,917,000","96,940,000","58,290,000","53,637,000","40,739,000","40,717,000","43,332,000","34,478,000","48,766,000","64,973,000","42,424,000","18,070,000","86,964,000","17,509,000","13,591,000","-18,705,000","-1,012,931,000","21,682,000","40,813,000","-28,386,000","227,417,000","-14,837,000","-421,597,000","52,816,000","-373,896,000","71,764,000","95,972,000","62,091,000","16,699,000","74,945,000","53,808,000","47,183,000","113,067,000","68,077,000","618,120,000","68,949,000","-45,867,000","89,478,000","69,934,000","38,263,000","152,755,000","18,716,000","92,930,000","-110,060,000","144,853,000","-36,629,000","2,270,576,000","-286,654,000","-47,761,000","427,575,000","39,551,000","-26,570,000","-80,285,000","-20,239,000","-28,555,000","-18,872,000","-17,700,000","-7,700,000","-9,700,000","7,500,000","50,900,000","-4,800,000","-3,000,000","33,900,000","3,300,000","3,500,000","2,500,000","3,800,000","-5,100,000","-400,000","-500,000","-600,000","-3,300,000",,"1,300,000","500,000","-100,000","2,100,000","-600,000","-2,400,000","-2,900,000","-1,000,000","-1,600,000","-1,900,000","-2,000,000"
	NetIncome,"277,723,000","-168,632,000","131,210,000","140,895,000","174,250,000","140,579,000","132,581,000","66,441,000","-211,040,000","100,425,000","128,544,000","113,467,000","88,695,000","191,752,000","145,774,000","218,353,000","71,082,000","32,804,000","179,643,000","66,268,000","26,209,000","102,051,000","43,162,000","-194,775,000","8,282,000","-31,849,000","65,611,000","59,305,000","26,405,000","70,172,000","326,812,000","-17,996,000","35,885,000","76,917,000","96,940,000","58,290,000","53,637,000","40,739,000","40,717,000","43,332,000","34,478,000","48,766,000","64,973,000","42,424,000","18,070,000","86,964,000","17,509,000","13,591,000","-18,705,000","-1,012,931,000","21,682,000","40,813,000","-28,386,000","227,417,000","-14,837,000","-421,597,000","52,816,000","-373,896,000","71,764,000","95,972,000","62,091,000","16,699,000","74,945,000","53,808,000","47,183,000","113,067,000","69,489,000","621,383,000","72,212,000","-42,603,000","92,741,000","73,196,000","41,527,000","156,018,000","21,980,000","96,194,000","-106,796,000","148,117,000","-33,365,000","2,273,840,000","-284,687,000","-47,761,000","427,575,000","39,551,000","-26,570,000","-80,285,000","-20,239,000","-28,555,000","-18,872,000","-17,700,000","-7,700,000","-9,700,000","7,500,000","50,900,000","-4,800,000","-3,000,000","33,900,000","3,300,000","3,500,000","2,500,000","3,800,000","-5,100,000","-400,000","-500,000","-600,000","-3,300,000",,"1,300,000","500,000","-100,000","2,100,000","-600,000","-2,400,000","-2,900,000","-1,000,000","-1,600,000","-1,900,000","-2,000,000"
		NetIncomeIncludingNoncontrollingInterests,"276,554,000","-168,724,000","130,901,000","140,529,000","173,848,000","140,179,000","131,995,000","98,310,000","-182,643,000","124,272,000","159,772,000","146,791,000","112,985,000","217,477,000","171,577,000","280,854,000","87,839,000","23,349,000","225,639,000","80,557,000","28,463,000","114,117,000","52,340,000","-190,542,000","7,934,000","-31,389,000","65,043,000","57,732,000","21,988,000","68,611,000","325,991,000","-18,863,000","33,491,000","78,853,000","95,635,000","57,472,000","51,765,000","41,938,000","40,561,000","43,460,000","34,837,000","46,164,000","64,051,000","43,142,000","18,220,000","83,196,000","17,645,000","12,835,000","-19,324,000","-1,012,963,000","21,298,000","40,397,000","-28,644,000","222,763,000","-15,218,000","-422,964,000","51,921,000","-375,311,000","68,858,000","95,619,000","62,204,000","16,852,000","74,915,000","53,014,000","47,306,000","113,345,000","70,016,000","622,852,000","72,563,000","-39,586,000","99,186,000","76,067,000","42,923,000","158,658,000","30,241,000","124,609,000","-81,412,000","164,231,000","-16,210,000","2,283,586,000","-293,624,000","-275,247,000","460,767,000","84,548,000","19,619,000","-178,460,000","42,765,000","8,348,000","26,569,000","29,000,000","40,100,000","19,000,000","81,600,000","87,200,000","17,400,000","13,400,000","38,200,000","5,800,000","3,400,000","2,900,000","3,400,000","-5,400,000","-400,000","-500,000","-600,000","-3,300,000","-1,700,000","1,300,000","500,000","-100,000","2,100,000","-600,000","-2,400,000","-2,900,000","-1,000,000","-1,600,000","-1,900,000","-2,000,000"
			NetIncomeContinuousOperations,"276,045,000","-168,724,000","130,901,000","140,020,000","173,848,000","140,179,000","131,487,000","132,921,000","-182,643,000","124,272,000","159,772,000","146,791,000","112,985,000","217,477,000","171,577,000","280,854,000","87,839,000","23,349,000","225,639,000","80,557,000","28,463,000","113,928,000","52,340,000","-190,542,000","7,934,000","-31,417,000","65,026,000","57,885,000","21,863,000","67,986,000","150,261,000","-17,995,000","34,305,000","78,829,000","91,721,000","58,540,000","52,709,000","44,408,000","46,185,000","48,101,000","31,153,000","41,798,000","67,973,000","45,630,000","20,168,000","-27,776,000","21,382,000","14,864,000","-17,863,000","-1,005,539,000","23,812,000","42,593,000","-29,882,000","225,190,000","-886,000","-443,661,000","50,235,000","-389,899,000","74,959,000","47,383,000","65,857,000","-1,192,000","69,106,000","59,088,000","47,920,000","125,279,000","36,372,000","479,243,000","69,424,000","-41,117,000","91,524,000","91,564,000","43,790,000","148,559,000","22,328,000","57,929,000","-106,796,000","148,117,000","-33,365,000","-111,344,000","3,970,000","-118,695,000","-40,443,000","-10,278,000","-17,383,000","-20,890,000","-20,239,000","-28,555,000","-18,872,000","-17,700,000","-7,700,000","-9,700,000","7,500,000","50,900,000","-4,800,000","-3,000,000","33,900,000","3,300,000","3,500,000","2,500,000","3,800,000","-5,100,000","-400,000","-500,000","-600,000","-3,300,000","-1,700,000","1,300,000","500,000","0","2,100,000","-600,000","-2,400,000","100,000","-1,000,000","-1,600,000","-1,900,000","-2,000,000"
			NetIncomeDiscontinuousOperations,"509,000","0","0","509,000","0","0","508,000","-34,611,000",,,,,,,,,,,,,,"189,000","0","0","0","28,000","17,000","-153,000","125,000","625,000","175,730,000","-868,000","-814,000","24,000","3,914,000","-1,068,000","-944,000","-2,470,000","-5,624,000","-4,641,000","3,684,000","4,366,000","-3,922,000","-2,488,000","-1,948,000","110,972,000","-3,737,000","-2,029,000","-1,461,000","-7,424,000","-2,514,000","-2,196,000","1,238,000","2,227,000","-13,951,000","22,064,000","2,581,000","16,003,000","-3,195,000","48,589,000","-3,766,000","17,891,000","5,839,000","-5,280,000","-737,000","-82,364,000","33,117,000","142,140,000","2,788,000","-1,486,000","1,217,000","-18,368,000","-2,263,000","7,459,000","-348,000","38,265,000",,"0",,"6,873,000","21,930,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-310,587,000",,,,"-9,187,000",,,,,,,,,,,,,,,,,,,,,,"0",,,"-100,000","0",,,"-3,000,000",,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"2,378,311,000",,"0","468,018,000","49,829,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"1,169,000","92,000","309,000","366,000","402,000","400,000","586,000","-31,869,000","-28,397,000","-23,847,000","-31,228,000","-33,324,000","-24,290,000","-25,725,000","-25,803,000","-62,501,000","-16,757,000","9,455,000","-45,996,000","-14,289,000","-2,254,000","-12,066,000","-9,178,000","-4,233,000","348,000","-460,000","568,000","1,573,000","4,417,000","1,561,000","821,000","867,000","2,394,000","-1,936,000","1,305,000","818,000","1,872,000","-1,199,000","156,000","-128,000","-359,000","2,602,000","922,000","-718,000","-150,000","3,768,000","-136,000","756,000","619,000","32,000","384,000","416,000","258,000","4,654,000","381,000","1,367,000","895,000","1,415,000","2,906,000","353,000","-113,000","-153,000","30,000","794,000","-123,000","-278,000","-527,000","-1,469,000","-351,000","-3,017,000","-6,445,000","-2,871,000","-1,396,000","-2,640,000","-8,261,000","-28,415,000","-25,384,000","-16,114,000","-17,155,000","-9,746,000","8,937,000","227,486,000","-33,192,000","-44,997,000","-46,189,000","98,175,000","-63,004,000","-36,903,000","-45,441,000","-46,700,000","-47,800,000","-28,700,000","-74,100,000","-36,300,000","-22,200,000","-16,400,000","-4,300,000","-2,500,000","100,000","-400,000","400,000",,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,412,000","3,263,000","3,263,000","3,264,000","3,263,000","3,262,000","3,264,000","3,263,000","3,264,000","3,264,000","3,264,000","3,264,000","3,264,000","3,264,000","1,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-416,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,"5,623,000","-5,695,000","4,024,000","3,687,000","3,608,000","-176,000","-395,000","-4,330,000",,"-5,889,000","-7,342,000","-6,136,000","-6,696,000","-5,738,000","-8,336,000","-6,994,000","-7,442,000","573,000","-23,749,000","-7,925,000","-2,430,000",,"-3,473,000",,"-514,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"283,346,000","-174,327,000","135,234,000","144,582,000","177,858,000","140,403,000","132,186,000","62,111,000","-211,040,000","94,536,000","121,202,000","107,331,000","81,999,000","186,014,000","137,438,000","211,359,000","63,640,000","33,377,000","155,894,000","58,343,000","23,779,000","102,051,000","39,689,000","-194,775,000","7,768,000","-33,648,000","65,611,000","59,305,000","26,405,000","70,172,000","326,812,000","-17,996,000","35,885,000","76,917,000","96,940,000","58,290,000","53,637,000","40,739,000","40,717,000","43,332,000","34,478,000","48,766,000","64,973,000","42,424,000","18,070,000","86,964,000","17,509,000","13,591,000","-18,705,000","-1,012,931,000","21,682,000","40,813,000","-28,386,000","227,417,000","-14,837,000","-421,597,000","52,816,000","-373,896,000","71,764,000","95,972,000","62,091,000","16,699,000","74,945,000","53,808,000","47,183,000","113,067,000","68,077,000","618,120,000","68,949,000","-45,867,000","89,478,000","69,934,000","38,263,000","152,755,000","18,716,000","92,930,000","-110,060,000","144,853,000","-36,629,000","2,270,576,000","-286,654,000","-47,761,000","427,575,000","39,551,000","-26,570,000","-80,285,000","-20,239,000","-28,555,000","-18,872,000","-17,700,000","-7,700,000","-9,700,000","7,500,000","50,900,000","-4,800,000","-3,000,000","33,900,000","3,300,000","3,500,000","2,500,000","3,800,000","-5,100,000","-400,000","-500,000","-600,000","-3,300,000",,"1,300,000","500,000","-100,000","2,100,000","-600,000","-2,400,000","-2,900,000","-1,000,000","-1,600,000","-1,900,000","-2,000,000"
BasicEPS,,"-0.6","0.47","0.52","0.65","0.53","0.51","0.36","-1.154","0.551","0.704","0.625","0.491","1.061","0.811","1.209","0.398","0.185","1.029","0.389","0.158","0.598","0.25","-1.135","0.046","-0.176","0.366","0.334","0.148","0.389","1.812","-0.102","0.204","0.431","0.542","0.324","0.297","0.213","0.213","0.232","0.195","0.269","0.357","0.218","0.093",,"0.079","0.056","-0.074",,"0.074","0.13","-0.088",,"-0.051","-1.399","0.176",,"0.232","0.306","0.204",,"0.232","0.158","0.139",,"0.195","1.779","0.185",,"0.241","0.185","0.093",,"0.056","0.315","-0.426",,"-0.148","10.211","-1.353",,"2.113","0.204","-0.13",,"-0.111","-0.148","-0.111",,"-0.037","-0.056","0.056",,"-0.037","-0.019","0.259",,"0.019","0.019","0.019",,"-0.009","-0.019","-0.019","-0.083",,"0.037","0.019","-0.005",,"-0.019","-0.065","-0.074",,"-0.046","-0.056","-0.056"
DilutedEPS,,"-0.6","0.43","0.46","0.57","0.48","0.46","0.32","-1.154","0.486","0.625","0.551","0.422","0.945","0.69","1.075","0.329","0.171","0.829","0.324","0.134","0.547","0.227","-1.135","0.042","-0.176","0.343","0.315","0.139","0.361","1.705","-0.102","0.19","0.408","0.524","0.31","0.283","0.199","0.199","0.218","0.176","0.246","0.32","0.204","0.088",,"0.074","0.056","-0.074",,"0.074","0.13","-0.088",,"-0.051","-1.399","0.167",,"0.222","0.297","0.185",,"0.222","0.158","0.13",,"0.176","1.649","0.167",,"0.222","0.167","0.093",,"0.037","0.297","-0.426",,"-0.148","8.914","-1.353",,"1.093","0.167","-0.13",,"-0.111","-0.148","-0.111",,"-0.037","-0.056","0.037",,"-0.037","-0.019","0.167",,"0.019","0.009","0.019",,"-0.009","-0.019","-0.019","-0.083",,"0.037","0.019","-0.005",,"-0.019","-0.065","-0.074",,"-0.046","-0.056","-0.056"
BasicAverageShares,,"282,979,000","276,955,000","271,254,000","268,649,000","266,395,000","260,744,000","183,476,999","182,935,235","182,149,008","182,532,480","181,412,721","180,603,102","180,732,540","179,793,487","180,572,075","178,399,289","177,474,440","174,435,412","170,658,212","168,771,771","170,757,499","171,661,868","171,642,443","177,047,076","179,155,833","178,952,944","177,886,694","180,124,955","181,085,443","180,422,814","179,531,395","178,033,465","179,181,734","179,350,089","180,461,665","181,776,131","189,244,195","190,578,086","185,997,961","178,717,678","179,932,857","189,719,043","194,363,920","192,272,430",,"222,643,276","235,885,060","251,337,046",,"292,490,180","316,188,332","318,959,718",,"301,366,600","301,316,214","299,994,880",,"309,790,835","313,857,522","304,584,578",,"323,522,576","341,585,845","339,465,957",,"349,850,945","347,434,950","372,048,804",,"371,402,529","377,363,864","412,934,296",,"336,638,453","294,970,753","258,210,330",,"247,062,605","222,359,857","211,888,354",,"202,385,500","194,015,633","204,816,743",,"182,016,073","192,603,475","169,722,187",,"181,329,096","316,940,182","358,842,034",,"129,504,000","161,880,000","289,709,772",,"120,600,600","100,309,481","99,974,929",,"20,500,483","20,485,374","20,442,206","20,278,168",,"21,584,000","19,211,918","19,207,601",,"19,201,126","19,181,700","19,121,265",,"19,058,672","19,058,672","19,037,088"
DilutedAverageShares,,"282,979,000","316,951,000","311,087,000","310,585,000","294,975,000","289,950,000","194,988,000","182,935,235","206,435,543","205,518,052","205,804,347","210,372,844","202,881,136","211,166,847","203,143,584","216,089,280","192,211,995","188,203,846","180,826,435","178,076,633","184,228,073","176,166,449","171,642,443","183,086,280","179,155,833","191,881,760","187,975,056","191,575,267","193,094,780","191,644,336","179,531,395","188,221,113","187,718,206","185,777,804","186,837,579","188,600,992","202,827,006","204,378,896","198,443,296","197,964,131","199,982,235","204,810,576","210,016,636","202,190,278",,"222,643,276","235,885,060","251,337,046",,"292,490,180","319,594,288","318,959,718",,"301,366,600","301,316,214","316,661,262",,"322,698,787","323,665,570","335,043,036",,"337,002,683","341,585,845","363,713,526",,"386,677,360","374,761,294","413,387,560",,"402,352,740","419,293,182","412,934,296",,"336,638,453","313,406,425","258,210,330",,"247,062,605","254,719,919","211,888,354",,"233,484,920","237,130,218","204,816,743",,"182,016,073","192,603,475","169,722,187",,"376,207,172","316,940,182","358,842,034",,"129,504,000","161,880,000","289,709,772",,"120,600,600","100,309,481","99,974,929",,"20,500,483","20,485,374","20,442,206","20,278,168",,"21,584,000","19,211,918","19,207,601",,"19,201,126","19,181,700","19,121,265",,"19,058,672","19,058,672","19,037,088"
TotalOperatingIncomeAsReported,"851,679,000","231,917,000","220,590,000","209,914,000","189,258,000","212,582,000","200,167,000","195,594,000","-177,780,000","161,298,000","185,852,000","154,310,000","79,873,000","133,920,000","172,832,000","168,437,000","89,950,000","94,360,000","-18,589,000","75,635,000","37,060,000","112,820,000","85,584,000","-252,446,000","21,417,000","-5,430,000","87,130,000","62,769,000","35,119,000","110,372,000","100,953,000","95,690,000","71,712,000","112,952,000","122,004,000","106,696,000","84,551,000","85,294,000","78,033,000","97,476,000","62,765,000","55,455,000","46,740,000","58,231,000","37,336,000","-13,392,000","35,934,000","23,726,000","3,527,000","-1,036,410,000","7,121,000","3,907,000","-33,124,000","-21,781,000","-22,638,000","-393,992,000","70,012,000","-405,655,000","104,137,000","54,371,000","92,967,000","-10,898,000","109,546,000","81,221,000","73,711,000","200,075,000","21,317,000","172,551,000","127,638,000","-32,175,000","111,988,000","110,114,000","42,579,000","178,569,000","10,863,000","111,754,000","93,489,000","58,775,000","5,763,000","-5,564,000","27,783,000","-411,546,000","37,724,000","84,193,000","73,206,000","-42,170,000","4,726,000","38,031,000","67,330,000","61,700,000","38,400,000","51,700,000","61,100,000","57,800,000","49,900,000","75,500,000","34,700,000","27,700,000","22,800,000","20,800,000","23,400,000","-1,400,000","1,800,000","1,500,000","1,600,000","1,000,000","0","2,400,000","3,800,000","2,200,000","2,400,000","2,300,000","2,600,000","2,100,000","2,100,000","1,800,000","1,000,000","700,000"
TotalExpenses,"2,131,598,000","574,153,000","581,245,000","497,846,000","478,354,000","438,825,000","439,603,000","359,856,000","1,194,572,000","1,053,064,000","1,061,022,000","1,032,348,000","1,025,970,000","970,183,000","931,760,000","890,685,000","905,125,000","856,225,000","847,023,000","691,752,000","723,773,000","698,342,000","678,518,000","722,518,000","797,762,000","840,102,000","751,431,000","708,363,000","737,393,000","720,382,000","681,278,000","660,625,000","668,535,000","611,503,000","634,868,000","692,715,000","657,698,000","679,957,000","636,437,000","583,136,000","577,835,000","541,488,000","470,144,000","427,173,000","422,877,000","411,739,000","385,718,000","379,132,000","382,399,000","486,698,000","329,456,000","336,138,000","364,078,000","372,776,000","391,918,000","1,989,323,000","1,532,337,000","2,258,157,000","1,411,696,000","1,458,023,000","1,502,001,000","1,525,892,000","1,493,425,000","1,531,101,000","1,476,867,000","1,506,767,000","1,461,980,000","1,787,665,000","1,547,001,000","1,750,764,000","1,387,871,000","1,391,839,000","1,428,158,000","1,626,101,000","1,597,759,000","1,406,328,000","1,298,577,000","1,277,452,000","1,155,322,000","1,083,145,000","943,866,000","-63,051,000","1,218,608,000","1,287,255,000","1,242,471,000","1,344,408,000","1,110,294,000","1,060,046,000","935,473,000","874,500,000","754,800,000","725,700,000","667,800,000","709,300,000","590,600,000","627,900,000","488,400,000","362,500,000","303,500,000","244,900,000","256,200,000","43,400,000","9,400,000","9,400,000","9,500,000","10,600,000","11,600,000","9,300,000","9,300,000","9,400,000","9,200,000","9,200,000","9,500,000","9,400,000","9,500,000","9,900,000","10,300,000","10,800,000"
