name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
DilutedNIAvailtoComStockholders,"1,485,000,000","790,000,000","508,000,000","1,595,000,000","-1,408,000,000","2,598,000,000","1,126,000,000","1,224,000,000","513,000,000","1,707,000,000","889,000,000","821,000,000","1,261,000,000","-312,000,000","833,000,000","637,000,000","946,000,000","1,220,000,000","637,000,000","550,000,000","666,000,000","811,000,000","491,000,000","242,000,000","217,000,000","460,000,000","621,000,000","326,000,000","648,000,000","795,000,000","750,000,000","614,000,000","587,000,000","810,000,000","310,000,000","434,000,000","709,000,000","394,000,000","723,000,000","423,000,000","766,000,000","724,000,000","165,000,000","-620,000,000","519,000,000","296,000,000","367,000,000","145,000,000","120,000,000","518,000,000","221,000,000","389,000,000","-274,000,000","-1,129,000,000","-923,000,000","25,000,000","348,000,000","760,000,000","978,000,000","1,403,000,000","1,495,000,000","1,213,000,000","1,158,000,000","1,207,000,000","1,415,000,000","1,041,000,000","-1,548,000,000","1,149,000,000","1,123,000,000","1,142,000,000","56,000,000","1,034,000,000","949,000,000","761,000,000","691,000,000","588,000,000","665,000,000","447,000,000","248,000,000","344,000,000","426,000,000","264,000,000","226,000,000","168,000,000","500,000,000","547,000,000","644,000,000","459,000,000","561,000,000","425,000,000","490,000,000","770,000,000","1,035,000,000","760,000,000","713,000,000","885,000,000","936,000,000","871,000,000","824,000,000","643,000,000","767,000,000","595,000,000","292,000,000","764,000,000","424,000,000","397,000,000","446,000,000","519,000,000","542,000,000","163,000,000","194,000,000","402,000,000","-275,000,000","259,000,000","326,000,000","397,000,000","320,000,000","-139,800,000","-845,800,000","229,600,000","-70,100,000"
BasicEPS,,"2.77","1.73","5.34","-4.65","8.54","3.62","3.9","1.62","5.32","2.71","2.47","3.79","-0.91","2.41","1.82","2.67","3.41","1.76","1.51","1.82","2.2","1.32","0.65","0.57","1.19","1.56","0.8","1.56","1.89","1.77","1.41","1.31",,"0.67","0.93","1.49","0.82","1.49","0.86","1.54",,"0.32","-1.19","0.98",,"0.68","0.27","0.22",,"0.41","0.72","-0.51",,"-1.71","0.05","0.62",,"1.7","2.33","2.42",,"1.84","1.91","2.2",,"-2.36","1.72","1.66",,"0.1","1.47","1.35",,"0.98","0.84","0.95",,"0.35","0.48","0.6",,"0.32","0.23","0.69",,"0.87","0.62","0.73",,"0.63","0.96","1.27",,"0.87","1.06","1.1",,"0.95","0.74","0.87",,"0.33","0.86","0.47",,"0.5","0.58","0.61",,"0.22","0.45","-0.31",,"0.36","0.47","0.38",,"-0.97","0.27","-0.08"
DilutedEPS,,"2.73","1.71","5.26","-4.65","8.45","3.58","3.86","1.59","5.23","2.67","2.44","3.74","-0.91","2.37","1.8","2.63","3.35","1.74","1.49","1.79","2.18","1.31","0.64","0.57","1.18","1.54","0.79","1.53","1.86","1.74","1.39","1.3",,"0.66","0.92","1.47","0.81","1.48","0.86","1.53",,"0.32","-1.19","0.97",,"0.68","0.27","0.22",,"0.41","0.72","-0.51",,"-1.71","0.05","0.62",,"1.7","2.3","2.41",,"1.83","1.89","2.19",,"-2.36","1.71","1.64",,"0.09","1.47","1.34",,"0.97","0.84","0.94",,"0.35","0.48","0.6",,"0.32","0.23","0.68",,"0.87","0.61","0.73",,"0.62","0.95","1.27",,"0.86","1.05","1.1",,"0.95","0.74","0.87",,"0.33","0.86","0.47",,"0.5","0.58","0.61",,"0.22","0.45","-0.31",,"0.36","0.47","0.38",,"-0.97","0.27","-0.08"
BasicAverageShares,,"285,000,000","293,100,000","298,800,000","302,500,000","304,300,000","311,200,000","313,700,000","317,400,000","320,700,000","327,700,000","332,000,000","332,600,000","341,900,000","346,000,000","349,200,000","354,100,000","357,500,000","361,300,000","363,600,000","365,700,000","368,000,000","371,500,000","373,600,000","378,100,000","385,000,000","397,000,000","407,000,000","415,800,000","420,200,000","424,500,000","434,300,000","446,400,000",,"461,100,000","468,300,000","475,400,000","482,200,000","485,900,000","490,600,000","498,700,000",,"512,000,000","523,100,000","531,000,000",,"540,900,000","540,700,000","540,500,000",,"539,900,000","539,800,000","538,900,000",,"540,100,000","549,600,000","558,900,000",,"581,100,000","604,100,000","616,800,000",,"629,000,000","634,100,000","643,200,000",,"654,800,000","666,500,000","677,700,000",,"692,100,000","700,000,000","704,500,000",,"703,300,000","704,000,000","703,300,000",,"705,400,000","708,700,000","711,700,000",,"717,300,000","724,600,000","726,600,000",,"735,800,000","742,300,000","767,600,000",,"790,900,000","807,200,000","813,600,000",,"826,500,000","841,900,000","845,200,000",,"871,400,000","874,600,000","884,600,000",,"894,800,000","896,400,000","899,600,000",,"896,200,000","897,800,000","898,400,000",,"899,600,000","900,000,000","900,000,000",,"900,000,000","900,000,000","721,000,000",,"871,958,763","850,370,370","876,250,000"
DilutedAverageShares,,"289,000,000","297,900,000","303,300,000","306,400,000","307,600,000","314,100,000","317,000,000","322,400,000","326,300,000","333,000,000","336,900,000","337,500,000","347,100,000","351,700,000","354,600,000","359,900,000","363,800,000","367,100,000","369,000,000","371,300,000","372,500,000","375,900,000","378,100,000","382,900,000","390,200,000","402,100,000","412,600,000","422,600,000","427,700,000","431,200,000","440,700,000","452,800,000",,"467,100,000","473,800,000","480,800,000","487,000,000","489,900,000","493,800,000","501,500,000",,"514,200,000","523,100,000","533,600,000",,"543,000,000","543,000,000","541,800,000",,"541,500,000","540,600,000","538,900,000",,"540,100,000","552,900,000","561,600,000",,"585,100,000","608,800,000","621,600,000",,"633,900,000","638,500,000","647,400,000",,"654,800,000","672,600,000","683,100,000",,"696,800,000","704,500,000","709,200,000",,"706,000,000","706,600,000","705,200,000",,"708,100,000","712,100,000","713,800,000",,"719,700,000","728,500,000","730,300,000",,"740,600,000","747,800,000","772,100,000",,"793,900,000","810,500,000","817,000,000",,"830,700,000","841,900,000","850,000,000",,"871,400,000","874,600,000","884,600,000",,"894,800,000","896,400,000","899,600,000",,"896,200,000","897,800,000","898,400,000",,"899,600,000","900,000,000","900,000,000",,"900,000,000","900,000,000","721,000,000",,"871,958,763","850,370,370","876,250,000"
TotalExpenses,"42,188,000,000","9,666,000,000","12,254,000,000","10,849,000,000","9,419,000,000","8,708,000,000","10,058,000,000","9,651,000,000","9,415,000,000","9,241,000,000","9,909,000,000","10,066,000,000","9,370,000,000","9,845,000,000","9,426,000,000","9,254,000,000","8,546,000,000","8,686,000,000","8,689,000,000","8,736,000,000","8,422,000,000","8,020,000,000","8,456,000,000","8,788,000,000","8,516,000,000","7,971,000,000","8,073,000,000","8,456,000,000","7,871,000,000","7,517,000,000","7,746,000,000","7,905,000,000","7,835,000,000","7,549,000,000","7,956,000,000","8,173,000,000","7,433,000,000","8,003,000,000","7,080,000,000","7,676,000,000","7,250,000,000","7,184,000,000","8,039,000,000","9,110,000,000","7,361,000,000","7,724,000,000","7,418,000,000","7,490,000,000","7,642,000,000","7,365,000,000","7,357,000,000","8,029,000,000","8,014,000,000","8,391,000,000","8,864,000,000","7,504,000,000","7,660,000,000","7,954,000,000","7,606,000,000","7,411,000,000","7,145,000,000","7,370,000,000","7,096,000,000","7,127,000,000","7,025,000,000","7,474,000,000","11,504,000,000","7,150,000,000","7,167,000,000","7,295,000,000","8,510,000,000","6,818,000,000","6,727,000,000","7,179,000,000","7,229,000,000","7,180,000,000","6,990,000,000","7,180,000,000","7,026,000,000","7,052,000,000","6,781,000,000","7,063,000,000","7,004,000,000","7,056,000,000","6,457,000,000","6,508,000,000","6,536,000,000","6,545,000,000","6,498,000,000","21,325,000,000","592,000,000","553,000,000","582,000,000","19,559,000,000","529,000,000","548,000,000","498,000,000","19,022,000,000","501,000,000","515,000,000","477,000,000","19,819,000,000","607,000,000","623,000,000","581,000,000","2,161,000,000","18,000,000","21,000,000","15,000,000","816,000,000","823,000,000","826,000,000","792,000,000","848,000,000","889,000,000","850,000,000","775,000,000",,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"1,599,000,000","817,000,000","538,000,000","1,625,000,000","-1,381,000,000","2,624,000,000","1,153,000,000","1,250,000,000","549,000,000","1,773,000,000","931,000,000","851,000,000","1,292,000,000","-269,000,000","870,000,000","676,000,000","975,000,000","1,249,000,000","666,000,000","579,000,000","695,000,000","840,000,000","520,000,000","271,000,000","246,000,000","489,000,000","650,000,000","355,000,000","677,000,000","824,000,000","781,000,000","645,000,000","600,000,000","821,000,000","316,000,000","434,000,000","709,000,000","394,000,000","723,000,000","423,000,000","766,000,000","724,000,000","165,000,000","-620,000,000","519,000,000","296,000,000","367,000,000","145,000,000","120,000,000","518,000,000","221,000,000","389,000,000","-274,000,000","-1,129,000,000","-923,000,000","25,000,000","348,000,000","760,000,000","978,000,000","1,403,000,000","1,495,000,000","1,213,000,000","1,158,000,000","1,207,000,000","1,415,000,000","1,041,000,000","-1,548,000,000","1,149,000,000","1,123,000,000","1,142,000,000","56,000,000","1,034,000,000","1,124,000,000","775,000,000","692,000,000","588,000,000","665,000,000","447,000,000","248,000,000","344,000,000","426,000,000","264,000,000","226,000,000","168,000,000","509,000,000","547,000,000","644,000,000","459,000,000","561,000,000","425,000,000","490,000,000","770,000,000","1,035,000,000","760,000,000","713,000,000","885,000,000","936,000,000","871,000,000","824,000,000","643,000,000","767,000,000","595,000,000","292,000,000","764,000,000","424,000,000","397,000,000","446,000,000","519,000,000","542,000,000","163,000,000","194,000,000","402,000,000","-275,000,000","259,000,000","326,000,000","397,000,000","320,000,000","-139,300,000","-845,800,000","229,600,000","255,500,000"
NormalizedIncome,"5,328,000,000","1,157,956,927.495","233,964,601.77","1,485,697,273.233","2,452,470,316.623","2,654,917,220.544","1,312,117,198.336","1,260,510,996.119","552,322,239.032","1,822,272,075.303","931,000,000","899,944,341.373","1,305,558,024.691","-257,175,824.176","882,560,153.994","696,000,000","991,727,941.176","1,340,200,000","674,916,580.844","606,895,417.156","700,494,071.146","845,341,812.401","522,718,954.248","278,207,446.809","248,078,873.239","493,075,000","654,764,397.906","367,148,288.973","680,131,359.852","825,326,892.11","800,689,075.63","642,298,429.319","645,936,395.76","858,648,431.215","730,711,198.428","787,420,195.44","725,520,388.35","387,481,617.647","729,208,969.466","430,026,578.073","770,133,093.525","735,011,406.844","171,502,463.054","-613,372,206.025","525,363,760.218","293,553,719.008","373,740,816.327","156,355,421.687","127,150,000","531,454,545.455","255,377,777.778","416,002,169.197","-244,750,000","-1,117,226,673.985","-917,000,000","21,750,000","347,185,011.71","777,589,199.614","979,411,255.411","1,404,372,798.434","1,494,316,102.47","1,313,703,810.624","1,195,377,588.307","1,239,453,661.327","1,525,116,731.518","1,058,265,805.574","-1,539,540,983.607","1,157,402,193.784","1,139,063,719.116","1,160,023,989.899","59,000,000","1,050,699,865.41","1,133,934,343.434","787,880,886.427","715,888,641.425","597,026,425.591","682,639,494.834","461,400,000","272,000,000","374,049,627.792","442,595,744.681","365,559,322.034","263,800,000","170,400,000","515,160,237.389","553,247,191.011","656,950,495.05","462,683,385.58","581,324,873.096","425,000,000","490,000,000","770,000,000","1,035,000,000","760,000,000","713,000,000","885,000,000","936,000,000","871,000,000","824,000,000","643,000,000","767,000,000","595,000,000","442,000,000","764,000,000","424,000,000","397,000,000","446,000,000","519,000,000","542,000,000","163,000,000","194,000,000","402,000,000","-275,000,000","259,000,000","326,000,000","397,000,000","320,000,000","-139,300,000","-845,800,000","229,600,000","255,500,000"
InterestExpense,"330,000,000","84,000,000","69,000,000","91,000,000","86,000,000","80,000,000","78,000,000","79,000,000","81,000,000","82,000,000","80,000,000","82,000,000","83,000,000","81,000,000","82,000,000","86,000,000","83,000,000","84,000,000","83,000,000","83,000,000","85,000,000","77,000,000","73,000,000","72,000,000","73,000,000","73,000,000","73,000,000","73,000,000","73,000,000","73,000,000","78,000,000","84,000,000","87,000,000","87,000,000","83,000,000","99,000,000","98,000,000","92,000,000","93,000,000","93,000,000","95,000,000","92,000,000","92,000,000","91,000,000","92,000,000","92,000,000","91,000,000","92,000,000","92,000,000","101,000,000","106,000,000","97,000,000","88,000,000","87,000,000","88,000,000","88,000,000","88,000,000","88,000,000","90,000,000","83,000,000","72,000,000","96,000,000","90,000,000","90,000,000","81,000,000","79,000,000","85,000,000","82,000,000","84,000,000","85,000,000","76,000,000","73,000,000","74,000,000","71,000,000","70,000,000","67,000,000","67,000,000","74,000,000","67,000,000","68,000,000","69,000,000","62,000,000","63,000,000","61,000,000","62,000,000","63,000,000","61,000,000","58,000,000","47,000,000","271,000,000","28,000,000","28,000,000","30,000,000","30,000,000","28,000,000","28,000,000","26,000,000","26,000,000","26,000,000","24,000,000","24,000,000","19,000,000","19,000,000","22,000,000","23,000,000","18,000,000","18,000,000","21,000,000","15,000,000","14,000,000","16,000,000","14,000,000","15,000,000","18,000,000","24,000,000","32,000,000","9,000,000",,,,
NetInterestIncome,"-330,000,000","-84,000,000","-69,000,000","-91,000,000","-86,000,000","-80,000,000","-78,000,000","-79,000,000","-81,000,000","-82,000,000","-80,000,000","-82,000,000","-83,000,000","-81,000,000","-82,000,000","-86,000,000","-83,000,000","-84,000,000","-83,000,000","-83,000,000","-85,000,000","-77,000,000","-73,000,000","-72,000,000","-73,000,000","-73,000,000","-73,000,000","-73,000,000","-73,000,000","-73,000,000","-78,000,000","-84,000,000","-87,000,000","-87,000,000","-83,000,000","-99,000,000","-98,000,000","-92,000,000","-93,000,000","-93,000,000","-95,000,000","-92,000,000","-92,000,000","-91,000,000","-92,000,000","-92,000,000","-91,000,000","-92,000,000","-92,000,000","-101,000,000","-106,000,000","-97,000,000","-88,000,000","-87,000,000","-88,000,000","-88,000,000","-88,000,000","-88,000,000","-90,000,000","-83,000,000","-72,000,000","-96,000,000","-90,000,000","-90,000,000","-81,000,000","-79,000,000","-85,000,000","-82,000,000","-84,000,000","-85,000,000","-76,000,000","-73,000,000","-74,000,000","-71,000,000","-70,000,000","-67,000,000","-67,000,000","-74,000,000","-67,000,000","-68,000,000","-69,000,000","-62,000,000","-63,000,000","-61,000,000","-62,000,000","-63,000,000","-61,000,000","-58,000,000","-47,000,000","-271,000,000","-28,000,000","-28,000,000","-30,000,000","-30,000,000","-28,000,000","-28,000,000","-26,000,000","-26,000,000","-26,000,000","-24,000,000","-24,000,000","-19,000,000","-19,000,000","-22,000,000","-23,000,000","-18,000,000","-18,000,000","-21,000,000","-15,000,000","-14,000,000","-16,000,000","-14,000,000","-15,000,000","-18,000,000","-24,000,000","-32,000,000","-9,000,000",,,,
EBIT,"6,778,000,000","1,477,000,000","295,000,000","1,888,000,000","3,118,000,000","3,390,000,000","1,520,000,000","1,625,000,000","742,000,000","2,313,000,000","1,240,000,000","1,160,000,000","1,703,000,000","-283,000,000","1,121,000,000","931,000,000","1,307,000,000","1,241,000,000","1,054,000,000","934,000,000","1,097,000,000","1,335,000,000","838,000,000","448,000,000","428,000,000","793,000,000","1,028,000,000","599,000,000","1,154,000,000","1,315,000,000","1,268,000,000","1,039,000,000","936,000,000","1,330,000,000","592,000,000","713,000,000","1,128,000,000","636,000,000","1,141,000,000","695,000,000","1,207,000,000","1,144,000,000","295,000,000","-938,000,000","826,000,000","455,000,000","581,000,000","258,000,000","199,000,000","794,000,000","331,000,000","558,000,000","-43,000,000","-1,735,000,000","-1,456,000,000","2,000,000","515,000,000","1,125,000,000","1,476,000,000","2,127,000,000","2,258,000,000","1,828,000,000","1,732,000,000","1,838,000,000","2,137,000,000","1,550,000,000","-2,477,000,000","1,723,000,000","1,622,000,000","1,669,000,000","8,000,000","1,559,000,000","1,658,000,000","1,154,000,000","968,000,000","786,000,000","938,000,000","481,000,000","280,000,000","471,000,000","586,000,000","357,000,000","232,000,000","208,000,000","736,000,000","775,000,000","970,000,000","696,000,000","835,000,000","4,178,000,000","28,000,000","28,000,000","30,000,000","4,775,000,000","28,000,000","28,000,000","26,000,000","4,460,000,000","26,000,000","24,000,000","24,000,000","2,688,000,000","19,000,000","22,000,000","23,000,000","18,000,000","18,000,000","21,000,000","15,000,000","14,000,000","16,000,000","14,000,000","15,000,000","18,000,000","24,000,000","32,000,000","9,000,000",,,,
ReconciledDepreciation,"1,086,000,000","268,000,000","247,000,000","311,000,000","260,000,000","186,000,000","182,000,000","163,000,000","155,000,000","171,000,000","159,000,000","160,000,000","157,000,000","135,000,000","128,000,000","126,000,000","122,000,000","125,000,000","120,000,000","119,000,000","119,000,000","97,000,000","97,000,000","97,000,000","91,000,000","96,000,000","96,000,000","92,000,000","87,000,000","89,000,000","88,000,000","91,000,000","98,000,000","122,000,000","66,000,000","93,000,000","87,000,000","95,000,000","92,000,000","105,000,000","96,000,000","103,000,000","60,000,000","58,000,000","31,000,000","39,000,000","29,000,000","10,000,000","16,000,000","-4,000,000","-1,000,000","-12,000,000","-74,000,000","-109,000,000","-126,000,000","-82,000,000","-59,000,000","-68,000,000","-75,000,000","-66,000,000","-48,000,000","-32,000,000","-62,000,000","-58,000,000","-36,000,000","-30,000,000","-8,000,000","-10,000,000","-19,000,000","-12,000,000","-5,000,000","5,000,000","8,000,000","-6,000,000","-7,000,000",,,"-12,000,000","-20,000,000","-21,000,000","-9,000,000","-20,000,000","-29,000,000","-29,000,000","-28,000,000","-26,000,000","-8,000,000","-23,000,000","10,000,000","12,000,000","-22,000,000","-1,000,000","-6,000,000","-14,000,000","8,000,000","-11,000,000","-5,000,000","-9,000,000","-8,000,000","-6,000,000","1,000,000",,,"-3,000,000","-8,000,000","-4,000,000","2,000,000",,,"5,000,000","15,000,000","16,000,000","16,000,000","-13,000,000","-2,000,000","22,000,000","19,000,000",,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"5,192,000,000","1,138,000,000","213,000,000","1,429,000,000","2,412,000,000","2,624,000,000","1,153,000,000","1,250,000,000","549,000,000","1,773,000,000","931,000,000","851,000,000","1,292,000,000","-269,000,000","870,000,000","676,000,000","975,000,000","1,249,000,000","666,000,000","579,000,000","695,000,000","840,000,000","520,000,000","271,000,000","246,000,000","489,000,000","650,000,000","355,000,000","677,000,000","824,000,000","781,000,000","645,000,000","600,000,000","821,000,000","316,000,000","434,000,000","709,000,000","394,000,000","723,000,000","423,000,000","766,000,000","724,000,000","165,000,000","-620,000,000","519,000,000","296,000,000","367,000,000","145,000,000","120,000,000","518,000,000","221,000,000","389,000,000","-274,000,000","-1,129,000,000","-923,000,000","25,000,000","348,000,000","760,000,000","978,000,000","1,403,000,000","1,495,000,000","1,306,000,000","1,158,000,000","1,207,000,000","1,415,000,000","1,054,000,000","-1,548,000,000","1,149,000,000","1,123,000,000","1,142,000,000","56,000,000","1,034,000,000","1,124,000,000","775,000,000","692,000,000","588,000,000","665,000,000","447,000,000","248,000,000","344,000,000","426,000,000","264,000,000","226,000,000","168,000,000","509,000,000","547,000,000","644,000,000","459,000,000","561,000,000","425,000,000","490,000,000","770,000,000","1,035,000,000","760,000,000","713,000,000","885,000,000","936,000,000","871,000,000","824,000,000","643,000,000","767,000,000","595,000,000","292,000,000","764,000,000","424,000,000","397,000,000","446,000,000","519,000,000","542,000,000","163,000,000","194,000,000","402,000,000","-275,000,000","259,000,000","326,000,000","397,000,000","320,000,000","-139,300,000","-845,800,000","229,600,000","255,500,000"
TotalUnusualItemsExcludingGoodwill,"-170,000,000","-25,000,000","-23,000,000","-71,000,000","-51,000,000","-39,000,000","-199,000,000","-13,000,000","-4,000,000","-62,000,000","0","-62,000,000","-17,000,000","-16,000,000","-15,000,000","-25,000,000","-21,000,000","-152,000,000","-13,000,000","-41,000,000","-8,000,000","-8,000,000","-4,000,000","-10,000,000","-3,000,000","-6,000,000","-7,000,000","-18,000,000","-5,000,000","-2,000,000","-30,000,000","4,000,000","-65,000,000","-57,000,000","-668,000,000","-500,000,000","-24,000,000","9,000,000","-9,000,000","-10,000,000","-6,000,000","-16,000,000","-8,000,000","-11,000,000","-9,000,000","3,000,000","-9,000,000","-13,000,000","-11,000,000","-18,000,000","-35,000,000","-32,000,000","-45,000,000","-19,000,000","-10,000,000","5,000,000","1,000,000","-24,000,000","-2,000,000","-2,000,000","1,000,000","-11,000,000","-53,000,000","-47,000,000","-160,000,000","-5,000,000","-14,000,000","-12,000,000","-22,000,000","-25,000,000","-5,000,000","-24,000,000","-14,000,000","-18,000,000","-31,000,000","-11,000,000","-23,000,000","-24,000,000","-40,000,000","-35,000,000","-20,000,000","-107,000,000","-63,000,000","-4,000,000","-8,000,000","-8,000,000","-18,000,000","-5,000,000","-28,000,000",,,,,,,,,,,,,"0","-150,000,000",,,,,,,,,,,,,,,,,,
TotalUnusualItems,"-170,000,000","-25,000,000","-23,000,000","-71,000,000","-51,000,000","-39,000,000","-199,000,000","-13,000,000","-4,000,000","-62,000,000","0","-62,000,000","-17,000,000","-16,000,000","-15,000,000","-25,000,000","-21,000,000","-152,000,000","-13,000,000","-41,000,000","-8,000,000","-8,000,000","-4,000,000","-10,000,000","-3,000,000","-6,000,000","-7,000,000","-18,000,000","-5,000,000","-2,000,000","-30,000,000","4,000,000","-65,000,000","-57,000,000","-668,000,000","-500,000,000","-24,000,000","9,000,000","-9,000,000","-10,000,000","-6,000,000","-16,000,000","-8,000,000","-11,000,000","-9,000,000","3,000,000","-9,000,000","-13,000,000","-11,000,000","-18,000,000","-35,000,000","-32,000,000","-45,000,000","-19,000,000","-10,000,000","5,000,000","1,000,000","-24,000,000","-2,000,000","-2,000,000","1,000,000","-11,000,000","-53,000,000","-47,000,000","-160,000,000","-5,000,000","-14,000,000","-12,000,000","-22,000,000","-25,000,000","-5,000,000","-24,000,000","-14,000,000","-18,000,000","-31,000,000","-11,000,000","-23,000,000","-24,000,000","-40,000,000","-35,000,000","-20,000,000","-107,000,000","-63,000,000","-4,000,000","-8,000,000","-8,000,000","-18,000,000","-5,000,000","-28,000,000",,,,,,,,,,,,,"0","-150,000,000",,,,,,,,,,,,,,,,,,
TaxRateForCalcs,"0.2","0.202","0.088","0.201","0.206","0.207","0.2","0.191","0.169","0.205","0.197","0.211","0.202","0.261","0.163","0.2","0.203","0.4","0.314","0.32","0.313","0.332","0.32","0.279","0.307","0.321","0.319","0.325","0.374","0.337","0.344","0.325","0.293","0.34","0.379","0.293","0.312","0.276","0.31","0.297","0.311","0.312","0.187","0.397","0.293","0.185","0.251","0.127","0.35","0.253","0.018","0.156","0.35","0.38","0.4","0.35","0.185","0.267","0.294","0.314","0.316","0.3","0.295","0.309","0.312","0.147","0.396","0.3","0.27","0.279","0.4","0.304","0.29","0.284","0.229","0.179","0.233","0.4","0.4","0.141","0.17","0.051","0.4","0.4","0.23","0.219","0.281","0.263","0.274","0.037","0","0","0","0.065","0","0","0","0.088","0","0","0","0.082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-34,000,000","-5,043,072.505","-2,035,398.23","-14,302,726.767","-10,529,683.377","-8,082,779.456","-39,882,801.664","-2,489,003.881","-677,760.968","-12,727,924.697","0","-13,055,658.627","-3,441,975.309","-4,175,824.176","-2,439,846.006","-5,000,000","-4,272,058.824","-60,800,000","-4,083,419.156","-13,104,582.844","-2,505,928.854","-2,658,187.599","-1,281,045.752","-2,792,553.191","-921,126.761","-1,925,000","-2,235,602.094","-5,851,711.027","-1,868,640.148","-673,107.89","-10,310,924.37","1,298,429.319","-19,063,604.24","-19,351,568.785","-253,288,801.572","-146,579,804.56","-7,479,611.65","2,481,617.647","-2,791,030.534","-2,973,421.927","-1,866,906.475","-4,988,593.156","-1,497,536.946","-4,372,206.025","-2,636,239.782","553,719.008","-2,259,183.673","-1,644,578.313","-3,850,000","-4,545,454.545","-622,222.222","-4,997,830.803","-15,750,000","-7,226,673.985","-4,000,000","1,750,000","185,011.71","-6,410,800.386","-588,744.589","-627,201.566","316,102.47","-3,296,189.376","-15,622,411.693","-14,546,338.673","-49,883,268.482","-734,194.426","-5,540,983.607","-3,597,806.216","-5,936,280.884","-6,976,010.101","-2,000,000","-7,300,134.59","-4,065,656.566","-5,119,113.573","-7,111,358.575","-1,973,574.409","-5,360,505.166","-9,600,000","-16,000,000","-4,950,372.208","-3,404,255.319","-5,440,677.966","-25,200,000","-1,600,000","-1,839,762.611","-1,752,808.989","-5,049,504.95","-1,316,614.42","-7,675,126.904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
