name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
		NetIncomeIncludingNoncontrollingInterests,"1,896,000,000","526,000,000","507,000,000","540,000,000","323,000,000","1,454,000,000","209,000,000","109,000,000","220,000,000","45,000,000","265,000,000","210,000,000","338,000,000","101,000,000","402,000,000","345,000,000","365,000,000","204,000,000","228,000,000","233,000,000","184,000,000","161,000,000","263,000,000","223,000,000","259,000,000","-301,000,000","151,000,000","201,000,000","234,000,000","-85,000,000","252,000,000","258,000,000","195,000,000","654,000,000","172,000,000","133,000,000","142,000,000","95,000,000","117,000,000","210,000,000","183,000,000","95,000,000","167,000,000","203,000,000","142,000,000","58,000,000","145,000,000","160,000,000","18,000,000","5,000,000","399,000,000","104,000,000","-20,000,000","-155,000,000","158,000,000","135,000,000","145,000,000","215,000,000","128,000,000","-117,000,000","201,000,000","78,000,000","111,000,000","104,000,000","117,000,000","171,000,000","48,000,000","80,000,000","15,000,000","-51,000,000","-98,000,000","-115,000,000","78,000,000"
			NetIncomeContinuousOperations,"1,918,000,000","530,000,000","520,000,000","544,000,000","324,000,000","1,454,000,000","211,000,000","112,000,000","227,000,000","44,000,000","270,000,000","211,000,000","339,000,000","98,000,000","408,000,000","345,000,000","367,000,000","205,000,000","232,000,000","241,000,000","184,000,000","161,000,000","266,000,000","223,000,000","258,000,000","-301,000,000","151,000,000","203,000,000","234,000,000","-83,000,000","257,000,000","258,000,000","195,000,000","656,000,000","171,000,000","133,000,000","141,000,000","97,000,000","119,000,000","210,000,000","183,000,000","96,000,000","167,000,000","205,000,000","138,000,000","103,000,000","147,000,000","163,000,000","17,000,000","1,000,000","399,000,000","105,000,000","-21,000,000","-140,000,000","164,000,000","203,000,000","145,000,000","208,000,000","130,000,000","-124,000,000","144,000,000","79,000,000","107,000,000","103,000,000","116,000,000","166,000,000","45,000,000","67,000,000","-10,000,000","-57,000,000","-98,000,000","-124,000,000","55,000,000"
			NetIncomeDiscontinuousOperations,"-22,000,000","-4,000,000","-13,000,000","-4,000,000","-1,000,000","0","-2,000,000","-3,000,000","-7,000,000","1,000,000","-5,000,000","-1,000,000","-1,000,000","3,000,000","-6,000,000","0","-2,000,000","-1,000,000","-4,000,000","-8,000,000","0","0","-3,000,000","0","1,000,000","0","0","-2,000,000","0","-2,000,000","-5,000,000","0","0","-2,000,000","1,000,000","0","1,000,000","-2,000,000","-2,000,000","0","0","-1,000,000","0","-2,000,000","4,000,000","-45,000,000","-2,000,000","-3,000,000","1,000,000","4,000,000","0","-1,000,000","1,000,000","-15,000,000","-6,000,000","-69,000,000",,"6,000,000","-2,000,000","7,000,000","57,000,000","-2,000,000","2,000,000",,"1,000,000",,,,,"0","-1,000,000","-1,000,000","23,000,000"
		MinorityInterests,"-6,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","-1,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-1,000,000","-1,000,000","-2,000,000","-1,000,000","-1,000,000","-2,000,000","-1,000,000","-2,000,000","-2,000,000","-1,000,000","-1,000,000","-1,000,000","-2,000,000","-2,000,000","3,000,000","10,000,000","4,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,"0",,"-1,000,000",,,,,,"-1,000,000","-2,000,000","-1,000,000",,"4,000,000","-3,000,000","-13,000,000","-25,000,000","-6,000,000","-1,000,000","-10,000,000","0"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","3,000,000","2,000,000","3,000,000","2,000,000","2,000,000","3,000,000","2,000,000","3,000,000","3,000,000","3,000,000","2,000,000","2,000,000",,,,
DilutedNIAvailtoComStockholders,"1,890,000,000","524,000,000","506,000,000","538,000,000","322,000,000","1,453,000,000","207,000,000","107,000,000","218,000,000","43,000,000","263,000,000","209,000,000","337,000,000","99,000,000","401,000,000","344,000,000","363,000,000","203,000,000","226,000,000","231,000,000","183,000,000","160,000,000","262,000,000","221,000,000","257,000,000","-298,000,000","161,000,000","205,000,000","236,000,000","-84,000,000","253,000,000","259,000,000","196,000,000","654,000,000","172,000,000","133,000,000","142,000,000","95,000,000","117,000,000","210,000,000","183,000,000","95,000,000","167,000,000","203,000,000","142,000,000","58,000,000","145,000,000","160,000,000","15,000,000","3,000,000","396,000,000","102,000,000","-23,000,000","-157,000,000","155,000,000","132,000,000","142,000,000","211,000,000","126,000,000","-120,000,000","199,000,000","75,000,000","106,000,000","101,000,000","114,000,000","172,000,000","42,000,000","65,000,000","-12,000,000","-57,000,000","-99,000,000","-125,000,000","78,000,000"
BasicEPS,,"4.82","4.58","4.79","2.84","12.56","1.75","0.9","1.83","0.36","2.14","1.67","2.64","0.75","2.98","2.54","2.67","1.49","1.65","1.67","1.3",,"1.82","1.51","1.74",,"1.07","1.34","1.54","-0.55","1.64","1.66","1.25","4.16","1.09","0.83","0.89","0.6","0.74","1.33","1.17",,"1.07","1.3","0.91",,"0.93","1.02","0.1",,"2.76","0.71","-0.16",,"1.05","0.87","0.93",,"0.84","-0.76","1.25",,"0.67","0.64","0.72",,"0.26","0.41","-0.08",,"-0.985","-1.26","1.58"
DilutedEPS,,"4.79","4.56","4.77","2.82","12.5","1.75","0.9","1.82","0.36","2.13","1.66","2.63","0.75","2.96","2.52","2.66","1.49","1.65","1.66","1.3",,"1.81","1.5","1.73",,"1.07","1.33","1.53","-0.55","1.63","1.66","1.25","4.15","1.08","0.83","0.89","0.59","0.73","1.31","1.15",,"1.05","1.28","0.9",,"0.92","1.01","0.1",,"2.53","0.66","-0.16",,"0.97","0.8","0.87",,"0.76","-0.76","1.15",,"0.64","0.6","0.68",,"0.26","0.39","-0.085",,"-0.985","-1.26","1.569"
BasicAverageShares,,"108,600,000","110,500,000","112,300,000","113,500,000","115,700,000","118,000,000","118,300,000","119,300,000","120,300,000","122,700,000","125,289,967","127,542,328","131,200,000","134,519,301","135,600,000","135,900,000","135,800,000","136,579,077","138,619,721","140,600,000",,"144,000,000","146,500,000","147,400,000",,"149,800,029","153,500,000","153,200,000","153,400,000","154,427,554","155,751,779","156,500,000","157,400,000","158,501,075","159,700,000","159,700,000","159,500,000","159,100,000","158,100,000","156,542,424",,"156,200,000","156,300,000","155,966,259",,"155,859,508","156,300,000","150,272,227",,"143,591,231","143,500,000","143,506,981",,"147,063,241","150,905,770","151,993,753",,"150,154,309","156,932,929","159,284,888",,"158,609,246","158,562,161","158,562,161",,"158,546,594","158,530,397","141,742,428",,"99,737,362","99,377,884","49,321,468"
DilutedAverageShares,,"109,400,000","111,000,000","112,800,000","114,000,000","116,300,000","118,600,000","118,800,000","119,900,000","120,900,000","123,300,000","125,847,894","128,215,700","132,100,000","135,499,390","136,300,000","136,400,000","136,300,000","136,951,923","139,029,425","141,000,000",,"144,600,000","147,100,000","148,100,000",,"151,004,081","154,000,000","153,900,000","153,400,000","155,174,528","156,054,232","156,800,000","157,700,000","159,095,531","160,100,000","160,200,000","160,200,000","160,100,000","159,700,000","159,080,760",,"159,000,000","159,200,000","158,666,687",,"157,883,548","158,400,000","152,642,371",,"157,562,916","157,100,000","143,506,981",,"162,911,689","167,814,803","167,306,016",,"167,410,047","156,932,929","174,442,332",,"171,176,126","172,066,546","171,487,669",,"171,930,270","170,530,397","141,742,428",,"99,737,362","99,377,884","49,712,421"
TotalOperatingIncomeAsReported,"1,946,000,000","517,000,000","536,000,000","567,000,000","326,000,000","203,000,000","184,000,000","83,000,000","194,000,000","68,000,000","260,000,000","186,000,000","320,000,000","259,000,000","374,000,000","358,000,000","343,000,000","217,000,000","252,000,000","240,000,000","192,000,000","117,000,000","246,000,000","243,000,000","287,000,000","-305,000,000","186,000,000","188,000,000","257,000,000","-54,000,000","310,000,000","259,000,000","243,000,000","944,000,000","211,000,000","169,000,000","184,000,000","86,000,000","163,000,000","164,000,000","98,000,000","97,000,000","196,000,000","209,000,000","188,000,000","140,000,000","221,000,000","156,000,000","-14,000,000","109,000,000","65,000,000","89,000,000","27,000,000","-152,000,000","151,000,000","207,000,000","234,000,000","324,000,000","147,000,000","71,000,000","239,000,000","185,000,000","200,000,000","163,000,000","197,000,000","151,000,000","92,000,000","152,000,000","166,000,000","28,000,000","25,000,000","25,000,000","52,000,000"
TotalExpenses,"6,599,000,000","1,755,000,000","1,743,000,000","1,625,000,000","1,476,000,000","1,377,000,000","1,215,000,000","1,089,000,000","1,259,000,000","1,264,000,000","1,315,000,000","1,310,000,000","1,376,000,000","1,427,000,000","1,407,000,000","1,484,000,000","1,507,000,000","1,372,000,000","1,317,000,000","1,261,000,000","1,223,000,000","1,195,000,000","1,072,000,000","1,105,000,000","1,115,000,000","1,307,000,000","1,225,000,000","1,270,000,000","1,190,000,000","1,604,000,000","1,478,000,000","1,509,000,000","1,459,000,000","1,262,000,000","1,417,000,000","1,479,000,000","1,415,000,000","1,400,000,000","1,440,000,000","1,510,000,000","1,536,000,000","1,515,000,000","1,611,000,000","1,544,000,000","1,405,000,000","1,401,000,000","1,317,000,000","1,370,000,000","1,327,000,000","1,360,000,000","1,186,000,000","1,149,000,000","1,097,000,000","1,473,000,000","1,660,000,000","1,661,000,000","1,596,000,000","1,462,000,000","1,420,000,000","1,383,000,000","1,392,000,000","1,471,000,000","1,485,000,000","1,497,000,000","1,454,000,000","1,343,000,000","1,420,000,000","1,334,000,000","1,305,000,000","1,271,000,000","1,192,000,000","1,204,000,000","1,191,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,890,000,000","524,000,000","506,000,000","538,000,000","322,000,000","1,453,000,000","207,000,000","107,000,000","218,000,000","43,000,000","263,000,000","209,000,000","337,000,000","99,000,000","401,000,000","344,000,000","363,000,000","203,000,000","226,000,000","231,000,000","183,000,000","160,000,000","262,000,000","221,000,000","257,000,000","-298,000,000","161,000,000","205,000,000","236,000,000","-84,000,000","253,000,000","259,000,000","196,000,000","654,000,000","172,000,000","133,000,000","142,000,000","95,000,000","117,000,000","210,000,000","183,000,000","95,000,000","167,000,000","203,000,000","142,000,000","58,000,000","145,000,000","160,000,000","18,000,000","5,000,000","399,000,000","104,000,000","-20,000,000","-155,000,000","158,000,000","134,000,000","145,000,000","214,000,000","128,000,000","-117,000,000","201,000,000","77,000,000","109,000,000","103,000,000","117,000,000","175,000,000","45,000,000","67,000,000","-10,000,000","-57,000,000","-99,000,000","-125,000,000","78,000,000"
NormalizedIncome,"1,780,250,000","499,454,219.031","478,680,000","516,580,000","286,660,000","134,126,670.91","194,040,000","102,400,000","196,920,000","171,210,000","248,680,000","268,080,000","301,920,000","79,940,000","375,320,000","319,040,000","338,650,000","186,981,132.075","208,400,000","221,800,000","203,790,000","143,800,000","245,050,000","199,940,000","235,750,000","-115,000,000","144,920,000","200,770,000","217,000,000","-91,750,000","227,920,000","240,750,000","177,540,000","234,236,649.215","160,500,000","121,480,000","129,300,000","113,309,734.513","120,380,000","144,400,000","181,050,000","94,050,000","166,169,154.229","144,964,285.714","132,633,333.333","71,307,692.308","136,994,764.398","104,785,714.286","44,300,000","-66,600,000","424,350,000","60,245,901.639","-11,250,000","-82,622,950.82","140,600,000","151,477,732.794","127,706,422.018","103,833,865.815","136,946,564.885","84,000,000","141,176,470.588","64,600,000","93,751,381.215","92,315,068.493","111,677,018.634","136,600,000","44,351,351.351","75,455,284.553","12,800,000","-34,200,000","-78,200,000","-109,600,000","48,125,000"
InterestIncome,"8,000,000","1,000,000","2,000,000","4,000,000","1,000,000","2,000,000","1,000,000","1,000,000","2,000,000","2,000,000","1,000,000","2,000,000","1,000,000","2,000,000","2,000,000","0","2,000,000","0","1,000,000","1,000,000","0","1,000,000","0","0","1,000,000","0","0","1,000,000","0","-4,000,000","3,000,000","2,000,000","0","0","0","1,000,000","0","1,000,000","0","0","1,000,000","1,000,000","1,000,000","0","1,000,000","5,000,000","0","1,000,000","1,000,000","1,000,000","2,000,000","2,000,000","3,000,000",,,,,,,,,,,,,,,,,,,,
InterestExpense,"91,000,000","21,000,000","21,000,000","24,000,000","25,000,000","26,000,000","28,000,000","27,000,000","28,000,000","28,000,000","27,000,000","29,000,000","31,000,000","30,000,000","30,000,000","32,000,000","33,000,000","31,000,000","32,000,000","30,000,000","29,000,000","29,000,000","28,000,000","30,000,000","33,000,000","33,000,000","29,000,000","30,000,000","27,000,000","27,000,000","41,000,000","40,000,000","39,000,000","42,000,000","43,000,000","44,000,000","43,000,000","51,000,000","44,000,000","45,000,000","45,000,000","55,000,000","54,000,000","57,000,000","55,000,000","58,000,000","48,000,000","49,000,000","49,000,000","51,000,000","51,000,000","54,000,000","51,000,000",,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-92,000,000","-20,000,000","-28,000,000","-20,000,000","-24,000,000","-24,000,000","-27,000,000","-26,000,000","-26,000,000","-26,000,000","-26,000,000","-31,000,000","-30,000,000","-29,000,000","-28,000,000","-32,000,000","-31,000,000","-31,000,000","-31,000,000","-29,000,000","-29,000,000","-28,000,000","-32,000,000","-30,000,000","-34,000,000","-33,000,000","-29,000,000","-29,000,000","-27,000,000","-56,000,000","-42,000,000","-38,000,000","-39,000,000","-42,000,000","-44,000,000","-43,000,000","-43,000,000","-53,000,000","-44,000,000","-45,000,000","-44,000,000","-54,000,000","-53,000,000","-57,000,000","-54,000,000","-53,000,000","-48,000,000","-48,000,000","-48,000,000","-50,000,000","-49,000,000","-52,000,000","-48,000,000",,,,,,,,,,,,,,,,,,,,
EBIT,"2,339,000,000","578,000,000","643,000,000","684,000,000","434,000,000","1,597,000,000","269,000,000","174,000,000","320,000,000","69,000,000","350,000,000","268,000,000","416,000,000","204,000,000","492,000,000","474,000,000","465,000,000","296,000,000","321,000,000","311,000,000","269,000,000","185,000,000","309,000,000","305,000,000","351,000,000","-237,000,000","254,000,000","257,000,000","333,000,000","-4,000,000","388,000,000","392,000,000","312,000,000","997,000,000","271,000,000","252,000,000","261,000,000","164,000,000","217,000,000","309,000,000","152,000,000","149,000,000","255,000,000","337,000,000","235,000,000","188,000,000","239,000,000","273,000,000","46,000,000","137,000,000","100,000,000","176,000,000","35,000,000","-187,000,000","163,000,000","207,000,000","250,000,000","298,000,000","153,000,000","173,000,000","239,000,000","185,000,000","200,000,000","177,000,000","198,000,000","165,000,000","116,000,000","183,000,000","204,000,000","61,000,000","55,000,000","25,000,000","52,000,000"
EBITDA,"2,717,000,000"
ReconciledCostOfRevenue,"5,502,000,000","1,462,000,000","1,463,000,000","1,349,000,000","1,228,000,000","1,129,000,000","1,000,000,000","868,000,000","1,031,000,000","1,031,000,000","1,083,000,000","1,089,000,000","1,156,000,000","1,184,000,000","1,170,000,000","1,242,000,000","1,262,000,000","1,109,000,000","1,104,000,000","1,071,000,000","1,051,000,000","919,000,000","897,000,000","940,000,000","942,000,000","971,000,000","1,031,000,000","998,000,000","1,004,000,000","1,097,000,000","1,263,000,000","1,291,000,000","1,257,000,000","1,174,000,000","1,216,000,000","1,265,000,000","1,203,000,000","1,163,000,000","1,216,000,000","1,279,000,000","1,299,000,000","1,274,000,000","1,343,000,000","1,284,000,000","1,179,000,000","1,136,000,000","1,108,000,000","1,163,000,000","1,092,000,000","1,041,000,000","972,000,000","935,000,000","889,000,000","1,107,000,000","1,415,000,000","1,400,000,000","1,361,000,000","1,327,000,000","1,174,000,000","1,159,000,000","1,177,000,000","1,298,000,000","1,318,000,000","1,326,000,000","1,285,000,000","1,220,000,000","1,253,000,000","1,175,000,000","1,125,000,000","1,029,000,000","1,032,000,000","1,058,000,000","1,002,000,000"
ReconciledDepreciation,"378,000,000","100,000,000","94,000,000","93,000,000","91,000,000","91,000,000","90,000,000","89,000,000","86,000,000","91,000,000","95,000,000","86,000,000","84,000,000","91,000,000","90,000,000","88,000,000","80,000,000","79,000,000","82,000,000","77,000,000","72,000,000","72,000,000","74,000,000","75,000,000","74,000,000","106,000,000","82,000,000","107,000,000","68,000,000","72,000,000","75,000,000","75,000,000","76,000,000","81,000,000","80,000,000","78,000,000","80,000,000","84,000,000","81,000,000","78,000,000","77,000,000","80,000,000","80,000,000","76,000,000","75,000,000","74,000,000","67,000,000","66,000,000","93,000,000","77,000,000","86,000,000","82,000,000","74,000,000","88,000,000","94,000,000","92,000,000","86,000,000","73,000,000","80,000,000","77,000,000","81,000,000","75,000,000","73,000,000","75,000,000","73,000,000","89,000,000","73,000,000","71,000,000","94,000,000","37,000,000","102,000,000","71,000,000","72,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,912,000,000","528,000,000","519,000,000","542,000,000","323,000,000","1,453,000,000","209,000,000","110,000,000","225,000,000","42,000,000","268,000,000","210,000,000","338,000,000","96,000,000","407,000,000","344,000,000","365,000,000","204,000,000","230,000,000","239,000,000","183,000,000","160,000,000","265,000,000","221,000,000","256,000,000","-298,000,000","161,000,000","207,000,000","236,000,000","-82,000,000","258,000,000","259,000,000","196,000,000","656,000,000","171,000,000","133,000,000","141,000,000","97,000,000","119,000,000","210,000,000","183,000,000","96,000,000","167,000,000","205,000,000","138,000,000","103,000,000","147,000,000","163,000,000","17,000,000","1,000,000","399,000,000","105,000,000","-21,000,000","-140,000,000","164,000,000","203,000,000","145,000,000","208,000,000","130,000,000","-124,000,000","144,000,000","79,000,000","107,000,000","103,000,000","116,000,000","166,000,000","45,000,000","67,000,000","-10,000,000","-57,000,000","-98,000,000","-124,000,000","55,000,000"
TotalUnusualItemsExcludingGoodwill,"155,000,000","30,000,000","48,000,000","31,000,000","46,000,000","1,425,000,000","17,000,000","10,000,000","36,000,000","-177,000,000","23,000,000","-66,000,000","41,000,000","22,000,000","36,000,000","32,000,000","31,000,000","22,000,000","27,000,000","20,000,000","-27,000,000","27,000,000","21,000,000","26,000,000","25,000,000","-305,000,000","24,000,000","7,000,000","25,000,000","15,000,000","47,000,000","25,000,000","26,000,000","614,000,000","14,000,000","18,000,000","18,000,000","-19,000,000","-2,000,000","82,000,000","3,000,000","3,000,000","1,000,000","82,000,000","7,000,000","40,000,000","13,000,000","80,000,000","-42,000,000","104,000,000","-39,000,000","52,000,000","-15,000,000","-75,000,000","36,000,000","63,000,000","26,000,000","156,000,000","-7,000,000","-320,000,000","4,000,000","24,000,000","22,000,000","15,000,000","6,000,000","49,000,000","1,000,000","-13,000,000","-38,000,000","-38,000,000","-33,000,000","-24,000,000","9,000,000"
TotalUnusualItems,"155,000,000","30,000,000","48,000,000","31,000,000","46,000,000","1,425,000,000","17,000,000","10,000,000","36,000,000","-177,000,000","23,000,000","-66,000,000","41,000,000","22,000,000","36,000,000","32,000,000","31,000,000","22,000,000","27,000,000","20,000,000","-27,000,000","27,000,000","21,000,000","26,000,000","25,000,000","-305,000,000","24,000,000","7,000,000","25,000,000","15,000,000","47,000,000","25,000,000","26,000,000","614,000,000","14,000,000","18,000,000","18,000,000","-19,000,000","-2,000,000","82,000,000","3,000,000","3,000,000","1,000,000","82,000,000","7,000,000","40,000,000","13,000,000","80,000,000","-42,000,000","104,000,000","-39,000,000","52,000,000","-15,000,000","-75,000,000","36,000,000","63,000,000","26,000,000","156,000,000","-7,000,000","-320,000,000","4,000,000","24,000,000","22,000,000","15,000,000","6,000,000","49,000,000","1,000,000","-13,000,000","-38,000,000","-38,000,000","-33,000,000","-24,000,000","9,000,000"
NormalizedEBITDA,"2,562,000,000","648,000,000","689,000,000","746,000,000","479,000,000","263,000,000","342,000,000","253,000,000","370,000,000","337,000,000","422,000,000","420,000,000","459,000,000","273,000,000","546,000,000","530,000,000","514,000,000","353,000,000","376,000,000","368,000,000","368,000,000","230,000,000","362,000,000","354,000,000","400,000,000","174,000,000","312,000,000","357,000,000","376,000,000","53,000,000","416,000,000","442,000,000","362,000,000","464,000,000","337,000,000","312,000,000","323,000,000","267,000,000","300,000,000","305,000,000","226,000,000","226,000,000","334,000,000","331,000,000","303,000,000","222,000,000","293,000,000","259,000,000","181,000,000","110,000,000","225,000,000","206,000,000","124,000,000","-24,000,000","221,000,000","236,000,000","310,000,000","215,000,000","240,000,000","570,000,000","316,000,000","236,000,000","251,000,000","237,000,000","265,000,000","205,000,000","188,000,000","267,000,000","336,000,000","136,000,000","190,000,000","120,000,000","115,000,000"
TaxRateForCalcs,"0.15","0.048","0.16","0.18","0.21","0.074","0.12","0.24","0.22","0.27","0.16","0.12","0.12","0.27","0.12","0.22","0.15","0.226","0.2","0.14","0.23","0.4","0.05","0.19","0.19","0.4","0.33","0.11","0.24","0.35","0.36","0.27","0.29","0.313","0.25","0.36","0.35","0.142","0.31","0.2","0.35","0.35","0.169","0.268","0.233","0.208","0.23","0.272","0.35","0.35","0.35","0.139","0.35","0.235","0.35","0.182","0.335","0.332","0.008","0.35","0.294","0.4","0.398","0.288","0.28","0.4","0.351","0.35","0.4","0.4","0.4","0.4","0.236"
TaxEffectOfUnusualItems,"23,250,000","1,454,219.031","7,680,000","5,580,000","9,660,000","106,126,670.91","2,040,000","2,400,000","7,920,000","-47,790,000","3,680,000","-7,920,000","4,920,000","5,940,000","4,320,000","7,040,000","4,650,000","4,981,132.075","5,400,000","2,800,000","-6,210,000","10,800,000","1,050,000","4,940,000","4,750,000","-122,000,000","7,920,000","770,000","6,000,000","5,250,000","16,920,000","6,750,000","7,540,000","192,236,649.215","3,500,000","6,480,000","6,300,000","-2,690,265.487","-620,000","16,400,000","1,050,000","1,050,000","169,154.229","21,964,285.714","1,633,333.333","8,307,692.308","2,994,764.398","21,785,714.286","-14,700,000","36,400,000","-13,650,000","7,245,901.639","-5,250,000","-17,622,950.82","12,600,000","11,477,732.794","8,706,422.018","51,833,865.815","-53,435.115","-112,000,000","1,176,470.588","9,600,000","8,751,381.215","4,315,068.493","1,677,018.634","19,600,000","351,351.351","-4,544,715.447","-15,200,000","-15,200,000","-13,200,000","-9,600,000","2,125,000"
