name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987
		GainOnSaleOfPPE,"80,000,000","17,000,000","60,000,000","3,000,000","0","486,000,000","-2,000,000","0","-11,000,000","404,000,000","-12,000,000","-8,000,000","33,000,000","82,000,000","70,000,000","45,000,000","11,000,000","15,000,000","33,000,000","10,000,000","23,000,000","-113,000,000","13,000,000","749,000,000","0","0","0","0","39,000,000","671,000,000","46,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-105,000,000","-161,000,000","36,000,000","9,000,000","11,000,000","-3,000,000","22,000,000","20,000,000","20,000,000","-190,000,000","33,000,000","5,000,000","14,000,000","13,000,000","14,000,000","20,000,000","28,000,000","13,000,000","2,000,000","10,000,000","25,000,000","-5,000,000","-10,000,000","25,000,000","38,000,000","94,000,000","-40,000,000","-55,000,000","7,000,000","-12,000,000","23,000,000","-8,000,000","33,000,000","-26,000,000","3,000,000","13,000,000","-3,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"7,659,000,000","1,973,000,000","2,360,000,000","1,928,000,000","1,398,000,000","1,469,000,000","723,000,000","217,000,000","-612,000,000","366,000,000","-149,000,000","-94,000,000","183,000,000","-181,000,000","1,186,000,000","1,551,000,000","1,336,000,000","1,325,000,000","626,000,000","513,000,000","438,000,000","492,000,000","177,000,000","-114,000,000","-4,038,000,000","-4,285,000,000","-4,148,000,000","-2,486,000,000","-3,102,000,000","-3,448,000,000","1,055,000,000","986,000,000","983,000,000","1,467,000,000","1,548,000,000","648,000,000","1,250,000,000","1,324,000,000","1,354,000,000","1,319,000,000","1,490,000,000","1,253,000,000","2,100,000,000","2,624,000,000","2,841,000,000","2,986,000,000","2,377,000,000","1,261,000,000","1,888,000,000","2,058,000,000","1,884,000,000","1,347,000,000","527,000,000","-18,451,000,000","980,000,000","1,942,000,000","2,234,000,000","1,075,000,000","1,786,000,000","2,258,000,000","1,067,500,000","859,760,000","715,830,000","734,658,000","515,623,000","907,721,000","392,725,000","405,856,000","330,636,000","458,939,000","113,828,000","5,090,000","-3,473,000","53,670,000","213,119,000","179,111,000","137,875,000","140,065,000","163,631,000","61,075,000","36,921,000","79,515,000","53,717,000","117,825,000","107,719,000","133,374,000","34,906,000","9,076,000","59,204,000","107,000,000","88,900,000","69,700,000","66,400,000","106,900,000","71,200,000","73,400,000","72,800,000","77,900,000","90,700,000","157,400,000","150,400,000","194,300,000","124,900,000","79,400,000","74,700,000","136,900,000","137,100,000","104,700,000","108,800,000","100,900,000","57,000,000","46,700,000","49,000,000","91,600,000","50,900,000","-32,900,000","18,800,000","64,500,000","50,100,000","90,900,000","28,100,000","37,700,000","47,800,000","18,600,000","43,700,000","39,800,000","63,900,000","44,100,000","30,400,000","47,000,000","47,200,000","46,800,000",,,,,,,,,
TaxProvision,"2,299,000,000","625,000,000","628,000,000","603,000,000","443,000,000","611,000,000","297,000,000","96,000,000","-60,000,000","329,000,000","91,000,000","-15,000,000","105,000,000","-552,000,000","522,000,000","515,000,000","506,000,000","136,000,000","387,000,000","186,000,000","174,000,000","292,000,000","-114,000,000","116,000,000","70,000,000","-193,000,000","-360,000,000","-687,000,000","-695,000,000","-710,000,000","349,000,000","328,000,000","357,000,000","508,000,000","499,000,000","40,000,000","428,000,000","382,000,000","215,000,000","422,000,000","491,000,000","389,000,000","808,000,000","906,000,000","984,000,000","1,027,000,000","845,000,000","433,000,000","678,000,000","750,000,000","684,000,000","542,000,000","331,000,000","-4,471,000,000","240,000,000","658,000,000","729,000,000","525,000,000","653,000,000","777,000,000","460,200,000","365,365,000","303,844,000","310,244,000","221,722,000","375,644,000","186,712,000","188,684,000","164,028,000","202,786,000","71,343,000","38,210,000","18,341,000","45,248,000","117,683,000","97,908,000","77,214,000","89,530,000","81,134,000","46,040,000","28,814,000","29,671,000","40,285,000","72,408,000","60,615,000","66,096,000","34,752,000","18,252,000","40,473,000","60,100,000","53,300,000","42,200,000","40,000,000","56,100,000","38,600,000","38,700,000","37,200,000","29,300,000","45,100,000","78,300,000","78,600,000","106,500,000","65,300,000","36,700,000","38,600,000","69,000,000","63,000,000","50,500,000","51,400,000","45,700,000","30,200,000","24,400,000","23,100,000","41,100,000","21,800,000","-6,000,000","10,700,000","28,100,000","23,600,000","41,200,000","10,800,000","-8,100,000","23,000,000","9,200,000","21,600,000","18,900,000","30,600,000","21,300,000","14,800,000","22,800,000","21,900,000","22,400,000",,,,,,,,,
EarningsFromEquityInterestNetOfTax,"5,000,000","10,000,000","-9,000,000","6,000,000","-2,000,000","0","6,000,000","3,000,000","3,000,000","5,000,000","5,000,000","5,000,000","-3,000,000","3,000,000","4,000,000","3,000,000","-2,000,000","4,000,000","3,000,000","-1,000,000","4,000,000","2,000,000","1,000,000","1,000,000","7,000,000","-2,000,000","-2,000,000","0","1,000,000","3,000,000","-2,000,000","2,000,000","0","0","-1,000,000","2,000,000","2,000,000","3,000,000","1,000,000","-3,000,000","2,000,000","2,000,000","2,000,000","8,000,000","4,000,000","5,000,000","1,000,000","4,000,000","5,000,000",,,"7,000,000","11,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"4,306,000,000","1,106,000,000","1,399,000,000","1,079,000,000","714,000,000","705,000,000","329,000,000","53,000,000","-494,000,000","9,000,000","-210,000,000","-72,000,000","31,000,000","485,000,000","556,000,000","869,000,000","688,000,000","1,040,000,000","277,000,000","265,000,000","225,000,000","292,000,000","214,000,000","-482,000,000","-4,187,000,000","-4,081,000,000","-3,833,000,000","-1,854,000,000","-2,477,000,000","-2,851,000,000","550,000,000","480,000,000","509,000,000","707,000,000","821,000,000","482,000,000","648,000,000","743,000,000","824,000,000","710,000,000","764,000,000","640,000,000","1,053,000,000","1,368,000,000","1,499,000,000","1,549,000,000","1,178,000,000","649,000,000","897,000,000","971,000,000","925,000,000","588,000,000","43,000,000","-13,933,000,000","523,000,000","947,000,000","1,122,000,000","414,000,000","775,000,000","1,104,000,000","476,200,000","426,442,000","350,662,000","367,255,000","251,650,000","463,180,000","165,805,000","175,247,000","130,395,000","212,505,000","17,133,000","-53,311,000","-19,551,000","236,000","47,366,000","57,372,000","49,245,000","64,091,000","61,537,000","5,576,000","-4,154,000","-2,083,000","4,248,000","36,292,000","38,039,000","58,064,000","-9,192,000","-18,613,000","9,241,000","37,300,000","26,800,000","18,900,000","17,700,000","42,100,000","23,800,000","25,800,000","26,600,000","39,600,000","36,600,000","69,900,000","62,400,000","77,000,000","46,100,000","29,100,000","22,400,000","54,400,000","60,500,000","40,600,000","44,000,000","41,700,000","13,400,000","9,700,000","13,600,000","29,300,000","19,200,000","-30,800,000","4,200,000","32,500,000","23,400,000","49,700,000","17,300,000","40,000,000","24,800,000","9,400,000","22,100,000","20,900,000","33,300,000","22,800,000","15,600,000","24,000,000","25,300,000","24,400,000","24,800,000","42,800,000","19,200,000","13,800,000","18,500,000","24,500,000","8,800,000","7,400,000","2,800,000"
	NetIncome,"4,306,000,000","1,106,000,000","1,399,000,000","1,083,000,000","718,000,000","708,000,000","329,000,000","53,000,000","-491,000,000","9,000,000","-207,000,000","-72,000,000","31,000,000","485,000,000","556,000,000","869,000,000","692,000,000","1,041,000,000","280,000,000","268,000,000","228,000,000","100,000,000","227,000,000","-469,000,000","-4,173,000,000","-4,071,000,000","-3,819,000,000","-1,841,000,000","-2,464,000,000","-2,842,000,000","562,000,000","492,000,000","520,000,000","707,000,000","821,000,000","482,000,000","648,000,000","743,000,000","824,000,000","710,000,000","764,000,000","640,000,000","1,053,000,000","1,368,000,000","1,499,000,000","1,549,000,000","1,178,000,000","664,000,000","945,000,000","1,019,000,000","979,000,000","648,000,000","103,000,000","-13,850,000,000","587,000,000","1,010,000,000","1,186,000,000","478,000,000","838,000,000","1,168,000,000","492,900,000","441,567,000","365,787,000","382,380,000","266,775,000","478,305,000","180,930,000","190,372,000","145,520,000","227,630,000","32,258,000","-38,238,000","-19,383,000","2,394,000","53,490,000","66,944,000","58,832,000","73,598,000","70,963,000","15,035,000","5,058,000","7,072,000","13,432,000","45,417,000","47,104,000","67,278,000","154,000","-9,176,000","18,731,000","46,900,000","35,600,000","27,500,000","26,400,000","50,800,000","32,600,000","34,700,000","35,600,000","48,600,000","45,600,000","79,100,000","71,800,000","87,800,000","59,600,000","42,700,000","36,100,000","67,900,000","74,100,000","54,200,000","57,400,000","55,200,000","26,800,000","22,300,000","25,900,000","40,600,000","29,100,000","-26,900,000","8,100,000","36,400,000","26,500,000","49,700,000","17,300,000","40,000,000","24,800,000","9,400,000","22,100,000","20,900,000","33,300,000","22,800,000","15,600,000","24,200,000","25,300,000","24,400,000","24,800,000","42,800,000","19,200,000","13,800,000","18,500,000","24,500,000","8,800,000","7,400,000","2,800,000"
		NetIncomeIncludingNoncontrollingInterests,"5,365,000,000","1,358,000,000","1,723,000,000","1,331,000,000","953,000,000","858,000,000","432,000,000","124,000,000","-549,000,000","43,000,000","-234,000,000","-74,000,000","76,000,000","378,000,000","664,000,000","1,035,000,000","817,000,000","1,209,000,000","245,000,000","335,000,000","306,000,000","200,000,000","286,000,000","-410,000,000","-4,101,000,000","-4,094,000,000","-3,790,000,000","-1,799,000,000","-2,406,000,000","-2,735,000,000","704,000,000","660,000,000","626,000,000","959,000,000","1,048,000,000","610,000,000","824,000,000","945,000,000","1,140,000,000","894,000,000","1,001,000,000","866,000,000","1,294,000,000","1,726,000,000","1,861,000,000","1,964,000,000","1,533,000,000","832,000,000","1,215,000,000","1,312,000,000","1,203,000,000","812,000,000","207,000,000","-14,598,000,000","742,000,000","1,284,000,000","1,505,000,000","541,000,000","1,145,000,000","1,481,000,000","607,300,000","494,395,000","411,986,000","424,414,000","293,901,000","532,077,000","206,013,000","217,172,000","166,608,000","256,153,000","42,485,000","-33,120,000","-21,814,000","8,422,000","70,761,000","81,203,000","69,743,000","86,976,000","82,497,000","21,010,000","10,612,000","13,989,000","21,679,000","60,424,000","59,705,000","82,126,000","7,406,000","-4,368,000","28,503,000","61,000,000","48,700,000","38,800,000","36,500,000","64,500,000","41,300,000","42,100,000","42,700,000","49,100,000","54,000,000","94,500,000","87,800,000","107,600,000","74,500,000","48,300,000","44,300,000","86,500,000","86,900,000","67,500,000","69,800,000","64,600,000","33,400,000","27,700,000","29,900,000","47,800,000","33,500,000","-30,700,000","9,400,000","44,200,000","33,200,000","62,600,000","21,000,000","45,500,000","27,600,000","10,500,000","24,800,000","23,200,000","38,400,000","26,800,000","18,400,000","28,500,000","29,800,000","28,700,000","24,800,000","42,800,000","19,200,000","13,800,000","18,500,000","24,500,000","8,800,000","7,400,000","2,800,000"
			NetIncomeContinuousOperations,"5,365,000,000","1,358,000,000","1,723,000,000","1,331,000,000","953,000,000","858,000,000","432,000,000","124,000,000","-549,000,000","42,000,000","-235,000,000","-74,000,000","75,000,000","374,000,000","668,000,000","1,039,000,000","828,000,000","1,193,000,000","242,000,000","326,000,000","268,000,000","202,000,000","292,000,000","-229,000,000","-4,101,000,000","-4,094,000,000","-3,790,000,000","-1,799,000,000","-2,406,000,000","-2,735,000,000","704,000,000","660,000,000","626,000,000","959,000,000","1,048,000,000","610,000,000","824,000,000","945,000,000","1,140,000,000","894,000,000","1,001,000,000","866,000,000","1,294,000,000","1,726,000,000","1,861,000,000","1,964,000,000","1,533,000,000","832,000,000","1,215,000,000","1,312,000,000","1,203,000,000","812,000,000","207,000,000","-13,850,000,000","587,000,000","1,010,000,000","1,186,000,000","487,000,000","826,000,000","1,168,000,000","492,900,000","441,567,000","365,787,000","382,380,000","266,775,000","478,305,000","180,930,000","190,372,000","145,520,000","227,630,000","32,258,000","-38,238,000","-19,383,000","2,394,000","78,165,000","66,944,000","49,750,000","73,598,000","70,963,000","15,035,000","8,107,000","7,072,000","13,432,000","45,417,000","47,104,000","67,278,000","154,000","-9,176,000","18,731,000","46,900,000","35,600,000","27,500,000","26,400,000","50,800,000","32,600,000","34,700,000","35,600,000","48,600,000","45,600,000","79,100,000","71,800,000","87,800,000","59,600,000","42,700,000","36,100,000","67,900,000","74,100,000","54,200,000","57,400,000","55,200,000","26,800,000","22,300,000","25,900,000","50,500,000","29,100,000","-26,900,000","8,100,000","36,400,000","26,500,000","49,700,000","17,300,000","45,800,000","24,800,000","9,400,000","22,100,000","20,900,000","33,300,000","22,800,000","15,600,000","24,200,000","25,300,000","24,400,000","24,800,000","42,800,000","19,200,000","13,800,000","18,500,000","24,500,000","8,800,000","7,400,000","2,800,000"
			NetIncomeDiscontinuousOperations,"0",,,,,"0","0","0","0","1,000,000","1,000,000","0","1,000,000","4,000,000","-4,000,000","-4,000,000","-11,000,000","16,000,000","3,000,000","9,000,000","38,000,000","-2,000,000","-6,000,000","-181,000,000","-4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,000,000","12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-24,675,000",,"9,082,000","0",,,"-3,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-1,059,000,000","-252,000,000","-324,000,000","-248,000,000","-235,000,000","-150,000,000","-103,000,000","-71,000,000","58,000,000","-34,000,000","27,000,000","2,000,000","-45,000,000","107,000,000","-108,000,000","-166,000,000","-125,000,000","-168,000,000","35,000,000","-67,000,000","-78,000,000","-100,000,000","-59,000,000","-59,000,000","-72,000,000","23,000,000","-29,000,000","-42,000,000","-58,000,000","-107,000,000","-142,000,000","-168,000,000","-106,000,000","-252,000,000","-227,000,000","-128,000,000","-176,000,000","-202,000,000","-316,000,000","-184,000,000","-237,000,000","-226,000,000","-241,000,000","-358,000,000","-362,000,000","-415,000,000","-355,000,000","-168,000,000","-270,000,000","-293,000,000","-224,000,000","-164,000,000","-104,000,000",,"-155,000,000","-274,000,000","-319,000,000","-63,000,000","-307,000,000","-313,000,000","-114,400,000","-52,828,000","-46,199,000","-42,034,000","-27,126,000","-53,772,000","-25,083,000","-26,800,000","-21,088,000","-28,523,000","-10,227,000","-5,118,000","2,431,000","-6,028,000","-17,271,000","-14,259,000","-10,911,000","-13,378,000","-11,534,000","-5,975,000","-5,554,000","-6,917,000","-8,247,000","-15,007,000","-12,601,000","-14,848,000","-7,252,000","-4,808,000","-9,772,000","-14,100,000","-13,100,000","-11,300,000","-10,100,000","-13,700,000","-8,700,000","-7,400,000","-7,100,000","-500,000","-8,400,000","-15,400,000","-16,000,000","-19,800,000","-14,900,000","-5,600,000","-8,200,000","-18,600,000","-12,800,000","-13,300,000","-12,400,000","-9,400,000","-6,600,000","-5,400,000","-4,000,000","-7,200,000","-4,400,000","3,800,000","-1,300,000","-7,800,000","-6,700,000","-12,900,000","-3,700,000","-5,500,000","-2,800,000","-1,100,000","-2,700,000","-2,300,000","-5,100,000","-4,000,000","-2,800,000","-4,300,000","-4,500,000","-4,300,000",,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,"10,000,000","10,000,000","11,000,000","10,000,000","11,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000",,,,,,,,,,,,,"0",,"15,000,000","48,000,000","48,000,000","54,000,000","60,000,000","60,000,000","83,000,000","64,000,000","63,000,000","64,000,000","64,000,000","63,000,000","64,000,000","16,700,000","15,125,000","15,125,000","15,125,000","15,125,000","15,125,000","15,125,000","15,125,000","15,125,000","15,125,000","15,125,000","15,073,000","168,000","2,158,000","6,124,000","9,572,000","9,587,000","9,507,000","9,426,000","9,459,000","9,212,000","9,155,000","9,184,000","9,125,000","9,065,000","9,214,000","9,346,000","9,437,000","9,490,000","9,600,000","8,800,000","8,600,000","8,700,000","8,700,000","8,800,000","8,900,000","9,000,000","9,000,000","9,000,000","9,200,000","9,400,000","10,800,000","13,500,000","13,600,000","13,700,000","13,500,000","13,600,000","13,600,000","13,400,000","13,500,000","13,400,000","12,600,000","12,300,000","11,300,000","9,900,000","3,900,000","3,900,000","3,900,000","3,100,000",,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,"4,000,000","4,000,000",,,,"3,000,000","0","3,000,000",,,,,,"4,000,000","1,000,000","3,000,000","3,000,000","3,000,000","-161,000,000","3,000,000","3,000,000","3,000,000","0","3,000,000","3,000,000","3,000,000","-1,000,000","2,000,000","2,000,000","1,000,000",,,,,,,,,,,,,,,,,,,"164,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"4,306,000,000","1,106,000,000","1,399,000,000","1,079,000,000","714,000,000","705,000,000","329,000,000","53,000,000","-494,000,000","9,000,000","-210,000,000","-72,000,000","31,000,000","485,000,000","556,000,000","869,000,000","688,000,000","1,040,000,000","277,000,000","265,000,000","225,000,000","292,000,000","214,000,000","-482,000,000","-4,187,000,000","-4,081,000,000","-3,833,000,000","-1,854,000,000","-2,477,000,000","-2,851,000,000","550,000,000","480,000,000","509,000,000","707,000,000","821,000,000","482,000,000","648,000,000","743,000,000","824,000,000","710,000,000","764,000,000","640,000,000","1,053,000,000","1,368,000,000","1,499,000,000","1,549,000,000","1,178,000,000","649,000,000","897,000,000","971,000,000","925,000,000","588,000,000","43,000,000","-13,933,000,000","523,000,000","947,000,000","1,122,000,000","414,000,000","775,000,000","1,104,000,000","476,200,000","426,442,000","350,662,000","367,255,000","251,650,000","463,180,000","165,805,000","175,247,000","130,395,000","212,505,000","17,133,000","-53,311,000","-19,551,000","236,000","47,366,000","57,372,000","49,245,000","64,091,000","61,537,000","5,576,000","-4,154,000","-2,083,000","4,248,000","36,292,000","38,039,000","58,064,000","-9,192,000","-18,613,000","9,241,000","37,300,000","26,800,000","18,900,000","17,700,000","42,100,000","23,800,000","25,800,000","26,600,000","39,600,000","36,600,000","69,900,000","62,400,000","77,000,000","46,100,000","29,100,000","22,400,000","54,400,000","60,500,000","40,600,000","44,000,000","41,700,000","13,400,000","9,700,000","13,600,000","29,300,000","19,200,000","-30,800,000","4,200,000","32,500,000","23,400,000","49,700,000","17,300,000","40,000,000","24,800,000","9,400,000","22,100,000","20,900,000","33,300,000","22,800,000","15,600,000","24,000,000","25,300,000","24,400,000","24,800,000","42,800,000","19,200,000","13,800,000","18,500,000","24,500,000","8,800,000","7,400,000","2,800,000"
BasicEPS,,"0.759","0.953","0.738","0.49","0.486","0.226","0.036","-0.338","0.006","-0.09","-0.05","0.021","0.097","0.38","0.6","0.47","0.71","0.19","0.18","0.16","0.21","0.16","-0.377","-3.35","-3.47","-3.58","-1.78","-2.38","-2.75","0.53","0.46","0.49","0.68","0.79","0.49","0.68","0.78","0.87","0.75","0.81",,"1.11","1.44","1.58","1.645","1.25","0.71","1.04",,"1.115","0.715","0.055",,"0.685","1.235","1.465",,"1.015","1.45","1.1",,"0.925","0.975","0.67",,"0.465","0.49","0.365",,"0.05","-0.15","-0.05",,"0.15","0.195","0.17",,"0.21","0.02","-0.015",,"0.015","0.125","0.13",,"-0.03","-0.06","0.03",,"0.08","0.06","0.055",,"0.07","0.07","0.075",,"0.095","0.175","0.155",,"0.12","0.075","0.055",,"0.15","0.1","0.105",,"0.035","0.025","0.035",,"0.05","-0.08","0.01",,"0.06","0.135","0.05",,"0.07","0.025","0.06",,"0.1","0.07","0.045",,"0.075","0.075","0.075",,"0.047","0.034","0.046",,"0.022","0.018","0.007"
DilutedEPS,,"0.74","0.94","0.73","0.48","0.48","0.22","0.03","-0.34","0.006","-0.09","-0.05","0.02","0.09","0.38","0.59","0.47","0.71","0.19","0.18","0.16","0.21","0.16","-0.38","-3.35","-3.47","-3.58","-1.78","-2.38","-2.75","0.53","0.46","0.49","0.68","0.79","0.49","0.68","0.78","0.86","0.74","0.8",,"1.1","1.43","1.57","1.625","1.245","0.7","1",,"1.035","0.69","0.055",,"0.655","1.125","1.32",,"0.935","1.31","1.01",,"0.835","0.87","0.615",,"0.43","0.455","0.35",,"0.05","-0.15","-0.05",,"0.145","0.185","0.165",,"0.195","0.02","-0.015",,"0.015","0.125","0.13",,"-0.03","-0.06","0.03",,"0.08","0.06","0.055",,"0.07","0.07","0.075",,"0.095","0.175","0.155",,"0.12","0.075","0.055",,"0.15","0.1","0.105",,"0.035","0.025","0.035",,"0.05","-0.08","0.01",,"0.06","0.135","0.05",,"0.07","0.025","0.06",,"0.1","0.07","0.045",,"0.075","0.075","0.075",,"0.047","0.034","0.046",,"0.022","0.018","0.007"
BasicAverageShares,,"1,457,000,000","1,468,000,000","1,468,000,000","1,464,000,000","1,458,000,000","1,453,000,000","1,453,000,000","1,452,000,000","1,452,000,000","1,452,000,000","1,451,000,000","1,451,000,000","1,450,000,000","1,450,000,000","1,449,000,000","1,449,000,000","1,448,000,000","1,448,000,000","1,447,000,000","1,446,000,000","1,403,000,000","1,346,000,000","1,269,000,000","1,251,000,000","1,177,000,000","1,071,000,000","1,040,000,000","1,040,000,000","1,039,000,000","1,039,000,000","1,039,000,000","1,038,000,000","1,038,000,000","1,038,000,000","980,000,000","950,000,000","949,000,000","949,000,000","949,000,000","949,000,000",,"948,000,000","947,000,000","946,000,000","942,000,000","942,000,000","916,000,000","862,000,000",,"832,000,000","824,000,000","800,000,000",,"764,000,000","768,000,000","766,000,000",,"764,000,000","762,000,000","433,600,000",,"379,108,000","377,012,000","375,832,000",,"355,790,000","356,648,000","358,640,000",,"354,274,000","350,404,000","395,876,000",,"318,814,000","291,814,000","290,480,000",,"289,788,000","289,396,000","288,216,000",,"287,946,000","287,908,000","287,812,000",,"300,176,000","316,758,000","322,646,000",,"335,000,000","315,000,000","321,818,182",,"340,000,000","368,571,429","354,666,667",,"385,263,158","399,428,571","402,580,645",,"384,166,667","388,000,000","407,272,727",,"403,333,333","406,000,000","419,047,619",,"382,857,143","388,000,000","388,571,429",,"384,000,000","385,000,000","420,000,000",,"390,000,000","368,148,148","346,000,000",,"354,285,714","376,000,000","368,333,333",,"333,000,000","325,714,286","346,666,667",,"337,333,333","325,333,333","330,666,667",,"406,000,000","406,000,000","406,000,000",,"406,000,000","406,000,000","406,000,000"
DilutedAverageShares,,"1,482,000,000","1,484,000,000","1,483,000,000","1,477,000,000","1,469,000,000","1,461,000,000","1,458,000,000","1,452,000,000","1,457,000,000","1,452,000,000","1,451,000,000","1,457,000,000","1,457,000,000","1,458,000,000","1,458,000,000","1,458,000,000","1,455,000,000","1,454,000,000","1,453,000,000","1,454,000,000","1,410,000,000","1,351,000,000","1,269,000,000","1,251,000,000","1,177,000,000","1,071,000,000","1,040,000,000","1,040,000,000","1,039,000,000","1,046,000,000","1,045,000,000","1,044,000,000","1,044,000,000","1,043,000,000","984,000,000","953,000,000","954,000,000","953,000,000","953,000,000","955,000,000",,"955,000,000","956,000,000","955,000,000","954,000,000","948,000,000","946,000,000","946,000,000",,"944,000,000","942,000,000","802,000,000",,"894,000,000","900,000,000","898,000,000",,"894,000,000","892,000,000","488,000,000",,"442,154,000","444,222,000","442,954,000",,"439,648,000","439,980,000","400,252,000",,"359,610,000","350,404,000","395,876,000",,"388,670,000","381,980,000","378,968,000",,"377,754,000","294,740,000","288,216,000",,"289,316,000","290,464,000","289,456,000",,"300,176,000","316,758,000","325,088,000",,"335,000,000","315,000,000","321,818,182",,"340,000,000","368,571,429","354,666,667",,"385,263,158","399,428,571","402,580,645",,"384,166,667","388,000,000","407,272,727",,"403,333,333","406,000,000","419,047,619",,"382,857,143","388,000,000","388,571,429",,"384,000,000","385,000,000","420,000,000",,"390,000,000","368,148,148","346,000,000",,"354,285,714","376,000,000","368,333,333",,"333,000,000","325,714,286","346,666,667",,"337,333,333","325,333,333","330,666,667",,"406,000,000","406,000,000","406,000,000",,"406,000,000","406,000,000","406,000,000"
