name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalExpenses,"3,889,100,000","1,100,300,000","960,700,000","952,800,000","875,300,000","913,300,000","807,300,000","771,500,000","816,500,000","880,100,000","762,500,000","739,900,000","721,500,000","714,500,000","607,600,000","631,900,000","570,800,000","565,400,000","527,500,000","498,700,000","482,700,000","492,500,000","426,500,000","424,700,000","415,500,000","430,600,000","399,800,000","412,300,000","401,700,000","418,600,000","391,000,000","369,200,000","408,100,000","367,600,000","324,800,000","360,000,000","360,200,000","361,200,000","326,400,000","311,200,000","301,900,000","297,300,000","267,800,000","257,600,000","239,800,000","235,600,000","212,300,000","211,000,000","198,900,000","194,656,000","175,643,000","161,084,000","143,346,000","148,808,000","150,960,000","140,994,000","123,322,000","116,065,000","102,916,000","95,216,000","79,890,000","77,121,000","70,156,000","62,518,000","55,532,000","48,583,000","39,865,000","37,418,000","32,700,000","34,247,000","30,006,000","26,590,000","26,776,000","33,207,000","27,056,000","20,922,000","22,370,000","24,140,000","23,923,000","23,654,000","20,524,000","21,072,000","16,695,000","17,661,000","16,201,000","17,024,000","13,275,000","10,301,000","8,301,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,704,600,000","380,600,000","380,500,000","517,200,000","426,300,000","365,200,000","313,900,000","68,000,000","313,500,000","357,700,000","396,800,000","318,300,000","306,500,000","292,500,000","292,500,000","255,300,000","287,600,000","-38,800,000","297,500,000","221,500,000","179,800,000","204,000,000","211,000,000","184,500,000","136,400,000","190,000,000","167,300,000","134,500,000","97,000,000","146,800,000","123,700,000","104,000,000","44,300,000","166,200,000","156,800,000","159,100,000","188,900,000","174,900,000","183,300,000","154,900,000","143,500,000","151,200,000","122,400,000","117,400,000","104,100,000","121,200,000","86,600,000","88,700,000","85,300,000","77,552,000","64,524,000","62,388,000","28,142,000","50,758,000","57,594,000","51,182,000","44,781,000","49,153,000","40,919,000","30,663,000","23,802,000","23,641,000","17,263,000","16,682,000","14,458,000","49,526,000","20,720,000","14,784,000","9,104,000","11,682,000","6,113,000","4,830,000","853,000","-4,855,000","-3,353,000","878,000","-2,293,000","-2,600,000","-6,464,000","-3,740,000","-5,617,000","-4,252,000","-4,798,000","-4,244,000","-3,407,000","-4,981,000","-4,020,000","-4,490,000","-5,032,000"
NormalizedIncome,"1,704,600,000","380,600,000","380,500,000","517,200,000","426,300,000","365,200,000","313,900,000","68,000,000","313,500,000","357,700,000","396,800,000","318,300,000","306,500,000","292,500,000","292,500,000","255,300,000","287,600,000","-38,800,000","297,500,000","221,500,000","179,800,000","204,000,000","211,000,000","184,500,000","136,400,000","190,000,000","167,300,000","134,500,000","97,000,000","146,800,000","123,700,000","104,000,000","44,300,000","166,200,000","156,800,000","159,100,000","188,900,000","174,900,000","183,300,000","154,900,000","143,500,000","151,200,000","122,400,000","117,400,000","104,100,000","121,200,000","86,600,000","88,700,000","85,300,000","77,552,000","64,524,000","62,388,000","28,142,000","50,758,000","57,594,000","51,182,000","44,781,000","49,153,000","40,919,000","30,663,000","23,802,000","23,641,000","17,263,000","16,682,000","14,458,000","51,700,400","19,399,549","13,918,302.971","8,420,987.444","13,313,580.503","5,428,391.487","4,236,326.33","271,539.933","-4,192,000","-3,539,000","669,800","-2,798,200","-1,732,400","-6,690,800","-4,056,200","-5,915,800","-2,551,600","-5,419,600","-4,662,200","-4,092,800","-4,981,000","-4,020,000","-4,490,000","-5,032,000"
InterestIncome,"69,300,000",,,,"32,000,000","20,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900,000",,,,,"4,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"69,300,000","3,800,000","18,500,000","15,000,000","32,000,000","20,700,000","84,800,000","26,600,000","25,100,000","34,100,000","33,300,000","32,800,000","27,500,000","26,800,000","21,900,000","18,200,000","13,200,000","12,300,000","10,800,000","10,100,000","8,700,000","11,700,000","10,400,000","8,000,000","5,500,000","5,900,000","3,700,000","4,600,000","4,300,000","-1,300,000","2,000,000","-400,000","3,900,000","5,900,000","3,900,000","4,300,000","4,300,000","3,700,000","4,300,000","4,000,000","3,800,000","3,600,000","1,900,000","4,100,000","5,300,000","3,500,000","5,000,000","4,500,000","4,100,000","4,123,000","4,362,000","5,171,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"1,821,000,000","450,400,000","442,600,000","511,200,000","416,800,000","415,800,000","270,400,000","80,600,000","283,000,000","397,600,000","365,700,000","359,000,000","252,200,000","332,000,000","313,300,000","277,400,000","276,700,000","327,000,000","278,600,000","257,500,000","191,500,000","264,400,000","256,400,000","245,400,000","179,000,000","245,900,000","189,900,000","173,800,000","130,400,000","186,100,000","159,100,000","143,000,000","56,600,000","208,600,000","174,200,000","218,500,000","251,200,000","248,100,000","211,400,000","225,300,000","193,300,000","199,500,000","178,900,000","168,100,000","148,300,000","153,700,000","132,100,000","139,700,000","129,700,000","128,382,000","104,491,000","99,540,000","45,026,000","82,737,000","85,032,000","78,195,000","64,872,000","73,381,000","53,988,000","45,033,000","34,339,000","35,446,000","25,676,000","24,507,000","21,726,000","23,511,000","21,009,000","15,338,000","8,914,000","10,947,000","5,487,000","4,467,000","283,000","-5,613,000","-3,663,000","531,000","-3,135,000","-2,995,000","-6,842,000","-4,267,000","-6,115,000","-5,059,000","-5,834,000","-4,941,000","-4,122,000","-6,318,000","-5,416,000","-5,174,000","-5,368,000"
EBITDA,"2,131,200,000"
ReconciledCostOfRevenue,"1,751,600,000","489,900,000","431,900,000","440,300,000","389,500,000","433,300,000","353,400,000","349,200,000","361,300,000","381,700,000","342,600,000","339,900,000","304,100,000","310,800,000","278,600,000","277,000,000","253,700,000","259,100,000","239,300,000","228,300,000","208,100,000","229,700,000","195,900,000","199,200,000","189,500,000","217,700,000","193,900,000","199,600,000","195,300,000","211,300,000","189,500,000","167,800,000","149,300,000","178,200,000","142,300,000","173,300,000","177,100,000","171,400,000","147,700,000","150,100,000","139,300,000","133,900,000","121,200,000","119,100,000","109,300,000","107,200,000","93,800,000","93,900,000","88,100,000","89,879,000","81,130,000","70,439,000","59,668,000","66,205,000","66,417,000","63,133,000","58,387,000","54,246,000","48,434,000","46,141,000","37,721,000","37,622,000","33,599,000","28,048,000","25,577,000","23,532,000","18,757,000","17,129,000","14,351,000","15,390,000","12,771,000","11,429,000","11,223,000","20,595,000","10,407,000","7,906,000","8,738,000","9,512,000","8,340,000","9,225,000","7,507,000","9,246,000","5,750,000","6,659,000","5,324,000","5,875,000","3,365,000","2,238,000","1,801,000"
ReconciledDepreciation,"310,200,000","80,900,000","82,000,000","75,600,000","71,700,000","79,800,000","69,200,000","63,800,000","63,400,000","63,800,000","50,900,000","46,700,000","41,600,000","36,300,000","31,000,000","29,200,000","26,300,000","27,600,000","24,900,000","23,900,000","22,700,000","24,100,000","22,300,000","22,300,000","23,400,000","24,600,000","23,600,000","21,100,000","20,200,000","20,300,000","19,900,000","17,200,000","17,000,000","18,100,000","16,600,000","16,600,000","16,000,000","15,400,000","15,200,000","13,900,000","13,300,000","12,500,000","11,500,000","11,200,000","11,300,000","10,800,000","10,300,000","9,800,000","9,500,000","8,679,000","8,952,000","8,949,000","7,997,000","7,505,000","6,785,000","6,166,000","4,628,000","3,721,000","3,386,000","3,068,000","2,852,000","28,303,000","2,603,000","2,189,000","2,174,000","1,791,000","1,639,000","1,630,000","1,667,000","1,752,000","1,720,000","1,783,000","1,856,000","5,879,000","2,182,000","1,334,000","1,234,000","1,175,000","1,180,000","1,161,000","1,033,000","1,152,000","1,147,000","1,174,000","1,239,000","1,413,000","1,343,000","1,265,000","731,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,704,600,000","380,600,000","380,500,000","517,200,000","426,300,000","365,200,000","313,900,000","68,000,000","313,500,000","357,700,000","396,800,000","318,300,000","306,500,000","292,500,000","292,500,000","255,300,000","287,600,000","-38,800,000","297,500,000","221,500,000","179,800,000","204,000,000","211,000,000","184,500,000","136,400,000","190,000,000","167,300,000","134,500,000","97,000,000","146,800,000","123,700,000","104,000,000","44,300,000","166,200,000","156,800,000","159,100,000","188,900,000","174,900,000","183,300,000","154,900,000","143,500,000","151,200,000","122,400,000","117,400,000","104,100,000","121,200,000","86,600,000","88,700,000","85,300,000","77,552,000","64,524,000","62,388,000","28,142,000","50,758,000","57,594,000","51,182,000","44,781,000","49,153,000","40,919,000","30,663,000","23,802,000","23,641,000","17,263,000","16,682,000","14,458,000","49,526,000","20,720,000","14,784,000","9,104,000","11,682,000","6,113,000","4,830,000","853,000","-4,855,000","-3,353,000","878,000","-2,293,000","-2,600,000","-6,464,000","-3,740,000","-5,617,000","-4,252,000","-4,798,000","-4,244,000","-3,407,000","-4,981,000","-4,020,000","-4,490,000","-5,032,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,624,000","1,430,000","954,000","723,000","-1,682,000","692,000","626,000","606,000","-1,105,000","310,000","347,000","842,000","-1,446,000","378,000","527,000","498,000","-2,834,000","1,036,000","697,000","1,143,000",,,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,624,000","1,430,000","954,000","723,000","-1,682,000","692,000","626,000","606,000","-1,105,000","310,000","347,000","842,000","-1,446,000","378,000","527,000","498,000","-2,834,000","1,036,000","697,000","1,143,000",,,,
NormalizedEBITDA,"2,131,200,000","531,300,000","524,600,000","586,800,000","488,500,000","495,600,000","339,600,000","144,400,000","346,400,000","461,400,000","416,600,000","405,700,000","293,800,000","368,300,000","344,300,000","306,600,000","303,000,000","354,600,000","303,500,000","281,400,000","214,200,000","288,500,000","278,700,000","267,700,000","202,400,000","270,500,000","213,500,000","194,900,000","150,600,000","206,400,000","179,000,000","160,200,000","73,600,000","226,700,000","190,800,000","235,100,000","267,200,000","263,500,000","226,600,000","239,200,000","206,600,000","212,000,000","190,400,000","179,300,000","159,600,000","164,500,000","142,400,000","149,500,000","139,200,000","137,061,000","113,443,000","108,489,000","53,023,000","90,242,000","91,817,000","84,361,000","69,500,000","77,102,000","57,374,000","48,101,000","37,191,000","63,749,000","28,279,000","26,696,000","23,900,000","28,926,000","21,218,000","16,014,000","9,858,000","14,381,000","6,515,000","5,624,000","1,533,000","1,371,000","-1,791,000","1,518,000","-2,743,000","-374,000","-6,040,000","-3,633,000","-5,580,000","-1,073,000","-5,723,000","-4,464,000","-4,026,000","-4,905,000","-4,073,000","-3,909,000","-4,637,000"
TaxRateForCalcs,"0.086","0.157","0.16","0.006","0.03","0.167","0.108","0.345","0.27","0.16","0.001","0.192","0.27","0.188","0.129","0.139","0.009","0.4","0.4","0.172","0.102","0.261","0.209","0.272","0.261","0.245","0.136","0.246","0.28","0.206","0.232","0.271","0.268","0.225","0.12","0.286","0.261","0.305","0.15","0.324","0.272","0.256","0.323","0.318","0.322","0.229","0.368","0.385","0.362","0.35","0.35","0.4","0.35","0.35","0.357","0.39","0.39","0.399","0.382","0.39","0.389","0.4","0.4","0.399","0.396","0.4","0.077","0.093","0.055","0.03","0.011","0.052","0.04","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1,449,600","109,549","88,302.971","39,987.444","-50,419.497","7,391.487","32,326.33","24,539.933","-442,000","124,000","138,800","336,800","-578,400","151,200","210,800","199,200","-1,133,600","414,400","278,800","457,200","0","0","0","0"
