name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
	InterestExpenseNonOperating,"569,000,000","146,000,000","141,000,000","142,000,000","140,000,000","149,000,000","145,000,000","149,000,000","148,000,000","157,000,000","162,000,000","163,000,000","171,000,000","171,000,000","177,000,000","165,000,000","155,000,000","174,000,000","162,000,000","160,000,000","155,000,000","171,000,000","162,000,000","166,000,000","164,000,000","142,000,000","104,000,000","104,000,000","93,000,000","87,000,000","82,000,000","85,000,000","86,000,000","86,000,000","84,000,000","88,000,000","92,000,000","94,000,000","97,000,000","96,000,000","96,000,000","96,000,000","89,000,000","84,000,000","85,000,000","87,000,000","85,000,000","86,000,000","88,000,000","86,000,000","67,000,000","76,000,000","76,000,000","77,000,000","85,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"227,000,000",,,"191,000,000","192,000,000","206,000,000","221,000,000","221,000,000","213,000,000","227,000,000","213,000,000","201,000,000","201,000,000","214,000,000","226,000,000","189,000,000","71,000,000","66,000,000","70,000,000","73,000,000","79,000,000",,,,
OtherIncomeExpense,"-1,004,000,000","188,000,000","-1,482,000,000","161,000,000","129,000,000","132,000,000","65,000,000","25,000,000","87,000,000","-134,000,000","-120,000,000","-147,000,000","-72,000,000","-288,000,000","-169,000,000","-264,000,000","-143,000,000","247,000,000","70,000,000","58,000,000","-3,000,000","73,000,000","205,000,000","142,000,000","-36,000,000","-72,000,000","64,000,000","76,000,000","96,000,000","-42,000,000","118,000,000","85,000,000","63,000,000","-272,000,000","73,000,000","75,000,000","46,000,000","-54,000,000","162,000,000","33,000,000","70,000,000","74,000,000","42,000,000","96,000,000","69,000,000","289,000,000","37,000,000","-19,000,000","28,000,000","267,000,000","54,000,000","47,000,000","-3,000,000","7,000,000","133,000,000","206,000,000","102,000,000","-9,000,000","17,000,000","177,000,000","112,000,000","103,000,000","102,000,000","103,000,000","211,000,000",,"90,000,000","106,000,000","88,000,000",,"44,000,000","11,000,000","68,000,000","60,000,000","-110,000,000","60,000,000","33,000,000",,"23,000,000","43,000,000","36,000,000","-875,000,000","151,000,000","26,000,000","43,000,000","115,000,000","-434,000,000","-103,000,000","13,000,000","142,000,000","70,000,000","3,000,000","129,000,000","65,000,000","34,000,000","41,000,000","29,000,000","339,000,000","70,000,000","52,000,000","21,000,000","360,000,000","61,000,000","1,000,000","30,000,000","6,000,000","24,000,000","-483,000,000","-143,000,000",,,,
	SpecialIncomeCharges,,,"0","0","-36,000,000",,,,,"0","0","0",,"0","0","-96,000,000",,"0","0","0","0","0","0","0","-99,000,000","-67,000,000","-35,000,000",,,"-119,000,000","0","0","0","-366,000,000","0","0","-30,000,000","-313,000,000","162,000,000","33,000,000","70,000,000","74,000,000","42,000,000","96,000,000","69,000,000","289,000,000","37,000,000","-19,000,000","28,000,000","267,000,000","54,000,000","47,000,000","-3,000,000","7,000,000","133,000,000","206,000,000","102,000,000","-9,000,000","17,000,000","177,000,000","112,000,000","103,000,000","102,000,000","103,000,000","211,000,000",,"90,000,000","106,000,000","88,000,000",,"44,000,000","11,000,000","68,000,000","60,000,000","-110,000,000","60,000,000","33,000,000",,"23,000,000","43,000,000","36,000,000","-875,000,000","151,000,000","26,000,000","43,000,000","115,000,000","-434,000,000","-103,000,000","13,000,000","142,000,000","70,000,000","3,000,000","129,000,000","65,000,000","34,000,000","41,000,000","29,000,000","339,000,000","70,000,000","52,000,000","21,000,000","360,000,000","61,000,000","1,000,000","30,000,000","6,000,000","24,000,000","-483,000,000","-143,000,000",,,,
		RestructuringAndMergernAcquisition,,,"0","0","36,000,000",,,,,"0","0","0",,"0","0","96,000,000",,"0","0","0","0","0","0","0","99,000,000","67,000,000","35,000,000",,,"0","0","0","0","171,000,000","0","0","30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0",,"525,000,000","165,000,000",,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-360,000,000","-61,000,000","-1,000,000",,"-6,000,000",,"-42,000,000","-22,000,000",,,,
	OtherNonOperatingIncomeExpenses,"-1,004,000,000","152,000,000","-1,482,000,000","161,000,000","165,000,000","132,000,000","65,000,000","25,000,000","87,000,000","-134,000,000","-120,000,000","-147,000,000","-72,000,000","-288,000,000","-169,000,000","-168,000,000","-143,000,000","247,000,000","70,000,000","58,000,000","-3,000,000","73,000,000","205,000,000","142,000,000","63,000,000","-5,000,000","99,000,000","76,000,000","96,000,000","77,000,000","118,000,000","85,000,000","63,000,000","94,000,000","73,000,000","75,000,000","76,000,000","57,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"7,550,000,000","2,490,000,000","679,000,000","2,170,000,000","2,211,000,000","2,187,000,000","2,056,000,000","1,962,000,000","2,030,000,000","1,832,000,000","1,781,000,000","1,683,000,000","1,945,000,000","1,483,000,000","1,575,000,000","1,420,000,000","1,360,000,000","1,692,000,000","1,259,000,000","1,323,000,000","995,000,000","1,255,000,000","1,427,000,000","1,400,000,000","1,134,000,000","1,163,000,000","1,251,000,000","1,343,000,000","1,266,000,000","1,258,000,000","1,311,000,000","1,341,000,000","1,348,000,000","746,000,000","1,173,000,000","1,211,000,000","1,025,000,000","958,000,000","1,046,000,000","1,117,000,000","948,000,000","966,000,000","949,000,000","909,000,000","786,000,000","1,069,000,000","841,000,000","1,030,000,000","922,000,000","1,180,000,000","1,072,000,000","1,054,000,000","978,000,000","1,169,000,000","1,144,000,000","1,305,000,000","1,084,000,000","1,182,000,000","1,119,000,000","1,138,000,000","929,000,000","1,049,000,000","815,000,000","851,000,000","877,000,000","793,000,000","613,000,000","670,000,000","540,000,000","346,000,000","452,000,000","438,000,000","428,000,000","505,000,000","311,000,000","351,000,000","365,000,000","-559,000,000","429,000,000","381,000,000","326,000,000","-634,000,000","408,000,000","239,000,000","175,000,000","337,000,000","-255,000,000","105,000,000","99,000,000","475,000,000","358,000,000","-57,000,000","424,000,000","260,000,000","509,000,000","458,000,000","434,000,000","439,000,000","534,000,000","488,000,000","476,000,000","587,000,000","510,000,000","505,000,000","431,000,000","478,000,000","464,000,000","-86,000,000","233,000,000",,,,
TaxProvision,"1,235,000,000","441,000,000","65,000,000","355,000,000","374,000,000","395,000,000","303,000,000","336,000,000","313,000,000","334,000,000","173,000,000","263,000,000","241,000,000","230,000,000","102,000,000","257,000,000","203,000,000","2,407,000,000","320,000,000","381,000,000","232,000,000","296,000,000","338,000,000","379,000,000","340,000,000","230,000,000","386,000,000","414,000,000","388,000,000","354,000,000","423,000,000","452,000,000","415,000,000","258,000,000","331,000,000","352,000,000","264,000,000","389,000,000","319,000,000","336,000,000","283,000,000","268,000,000","284,000,000","167,000,000","238,000,000","240,000,000","276,000,000","303,000,000","375,000,000","353,000,000","275,000,000","320,000,000","312,000,000","346,000,000","362,000,000","423,000,000","354,000,000","383,000,000","353,000,000","360,000,000","239,000,000","320,000,000","186,000,000","271,000,000","286,000,000","225,000,000","186,000,000","209,000,000","171,000,000","-26,000,000","145,000,000","142,000,000","137,000,000","161,000,000","94,000,000","109,000,000","115,000,000","-217,000,000","129,000,000","30,000,000","102,000,000","-215,000,000","159,000,000","95,000,000","70,000,000","153,000,000","449,000,000","63,000,000","45,000,000","182,000,000","141,000,000","-16,000,000","156,000,000","135,000,000","191,000,000","169,000,000","165,000,000","68,000,000","203,000,000","180,000,000","186,000,000","122,000,000","199,000,000","206,000,000","159,000,000","167,000,000","177,000,000","-33,000,000","96,000,000",,,,
NetIncomeCommonStockholders,"6,315,000,000","2,049,000,000","614,000,000","1,815,000,000","1,837,000,000","1,792,000,000","1,698,000,000","1,626,000,000","1,717,000,000","1,498,000,000","1,608,000,000","1,420,000,000","1,704,000,000","1,253,000,000","1,473,000,000","1,163,000,000","1,157,000,000","-642,000,000","939,000,000","942,000,000","763,000,000","988,000,000","2,395,000,000","1,021,000,000","794,000,000","933,000,000","865,000,000","929,000,000","878,000,000","904,000,000","888,000,000","889,000,000","933,000,000","488,000,000","873,000,000","859,000,000","761,000,000","569,000,000","727,000,000","781,000,000","668,000,000","683,000,000","700,000,000","742,000,000","530,000,000","983,000,000","571,000,000","825,000,000","547,000,000","827,000,000","797,000,000","734,000,000","666,000,000","823,000,000","782,000,000","882,000,000","730,000,000","799,000,000","766,000,000","778,000,000","690,000,000","729,000,000","629,000,000","580,000,000","591,000,000","568,000,000","427,000,000","461,000,000","369,000,000","372,000,000","307,000,000","296,000,000","291,000,000","344,000,000","217,000,000","242,000,000","250,000,000","-347,000,000","290,000,000","339,000,000","218,000,000","-1,508,000,000","213,000,000","144,000,000","105,000,000","89,000,000","-704,000,000","42,000,000","54,000,000","293,000,000","217,000,000","-41,000,000","-87,000,000","125,000,000","318,000,000","289,000,000","269,000,000","-1,463,000,000","316,000,000","293,000,000","275,000,000","510,000,000","296,000,000","284,000,000","257,000,000","356,000,000","272,000,000","-68,000,000","122,000,000","233,000,000","254,000,000","259,000,000","272,000,000"
	NetIncome,"6,315,000,000","2,049,000,000","614,000,000","1,815,000,000","1,837,000,000","1,792,000,000","1,698,000,000","1,626,000,000","1,717,000,000","1,498,000,000","1,608,000,000","1,420,000,000","1,704,000,000","1,253,000,000","1,473,000,000","1,163,000,000","1,157,000,000","-642,000,000","939,000,000","942,000,000","763,000,000","988,000,000","2,395,000,000","1,021,000,000","794,000,000","933,000,000","865,000,000","929,000,000","878,000,000","904,000,000","888,000,000","889,000,000","933,000,000","488,000,000","873,000,000","859,000,000","761,000,000","569,000,000","727,000,000","781,000,000","668,000,000","683,000,000","700,000,000","742,000,000","530,000,000","983,000,000","571,000,000","825,000,000","547,000,000","827,000,000","797,000,000","734,000,000","666,000,000","823,000,000","782,000,000","882,000,000","730,000,000","799,000,000","766,000,000","778,000,000","690,000,000","729,000,000","629,000,000","580,000,000","591,000,000","568,000,000","427,000,000","461,000,000","369,000,000","372,000,000","307,000,000","296,000,000","291,000,000","344,000,000","217,000,000","242,000,000","250,000,000","-347,000,000","290,000,000","339,000,000","218,000,000","-1,508,000,000","213,000,000","144,000,000","105,000,000","89,000,000","-704,000,000","42,000,000","54,000,000","293,000,000","217,000,000","-41,000,000","-87,000,000","125,000,000","318,000,000","289,000,000","269,000,000","371,000,000","331,000,000","308,000,000","290,000,000","465,000,000","311,000,000","299,000,000","272,000,000","311,000,000","287,000,000","-53,000,000","137,000,000","233,000,000","254,000,000","259,000,000","272,000,000"
		NetIncomeIncludingNoncontrollingInterests,"6,315,000,000","2,049,000,000","614,000,000","1,815,000,000","1,837,000,000","1,792,000,000","1,698,000,000","1,626,000,000","1,717,000,000","1,498,000,000","1,608,000,000","1,420,000,000","1,704,000,000","1,253,000,000","1,473,000,000","1,163,000,000","1,157,000,000","-642,000,000","939,000,000","942,000,000","763,000,000","988,000,000","2,395,000,000","1,021,000,000","794,000,000","933,000,000","865,000,000","929,000,000","878,000,000","904,000,000","888,000,000","889,000,000","933,000,000","488,000,000","873,000,000","859,000,000","761,000,000","569,000,000","727,000,000","781,000,000","668,000,000","683,000,000","700,000,000","742,000,000","530,000,000","983,000,000","571,000,000","825,000,000","547,000,000","827,000,000","797,000,000","734,000,000","666,000,000","823,000,000","782,000,000","882,000,000","730,000,000","799,000,000","766,000,000","778,000,000","690,000,000","729,000,000","629,000,000","580,000,000","591,000,000","568,000,000","427,000,000","461,000,000","369,000,000","372,000,000","307,000,000","296,000,000","291,000,000","344,000,000","217,000,000","242,000,000","250,000,000","-347,000,000","290,000,000","339,000,000","218,000,000","-1,508,000,000","213,000,000","144,000,000","105,000,000","89,000,000","-704,000,000","42,000,000","54,000,000","293,000,000","217,000,000","-41,000,000","-87,000,000","125,000,000","318,000,000","289,000,000","269,000,000","371,000,000","331,000,000","308,000,000","290,000,000","465,000,000","311,000,000","299,000,000","272,000,000","311,000,000","287,000,000","-53,000,000","137,000,000","233,000,000","254,000,000","259,000,000","272,000,000"
