name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
BasicEPS,,"0.72","2.09","1.27","1.01","1.76","1.22","0.32","1.18","1.63","1.59","2.01","1.58","1.43","1.35","1.42","1.42","0.47","1.12","0.87","2.54","0.84","0.88","0.83","0.61","0.72","0.81","0.71","0.95","1.08","0.66","0.36","0.47","0.64","0.25","0.29","-0.18","0.58","0.24","0.19","0.21",,"0.17","0.25","0.19",,"0.28","0.24","0.18",,"0.14","0.2","0.15",,"-0.06","0.135","0.12",,"0.135","0.085","-2.79",,"0.175","0.08","-0.001",,"-0.015","-0.23","-0.015",,"-0.025","-0.05","-0.06",,"-0.085","-0.135","-0.14",,"-0.12","-0.27","-0.14",,"-0.095","-0.1","-0.085",,"-0.075","-0.125","-1.435"
DilutedEPS,,"0.71","2.08","1.26","1","1.75","1.21","0.32","1.17","1.61","1.58","1.99","1.57","1.41","1.33","1.41","1.41","0.46","1.11","0.87","2.52","0.84","0.87","0.82","0.6","0.7","0.79","0.69","0.92","1.03","0.63","0.31","0.4","0.56","0.22","0.26","-0.18","0.53","0.22","0.18","0.2",,"0.15","0.22","0.16",,"0.24","0.21","0.16",,"0.12","0.18","0.14",,"-0.06","0.115","0.105",,"0.12","0.08","-2.79",,"0.16","0.07","-0.001",,"-0.015","-0.23","-0.015",,"-0.025","-0.05","-0.06",,"-0.085","-0.135","-0.14",,"-0.12","-0.27","-0.14",,"-0.095","-0.1","-0.085",,"-0.075","-0.125","-1.435"
BasicAverageShares,,"157,000,000","152,000,000","146,000,000","146,000,000","146,000,000","146,000,000","147,000,000","147,000,000","147,000,000","147,000,000","147,000,000","147,000,000","147,000,000","147,000,000","147,000,000","147,000,000","146,000,000","146,000,000","146,000,000","146,000,000","146,804,000","146,705,000","146,778,000","146,866,000","145,963,000","145,349,000","144,220,000","143,771,000","142,342,000","141,142,000","130,583,000","128,146,000","126,711,000","125,465,000","124,362,000","123,768,000","123,211,000","122,930,000","123,214,000","122,642,000",,"122,079,000","123,456,000","126,517,000",,"124,684,000","123,095,000","120,668,000",,"124,557,000","123,511,000","121,746,000",,"119,733,000","113,574,000","111,668,000",,"108,636,000","107,556,000","106,844,000",,"92,586,000","87,056,000","82,950,000",,"81,820,000","80,374,000","76,694,000",,"75,228,000","69,920,000","65,098,000",,"64,110,000","63,616,000","63,168,000",,"62,142,000","61,462,000","60,910,000",,"59,863,100","59,311,342","58,447,014",,"52,817,204","42,803,520","4,349,812"
DilutedAverageShares,,"157,000,000","153,000,000","147,000,000","147,000,000","147,000,000","148,000,000","148,000,000","148,000,000","148,000,000","148,000,000","149,000,000","149,000,000","149,000,000","149,000,000","148,000,000","148,000,000","148,000,000","148,000,000","147,000,000","147,000,000","148,015,000","147,901,000","147,889,000","148,357,000","148,952,000","149,672,000","148,969,000","148,683,000","148,657,000","147,512,000","149,121,000","150,619,000","143,854,000","140,601,000","139,377,000","123,768,000","135,393,000","132,507,000","133,011,000","133,859,000",,"135,966,000","141,765,000","153,129,000",,"145,205,000","140,951,000","136,407,000",,"139,874,000","139,465,000","132,967,000",,"119,733,000","133,396,000","127,528,000",,"118,790,000","116,122,000","106,844,000",,"101,158,000","94,660,000","82,950,000",,"81,820,000","80,374,000","76,694,000",,"75,228,000","69,920,000","65,098,000",,"64,110,000","63,616,000","63,168,000",,"62,142,000","61,462,000","60,910,000",,"59,863,100","59,311,342","58,447,014",,"52,817,204","42,803,520","4,349,812"
TotalOperatingIncomeAsReported,"-123,000,000","41,000,000","-545,000,000","187,000,000","193,000,000","133,000,000","162,000,000","96,000,000","189,000,000","268,000,000","308,000,000","205,000,000","204,000,000","197,000,000","241,000,000","227,000,000","218,000,000","230,000,000","181,000,000","143,000,000","52,000,000","143,016,000","160,702,000","161,869,000","121,445,000","144,000,000","140,782,000","151,933,000","176,126,000","202,883,000","119,493,000","100,239,000","92,096,000","73,784,000","45,464,000","60,006,000","-45,147,000","59,346,000","48,814,000","42,980,000","49,612,000","27,299,000","36,764,000","66,010,000","69,388,000","68,667,000","57,335,000","47,428,000","38,225,000","25,687,000","29,299,000","36,102,000","34,508,000","36,076,000","1,536,000","23,871,000","18,974,000","-32,768,000","15,710,000","12,251,000","-296,401,000","16,576,000","15,254,000","6,523,000","-541,000","16,000","-1,538,000","-18,546,000","-1,379,000","3,020,000","-1,780,000","-3,333,000","-3,420,000","-3,798,000","-5,342,000","-8,492,000","-8,990,000","-81,885,000","11,001,000","-16,832,000","-9,029,000","-8,932,165","-7,280,307","-7,414,341","-6,692,187","-6,750,820","-5,382,282","-5,759,256","-5,343,002"
TotalExpenses,"4,649,000,000","1,158,000,000","1,653,000,000","939,000,000","900,000,000","820,000,000","632,000,000","537,000,000","670,000,000","684,000,000","599,000,000","633,000,000","642,000,000","670,000,000","612,000,000","603,000,000","564,000,000","547,000,000","533,000,000","527,000,000","538,000,000","475,914,000","446,052,000","449,443,000","447,936,000","442,787,000","398,606,000","383,636,000","371,627,000","392,562,000","351,659,000","344,662,000","329,103,000","316,457,000","313,434,000","278,993,000","258,190,000","216,335,000","232,966,000","235,873,000","218,799,000","216,159,000","201,333,000","216,670,000","213,127,000","193,956,000","179,974,000","163,250,000","153,906,000","144,877,000","127,736,000","125,541,000","131,249,000","124,851,000","124,064,000","116,306,000","102,887,000","145,373,000","81,800,000","72,284,000","65,151,000","43,859,000","38,218,000","35,054,000","29,643,000","22,997,000","21,054,000","18,570,000","16,527,000","11,763,000","15,292,000","14,819,000","14,223,000","14,539,000","13,591,000","13,261,000","13,266,000","85,771,000","-8,016,000","18,732,000","10,298,000","9,693,277","7,971,663","7,884,181","7,255,879","7,235,485","6,044,871","5,837,908","5,426,207"
NetIncomeFromContinuingAndDiscontinuedOperation,"762,000,000","112,000,000","317,000,000","185,000,000","147,000,000","257,000,000","179,000,000","47,000,000","173,000,000","239,000,000","234,000,000","296,000,000","233,000,000","210,000,000","199,000,000","209,000,000","208,000,000","68,000,000","163,000,000","128,000,000","367,000,000","123,762,000","128,888,000","120,412,000","89,587,000","104,477,000","118,177,000","102,247,000","136,658,000","153,280,000","93,489,000","46,605,000","59,977,000","80,661,000","31,357,000","35,877,000","-22,587,000","71,903,000","29,748,000","23,401,000","26,202,000","11,720,000","20,151,000","30,620,000","24,137,000","38,440,000","35,447,000","29,796,000","21,208,000","11,705,000","17,077,000","24,688,000","18,811,000","28,939,000","-7,288,000","15,398,000","13,428,000","-4,048,000","14,503,000","9,264,000","-298,076,000","17,142,000","16,162,000","6,768,000","-104,000","326,000","-1,426,000","-18,539,000","-1,235,000","3,247,000","-2,026,000","-3,516,000","-3,931,000","-4,000,000","-5,511,000","-8,592,000","-8,960,000","-7,616,000","-7,602,000","-16,447,000","-8,667,000","-8,227,102","-5,784,894","-5,892,927","-4,918,077","-4,616,416","-3,874,653","-5,269,543","-4,845,853"
NormalizedIncome,"762,000,000","112,000,000","317,000,000","185,000,000","147,000,000","257,000,000","179,000,000","47,000,000","173,000,000","239,000,000","234,000,000","296,000,000","233,000,000","210,000,000","199,000,000","209,000,000","208,000,000","68,000,000","163,000,000","121,216,000","372,536,000","124,096,058.491","129,179,830","112,121,692","91,385,410","108,013,814.299","125,337,751","105,004,716","119,938,640","86,986,705.266","97,686,381","48,661,257","59,677,712","41,687,816.714","29,586,288","41,035,065","50,084,300","62,072,849.619","31,955,670.34","24,627,993.532","30,770,580.538","16,041,200","19,401,256.054","39,563,533.371","42,590,999.389","47,426,465.549","34,945,519.868","28,415,262.864","21,915,547.855","17,413,950","17,900,909.442","24,688,000","18,811,000","28,939,000","8,741,000","17,934,515.202","13,428,000","31,400,400","14,503,000","9,264,000","-100,866,000","17,142,000","16,162,000","6,768,000","-104,000","326,000","-1,426,000","-9,059,000","-1,235,000","1,286,200","-2,812,600","-3,402,600","-3,817,600","-3,886,600","-5,397,600","-8,478,600","-8,846,600","-7,500,800","-7,506,000","-11,827,000","-8,667,000","-8,227,102","-5,784,894","-5,892,927","-4,918,077","-4,616,416","-3,874,653","-5,269,543","-4,845,853"
InterestIncome,"0","0","0","0","1,000,000","15,000,000","5,000,000","7,000,000","14,000,000","16,000,000","16,000,000","20,000,000","23,000,000","13,000,000","14,000,000","11,000,000","5,000,000","6,000,000","4,000,000","5,000,000","4,000,000","3,116,000","2,056,000","3,403,000","1,224,000","-780,000","2,767,000","1,344,000","1,693,000","947,000","534,000","1,464,000","956,000","965,000","1,267,000","722,000","1,933,000","8,838,000","3,459,000","1,385,000","2,526,000","2,143,000","1,388,000","1,981,000","1,540,000","1,632,000","2,791,000","1,751,000","2,204,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"61,000,000","13,000,000","14,000,000","16,000,000","19,000,000","16,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","15,000,000","15,000,000","20,000,000","15,000,000","11,000,000","11,000,000","11,000,000","10,000,000","8,000,000","8,000,000","8,301,000","8,208,000","8,147,000","8,525,000","6,931,000","12,821,000","11,205,000","11,164,000","11,076,000","10,987,000","9,922,000","9,743,000","9,944,000","9,954,000","10,045,000","9,747,000","9,586,000","9,483,000","9,508,000","9,202,000","9,185,000","8,797,000","9,418,000","7,390,000","6,319,000","6,190,000","6,134,000","5,955,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-61,000,000","-13,000,000","-14,000,000","-16,000,000","-18,000,000","-1,000,000","-6,000,000","-4,000,000","3,000,000","5,000,000","5,000,000","5,000,000","8,000,000","-7,000,000","-1,000,000","0","-6,000,000","-5,000,000","-6,000,000","-3,000,000","-4,000,000","-5,185,000","-6,152,000","-4,744,000","-7,301,000","-7,711,000","-10,054,000","-9,861,000","-9,471,000","-10,129,000","-10,453,000","-8,458,000","-8,787,000","-8,979,000","-8,687,000","-9,323,000","-7,814,000","-748,000","-6,024,000","-8,123,000","-6,676,000","-7,042,000","-7,409,000","-7,437,000","-5,850,000","-4,687,000","-3,399,000","-4,383,000","-3,751,000","-4,616,000","-1,836,000","-1,079,000","-5,157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"945,000,000","99,000,000","434,000,000","223,000,000","188,000,000","315,000,000","226,000,000","176,000,000","189,000,000","280,000,000","281,000,000","361,000,000","248,000,000","229,000,000","247,000,000","243,000,000","232,000,000","234,000,000","185,000,000","149,000,000","511,000,000","142,544,000","162,572,000","165,122,000","124,121,000","141,938,000","141,738,000","152,377,000","189,210,000","203,137,000","123,430,000","70,388,000","93,531,000","130,313,000","47,101,000","59,405,000","-37,815,000","113,489,000","53,128,000","44,295,000","49,475,000","29,407,000","36,588,000","58,442,000","43,398,000","57,102,000","60,900,000","52,660,000","39,316,000","36,608,000","30,624,000","36,102,000","34,508,000","36,076,000","26,196,000","23,871,000","18,974,000","-32,768,000","15,710,000","12,251,000","6,999,000","16,576,000","15,254,000","6,523,000","-541,000","16,000","-1,538,000","-2,746,000","-1,379,000","3,020,000","-1,780,000","-3,333,000","-3,420,000","-3,798,000","-5,342,000","-8,492,000","-8,990,000","-81,885,000","11,001,000","-16,832,000","-9,029,000","-8,932,165","-7,280,307","-7,414,341","-6,692,187","-6,750,820","-5,382,282","-5,759,256","-5,343,002"
EBITDA,"1,196,000,000"
ReconciledCostOfRevenue,"1,372,000,000","382,000,000","338,000,000","324,000,000","329,000,000","323,000,000","268,000,000","205,000,000","240,000,000","290,000,000","259,000,000","265,000,000","262,000,000","277,000,000","256,000,000","255,000,000","244,000,000","235,000,000","232,000,000","228,000,000","230,000,000","199,908,000","180,989,000","176,319,000","174,709,000","181,189,000","162,732,000","163,013,000","163,538,000","127,442,000","146,689,000","147,028,000","142,489,000","128,080,000","146,860,000","122,685,000","111,666,000","105,618,000","90,001,000","87,610,000","91,759,000","79,485,000","78,384,000","94,094,000","94,474,000","87,367,000","80,164,000","65,912,000","59,953,000","47,123,000","43,017,000","42,664,000","48,461,000","48,371,000","50,549,000","46,208,000","42,008,000","36,551,000","34,029,000","26,866,000","21,594,000","20,119,000","16,356,000","13,576,000","9,293,000","5,856,000","5,733,000","3,969,000","3,896,000","3,174,000","2,600,000","1,884,000","1,448,000","2,190,000","1,451,000","730,000","689,000","747,000","965,000","596,000","339,000","272,934","201,582",,"13,544","-161,530","-173,818","-67,738","4,923"
ReconciledDepreciation,"251,000,000","89,000,000","65,000,000","49,000,000","48,000,000","50,000,000","47,000,000","46,000,000","44,000,000","45,000,000","47,000,000","49,000,000","47,000,000","50,000,000","45,000,000","45,000,000","39,000,000","39,000,000","41,000,000","38,000,000","38,000,000","37,431,000","35,912,000","34,353,000","33,219,000","32,761,000","32,856,000","30,700,000","30,102,000","29,952,000","26,689,000","27,526,000","28,407,000","27,167,000","26,878,000","23,349,000","20,531,000","18,096,000","15,827,000","14,713,000","15,154,000","18,460,000","17,502,000","16,488,000","15,814,000","11,888,000","11,102,000","10,008,000","9,011,000","7,915,000","8,217,000","7,821,000","7,231,000","8,936,000","6,583,000","6,920,000","6,488,000","4,208,000","3,711,000","3,937,000","3,968,000","1,771,000","1,565,000","1,366,000","1,006,000","1,448,000","983,000","806,000","760,000","809,000","1,084,000","1,433,000","1,672,000","1,624,000","1,741,000","1,980,000","2,086,000","1,847,000","2,828,000","2,389,000","2,436,000","2,055,612","1,959,061","1,947,989","1,800,338","2,119,044","1,978,077","1,917,215","1,180,902"
NetIncomeFromContinuingOperationNetMinorityInterest,"762,000,000","112,000,000","317,000,000","185,000,000","147,000,000","257,000,000","179,000,000","47,000,000","173,000,000","239,000,000","234,000,000","296,000,000","233,000,000","210,000,000","199,000,000","209,000,000","208,000,000","68,000,000","163,000,000","128,000,000","367,000,000","123,762,000","128,888,000","120,412,000","89,587,000","104,477,000","118,177,000","102,247,000","136,658,000","153,280,000","93,489,000","46,605,000","59,977,000","80,661,000","31,357,000","35,877,000","-22,587,000","71,903,000","29,748,000","23,401,000","26,202,000","11,720,000","20,151,000","30,620,000","24,137,000","38,440,000","35,447,000","29,796,000","21,208,000","11,705,000","17,077,000","24,688,000","18,811,000","28,939,000","-7,288,000","15,398,000","13,428,000","-4,048,000","14,503,000","9,264,000","-298,076,000","17,142,000","16,162,000","6,768,000","-104,000","326,000","-1,426,000","-18,539,000","-1,235,000","3,247,000","-2,026,000","-3,516,000","-3,931,000","-4,000,000","-5,511,000","-8,592,000","-8,960,000","-7,616,000","-7,602,000","-16,447,000","-8,667,000","-8,227,102","-5,784,894","-5,892,927","-4,918,077","-4,616,416","-3,874,653","-5,269,543","-4,845,853"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,"0","0","8,000,000","-8,000,000","-417,000","-385,000","11,188,000","-2,382,000","-4,642,000","-7,983,000","-3,809,000","21,770,000","83,066,000","-5,051,000","-2,667,000","418,000","58,159,000","2,098,000","-7,095,000","-111,802,000","14,205,000","-3,239,000","-1,824,000","-7,022,000","-6,648,000","1,034,000","-14,319,000","-27,530,000","-11,872,000","774,000","2,156,000","-1,113,000","-8,783,000","-1,325,000","0",,"0","-24,660,000","-4,069,000",,"-54,536,000",,,"-303,400,000",,,,,"0",,"-15,800,000",,"3,268,000","1,311,000","-189,000","-189,000","-189,000","-189,000","-189,000","-189,000","-192,000","-160,000","-7,700,000",,,,,,,,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,"0","0","8,000,000","-8,000,000","-417,000","-385,000","11,188,000","-2,382,000","-4,642,000","-7,983,000","-3,809,000","21,770,000","83,066,000","-5,051,000","-2,667,000","418,000","58,159,000","2,098,000","-7,095,000","-111,802,000","14,205,000","-3,239,000","-1,824,000","-7,022,000","-6,648,000","1,034,000","-14,319,000","-27,530,000","-11,872,000","774,000","2,156,000","-1,113,000","-8,783,000","-1,325,000","0",,"0","-24,660,000","-4,069,000",,"-54,536,000",,,"-303,400,000",,,,,"0",,"-15,800,000",,"3,268,000","1,311,000","-189,000","-189,000","-189,000","-189,000","-189,000","-189,000","-192,000","-160,000","-7,700,000",,,,,,,,,
NormalizedEBITDA,"1,196,000,000","188,000,000","499,000,000","272,000,000","236,000,000","365,000,000","273,000,000","222,000,000","233,000,000","325,000,000","328,000,000","410,000,000","295,000,000","279,000,000","292,000,000","288,000,000","271,000,000","273,000,000","226,000,000","179,000,000","557,000,000","180,392,000","198,869,000","188,287,000","159,722,000","179,341,000","182,577,000","186,886,000","197,542,000","150,023,000","155,170,000","100,581,000","121,520,000","99,321,000","71,881,000","89,849,000","94,518,000","117,380,000","72,194,000","60,832,000","71,651,000","54,515,000","53,056,000","89,249,000","86,742,000","80,862,000","71,228,000","60,512,000","49,440,000","53,306,000","40,166,000","43,923,000","41,739,000","45,012,000","57,439,000","34,860,000","25,462,000","25,976,000","19,421,000","16,188,000","314,367,000","18,347,000","16,819,000","7,889,000","465,000","1,464,000","-555,000","13,860,000","-619,000","561,000","-2,007,000","-1,711,000","-1,559,000","-1,985,000","-3,412,000","-6,323,000","-6,715,000","-79,846,000","13,989,000","-6,743,000","-6,593,000","-6,876,553","-5,321,246","-5,466,352","-4,891,849","-4,631,776","-3,404,205","-3,842,041","-4,162,100"
TaxRateForCalcs,"0.138","0.4","0.247","0.108","0.131","0.14","0.168","0.27","0.025","0.112","0.132","0.154","0.039","0.057","0.19","0.139","0.106","0.4","0.129","0.152","0.308","0.199","0.242","0.259","0.245","0.238","0.103","0.276","0.232","0.202","0.169","0.229","0.284","0.33","0.156","0.273","0.35","0.308","0.318","0.327","0.349","0.35","0.275","0.375","0.33","0.243","0.352","0.36","0.364","0.35","0.378","0.295","0.359","0.27","0.35","0.377","0.4","0.35","0.263","0.365","0.35","0.046","0.063","0.083","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,216,000","-2,464,000","-82,941.509","-93,170","2,897,692","-583,590","-1,105,185.701","-822,249","-1,051,284","5,050,640","16,772,705.266","-853,619","-610,743","118,712","19,185,816.714","327,288","-1,936,935","-39,130,700","4,374,849.619","-1,031,329.66","-597,006.468","-2,453,419.462","-2,326,800","284,256.054","-5,375,466.629","-9,076,000.611","-2,885,534.451","272,519.868","775,262.864","-405,452.145","-3,074,050","-501,090.558","0","0","0","-8,631,000","-1,532,484.798","0","-19,087,600","0","0","-106,190,000","0","0","0","0","0","0","-6,320,000","0","1,307,200","524,400","-75,600","-75,600","-75,600","-75,600","-75,600","-75,600","-76,800","-64,000","-3,080,000","0","0","0","0","0","0","0","0","0"
