name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
TaxProvision,"130,500,000","34,513,000","35,343,000","27,697,000","32,947,000","28,803,000","17,427,000","20,831,000","25,501,000","25,186,000","24,022,000","31,441,000","26,733,000","30,688,000","26,889,000","29,615,000","31,174,000","29,856,000","30,019,000","29,613,000","28,528,000","15,400,000","29,435,000","27,886,000","24,682,000","20,924,000","32,772,000","28,913,000","26,929,000","23,722,000","29,889,000","29,769,000","29,674,000","25,140,000","22,812,000","25,828,000","24,134,000","-16,869,000","20,057,000","23,533,000","21,853,000","19,776,000","14,765,000","23,074,000","22,409,000","19,052,000","18,612,000","19,022,000","18,088,000","15,733,000","14,171,000","13,988,000","11,544,000","12,261,000","9,204,000","24,649,000","21,229,000","19,661,000","19,231,000","21,493,000","18,915,000","17,127,000","18,215,000","17,382,000","15,495,000","15,459,000","14,727,000","15,638,000","13,301,000","11,674,000","12,502,000","13,126,000","10,169,000","8,919,000","9,087,000","9,325,000","6,987,000","6,699,000","7,810,000","8,780,000","6,494,000","2,644,000","5,418,000","8,229,000","4,430,000","8,017,000","9,557,000","10,520,000","9,487,000","8,400,000","8,400,000","8,700,000","7,300,000","7,100,000","8,400,000","9,300,000","8,500,000","5,800,000","8,500,000","9,000,000","7,700,000","8,100,000","6,700,000","6,900,000","7,000,000","6,900,000","5,800,000","6,900,000","6,100,000","5,400,000","5,000,000","4,500,000","4,000,000","3,700,000","3,300,000","3,400,000","2,600,000","1,800,000","3,400,000","3,000,000","2,500,000","2,600,000","2,300,000","2,500,000","2,400,000","3,000,000","2,200,000","2,900,000","2,100,000","2,300,000","2,300,000","3,000,000",,,,,
NetIncomeCommonStockholders,"449,400,000","118,755,000","115,742,000","102,195,000","112,708,000","101,068,000","103,848,000","70,864,000","101,998,000","96,850,000","105,194,000","113,209,000","110,268,000","98,137,000","106,352,000","107,126,000","98,958,000","93,746,000","83,768,000","83,844,000","75,899,000","57,347,000","69,873,000","75,759,000","68,130,000","67,763,000","79,505,000","69,585,000","65,954,000","61,620,000","71,441,000","71,777,000","74,548,000","67,555,000","63,799,000","62,561,000","61,300,000","-119,019,000","50,127,000","54,351,000","52,171,000","47,388,000","48,336,000","50,182,000","47,951,000","41,513,000","38,564,000","40,398,000","36,625,000","33,087,000","29,777,000","27,922,000","22,605,000","24,852,000","19,075,000","46,054,000","41,379,000","38,436,000","38,412,000","41,630,000","36,667,000","35,641,000","45,996,000","34,956,000","30,078,000","28,710,000","28,515,000","28,933,000","23,645,000","22,661,000","23,219,000","22,834,000","17,692,000","16,205,000","16,509,000","16,943,000","12,695,000","12,171,000","14,786,000","15,610,000","11,545,000","4,304,000","8,184,000","12,993,000","7,229,000","13,535,000","16,565,000","17,532,000","15,813,000","13,900,000","14,500,000","14,100,000","11,900,000","11,700,000","14,300,000","23,900,000","12,200,000","15,800,000","14,500,000","15,000,000","13,400,000","13,500,000","11,800,000","12,700,000","12,200,000","11,500,000","10,700,000","12,300,000","10,800,000","9,200,000","8,900,000","8,200,000","7,300,000","7,200,000","6,800,000","6,500,000","4,900,000","6,000,000","900,000","5,200,000","4,500,000","4,500,000","3,700,000","3,900,000","3,900,000","4,800,000","3,400,000","4,300,000","-600,000","3,200,000","3,300,000","2,800,000",,,,,
	NetIncome,"449,400,000","118,755,000","115,742,000","102,195,000","112,708,000","101,068,000","103,848,000","70,864,000","101,998,000","96,850,000","105,194,000","113,209,000","110,268,000","98,137,000","106,352,000","107,126,000","98,958,000","93,746,000","83,768,000","83,844,000","75,899,000","57,347,000","69,873,000","75,759,000","68,130,000","67,763,000","79,505,000","69,585,000","65,954,000","61,620,000","71,441,000","71,777,000","74,548,000","67,555,000","63,799,000","62,561,000","61,300,000","-119,019,000","50,127,000","54,351,000","52,171,000","47,388,000","48,336,000","50,182,000","47,951,000","41,513,000","38,564,000","40,398,000","36,625,000","33,087,000","29,777,000","27,922,000","22,605,000","24,852,000","19,075,000","46,054,000","41,379,000","38,436,000","38,412,000","41,630,000","36,667,000","35,641,000","45,996,000","34,956,000","30,078,000","28,710,000","28,515,000","28,933,000","23,645,000","22,661,000","23,219,000","22,834,000","17,692,000","16,205,000","16,509,000","16,943,000","12,695,000","12,171,000","14,786,000","15,610,000","11,545,000","4,304,000","8,184,000","12,993,000","7,229,000","13,535,000","16,565,000","17,532,000","15,813,000","13,900,000","14,500,000","14,100,000","11,900,000","11,700,000","14,300,000","23,900,000","12,200,000","15,800,000","14,500,000","15,000,000","13,400,000","13,500,000","11,800,000","12,700,000","12,200,000","11,500,000","10,700,000","12,300,000","10,800,000","9,200,000","8,900,000","8,200,000","7,300,000","7,200,000","6,800,000","6,500,000","4,900,000","6,000,000","900,000","5,200,000","4,500,000","4,500,000","3,700,000","3,900,000","3,900,000","4,800,000","3,400,000","4,300,000","3,200,000","3,200,000","3,500,000","4,400,000",,,,,
		NetIncomeIncludingNoncontrollingInterests,"449,300,000","118,735,000","115,714,000","102,179,000","112,672,000","101,068,000","103,848,000","70,864,000","101,998,000","96,850,000","105,194,000","113,209,000","110,268,000","98,137,000","106,352,000","107,126,000","98,958,000","93,746,000","83,768,000","83,844,000","75,899,000","57,347,000","69,873,000","75,759,000","68,130,000","67,763,000","79,505,000","69,585,000","65,954,000","61,620,000","71,441,000","71,777,000","74,548,000","67,555,000","63,799,000","62,561,000","61,300,000","-119,019,000","50,127,000","54,351,000","52,171,000","47,388,000","48,336,000","50,182,000","47,951,000","41,513,000","38,564,000","40,398,000","36,625,000","33,087,000","29,777,000","27,922,000","22,605,000","24,852,000","19,075,000","46,054,000","41,379,000","38,436,000","38,412,000","41,630,000","36,667,000","35,641,000","45,996,000","34,956,000","30,078,000","28,710,000","28,515,000","28,933,000","23,645,000","22,661,000","23,219,000","22,834,000","17,692,000","16,205,000","16,509,000","16,943,000","12,695,000","12,171,000","14,786,000","15,610,000","11,545,000","4,304,000","8,184,000","12,993,000","7,229,000","13,535,000","16,565,000","17,532,000","15,813,000","13,900,000","14,500,000","14,100,000","11,900,000","11,700,000","14,300,000","23,900,000","12,200,000","15,800,000","14,500,000","15,000,000","13,400,000","13,500,000","11,800,000","12,700,000","12,200,000","11,500,000","10,700,000","12,300,000","10,800,000","9,200,000","8,900,000","8,200,000","7,300,000","7,200,000","6,800,000","6,500,000","4,900,000","6,000,000","900,000","5,200,000","4,500,000","4,500,000","3,700,000","3,900,000","3,900,000","4,800,000","3,400,000","4,300,000","3,200,000","3,200,000","3,500,000","4,400,000","4,000,000","2,700,000","2,700,000","2,700,000","2,700,000"
			NetIncomeContinuousOperations,"449,300,000","118,735,000","115,714,000","102,179,000","112,672,000","101,068,000","103,848,000","70,864,000","101,998,000","96,850,000","105,194,000","113,209,000","110,268,000","98,137,000","106,352,000","107,126,000","98,958,000","93,746,000","83,768,000","83,844,000","75,899,000","57,347,000","69,873,000","75,759,000","68,130,000","67,763,000","79,505,000","69,585,000","65,954,000","61,620,000","71,441,000","71,777,000","74,548,000","67,555,000","63,799,000","62,561,000","61,300,000","-119,019,000","50,127,000","54,351,000","52,171,000","47,388,000","48,336,000","50,182,000","47,951,000","41,513,000","38,564,000","40,398,000","36,625,000","33,087,000","29,777,000","27,922,000","22,605,000","24,852,000","19,075,000","46,054,000","41,379,000","38,381,000","38,817,000","41,835,000","36,831,000","36,189,000","33,333,000","34,412,000","30,078,000","28,710,000","28,515,000","28,933,000","23,645,000","22,661,000","23,219,000","22,834,000","17,692,000","16,205,000","16,509,000","16,943,000","12,695,000","12,171,000","14,786,000","15,610,000","11,545,000","4,304,000","8,184,000","12,993,000","7,229,000","13,535,000","16,565,000","17,532,000","15,813,000","13,900,000","14,500,000","14,100,000","11,900,000","11,700,000","13,700,000","15,100,000","13,900,000","10,600,000","14,500,000","15,000,000","13,400,000","13,500,000","11,800,000","12,700,000","12,200,000","11,500,000","10,700,000","12,300,000","10,800,000","9,200,000","8,900,000","8,200,000","7,300,000","7,200,000","6,800,000","6,500,000","4,900,000","5,500,000","5,400,000","4,900,000","4,200,000","4,500,000","3,700,000","3,900,000","3,900,000","4,800,000","3,400,000","4,300,000","3,200,000","3,200,000","3,500,000","4,400,000","4,000,000","2,700,000","2,700,000","2,700,000","2,700,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,000","-405,000","-205,000","-164,000","-548,000","12,663,000","544,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","600,000","8,800,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,500,000",,,,,,,,,,,,,,,,,,,,,"-1,000,000","-4,500,000","300,000","300,000",,,,,,,,,,,,,,,,
		MinorityInterests,"100,000","20,000","28,000","16,000","36,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,800,000","0","200,000","1,600,000",,,,,
DilutedNIAvailtoComStockholders,"449,400,000","118,755,000","115,742,000","102,195,000","112,708,000","101,068,000","103,848,000","70,864,000","101,998,000","96,850,000","105,194,000","113,209,000","110,268,000","98,137,000","106,352,000","107,126,000","98,958,000","93,746,000","83,768,000","83,844,000","75,899,000","57,347,000","69,873,000","75,759,000","68,130,000","67,763,000","79,505,000","69,585,000","65,954,000","61,620,000","71,441,000","71,777,000","74,548,000","67,555,000","63,799,000","62,561,000","61,300,000","-119,019,000","50,127,000","54,351,000","52,171,000","47,388,000","48,336,000","50,182,000","47,951,000","41,513,000","38,564,000","40,398,000","36,625,000","33,087,000","29,777,000","27,922,000","22,605,000","24,852,000","19,075,000","46,054,000","41,379,000","38,436,000","38,412,000","41,630,000","36,667,000","35,641,000","45,996,000","34,956,000","30,078,000","28,710,000","28,515,000","28,933,000","23,645,000","22,661,000","23,219,000","22,834,000","17,692,000","16,205,000","16,509,000","16,943,000","12,695,000","12,171,000","14,786,000","15,610,000","11,545,000","4,304,000","8,184,000","12,993,000","7,229,000","13,535,000","16,565,000","17,532,000","15,813,000","13,900,000","14,500,000","14,100,000","11,900,000","11,700,000","14,300,000","23,900,000","12,200,000","15,800,000","14,500,000","15,000,000","13,400,000","13,500,000","11,800,000","12,700,000","12,200,000","11,500,000","10,700,000","12,300,000","10,800,000","9,200,000","8,900,000","8,200,000","7,300,000","7,200,000","6,800,000","6,500,000","4,900,000","6,000,000","900,000","5,200,000","4,500,000","4,500,000","3,700,000","3,900,000","3,900,000","4,800,000","3,400,000","4,300,000","-600,000","3,200,000","3,300,000","2,800,000",,,,,
BasicEPS,,"1.56","1.52","1.34","1.48","1.33","1.38","0.94","1.35","1.28","1.39","1.5","1.46","1.29","1.39","1.4","1.29","1.23","1.09","1.1","0.99",,"0.92","1","0.9",,"1.03","0.89","0.84",,"0.89","0.89","0.92","0.83","0.78","0.76","0.74","-1.45","0.6","0.65","0.63",,"0.58","0.61","0.58",,"0.47","0.5","0.45",,"0.37","0.35","0.28",,"0.23","0.57","0.51",,"0.48","0.52","0.46",,"0.58","0.44","0.38",,"0.367","0.38","0.313",,"0.307","0.307","0.24",,"0.227","0.231","0.173",,"0.204","0.218","0.169",,"0.12","0.191","0.107",,"0.249","0.258","0.236",,"0.218","0.214","0.178",,"0.218","0.365","0.231",,"0.222","0.227","0.205",,"0.16","0.182","0.165",,"0.16","0.187","0.165",,"0.133","0.125","0.111",,"0.102","0.098","0.076",,"0.013","0.08","0.071",,"0.067","0.071","0.071",,"0.062","0.08","0.058",,"0.062","0.071","0.071",,"0.04","0.04","0.04"
DilutedEPS,,"1.55","1.51","1.34","1.48","1.32","1.37","0.93","1.33","1.26","1.37","1.48","1.44","1.27","1.37","1.38","1.27","1.21","1.08","1.08","0.99",,"0.91","0.99","0.89",,"1.02","0.89","0.84",,"0.88","0.88","0.91","0.82","0.78","0.76","0.74","-1.45","0.6","0.65","0.62",,"0.58","0.6","0.57",,"0.47","0.49","0.45",,"0.37","0.34","0.28",,"0.23","0.56","0.5",,"0.47","0.51","0.447",,"0.567","0.433","0.373",,"0.36","0.367","0.3",,"0.293","0.293","0.231",,"0.218","0.227","0.173",,"0.2","0.213","0.164",,"0.116","0.187","0.102",,"0.24","0.253","0.231",,"0.214","0.209","0.178",,"0.214","0.351","0.214",,"0.214","0.222","0.2",,"0.156","0.174","0.16",,"0.16","0.187","0.165",,"0.133","0.125","0.111",,"0.102","0.098","0.076",,"0.013","0.08","0.071",,"0.067","0.071","0.071",,"0.062","0.08","0.058",,"0.062","0.071","0.071",,"0.04","0.04","0.04"
BasicAverageShares,,"76,100,000","76,010,000","75,968,000","75,892,000","75,817,000","75,352,000","75,171,000","75,740,000","75,779,000","75,698,000","75,460,000","75,442,000","76,128,000","76,562,000","76,539,000","76,419,000","76,283,000","76,309,000","76,220,000","76,115,000",,"75,819,000","75,690,000","75,749,000",,"76,831,000","77,466,000","77,996,000",,"79,558,000","80,106,000","80,527,000","80,782,000","81,259,000","81,829,000","82,197,000","82,296,000","82,482,000","83,180,000","82,804,000",,"82,402,000","82,151,000","81,430,000",,"80,517,000","80,369,000","80,080,000",,"79,740,000","79,675,000","79,513,000",,"81,572,000","81,322,000","81,067,000",,"80,832,000","80,595,000","80,263,500",,"79,689,000","79,521,000","78,955,500",,"77,427,000","76,444,500","76,018,500",,"75,439,500","75,090,000","74,211,750",,"73,487,250","72,864,000","72,654,750",,"72,551,250","71,253,000","68,654,250",,"68,244,750","67,808,250","67,493,250",,"66,915,000","67,475,250","66,741,750",,"66,514,982","66,027,619","66,870,462",,"65,597,534","65,513,735","52,735,776",,"65,184,652","66,110,457","65,478,285",,"73,676,324","69,625,666","74,115,024",,"66,808,192","65,827,148","65,610,021",,"66,683,150","65,826,971","65,634,497",,"66,455,572","66,410,560","64,788,248",,"67,430,883","64,935,065","63,218,229",,"55,444,832","54,789,132","54,789,132",,"54,588,658","53,696,304","54,600,136",,"52,983,110","39,335,787","54,514,721",,,,
DilutedAverageShares,,"76,500,000","76,452,000","76,429,000","76,341,000","76,367,000","75,960,000","75,937,000","76,452,000","76,570,000","76,577,000","76,387,000","76,284,000","77,100,000","77,709,000","77,704,000","77,739,000","77,597,000","77,523,000","77,320,000","76,894,000",,"76,880,000","76,674,000","76,699,000",,"77,646,000","78,297,000","78,856,000",,"80,561,000","81,149,000","81,575,000","81,854,000","82,218,000","82,734,000","83,152,000","82,296,000","83,370,000","84,090,000","83,902,000",,"83,586,000","83,778,000","83,248,000",,"81,938,000","81,800,000","81,509,000",,"80,879,000","80,507,000","80,219,000",,"82,957,000","82,746,000","82,288,000",,"82,311,000","82,046,000","81,676,500",,"80,956,500","81,043,500","80,785,500",,"79,606,500","78,961,500","78,574,500",,"78,600,000","78,055,500","76,918,500",,"75,690,000","74,544,750","73,811,250",,"73,986,750","73,469,250","70,974,000",,"70,256,250","69,914,250","69,720,750",,"69,522,750","69,318,000","67,923,000",,"67,900,743","67,432,496","66,870,462",,"66,964,181","68,001,468","57,130,280",,"67,900,743","67,432,702","66,933,067",,"75,781,416","73,195,894","76,173,826",,"66,808,192","65,827,148","65,610,021",,"66,683,150","65,826,971","65,634,497",,"66,455,572","66,410,560","64,788,248",,"67,430,883","64,935,065","63,218,229",,"55,444,832","54,789,132","54,789,132",,"54,588,658","53,696,304","54,600,136",,"52,983,110","39,335,787","54,514,721",,,,
TotalOperatingIncomeAsReported,"637,000,000","162,012,000","161,185,000","158,256,000","155,547,000","138,965,000","131,213,000","110,594,000","139,941,000","134,173,000","141,765,000","155,283,000","147,782,000","139,441,000","145,133,000","147,831,000","136,683,000","135,248,000","126,504,000","125,133,000","115,671,000","81,411,000","108,857,000","112,976,000","102,557,000","98,259,000","121,813,000","109,909,000","101,757,000","94,454,000","110,847,000","112,088,000","113,835,000","103,873,000","97,369,000","99,559,000","94,712,000","-125,589,000","80,588,000","88,650,000","84,569,000","76,001,000","71,305,000","79,629,000","77,721,000","66,004,000","62,439,000","62,780,000","57,893,000","52,441,000","46,517,000","46,735,000","39,161,000","41,108,000","29,417,000","73,808,000","68,099,000","61,518,000","63,148,000","68,865,000","61,552,000","59,031,000","54,413,000","55,613,000","48,461,000","47,311,000","46,649,000","48,132,000","40,695,000","38,323,000","39,961,000","39,814,000","31,286,000","27,961,000","28,943,000","29,557,000","23,401,000","22,761,000","26,945,000","28,160,000","22,506,000","11,577,000","18,784,000","26,241,000","16,836,000","24,219,000","30,578,000","31,756,000","29,963,000","26,400,000","27,500,000","27,000,000","23,600,000","23,200,000","27,500,000","30,500,000","28,400,000","20,600,000","28,000,000","28,900,000","26,300,000","27,500,000","23,800,000","23,800,000","23,500,000","22,200,000","20,400,000","23,100,000","20,500,000","19,200,000","18,700,000","16,400,000","14,400,000","14,000,000","12,800,000","13,000,000","10,600,000","10,500,000","11,800,000","11,300,000","9,300,000","9,900,000","9,200,000","9,500,000","9,500,000","10,800,000","9,300,000","11,100,000","9,300,000","9,600,000","9,700,000","11,700,000",,,,,
TotalExpenses,"2,118,500,000","552,054,000","547,630,000","524,555,000","494,261,000","470,839,000","446,983,000","446,814,000","454,521,000","464,862,000","470,525,000","484,690,000","474,449,000","470,821,000","473,134,000","484,541,000","473,999,000","456,271,000","447,986,000","448,233,000","433,084,000","425,103,000","419,432,000","436,720,000","400,015,000","395,023,000","395,325,000","404,972,000","400,441,000","415,773,000","422,332,000","434,605,000","430,161,000","416,747,000","393,248,000","418,886,000","399,736,000","400,039,000","392,186,000","402,913,000","399,910,000","395,299,000","402,645,000","374,169,000","349,368,000","334,541,000","307,768,000","314,715,000","295,838,000","287,077,000","273,980,000","286,470,000","285,201,000","301,479,000","330,500,000","323,502,000","303,563,000","284,479,000","271,736,000","275,617,000","271,716,000","243,100,000","235,435,000","241,556,000","226,610,000","214,218,000","211,281,000","223,626,000","211,363,000","204,227,000","197,596,000","193,776,000","183,314,000","170,000,000","168,371,000","177,590,000","172,097,000","165,092,000","162,160,000","162,163,000","152,430,000","151,651,000","159,353,000","166,381,000","158,000,000","141,919,000","145,640,000","153,502,000","146,699,000","140,700,000","142,400,000","134,500,000","132,900,000","128,900,000","131,900,000","139,000,000","130,700,000","54,600,000","132,000,000","136,300,000","125,500,000","129,200,000","117,100,000","107,400,000","110,400,000","104,500,000","96,400,000","104,100,000","96,100,000","93,900,000","88,300,000","77,200,000","71,500,000","65,300,000","64,900,000","65,100,000","63,000,000","64,400,000","60,500,000","58,300,000","51,100,000","47,300,000","47,000,000","48,200,000","47,600,000","47,100,000","45,900,000","49,000,000","45,900,000","44,300,000","44,600,000","45,400,000",,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"449,400,000","118,755,000","115,742,000","102,195,000","112,708,000","101,068,000","103,848,000","70,864,000","101,998,000","96,850,000","105,194,000","113,209,000","110,268,000","98,137,000","106,352,000","107,126,000","98,958,000","93,746,000","83,768,000","83,844,000","75,899,000","57,347,000","69,873,000","75,759,000","68,130,000","67,763,000","79,505,000","69,585,000","65,954,000","61,620,000","71,441,000","71,777,000","74,548,000","67,555,000","63,799,000","62,561,000","61,300,000","-119,019,000","50,127,000","54,351,000","52,171,000","47,388,000","48,336,000","50,182,000","47,951,000","41,513,000","38,564,000","40,398,000","36,625,000","33,087,000","29,777,000","27,922,000","22,605,000","24,852,000","19,075,000","46,054,000","41,379,000","38,436,000","38,412,000","41,630,000","36,667,000","35,641,000","45,996,000","34,956,000","30,078,000","28,710,000","28,515,000","28,933,000","23,645,000","22,661,000","23,219,000","22,834,000","17,692,000","16,205,000","16,509,000","16,943,000","12,695,000","12,171,000","14,786,000","15,610,000","11,545,000","4,304,000","8,184,000","12,993,000","7,229,000","13,535,000","16,565,000","17,532,000","15,813,000","13,900,000","14,500,000","14,100,000","11,900,000","11,700,000","14,300,000","23,900,000","14,700,000","15,800,000","14,500,000","15,000,000","13,400,000","13,500,000","11,800,000","12,700,000","12,200,000","11,500,000","10,700,000","12,300,000","10,800,000","9,200,000","8,900,000","8,200,000","7,300,000","7,200,000","6,800,000","6,500,000","4,900,000","5,500,000","5,400,000","4,900,000","4,200,000","4,500,000","3,700,000","3,900,000","3,900,000","4,800,000","3,400,000","4,300,000","3,200,000","3,200,000","3,500,000","4,400,000",,,,,
NormalizedIncome,"456,607,500","119,322,146.194","118,196,264","104,663,032","114,432,472","104,973,099.861","106,344,952","73,833,093","101,998,000","102,375,170.442","114,926,184","114,873,658","110,268,000","101,056,161.529","110,039,558","108,682,604","100,205,920","89,487,300.383","83,768,000","83,844,000","79,386,419","76,191,488.914","71,328,168","75,759,000","68,130,000","72,741,674.53","70,055,324","69,585,000","65,954,000","61,620,000","71,441,000","71,777,000","74,548,000","67,555,000","63,799,000","62,561,000","61,300,000","70,523,452.115","55,092,989.841","55,991,634.803","55,568,768.17","54,320,093.086","50,918,985.88","49,944,297.232","48,569,129.008","45,047,756.724","41,683,464.461","40,936,458.701","37,704,745.673","35,446,193.916","30,705,244.516","30,343,772.131","24,221,486.866","32,540,028.777","41,093,643.693","45,411,095.201","41,263,338.663","37,122,617.398","38,524,775.823","41,490,823.096","36,452,422.829","36,005,733.626","33,009,033.348","34,242,577.673","30,034,440.261","28,678,799.837","28,422,020.605","28,773,959.705","23,561,801.548","22,750,099.607","23,468,603.762","22,983,221.079","17,685,014.895","15,861,214.576","16,505,775.082","16,723,053.183","12,682,099.888","12,011,041.971","15,046,436.714","15,592,719.557","11,415,079.55","7,564,211.86","8,169,559.771","12,883,408.68","10,598,895.789","12,689,690.516","16,674,072.047","17,309,506.345","16,124,884.862","13,713,004.484","14,436,681.223","14,038,157.895","11,838,020.833","11,700,000","13,700,000","15,161,885.246","13,837,946.429","10,729,268.293","14,752,173.913","15,000,000","13,463,507.109","13,500,000","11,800,000","12,764,795.918","12,200,000","11,187,500","10,570,303.03","12,300,000","10,800,000","9,200,000","8,900,000","8,200,000","7,300,000","7,200,000","6,867,326.733","6,631,313.131","4,900,000","5,500,000","5,277,272.727","4,962,025.316","4,200,000","4,373,239.437","3,761,666.667","3,839,062.5","3,776,190.476","4,369,230.769","3,278,571.429","4,300,000","3,139,622.642","3,080,000","3,258,620.69","4,220,000",,,,,
InterestExpense,"41,000,000","9,521,000","9,498,000","11,205,000","10,776,000","10,788,000","10,642,000","12,439,000","10,877,000","11,079,000","11,330,000","11,011,000","10,921,000","11,036,000","10,958,000","11,140,000","11,000,000","10,969,000","11,064,000","11,304,000","11,552,000","12,009,000","11,913,000","11,205,000","10,489,000","10,226,000","10,229,000","10,584,000","10,597,000","10,572,000","10,461,000","10,405,000","10,457,000","10,482,000","10,570,000","10,597,000","10,557,000","10,516,000","10,536,000","10,536,000","10,662,000","8,395,000","7,763,000","6,720,000","6,454,000","4,955,000","4,162,000","3,599,000","3,434,000","3,966,000","3,951,000","4,440,000","4,821,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-41,000,000","-9,521,000","-9,498,000","-11,205,000","-10,776,000","-10,788,000","-10,642,000","-12,439,000","-10,877,000","-11,079,000","-11,330,000","-11,011,000","-10,921,000","-11,036,000","-10,958,000","-11,140,000","-11,000,000","-10,969,000","-11,064,000","-11,304,000","-11,552,000","-12,009,000","-11,913,000","-11,205,000","-10,489,000","-10,226,000","-10,229,000","-10,584,000","-10,597,000","-10,572,000","-10,461,000","-10,405,000","-10,457,000","-10,482,000","-10,570,000","-10,597,000","-10,557,000","-10,516,000","-10,536,000","-10,536,000","-10,662,000","-8,395,000","-7,763,000","-6,720,000","-6,454,000","-4,955,000","-4,162,000","-3,599,000","-3,434,000","-3,966,000","-3,951,000","-4,440,000","-4,821,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
