name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"626,000,000","597,000,000","504,000,000","451,000,000","415,000,000","409,000,000","396,000,000","393,000,000","388,000,000","361,000,000","369,000,000","415,000,000","365,000,000","331,000,000","339,000,000","323,000,000","308,000,000","299,000,000","308,000,000","302,000,000","309,000,000","280,000,000","311,000,000","309,000,000","307,000,000","292,000,000","308,000,000","294,000,000","325,000,000","302,000,000","306,000,000","303,000,000","518,000,000","241,000,000","240,000,000","246,000,000","272,000,000","219,000,000","222,000,000","237,000,000","240,000,000","222,000,000","209,000,000","270,000,000","167,000,000","163,000,000","163,000,000","171,000,000","171,000,000","167,000,000","173,000,000","182,000,000","194,000,000","207,000,000","209,000,000","207,000,000","196,000,000","172,000,000","182,000,000","171,000,000","179,000,000","198,000,000","175,000,000","175,000,000","204,000,000","187,000,000","197,000,000","205,000,000","234,000,000","216,000,000","215,000,000","210,000,000",,,,
	OtherTaxes,"345,000,000","109,000,000","88,000,000","74,000,000","74,000,000","55,000,000","49,000,000","30,000,000","66,000,000","79,000,000","81,000,000","79,000,000","72,000,000","84,000,000","86,000,000","65,000,000","64,000,000","55,000,000","44,000,000","45,000,000","39,000,000","42,000,000","39,000,000","39,000,000","48,000,000","43,000,000","46,000,000","78,000,000","67,000,000","87,000,000","115,000,000","109,000,000","98,000,000","84,000,000","91,000,000","93,000,000","84,000,000","81,000,000","63,000,000","67,000,000","78,000,000","60,000,000","59,000,000","53,000,000","122,000,000","109,000,000","99,000,000","110,000,000","115,000,000","91,000,000","98,000,000","97,000,000","103,000,000","-3,678,000,000","1,399,000,000","127,000,000","1,339,000,000","108,000,000","95,000,000","93,000,000","1,295,000,000","91,000,000","92,000,000","91,000,000","149,000,000","130,000,000","128,000,000","119,000,000","105,000,000","96,000,000","80,000,000","79,000,000","83,000,000","68,000,000","73,000,000","78,000,000","81,000,000","64,000,000","62,000,000","68,000,000","64,000,000","56,000,000","65,000,000","70,000,000","84,000,000","76,000,000","71,000,000","68,000,000","67,000,000","68,000,000","57,000,000","63,000,000","57,000,000","51,000,000","46,000,000","56,000,000","52,000,000","49,000,000","50,000,000","50,000,000","53,000,000","62,000,000","47,000,000","45,000,000","49,000,000","45,000,000","47,000,000","51,000,000","52,000,000","50,000,000","51,000,000","40,000,000","54,000,000","571,000,000","564,000,000","515,000,000","496,000,000","471,000,000","490,000,000","350,000,000","465,000,000","459,000,000","484,000,000","517,000,000","425,000,000",,,,
	OtherOperatingExpenses,"121,000,000","21,000,000","62,000,000","25,000,000","21,000,000","100,000,000","27,000,000","26,000,000","28,000,000","42,000,000","22,000,000","26,000,000","59,000,000","116,000,000","56,000,000","65,000,000","52,000,000","57,000,000","294,000,000","30,000,000","28,000,000","34,000,000","83,000,000","189,000,000","24,000,000","532,000,000","585,000,000","111,000,000","90,000,000","479,000,000","96,000,000","145,000,000","76,000,000","237,000,000","153,000,000","133,000,000","465,000,000","238,000,000",,,,,,,,,,,"133,000,000",,"133,000,000","110,000,000",,"5,379,000,000",,"-313,000,000","-278,000,000","-182,000,000","-203,000,000","-152,000,000","-135,000,000","-179,000,000","-142,000,000","-111,000,000","-122,000,000",,"1,217,000,000",,"1,084,000,000",,,,,,,,,"0",,"-1,000,000","-71,000,000",,"166,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"1,517,000,000","677,000,000","346,000,000","262,000,000","224,000,000","-212,000,000","-234,000,000","-485,000,000","-94,000,000","91,000,000","141,000,000","221,000,000","80,000,000","107,000,000","302,000,000","269,000,000","384,000,000","80,000,000","-266,000,000","-92,000,000","-18,000,000","-117,000,000","-285,000,000","-495,000,000","-555,000,000","-854,000,000","-672,000,000","-331,000,000","-421,000,000","-240,000,000","516,000,000","538,000,000","1,040,000,000","659,000,000","1,306,000,000","1,595,000,000","1,282,000,000","1,508,000,000","1,668,000,000","1,416,000,000","1,578,000,000","1,164,000,000","1,210,000,000","1,115,000,000","1,977,000,000","1,252,000,000","1,506,000,000","1,604,000,000","1,434,000,000","993,000,000","1,017,000,000","1,063,000,000","565,000,000","1,797,000,000","3,666,000,000","1,594,000,000","1,290,000,000","952,000,000","1,630,000,000","2,757,000,000","1,318,000,000","1,793,000,000","2,944,000,000","2,754,000,000","2,663,000,000","2,052,000,000","1,268,000,000","1,358,000,000","624,000,000","821,000,000","542,000,000","829,000,000","478,000,000","350,000,000","658,000,000","545,000,000","573,000,000","396,000,000","359,000,000","457,000,000","168,000,000","207,000,000","580,000,000","1,255,000,000","912,000,000","366,000,000","670,000,000","830,000,000","410,000,000","306,000,000","399,000,000","299,000,000","43,000,000","87,000,000","250,000,000","416,000,000","103,000,000","203,000,000","304,000,000","295,000,000","328,000,000","275,000,000","222,000,000","306,000,000","222,000,000","98,000,000","222,000,000","251,000,000","123,000,000","83,000,000","180,000,000","63,000,000","98,000,000","72,000,000","114,000,000","94,000,000","106,000,000","-32,000,000","62,000,000","208,000,000","104,000,000","-148,000,000","111,000,000","181,000,000","238,000,000","-9,881,000,000","3,654,000,000","3,654,000,000","3,654,000,000"
NetNonOperatingInterestIncomeExpense,"-256,000,000","-127,000,000","-57,000,000","-59,000,000","-13,000,000","-79,000,000","-62,000,000","-69,000,000","-64,000,000","-78,000,000","-64,000,000","-64,000,000","-49,000,000","-80,000,000","-58,000,000","-65,000,000","-45,000,000","-144,000,000","-35,000,000","-86,000,000","-78,000,000","-107,000,000","-87,000,000","-86,000,000","-85,000,000","-143,000,000","-75,000,000","-58,000,000","-47,000,000","-90,000,000","-55,000,000","-76,000,000","-52,000,000","-71,000,000","-66,000,000","-71,000,000","-72,000,000","-59,000,000","-53,000,000","-57,000,000","-50,000,000","-45,000,000","-30,000,000","-13,000,000","-65,000,000","-424,000,000","-27,000,000","-18,000,000","-30,000,000","5,000,000","-35,000,000","-11,000,000","-13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"1,000,000"
	InterestExpenseNonOperating,"257,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,000,000","53,000,000","57,000,000","50,000,000","45,000,000","30,000,000","13,000,000","65,000,000",,,"18,000,000","30,000,000","6,000,000","35,000,000","11,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"188,000,000","59,000,000","57,000,000","59,000,000","13,000,000","61,000,000","62,000,000","69,000,000","64,000,000","67,000,000","64,000,000","64,000,000","49,000,000","58,000,000","58,000,000","65,000,000","45,000,000","71,000,000","35,000,000","86,000,000","78,000,000","77,000,000","87,000,000","86,000,000","85,000,000","87,000,000","75,000,000","58,000,000","47,000,000","58,000,000","55,000,000","76,000,000","52,000,000","65,000,000","66,000,000","71,000,000","72,000,000","59,000,000",,,,,,"13,000,000","65,000,000",,"27,000,000",,,,,,"13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-257,000,000","133,000,000","-101,000,000","-177,000,000","-104,000,000","-50,000,000","-14,000,000","-211,000,000","109,000,000","-16,000,000","98,000,000","36,000,000","-4,000,000","379,000,000","113,000,000","-64,000,000","185,000,000","196,000,000","-157,000,000","66,000,000","80,000,000","200,000,000","82,000,000","343,000,000","-43,000,000","-4,000,000","-398,000,000","-3,000,000","48,000,000","129,000,000","-8,000,000","49,000,000","142,000,000","74,000,000","116,000,000","-20,000,000","198,000,000","173,000,000","114,000,000","59,000,000","-184,000,000","99,000,000","123,000,000","-187,000,000","-153,000,000","384,000,000",,"-125,000,000","-434,000,000",,,,,"-1,762,000,000","88,000,000","313,000,000","278,000,000","235,000,000","290,000,000","149,000,000","129,000,000","134,000,000","142,000,000","111,000,000","122,000,000","128,000,000","74,000,000","59,000,000","78,000,000","123,000,000","67,000,000","78,000,000","41,000,000","73,000,000","75,000,000","56,000,000","67,000,000","56,000,000","83,000,000","45,000,000","116,000,000","-29,000,000","-166,000,000","55,000,000","115,000,000","-832,000,000","59,000,000","30,000,000","115,000,000","44,000,000","162,000,000","100,000,000","360,000,000","-219,000,000","-36,000,000","35,000,000","547,000,000","-109,000,000","58,000,000","-51,000,000","-96,000,000","50,000,000","104,000,000","-64,000,000","184,000,000","-1,269,000,000","-37,000,000","16,000,000","96,000,000","19,000,000","87,000,000","89,000,000","157,000,000","-155,000,000","-16,000,000","10,000,000","12,000,000","-88,000,000","52,000,000","172,000,000","14,000,000","2,000,000","14,000,000","20,000,000","-12,000,000",,,,
	GainOnSaleOfSecurity,"-329,000,000","69,000,000","-79,000,000","-166,000,000","-153,000,000","-3,000,000","-1,000,000","-70,000,000","202,000,000","-40,000,000","47,000,000","16,000,000","-91,000,000","319,000,000","-70,000,000","-152,000,000","-102,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"253,000,000","74,000,000","86,000,000","49,000,000","44,000,000","13,000,000","-10,000,000","-152,000,000","-12,000,000","24,000,000","21,000,000","31,000,000","11,000,000","64,000,000","64,000,000","60,000,000","37,000,000","73,000,000","63,000,000","51,000,000","69,000,000","65,000,000","59,000,000","37,000,000","14,000,000","47,000,000","36,000,000","26,000,000","36,000,000","78,000,000","89,000,000","120,000,000","137,000,000","114,000,000","114,000,000","77,000,000","118,000,000","110,000,000","122,000,000","60,000,000","78,000,000","102,000,000","123,000,000","120,000,000","126,000,000",,,,,,,,,"30,000,000","270,000,000","256,000,000","209,000,000","151,000,000","170,000,000","117,000,000","107,000,000","93,000,000","109,000,000","97,000,000","92,000,000","112,000,000","69,000,000","45,000,000","40,000,000","62,000,000","38,000,000","43,000,000","27,000,000",,"19,000,000","-67,000,000","48,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
