name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
DilutedEPS,,,"0.19","-0.9","-1.44",,"-2.45","-2.67","-0.94",,"0.71","0.41","-0.31",,"0.7","0.24","-0.24",,"0.53","0.29","-0.22",,"0.49","0.13","-0.29",,"0.38","0.06","-0.31",,"0.49","0.11","-0.16",,"0.22","0.3","-0.33",,"0.31","0.04","-0.37",,"0.27","0.07","-0.275",,"0.3","-0.2","-0.76",,"0.78","-0.33","-1.29",,"1.67","0.02","-0.47",,"0.55","0.15","-0.69",,"-0.14","0.15","0.02",,"0.386","0.014","-0.336"
BasicAverageShares,,,"216,888,355","215,702,508","214,531,958",,"212,593,719","211,693,923","211,048,294",,"210,621,971","209,998,048","208,908,323",,"207,614,413","207,331,781","206,728,167",,"205,287,843","204,688,374","203,730,897",,"202,118,412","201,896,009","201,696,142",,"201,392,591","200,767,811","200,155,435",,"199,261,810","198,701,762","197,857,662",,"196,396,704","193,069,783","188,827,190",,"187,153,788","186,893,774","186,521,520",,"186,127,846","180,818,826","176,292,809",,"170,285,159","170,007,727","146,300,907",,"83,631,558","83,612,409","79,601,562",,"76,230,900","75,720,739","74,984,934",,"69,398,147","65,521,804","65,499,719",,"65,477,685","64,462,679","63,971,508",,"67,565,000","67,565,000","67,565,000"
DilutedAverageShares,,,"223,800,400","215,702,508","214,531,958",,"212,593,719","211,693,923","211,048,294",,"218,957,376","219,977,612","208,908,323",,"216,788,983","215,105,119","206,728,167",,"223,132,186","213,879,152","203,730,897",,"217,690,217","208,601,733","201,696,142",,"208,738,780","208,778,589","200,155,435",,"221,581,583","205,989,271","197,857,662",,"202,109,783","196,770,405","188,827,190",,"189,754,343","189,325,338","186,521,520",,"188,531,130","182,790,095","176,292,809",,"172,302,273","170,007,727","146,300,907",,"92,717,666","83,612,409","79,601,562",,"84,736,808","76,898,595","74,984,934",,"78,215,047","67,702,746","65,499,719",,"65,477,685","65,329,597","64,480,376",,"67,565,000","67,565,000","67,565,000"
TotalOperatingIncomeAsReported,"-417,858,000","-124,546,000","137,145,000","-127,285,000","-303,172,000","-388,014,000","-504,441,000","-588,067,000","-172,670,000","-82,920,000","260,041,000","171,586,000","-23,863,000","-90,378,000","234,219,000","134,725,000","-6,030,000","-202,017,000","201,347,000","113,433,000","-21,366,000","-37,215,000","191,286,000","74,159,000","-33,290,000","-40,448,000","153,510,000","42,245,000","-23,935,000","-186,818,000","150,604,000","55,686,000","-12,308,000","-50,994,000","126,037,000","97,806,000","-33,189,000","-126,319,000","104,515,000","42,968,000","-42,803,000","-66,684,000","104,809,000","52,373,000","-72,161,000","-103,097,000","110,202,000","26,626,000","-103,502,000","-79,309,000","114,819,000","-3,435,000","-84,431,000","-317,343,000","75,589,000","23,721,000","-38,490,000","4,190,000","71,969,000","36,387,000","-30,404,000","-17,048,000","27,567,000","11,682,000","8,063,000","-62,783,000","61,868,000","15,258,000","-27,526,000"
TotalExpenses,"6,687,516,000","2,827,889,000","2,562,725,000","703,259,000","593,643,000","625,791,000","688,251,000","661,592,000","1,538,233,000","2,974,188,000","3,513,948,000","2,985,524,000","1,751,838,000","2,692,328,000","3,590,709,000","2,733,482,000","1,488,376,000","2,748,635,000","3,358,034,000","2,705,145,000","1,435,206,000","1,834,634,000","2,978,877,000","2,105,378,000","1,239,845,000","1,768,491,000","2,465,339,000","1,720,851,000","1,144,735,000","1,618,630,000","2,350,767,000","1,612,557,000","1,137,318,000","1,658,387,000","2,142,907,000","1,610,137,000","959,276,000","1,562,025,000","1,856,735,000","1,509,486,000","909,779,000","1,252,067,000","1,679,492,000","1,506,463,000","918,610,000","1,336,580,000","1,723,568,000","1,233,578,000","812,867,000","871,148,000","1,685,697,000","1,051,573,000","583,689,000","1,233,104,000","1,513,064,000","1,136,079,000","674,941,000","1,009,310,000","1,475,762,000","1,003,178,000","614,589,000","1,069,021,000","1,327,222,000","756,548,000","508,504,000","815,040,000","936,546,000","726,433,000","472,009,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-670,675,000","-210,485,000","42,633,000","-194,714,000","-308,109,000","-436,197,000","-521,912,000","-565,922,000","-199,324,000","-185,311,000","155,345,000","89,840,000","-64,756,000","-171,440,000","151,894,000","52,187,000","-50,291,000","-229,713,000","114,996,000","62,641,000","-45,570,000","-118,108,000","102,503,000","26,449,000","-57,854,000","-94,402,000","78,931,000","11,951,000","-62,168,000","-188,414,000","103,965,000","22,474,000","-32,448,000","-82,043,000","43,774,000","58,130,000","-63,239,000","-159,717,000","57,948,000","7,692,000","-69,150,000","-99,525,000","51,712,000","13,257,000","-48,460,000","-139,294,000","51,404,000","-34,618,000","-111,953,000","479,000","69,247,000","-27,198,000","-102,707,000","-337,526,000","139,928,000","1,235,000","-35,402,000","-18,362,000","41,553,000","9,922,000","-45,049,000","-33,140,000","-9,101,000","9,682,000","1,117,000","-134,945,000","26,083,000","970,000","-22,727,000"
NormalizedIncome,"-755,119,859.863","-210,639,307.159","13,039,481.788","-194,009,550","-348,839,350","-436,484,620","-521,710,285.79","-565,388,498.81","-199,196,020.518","-186,639,600","155,077,605.988","89,759,043.832","-64,863,310","-171,508,620","161,334,371.207","51,867,259.156","-48,114,870","-229,276,171.406","115,027,552.492","62,743,318.614","-45,965,400","-109,603,600","102,732,140.314","26,206,025.366","-57,157,400","-89,192,800","82,530,775.99","14,108,008.678","-62,460,800","-97,415,300","104,530,500","20,395,181.842","-30,289,388.343","-78,333,450","66,764,166.255","33,242,785.541","-64,791,850","-156,821,900","53,575,430.996","10,062,550","-69,644,650","-99,785,650","62,413,099.289","14,240,005.113","-46,973,450","-137,553,700","56,499,535.643","-16,690,350","-100,632,776.429","-62,897,069.837","77,480,650.538","-18,233,850","-101,605,250","-172,752,650","110,847,350","607,000","-57,813,900","-37,760,600","36,720,676.164","-2,813,450","-42,187,700","-32,483,600","-9,832,400","4,910,543.496","-3,441,699.183","-130,031,000","25,534,000","1,131,400","-23,293,400"
InterestIncome,"6,625,000","2,672,000","1,333,000","1,471,000","1,149,000","2,025,000","2,810,000","2,429,000","4,473,000","2,177,000","5,863,000","3,818,000","2,548,000","2,813,000","2,260,000","2,705,000","1,183,000","2,270,000","1,471,000","1,031,000","945,000","742,000","625,000","650,000","556,000","1,109,000","460,000","394,000","1,565,000","930,000","864,000","1,146,000","666,000","866,000","1,547,000","890,000","1,768,000","1,345,000","994,000","931,000","900,000","1,367,000","1,023,000","1,298,000","527,000","1,613,000","715,000","769,000","674,000",,"348,000","589,000","1,082,000",,,,,,,,,,,,,,,,
InterestExpense,"282,440,000","72,294,000","70,407,000","68,909,000","70,830,000","64,051,000","66,093,000","52,689,000","43,999,000","47,627,000","36,587,000","36,792,000","36,515,000","36,779,000","35,993,000","35,992,000","29,741,000","26,158,000","26,627,000","27,927,000","26,010,000","30,541,000","25,249,000","25,284,000","25,432,000","26,024,000","25,844,000","25,650,000","25,363,000","26,117,000","28,113,000","27,590,000","24,492,000","24,074,000","29,393,000","30,041,000","28,151,000","29,007,000","35,535,000","29,488,000","29,710,000","29,952,000","30,388,000","30,845,000","29,317,000","30,754,000","29,414,000","29,854,000","26,505,000","15,663,000","17,438,000","15,951,000","17,313,000",,"15,285,000",,,,,"15,270,000",,"12,421,000",,,,"14,106,000",,"11,702,000",
NetInterestIncome,"-275,815,000","-69,622,000","-69,074,000","-67,438,000","-69,681,000","-62,026,000","-63,283,000","-50,260,000","-39,526,000","-45,450,000","-30,724,000","-32,974,000","-33,967,000","-33,966,000","-33,733,000","-33,287,000","-28,558,000","-23,888,000","-25,156,000","-26,896,000","-25,065,000","-29,799,000","-24,624,000","-24,634,000","-24,876,000","-24,915,000","-25,384,000","-25,256,000","-23,798,000","-25,187,000","-27,249,000","-26,444,000","-23,826,000","-23,208,000","-27,846,000","-29,151,000","-26,383,000","-27,662,000","-34,541,000","-28,557,000","-28,810,000","-28,585,000","-29,365,000","-29,547,000","-28,790,000","-29,141,000","-28,699,000","-29,085,000","-25,831,000","-17,682,000","-17,090,000","-15,362,000","-16,231,000",,"-12,307,000",,,,,"-10,845,000",,"-8,943,000",,,,"-15,634,000",,"-11,243,000",
EBIT,"-328,827,000","-107,753,000","163,695,000","-139,266,000","-245,503,000","-379,233,000","-493,269,000","-587,078,000","-170,253,000","-82,108,000","257,839,000","181,662,000","-14,768,000","-93,355,000","236,221,000","131,147,000","-4,403,000","-206,967,000","201,082,000","118,466,000","-15,239,000","-60,558,000","171,834,000","67,151,000","-23,595,000","-44,923,000","143,803,000","50,772,000","-40,418,000","-184,773,000","140,803,000","58,122,000","-7,660,000","-52,679,000","94,221,000","97,457,000","-32,477,000","-128,118,000","115,661,000","40,276,000","-36,240,000","-62,424,000","102,148,000","54,118,000","-69,967,000","-97,239,000","111,758,000","8,496,000","-101,213,000","-76,452,000","113,460,000","-852,000","-84,469,000","-317,343,000","75,589,000","23,721,000","-38,490,000","4,190,000","71,969,000","36,387,000","-30,404,000","-17,048,000","27,567,000","11,682,000","8,063,000","-62,783,000","61,868,000","15,258,000","-27,526,000"
EBITDA,"87,450,000"
ReconciledCostOfRevenue,"4,355,989,000","2,008,991,000","1,969,710,000","243,322,000","133,966,000","203,274,000","130,749,000","194,557,000","873,820,000","2,187,735,000","2,800,429,000","2,327,414,000","1,151,604,000","1,976,385,000","2,924,356,000","2,135,107,000","932,084,000","1,947,491,000","2,732,926,000","2,142,874,000","925,500,000","1,264,814,000","2,428,003,000","1,605,688,000","784,203,000","1,221,763,000","1,974,322,000","1,279,099,000","721,289,000","1,127,603,000","1,876,519,000","1,184,696,000","731,151,000","1,194,924,000","1,698,731,000","1,209,918,000","576,934,000","1,048,271,000","1,457,423,000","1,106,869,000","538,714,000","817,909,000","1,286,304,000","1,138,151,000","547,124,000","888,851,000","1,393,373,000","897,004,000","485,153,000","663,272,000","1,470,674,000","842,558,000","376,165,000","796,800,000","1,283,750,000","919,423,000","467,662,000","818,944,000","1,276,846,000","814,676,000","421,011,000","879,027,000","1,119,719,000","604,592,000","377,727,000","1,150,590,000","781,280,000","583,318,000","314,634,000"
ReconciledDepreciation,"416,277,000","102,519,000","101,437,000","103,445,000","108,876,000","120,240,000","119,938,000","122,767,000","122,080,000","114,947,000","126,306,000","103,826,000","98,912,000","109,267,000","99,606,000","89,785,000","87,871,000","149,717,000","109,352,000","95,870,000","100,595,000","108,410,000","104,862,000","95,424,000","94,955,000","125,075,000","99,054,000","88,571,000","84,541,000","111,411,000","97,925,000","76,219,000","82,588,000","111,341,000","92,729,000","82,688,000","82,165,000","170,901,000","84,684,000","94,259,000","79,713,000","105,269,000","83,341,000","76,927,000","77,481,000","140,141,000","59,249,000","62,957,000","59,319,000","44,995,000","37,401,000","36,885,000","43,413,000","39,633,000","43,156,000","34,000,000","35,397,000","41,902,000","27,690,000","25,344,000","27,987,000","34,523,000","62,777,000","16,493,000","15,110,000","18,239,000","15,633,000","15,282,000","15,477,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-670,675,000","-210,485,000","42,633,000","-194,714,000","-308,109,000","-436,197,000","-521,912,000","-565,922,000","-199,324,000","-185,311,000","155,345,000","89,840,000","-64,756,000","-171,440,000","151,894,000","52,187,000","-50,291,000","-229,713,000","114,996,000","62,641,000","-45,570,000","-118,108,000","102,503,000","26,449,000","-57,854,000","-94,402,000","78,931,000","11,951,000","-62,168,000","-188,414,000","103,965,000","22,474,000","-32,448,000","-82,043,000","43,774,000","58,130,000","-63,239,000","-159,717,000","57,948,000","7,692,000","-69,150,000","-99,525,000","51,712,000","13,257,000","-48,460,000","-138,959,000","54,617,000","-34,241,000","-111,650,000","-75,798,000","69,247,000","-27,198,000","-102,707,000","-349,955,000","111,420,000","1,374,000","-56,367,000","-18,362,000","41,553,000","9,922,000","-45,049,000","-33,140,000","-9,101,000","9,682,000","1,117,000","-134,945,000","26,083,000","970,000","-22,727,000"
TotalUnusualItemsExcludingGoodwill,"84,789,000","171,000","31,781,000","-965,000","55,795,000","394,000","-208,000","-559,000","-130,000","1,820,000","305,000","101,000","147,000","94,000","-10,318,000","365,000","-2,981,000","-586,000","-37,000","-115,000","659,000","-14,174,000","-253,000","279,000","-1,161,000","-8,682,000","-4,068,000","-2,681,000","488,000","-139,998,000","-870,000","2,458,000","-2,306,000","-5,707,000","-29,561,000","28,430,000","2,389,000","-4,454,000","5,139,000","-3,647,000","761,000","401,000","-12,185,000","-1,377,000","-2,287,000","-2,162,000","-2,369,000","-27,001,000","-12,520,000","-15,799,000","-9,986,000","-13,791,000","-1,695,000","-272,619,000","881,000","1,180,000","2,226,000","29,844,000","6,204,000","19,593,000","-4,402,000","-1,094,000","1,219,000","7,410,000","7,489,000","-8,190,000","915,000","-269,000","944,000"
TotalUnusualItems,"84,789,000","171,000","31,781,000","-965,000","55,795,000","394,000","-208,000","-559,000","-130,000","1,820,000","305,000","101,000","147,000","94,000","-10,318,000","365,000","-2,981,000","-586,000","-37,000","-115,000","659,000","-14,174,000","-253,000","279,000","-1,161,000","-8,682,000","-4,068,000","-2,681,000","488,000","-139,998,000","-870,000","2,458,000","-2,306,000","-5,707,000","-29,561,000","28,430,000","2,389,000","-4,454,000","5,139,000","-3,647,000","761,000","401,000","-12,185,000","-1,377,000","-2,287,000","-2,162,000","-2,369,000","-27,001,000","-12,520,000","-15,799,000","-9,986,000","-13,791,000","-1,695,000","-272,619,000","881,000","1,180,000","2,226,000","29,844,000","6,204,000","19,593,000","-4,402,000","-1,094,000","1,219,000","7,410,000","7,489,000","-8,190,000","915,000","-269,000","944,000"
NormalizedEBITDA,"2,661,000","-5,405,000","233,351,000","-34,654,000","-192,422,000","-259,387,000","-373,123,000","-463,752,000","-48,043,000","31,019,000","383,840,000","285,387,000","83,997,000","15,818,000","346,145,000","220,567,000","86,449,000","-56,664,000","310,471,000","214,451,000","84,697,000","62,026,000","276,949,000","162,296,000","72,521,000","88,834,000","246,925,000","142,024,000","43,635,000","66,636,000","239,598,000","131,883,000","77,234,000","64,369,000","216,511,000","151,715,000","47,299,000","47,237,000","195,206,000","138,182,000","42,712,000","42,444,000","197,674,000","132,422,000","9,801,000","45,064,000","179,447,000","98,454,000","-29,374,000","-15,658,000","160,847,000","49,824,000","-39,361,000","3,982,000","117,864,000","56,541,000","-5,319,000","16,248,000","93,455,000","42,138,000","1,985,000","18,569,000","89,125,000","20,765,000","15,684,000","-36,354,000","76,586,000","30,809,000","-12,993,000"
TaxRateForCalcs,"0.004","0.098","0.069","0.27","0.27","0.27","0.03","0.046","0.016","0.27","0.123","0.198","0.27","0.27","0.085","0.124","0.27","0.255","0.147","0.11","0.4","0.4","0.094","0.129","0.4","0.4","0.115","0.195","0.4","0.35","0.35","0.154","0.064","0.35","0.222","0.125","0.35","0.35","0.149","0.35","0.35","0.35","0.122","0.286","0.35","0.35","0.205","0.35","0.12","0.183","0.175","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.221","0.35","0.35","0.4","0.4","0.356","0.391","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"344,140.137","16,692.841","2,187,481.788","-260,550","15,064,650","106,380","-6,285.79","-25,498.81","-2,020.518","491,400","37,605.988","20,043.832","39,690","25,380","-877,628.793","45,259.156","-804,870","-149,171.406","-5,447.508","-12,681.386","263,600","-5,669,600","-23,859.686","36,025.366","-464,400","-3,472,800","-468,224.01","-523,991.322","195,200","-48,999,300","-304,500","379,181.842","-147,388.343","-1,997,450","-6,570,833.745","3,542,785.541","836,150","-1,558,900","766,430.996","-1,276,450","266,350","140,350","-1,483,900.711","-393,994.887","-800,450","-756,700","-486,464.357","-9,450,350","-1,502,776.429","-2,898,069.837","-1,752,349.462","-4,826,850","-593,250","-95,416,650","308,350","413,000","779,100","10,445,400","1,371,676.164","6,857,550","-1,540,700","-437,600","487,600","2,638,543.496","2,930,300.817","-3,276,000","366,000","-107,600","377,600"
