name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
	InterestIncomeNonOperating,"30,000,000","7,000,000","7,000,000","7,000,000","9,000,000","14,000,000","27,000,000","37,000,000","41,000,000","40,000,000","43,000,000","45,000,000","48,000,000","49,000,000","47,000,000","40,000,000","41,000,000","36,000,000","34,000,000","31,000,000","32,000,000","29,600,000","27,200,000","27,600,000","30,600,000","27,400,000","20,700,000","17,600,000","18,000,000","17,606,000","17,201,000","14,132,000","13,505,000","11,873,000","10,696,000","13,080,000","13,247,000","11,417,000","12,041,000","9,984,000","11,072,000","10,868,000","9,970,000","9,474,000","8,937,000","6,139,000","7,053,000","6,547,000","6,054,000","6,139,000","4,664,000","2,622,000","2,470,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"9,000,000","2,000,000","3,000,000","2,000,000","2,000,000","3,000,000","6,000,000","9,000,000","6,000,000","6,000,000","7,000,000","6,000,000","7,000,000","8,000,000","6,000,000","7,000,000","6,000,000","5,000,000","6,000,000","6,000,000","6,000,000","4,400,000","4,900,000","4,600,000","5,100,000","4,300,000","4,300,000","4,100,000","5,000,000","2,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-20,000,000","0","-2,000,000","-7,000,000","-11,000,000","-47,000,000","-51,000,000","-71,000,000","-159,000,000","-251,000,000","-47,000,000","18,000,000","3,000,000","81,000,000","-124,000,000","-80,000,000","-31,000,000","25,000,000","-18,000,000","4,000,000","53,000,000","-25,500,000","7,200,000","-19,300,000","9,600,000","-15,300,000","-16,200,000","-10,200,000","-2,700,000","-9,280,000","-10,975,000","-215,000","-353,000","-8,575,000","-8,857,000","-19,486,000","-1,971,000","-1,826,000","-3,044,000","-6,850,000","-6,694,000","4,069,000","-15,008,000","-1,827,000","6,198,000","-2,216,000","7,924,000","-4,454,000","-10,319,000","-4,450,000","-2,747,000","14,874,000","-5,111,000","-12,340,000","-14,777,000","-485,000","3,954,000","118,000","2,644,000","529,000","-17,000","397,000","-611,000","1,508,000","-41,000","-737,000","130,000","-595,000","-124,000","117,000","-252,000","-80,000","301,000","2,496,000","-21,000","98,000","-2,207,000","-1,826,000","24,000","46,000","-159,000","-2,118,000","-209,000","-150,000","-245,000","-99,000","-167,000","-166,000","-99,000",,"100,000","200,000","400,000","200,000","300,000","100,000",
	GainOnSaleOfSecurity,"-20,000,000","-1,000,000","-3,000,000","-7,000,000","-9,000,000","-11,000,000","-1,000,000","-2,000,000","-102,000,000","-36,000,000","-47,000,000","16,000,000","2,000,000","81,000,000","-122,000,000","-80,000,000","-31,000,000","26,000,000","-16,000,000","5,000,000","52,000,000","-25,800,000","6,900,000","-20,200,000","9,100,000","-14,200,000","-15,800,000","-10,400,000","-2,200,000","-7,185,000","-11,222,000","-752,000","-1,217,000","-9,116,000","-9,189,000","-19,074,000","-3,751,000",,,"-7,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"0","0","0","0","0","-38,000,000","-51,000,000","-71,000,000","-55,000,000","-101,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,044,000","323,000","-6,694,000","4,069,000","-15,008,000","-1,827,000","6,198,000","-2,216,000","7,924,000","-4,454,000","-10,319,000","-4,450,000","-2,747,000","14,874,000","-5,111,000","-12,340,000","-14,777,000","-485,000","3,954,000","118,000","2,644,000","529,000","-17,000","397,000","-611,000","1,508,000","-41,000","-737,000","130,000","-595,000","-124,000","117,000","-252,000","-80,000","301,000","2,496,000","-21,000","98,000","-2,207,000","-1,826,000","24,000","46,000","-159,000","-2,118,000","-209,000","-150,000","-245,000","-99,000","-167,000","-166,000","-99,000",,"100,000","200,000","400,000","200,000","300,000","100,000",
		RestructuringAndMergernAcquisition,"0","0","0","0","0","38,000,000","51,000,000","71,000,000","55,000,000","101,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,"1,000,000","1,000,000",,"-2,000,000","2,000,000","1,000,000","2,000,000","-2,000,000","2,000,000",,"2,000,000","1,000,000","0","-2,000,000",,,"-1,000,000","-2,000,000","-1,000,000","1,000,000","300,000","300,000","900,000","500,000","-1,100,000","-400,000","200,000","-500,000","-2,095,000","247,000","537,000","864,000","541,000","332,000","-412,000","1,780,000","-1,826,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"2,827,000,000","737,000,000","731,000,000","694,000,000","665,000,000","467,000,000","624,000,000","495,000,000","510,000,000","626,000,000","658,000,000","676,000,000","583,000,000","815,000,000","662,000,000","623,000,000","697,000,000","713,000,000","658,000,000","635,000,000","649,000,000","560,400,000","612,900,000","594,600,000","589,100,000","561,200,000","543,000,000","548,800,000","510,600,000","485,266,000","463,739,000","501,838,000","473,188,000","451,139,000","439,198,000","420,397,000","377,183,000","365,844,000","364,383,000","335,092,000","322,277,000","323,080,000","287,964,000","277,605,000","280,500,000","248,544,000","243,276,000","208,008,000","178,752,000","168,597,000","163,699,000","169,166,000","135,489,000","136,086,000","133,198,000","124,057,000","121,869,000","114,759,000","111,691,000","97,650,000","90,256,000","82,287,000","72,940,000","66,032,000","56,552,000","53,163,000","49,372,000","43,834,000","38,903,000","36,855,000","31,887,000","28,525,000","24,828,000","22,077,000","19,870,000","17,546,000","12,738,000","11,919,000","12,603,000","11,153,000","9,416,000","7,411,000","9,757,000","9,341,000","8,890,000","8,656,000","7,644,000","6,417,000","5,529,000","4,800,000","4,600,000","4,100,000","4,400,000","4,000,000","2,700,000","1,700,000",
TaxProvision,"693,000,000","162,000,000","187,000,000","184,000,000","160,000,000","152,000,000","276,000,000","134,000,000","142,000,000","174,000,000","160,000,000","167,000,000","142,000,000","168,000,000","185,000,000","168,000,000","177,000,000","732,000,000","164,000,000","165,000,000","92,000,000","145,800,000","168,900,000","342,400,000","147,900,000","137,800,000","145,800,000","128,700,000","127,700,000","122,409,000","108,115,000","129,930,000","124,310,000","126,807,000","119,571,000","119,987,000","92,974,000","87,065,000","87,482,000","83,160,000","78,626,000","82,953,000","60,845,000","69,560,000","72,173,000","42,378,000","39,577,000","35,833,000","27,252,000","24,593,000","27,127,000","27,911,000","22,357,000","23,798,000","20,370,000","20,201,000","19,996,000","18,503,000","15,537,000","15,373,000","14,810,000","12,754,000","11,913,000","10,961,000","9,388,000","-4,510,000","8,789,000","7,802,000","6,925,000","6,253,000","5,835,000","4,724,000","5,040,000","4,352,000","3,910,000","4,044,000","2,560,000","2,780,000","2,936,000","2,506,000","2,307,000","2,771,000","3,649,000","3,494,000","3,325,000","3,237,000","2,859,000","2,400,000","2,068,000","1,800,000","1,700,000","1,500,000","1,600,000","1,500,000","1,000,000","600,000",
EarningsFromEquityInterestNetOfTax,"3,000,000","1,000,000","0","2,000,000","0","1,000,000","0","0","-1,000,000","-57,000,000","-1,000,000","0",,"1,000,000","0","1,000,000",,"1,000,000","1,000,000","0","0","400,000","400,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"2,137,000,000","576,000,000","544,000,000","512,000,000","505,000,000","316,000,000","348,000,000","361,000,000","367,000,000","395,000,000","497,000,000","509,000,000","441,000,000","648,000,000","477,000,000","456,000,000","520,000,000","-18,000,000","495,000,000","470,000,000","557,000,000","415,000,000","444,400,000","252,400,000","441,200,000","423,400,000","397,200,000","420,100,000","382,900,000","362,857,000","355,624,000","371,908,000","348,878,000","324,332,000","319,627,000","300,410,000","284,209,000","278,779,000","276,901,000","251,932,000","243,651,000","240,127,000","227,119,000","208,045,000","208,327,000","206,166,000","203,699,000","172,175,000","151,500,000","144,004,000","136,572,000","141,255,000","113,132,000","112,288,000","112,828,000","103,856,000","101,873,000","96,256,000","96,154,000","82,277,000","75,446,000","69,533,000","61,027,000","55,071,000","47,164,000","57,673,000","40,583,000","36,032,000","31,978,000","30,602,000","26,052,000","23,801,000","19,788,000","17,725,000","15,960,000","13,502,000","10,178,000","9,139,000","9,667,000","8,647,000","7,109,000","4,640,000","6,108,000","5,847,000","5,565,000","5,419,000","4,785,000","4,017,000","3,461,000","3,000,000","2,900,000","2,600,000","2,800,000","2,500,000","1,700,000","1,100,000","700,000"
	NetIncome,"2,137,000,000","576,000,000","544,000,000","512,000,000","505,000,000","316,000,000","348,000,000","361,000,000","367,000,000","395,000,000","497,000,000","509,000,000","441,000,000","648,000,000","477,000,000","456,000,000","520,000,000","-18,000,000","495,000,000","470,000,000","557,000,000","415,000,000","444,400,000","252,400,000","441,200,000","423,400,000","397,200,000","420,100,000","382,900,000","362,857,000","355,624,000","371,908,000","348,878,000","324,332,000","319,627,000","300,410,000","284,209,000","278,779,000","276,901,000","251,932,000","243,651,000","240,127,000","227,119,000","208,045,000","208,327,000","206,166,000","203,699,000","172,175,000","151,500,000","144,004,000","136,572,000","141,255,000","113,132,000","112,288,000","112,828,000","103,856,000","101,873,000","96,256,000","96,154,000","82,277,000","75,446,000","69,533,000","61,027,000","55,071,000","47,164,000","57,673,000","40,583,000","36,032,000","31,978,000","30,602,000","26,052,000","23,801,000","19,788,000","17,725,000","15,960,000","13,502,000","10,178,000","9,139,000","9,667,000","8,647,000","7,109,000","4,640,000","6,108,000","5,847,000","5,565,000","5,419,000","4,785,000","4,017,000","3,461,000","3,000,000","2,900,000","2,600,000","2,800,000","2,500,000","1,700,000","1,100,000","700,000"
		NetIncomeIncludingNoncontrollingInterests,"2,137,000,000","576,000,000","544,000,000","512,000,000","505,000,000","316,000,000","348,000,000","361,000,000","367,000,000","395,000,000","497,000,000","509,000,000","441,000,000","648,000,000","477,000,000","456,000,000","520,000,000","-18,000,000","495,000,000","470,000,000","557,000,000","415,000,000","444,400,000","252,400,000","441,200,000","423,400,000","397,200,000","420,100,000","382,900,000","362,857,000","355,624,000","371,908,000","348,878,000","324,332,000","319,627,000","300,410,000","284,209,000","278,779,000","276,901,000","251,932,000","243,651,000","240,127,000","227,119,000","208,045,000","208,327,000","206,166,000","203,699,000","172,175,000","151,500,000","144,004,000","136,572,000","141,255,000","113,132,000","112,288,000","112,828,000","103,856,000","101,873,000","96,256,000","96,154,000","82,277,000","75,446,000","69,533,000","61,027,000","55,071,000","47,164,000","57,673,000","40,583,000","36,032,000","31,978,000","30,602,000","26,052,000","23,801,000","19,788,000","17,725,000","15,960,000","13,502,000","10,178,000","9,139,000","9,667,000","8,647,000","7,109,000","4,640,000","6,108,000","5,847,000","5,565,000","5,419,000","4,785,000","4,017,000","3,461,000","3,000,000","2,900,000","2,600,000","2,800,000","2,500,000","1,700,000","1,100,000","700,000"
			NetIncomeContinuousOperations,"2,137,000,000","576,000,000","544,000,000","512,000,000","505,000,000","316,000,000","348,000,000","361,000,000","367,000,000","395,000,000","497,000,000","509,000,000","441,000,000","648,000,000","477,000,000","456,000,000","520,000,000","-18,000,000","495,000,000","470,000,000","557,000,000","415,000,000","444,400,000","252,400,000","441,200,000","423,400,000","397,200,000","420,100,000","382,900,000","362,857,000","355,624,000","371,908,000","348,878,000","324,332,000","319,627,000","300,410,000","284,209,000","278,779,000","276,901,000","251,932,000","243,651,000","240,127,000","227,119,000","208,045,000","208,327,000","206,166,000","203,699,000","172,175,000","151,500,000","144,004,000","136,572,000","141,255,000","113,132,000","112,288,000","112,828,000","103,856,000","101,873,000","96,256,000","96,154,000","82,277,000","75,446,000","69,533,000","61,027,000","55,071,000","47,164,000","57,673,000","40,583,000","36,032,000","31,978,000","30,602,000","26,052,000","23,801,000","19,788,000","17,725,000","15,960,000","13,502,000","10,178,000","9,139,000","9,667,000","8,647,000","7,109,000","4,640,000","6,108,000","5,847,000","5,565,000","5,419,000","4,785,000","4,017,000","3,461,000","3,000,000","2,900,000","2,600,000","2,800,000","2,500,000","1,700,000","1,100,000","700,000"
