name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988
		RestructuringAndMergernAcquisition,"106,000,000","26,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,"0","0",,,"414,256,000","0","68,555,000",,"435,619,000",,,,"114,875,000",,,,"771,037,000",,,,,,,,,,,,"0","0",,,"5,114,000","35,789,000","9,039,000","15,223,000","24,424,000","7,151,000","6,730,000","9,307,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,"0",,"4,709,000",,,,,,,,,,,,,,,,,,,"-3,854,000",,,,"-265,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-2,000,000","-2,275,000","184,000","20,000","71,000","-352,000","31,000","-241,000","71,000","2,000","36,000","0","-1,500,000","-1,477,000","25,655,000","544,000","-41,049,000","1,933,000","-11,872,000","-1,403,000","-223,000","-1,089,000","-1,245,000","-878,000","1,354,000","52,000","3,756,000","-79,000","138,000","19,855,000","46,000","-1,496,000","-1,285,000","16,750,000","4,421,000","276,000","-96,000","-16,407,000",,,"-535,000",,,"34,071,000","-1,517,000","100,883,000",,"4,387,000","-759,000",,"572,000","-16,562,000","12,707,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,"-47,000","-46,000","-46,000","-58,000","-57,000","-48,000","-66,000","-144,000","-143,000","-143,000","-144,000","-116,000","-115,000","-118,000","-114,000","-19,000","5,083,000","315,000","-424,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,502,000,000","1,214,465,000","83,216,000","41,304,000","163,015,000","151,853,000","-21,979,000","39,125,000","72,124,000","207,415,000","116,080,000","236,095,000","340,634,000","324,938,000","161,745,000","54,583,000","156,872,000","-459,234,000","24,738,000","37,136,000","168,925,000","-463,992,000","-18,287,000","-97,356,000","-79,964,000","-182,337,000","-25,534,000","-43,130,000","63,729,000","-512,766,000","172,919,000","194,319,000","177,930,000","151,008,000","115,736,000","148,035,000","70,759,000","88,955,000","59,556,000","59,584,000","29,744,000","80,874,000","46,716,000","88,574,000","19,023,000","111,006,000","5,515,000","36,299,000","45,677,000","48,560,000","59,866,000","39,193,000","75,671,000","73,432,000","104,231,000","87,879,000","70,081,000","64,045,000","51,600,000","66,626,000","75,261,000","55,402,000","297,768,000","71,858,000","85,477,000","92,906,000","53,684,000","56,588,000","33,056,000","48,216,000","28,701,000","30,994,000","30,713,000","29,802,000","36,658,000","28,898,000","-52,316,000","12,690,000","8,797,000","3,519,000","-1,230,000","-28,004,000","16,461,000","22,272,000","63,820,000","27,992,000","10,090,000","-4,945,000","8,802,000","8,400,000","7,500,000","1,660,000","-3,800,000","-200,000","-2,700,000","5,300,000","6,400,000","15,900,000","6,200,000","5,600,000","18,200,000","12,100,000",,"3,800,000","11,000,000","-6,700,000","-117,200,000","-6,400,000","-11,200,000","-2,900,000","-5,000,000","-2,300,000","8,700,000","2,200,000","100,000","1,700,000","5,700,000","3,500,000","0","700,000","4,100,000","3,600,000","-2,900,000","-3,700,000","9,200,000","12,700,000","-900,000","2,500,000","12,100,000",,,,,
TaxProvision,"344,000,000","275,997,000","20,502,000","10,840,000","36,661,000","20,647,000","-7,018,000","8,751,000","18,214,000","60,475,000","25,722,000","55,086,000","77,871,000","49,893,000","39,408,000","12,152,000","39,641,000","-414,793,000","7,151,000","15,609,000","63,205,000","-171,232,000","-8,027,000","-34,446,000","-28,770,000","-71,213,000","-10,020,000","-15,622,000","23,474,000","-290,995,000","72,131,000","75,899,000","70,899,000","73,062,000","45,847,000","58,921,000","27,935,000","48,089,000","22,948,000","23,647,000","11,426,000","54,511,000","18,234,000","33,897,000","6,137,000","61,897,000","1,617,000","14,617,000","16,981,000","12,196,000","20,969,000","13,691,000","28,091,000","29,732,000","37,241,000","33,254,000","24,106,000","21,998,000","16,147,000","25,250,000","26,714,000","23,679,000","108,748,000","24,994,000","31,909,000","34,401,000","19,928,000","21,166,000","12,294,000","15,989,000","10,879,000","11,676,000","11,702,000","10,019,000","13,990,000","10,994,000","-19,940,000","4,036,000","2,672,000","1,398,000","-432,000","-12,403,000","6,430,000","8,679,000","24,758,000","10,921,000","3,953,000","-1,863,000","3,457,000","2,900,000","3,000,000","700,000","-1,400,000","-200,000","-1,000,000","2,200,000","2,600,000","5,700,000","2,500,000","2,300,000","7,100,000","4,600,000",,"1,600,000","4,400,000","-2,700,000","-45,300,000","-2,500,000","-4,400,000","-1,100,000","-2,000,000","-900,000","3,500,000","900,000","2,900,000","500,000","1,800,000","1,800,000","-200,000","3,100,000","1,300,000","3,900,000","-1,100,000","-1,800,000","3,900,000","4,300,000","-400,000","900,000","4,300,000",,,,,
NetIncomeCommonStockholders,"1,158,000,000","938,468,000","62,714,000","30,464,000","126,354,000","131,206,000","-14,961,000","30,374,000","53,910,000","146,940,000","90,358,000","181,009,000","262,763,000","275,045,000","122,337,000","42,431,000","117,231,000","-44,441,000","17,587,000","21,527,000","105,720,000","-292,760,000","-10,260,000","-62,910,000","-51,194,000","-111,124,000","-15,514,000","-27,508,000","40,255,000","-221,771,000","100,788,000","118,420,000","107,031,000","77,946,000","69,889,000","89,114,000","42,824,000","40,866,000","36,608,000","35,937,000","18,318,000","26,363,000","28,482,000","54,677,000","12,886,000","49,109,000","3,898,000","21,682,000","28,696,000","36,364,000","38,897,000","25,502,000","47,580,000","43,700,000","66,990,000","54,625,000","45,975,000","42,047,000","35,453,000","41,376,000","48,547,000","32,126,000","189,020,000","46,864,000","53,165,000","58,505,000","33,756,000","35,422,000","20,762,000","32,227,000","17,822,000","19,318,000","19,011,000","19,783,000","22,668,000","17,904,000","-39,223,000","8,654,000","6,125,000","2,121,000","-798,000","-15,601,000","10,031,000","13,593,000","39,062,000","17,071,000","6,137,000","-7,682,000","4,494,000","4,650,000","3,649,000","110,000","-3,251,000","-800,000","-2,600,000","2,200,000","3,000,000","9,300,000","2,300,000","1,900,000","9,700,000","6,100,000","3,000,000","800,000","5,200,000","-5,400,000","-73,300,000","-5,300,000","-8,200,000","-3,100,000","-4,400,000","-2,500,000","4,600,000","800,000","-3,400,000","800,000","3,900,000","1,700,000","200,000","-2,400,000","2,800,000","-300,000","-1,800,000","-1,900,000","5,300,000","8,400,000","-500,000","1,600,000","7,800,000",,,,,
	NetIncome,"1,158,000,000","938,468,000","62,714,000","30,464,000","126,354,000","131,206,000","-14,961,000","30,374,000","53,910,000","146,940,000","90,358,000","181,009,000","262,763,000","275,045,000","122,337,000","42,431,000","117,231,000","-44,441,000","17,587,000","21,527,000","105,720,000","-292,760,000","-10,260,000","-62,910,000","-51,194,000","-111,124,000","-15,514,000","-27,508,000","40,255,000","-221,771,000","100,788,000","118,420,000","107,031,000","77,946,000","69,889,000","89,114,000","42,824,000","40,866,000","36,608,000","35,937,000","18,318,000","26,363,000","28,482,000","54,677,000","12,886,000","49,109,000","3,898,000","21,682,000","28,696,000","36,364,000","38,897,000","25,502,000","47,580,000","43,700,000","66,990,000","54,625,000","45,975,000","42,047,000","35,453,000","41,376,000","48,547,000","32,126,000","189,020,000","46,864,000","53,165,000","58,505,000","33,756,000","35,422,000","20,762,000","32,227,000","17,822,000","19,318,000","19,011,000","19,783,000","22,668,000","17,904,000","-39,223,000","8,654,000","6,125,000","2,121,000","-798,000","-15,601,000","10,031,000","13,593,000","39,062,000","17,071,000","6,137,000","-3,082,000","5,345,000","5,500,000","4,500,000","960,000","-2,400,000","0","-1,700,000","3,100,000","3,800,000","10,200,000","3,700,000","3,300,000","11,100,000","7,500,000","4,400,000","2,200,000","6,600,000","-4,000,000","-71,900,000","-3,900,000","-6,800,000","-1,800,000","-3,000,000","-1,400,000","5,200,000","1,300,000","-2,800,000","1,200,000","3,900,000","1,700,000","200,000","-2,400,000","2,800,000","-300,000","-1,800,000","-1,900,000","5,300,000","8,400,000","-500,000","1,600,000","7,800,000",,,,,
		NetIncomeIncludingNoncontrollingInterests,"1,158,000,000","938,468,000","62,714,000","30,464,000","126,354,000","131,206,000","-14,961,000","30,374,000","53,910,000","146,940,000","90,358,000","181,009,000","262,763,000","275,045,000","122,337,000","42,431,000","117,231,000","-44,441,000","17,587,000","21,527,000","105,720,000","-292,760,000","-10,260,000","-62,910,000","-51,194,000","-111,124,000","-15,514,000","-27,508,000","40,255,000","-221,771,000","100,788,000","118,420,000","107,031,000","77,946,000","69,889,000","89,114,000","42,824,000","40,866,000","36,608,000","35,937,000","18,318,000","26,363,000","28,482,000","54,677,000","12,886,000","49,109,000","3,898,000","21,682,000","28,696,000","36,364,000","38,897,000","25,502,000","47,580,000","43,700,000","66,990,000","54,625,000","45,975,000","42,047,000","35,453,000","41,376,000","48,547,000","32,126,000","189,020,000","46,864,000","53,165,000","58,505,000","33,756,000","35,422,000","20,762,000","32,227,000","17,822,000","19,318,000","19,011,000","19,783,000","22,668,000","17,904,000","-39,223,000","8,654,000","6,125,000","2,121,000","-798,000","-15,615,000","10,045,000","13,593,000","39,062,000","17,071,000","6,137,000","-3,082,000","5,345,000","5,500,000","4,500,000","960,000","-2,400,000","0","-1,700,000","3,100,000","3,800,000","10,200,000","3,700,000","3,300,000","11,100,000","7,500,000","4,400,000","2,200,000","6,600,000","-4,000,000","-71,900,000","-3,900,000","-6,800,000","-1,800,000","-3,000,000","-1,400,000","5,200,000","1,300,000","-2,800,000","1,200,000","3,900,000","1,700,000","200,000","-2,400,000","2,800,000","-300,000","-1,800,000","-1,900,000","5,300,000","8,400,000","-500,000","1,600,000","7,800,000","5,700,000","6,400,000","6,400,000","6,400,000","6,400,000"
			NetIncomeContinuousOperations,"1,158,000,000","938,468,000","62,714,000","30,464,000","126,354,000","131,206,000","-14,961,000","30,374,000","53,910,000","146,940,000","90,358,000","181,009,000","262,763,000","275,045,000","122,337,000","42,431,000","117,231,000","-44,441,000","17,587,000","21,527,000","105,720,000","-292,760,000","-10,260,000","-62,910,000","-51,194,000","-111,124,000","-15,514,000","-27,508,000","40,255,000","-221,771,000","100,788,000","118,420,000","107,031,000","77,946,000","69,889,000","89,114,000","42,824,000","40,866,000","36,608,000","35,937,000","18,318,000","26,363,000","28,482,000","54,677,000","12,886,000","49,109,000","3,898,000","21,682,000","28,696,000","36,364,000","38,897,000","25,502,000","47,580,000","43,700,000","66,990,000","54,625,000","45,975,000","42,047,000","35,453,000","41,376,000","48,547,000","31,723,000","189,020,000","46,864,000","53,568,000","58,505,000","33,756,000","35,422,000","20,762,000","32,227,000","17,822,000","19,318,000","19,011,000","19,783,000","22,668,000","17,904,000","-32,376,000","8,654,000","6,125,000","2,121,000","-798,000","-15,601,000","10,031,000","13,593,000","39,062,000","17,071,000","6,137,000","-3,082,000","5,345,000","5,500,000","4,500,000","960,000","-2,400,000","0","-1,700,000","3,100,000","3,800,000","10,200,000","3,700,000","3,300,000","11,100,000","7,500,000","4,400,000","2,200,000","6,600,000","-4,000,000","-71,900,000","-3,900,000","-6,800,000","-1,800,000","-3,000,000","-1,400,000","5,200,000","1,300,000","-2,800,000","1,200,000","3,900,000","1,700,000","200,000","-2,400,000","2,800,000","-300,000","-1,800,000","-1,900,000","5,300,000","8,400,000","-500,000","1,600,000","7,800,000","5,700,000","6,400,000","6,400,000","6,400,000","6,400,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-403,000",,,,,,,,,"0",,,"-6,847,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"4,600,000","851,000","850,000","851,000","850,000","851,000","800,000","900,000","900,000","800,000","900,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,300,000","1,400,000","1,100,000","600,000","500,000","600,000","400,000",,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,158,000,000","938,468,000","62,714,000","30,464,000","126,354,000","131,206,000","-14,961,000","30,374,000","53,910,000","146,940,000","90,358,000","181,009,000","262,763,000","275,045,000","122,337,000","42,431,000","117,231,000","-44,441,000","17,587,000","21,527,000","105,720,000","-292,760,000","-10,260,000","-62,910,000","-51,194,000","-111,124,000","-15,514,000","-27,508,000","40,255,000","-221,771,000","100,788,000","118,420,000","107,031,000","77,946,000","69,889,000","89,114,000","42,824,000","40,866,000","36,608,000","35,937,000","18,318,000","26,363,000","28,482,000","54,677,000","12,886,000","49,109,000","3,898,000","21,682,000","28,696,000","36,364,000","38,897,000","25,502,000","47,580,000","43,700,000","66,990,000","54,625,000","45,975,000","42,047,000","35,453,000","41,376,000","48,547,000","32,126,000","189,020,000","46,864,000","53,165,000","58,505,000","33,756,000","35,422,000","20,762,000","32,227,000","17,822,000","19,318,000","19,011,000","19,783,000","22,668,000","17,904,000","-39,223,000","8,654,000","6,125,000","2,121,000","-798,000","-15,601,000","10,031,000","13,593,000","39,062,000","17,071,000","6,137,000","-7,682,000","4,494,000","4,650,000","3,649,000","110,000","-3,251,000","-800,000","-2,600,000","2,200,000","3,000,000","9,300,000","2,300,000","1,900,000","9,700,000","6,100,000","3,000,000","800,000","5,200,000","-5,400,000","-73,300,000","-5,300,000","-8,200,000","-3,100,000","-4,400,000","-2,500,000","4,600,000","800,000","-3,400,000","800,000","3,900,000","1,700,000","200,000","-2,400,000","2,800,000","-300,000","-1,800,000","-1,900,000","5,300,000","8,400,000","-500,000","1,600,000","7,800,000",,,,,
BasicEPS,,"1.16","0.16","0.08","0.32","0.33","-0.04","0.08","0.14","0.36","0.22","0.43","0.62","0.64","0.28","0.09","0.26","-0.1","0.04","0.05","0.23","-0.63","-0.02","-0.14","-0.12","-0.27","-0.04","-0.07","0.1","-0.54","0.24","0.28","0.26","0.19","0.17","0.21","0.1","0.095","0.085","0.085","0.045","0.065","0.068","0.133","0.03",,"0.01","0.053","0.07",,"0.095","0.063","0.115",,"0.163","0.138","0.118",,"0.093","0.108","0.063",,"0.49","0.12","0.136",,"0.086","0.09","0.036",,"0.046","0.049","0.049",,"0.058","0.047","-0.103",,"0.016","0.006","-0.003",,"0.028","0.038","0.111",,"0.018","0.004","0.015",,"0.004","0","-0.004",,"-0.003","0.003","0.003",,"0.003","0.003","0.012",,"0.004","0.001","0.006",,"-0.089","-0.006","-0.01",,"-0.006","-0.003","0.006",,"-0.004","0.001","0.005",,"0","-0.003","0.004",,"-0.003","-0.003","0.006","0.01",,"0.001","0.01","0.008",,"0.009","0.009","0.009"
DilutedEPS,,"1.16","0.16","0.08","0.31","0.33","-0.04","0.08","0.13","0.36","0.22","0.43","0.62","0.64","0.28","0.09","0.26","-0.1","0.04","0.05","0.23","-0.63","-0.02","-0.14","-0.12","-0.27","-0.04","-0.07","0.1","-0.54","0.24","0.28","0.26","0.19","0.17","0.21","0.1","0.095","0.085","0.085","0.045","0.065","0.068","0.133","0.03",,"0.01","0.053","0.07",,"0.095","0.063","0.115",,"0.16","0.138","0.115",,"0.09","0.105","0.063",,"0.48","0.118","0.135",,"0.085","0.089","0.035",,"0.045","0.049","0.048",,"0.058","0.046","-0.103",,"0.016","0.006","-0.003",,"0.027","0.038","0.11",,"0.018","0.004","0.015",,"0.004","0","-0.004",,"-0.003","0.003","0.003",,"0.003","0.003","0.012",,"0.004","0.001","0.006",,"-0.089","-0.006","-0.01",,"-0.006","-0.003","0.006",,"-0.004","0.001","0.005",,"0","-0.003","0.004",,"-0.003","-0.003","0.006","0.01",,"0.001","0.01","0.008",,"0.009","0.009","0.009"
BasicAverageShares,,"810,000,000","399,664,000","399,586,000","399,121,000","398,583,000","398,580,000","398,576,000","398,343,000","404,581,000","412,456,000","422,141,000","423,116,000","430,978,000","440,772,000","451,055,000","459,715,000","462,371,000","462,498,000","464,768,000","465,348,000","465,150,000","465,149,000","465,068,000","431,841,000","413,875,000","413,846,000","413,713,000","413,344,000","413,035,000","416,173,000","417,291,000","416,900,000","418,774,000","420,986,000","420,698,000","420,300,000","419,700,000","419,312,000","419,024,000","418,256,000","417,202,000","417,140,000","417,056,000","416,576,000",,"415,820,000","415,660,000","415,176,000",,"414,588,000","414,560,000","414,084,000",,"413,404,000","393,868,000","390,864,000",,"388,272,000","387,716,000","773,560,000",,"385,840,000","389,928,000","389,440,000",,"391,608,000","391,336,000","584,688,000",,"390,576,000","390,312,000","388,776,000",,"386,148,000","383,760,000","382,044,000",,"381,516,000","380,844,000","379,248,000",,"367,728,000","354,108,000","351,816,000",,"347,712,000","320,328,000","297,576,000",,"890,806,608","888,827,592","887,532,240",,"299,088,000","298,476,000","296,712,000",,"275,484,000","274,524,000","274,380,000",,"273,732,000","273,576,000","273,564,000",,"273,348,000","273,312,000","273,288,000",,"272,683,656","272,527,736","246,896,552",,"246,320,840","245,925,040","245,457,272",,"245,457,272","245,457,272","245,457,272",,"245,457,272","245,457,272","245,457,272","245,457,272",,"245,457,272","245,457,272","245,457,272",,"245,580,000","245,580,000","245,580,000"
DilutedAverageShares,,"810,000,000","402,738,000","402,206,000","401,811,000","398,583,000","398,580,000","401,279,000","399,897,000","404,581,000","414,462,000","422,141,000","423,116,000","430,978,000","443,110,000","453,114,000","459,715,000","462,371,000","462,498,000","466,745,000","466,888,000","465,150,000","465,149,000","465,068,000","431,841,000","413,875,000","413,846,000","413,713,000","414,771,000","413,035,000","418,093,000","417,291,000","416,900,000","418,774,000","423,453,000","420,698,000","420,300,000","419,700,000","422,452,000","419,024,000","418,256,000","417,202,000","417,140,000","417,056,000","416,576,000",,"415,820,000","419,912,000","415,176,000",,"417,248,000","416,444,000","416,444,000",,"417,980,000","397,924,000","395,700,000",,"393,756,000","393,624,000","784,376,000",,"393,296,000","396,800,000","394,984,000",,"397,320,000","396,624,000","591,672,000",,"395,352,000","395,148,000","394,392,000",,"389,220,000","390,632,727","382,044,000",,"381,516,000","380,844,000","379,248,000",,"376,162,500","362,480,000","355,109,091",,"347,712,000","320,328,000","297,576,000",,"890,806,608","888,827,592","887,532,240",,"299,088,000","298,476,000","296,712,000",,"275,484,000","274,524,000","274,380,000",,"273,732,000","273,576,000","273,564,000",,"273,348,000","273,312,000","273,288,000",,"272,683,656","272,527,736","246,896,552",,"246,320,840","245,925,040","245,457,272",,"245,457,272","245,457,272","245,457,272",,"245,457,272","245,457,272","245,457,272","245,457,272",,"245,457,272","245,457,272","245,457,272",,"245,580,000","245,580,000","245,580,000"
TotalOperatingIncomeAsReported,"1,564,000,000","1,238,814,000","95,840,000","53,908,000","175,438,000","162,892,000","-7,533,000","53,716,000","86,401,000","222,209,000","129,777,000","250,805,000","352,959,000","340,678,000","176,051,000","78,029,000","177,044,000","-438,805,000","39,986,000","57,440,000","190,120,000","-443,477,000","3,196,000","-70,684,000","-55,589,000","-157,670,000","-1,024,000","-18,962,000","87,295,000","-489,293,000","190,341,000","210,653,000","194,487,000","167,198,000","131,532,000","164,736,000","87,014,000","105,617,000","75,775,000","78,079,000","46,661,000","98,609,000","65,233,000","106,618,000","37,907,000","25,214,000","22,273,000","52,068,000","60,589,000","66,713,000","74,723,000","54,239,000","89,897,000","87,137,000","114,717,000","94,086,000","76,072,000","69,742,000","55,521,000","70,245,000","79,185,000","54,692,000","304,746,000","77,881,000","91,627,000","99,942,000","59,023,000","61,722,000","38,044,000","53,846,000","34,278,000","36,439,000","36,090,000","34,798,000","43,630,000","34,850,000","-46,691,000","19,130,000","15,111,000","9,850,000","4,996,000","-21,762,000","21,601,000","26,976,000","68,522,000","33,844,000","15,773,000","-1,426,000","10,022,000","1,900,000","9,600,000","6,400,000","1,800,000","4,800,000","1,600,000","10,000,000","9,400,000","20,600,000","10,900,000","10,500,000","23,300,000","16,600,000","7,600,000","9,300,000","15,100,000","127,200,000","-111,800,000","-600,000","-5,400,000","2,300,000","-400,000","1,500,000","11,500,000","4,300,000","2,600,000","3,200,000","7,700,000","8,200,000","1,600,000","1,800,000","4,700,000","6,300,000","-800,000","-1,600,000","9,400,000","13,000,000","-2,100,000","1,600,000","9,800,000",,,,,
TotalExpenses,"1,777,000,000","877,168,000","344,740,000","270,779,000","284,313,000","293,534,000","298,605,000","278,391,000","300,068,000","308,463,000","303,230,000","286,962,000","290,906,000","376,292,000","394,766,000","375,958,000","254,140,000","330,485,000","332,141,000","331,773,000","326,217,000","320,575,000","304,261,000","316,549,000","340,893,000","325,472,000","311,724,000","326,692,000","379,029,000","357,376,000","322,785,000","321,794,000","314,031,000","337,015,000","308,739,000","285,220,000","286,175,000","247,855,000","220,973,000","255,281,000","224,940,000","196,390,000","200,738,000","168,149,000","171,119,000","181,136,000","166,265,000","138,754,000","137,503,000","145,638,000","125,719,000","127,293,000","147,442,000","87,299,000","121,591,000","148,849,000","138,828,000","121,283,000","104,872,000","99,264,000","108,402,000","113,276,000","-123,828,000","109,030,000","119,561,000","123,320,000","98,642,000","90,162,000","106,030,000","87,190,000","85,145,000","83,303,000","100,514,000","84,113,000","73,634,000","91,906,000","182,607,000","80,425,000","68,101,000","79,734,000","70,077,000","85,155,000","82,625,000","80,630,000","86,369,000","177,489,000","38,922,000","36,936,000","34,840,000","37,200,000","35,600,000","33,800,000","32,400,000","35,000,000","35,800,000","31,700,000","29,500,000","31,500,000","29,900,000","28,900,000","29,500,000","32,500,000","27,900,000","28,000,000","26,100,000","-63,600,000","159,800,000","52,000,000","56,300,000","56,700,000","56,200,000","55,000,000","54,300,000","44,600,000","30,900,000","34,200,000","35,800,000","40,200,000","30,500,000","27,600,000","32,000,000","36,500,000","25,800,000","29,800,000","35,000,000","35,500,000","23,800,000","26,700,000","32,000,000",,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"1,158,000,000","938,468,000","62,714,000","30,464,000","126,354,000","131,206,000","-14,961,000","30,374,000","53,910,000","146,940,000","90,358,000","181,009,000","262,763,000","275,045,000","122,337,000","42,431,000","117,231,000","-44,441,000","17,587,000","21,527,000","105,720,000","-292,760,000","-10,260,000","-62,910,000","-51,194,000","-111,124,000","-15,514,000","-27,508,000","40,255,000","-221,771,000","100,788,000","118,420,000","107,031,000","77,946,000","69,889,000","89,114,000","42,824,000","40,866,000","36,608,000","35,937,000","18,318,000","26,363,000","28,482,000","54,677,000","12,886,000","49,109,000","3,898,000","21,682,000","28,696,000","36,364,000","38,897,000","25,502,000","47,580,000","43,700,000","66,990,000","54,625,000","45,975,000","42,047,000","35,453,000","41,376,000","48,547,000","31,723,000","189,020,000","46,864,000","53,568,000","58,505,000","33,756,000","35,422,000","20,762,000","32,227,000","17,822,000","19,318,000","19,011,000","19,783,000","22,668,000","17,904,000","-32,376,000","8,654,000","6,125,000","2,121,000","-798,000","-15,601,000","10,031,000","13,593,000","39,062,000","17,071,000","6,137,000","-3,082,000","5,345,000","5,500,000","4,500,000","960,000","-2,400,000","0","-1,700,000","3,100,000","3,800,000","10,200,000","3,700,000","3,300,000","11,100,000","7,500,000","4,400,000","2,200,000","6,600,000","-4,000,000","-71,900,000","-3,900,000","-6,800,000","-1,800,000","-3,000,000","-1,400,000","5,200,000","1,300,000","-2,800,000","1,200,000","3,900,000","1,700,000","200,000","-2,400,000","2,800,000","-300,000","-1,800,000","-1,900,000","5,300,000","8,400,000","-500,000","1,600,000","7,800,000",,,,,
