name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,09/30/1994,06/30/1994
PretaxIncome,"531,359,000","154,402,000","128,043,000","71,457,000","177,457,000","101,544,000","78,842,000","91,712,000","328,765,000","135,182,000","107,157,000","98,061,000","125,505,000","124,440,000","86,110,000","106,410,000","96,639,000","109,662,000","85,035,000","75,795,000","187,551,000","204,648,000","70,162,000","76,824,000","91,186,000","85,762,000","47,182,000","50,542,000","64,753,000","45,126,000","58,684,000","8,428,000","26,406,000","19,050,000","63,032,000","29,575,000","29,703,000","49,640,000","20,222,000","42,490,000","17,204,000","14,771,000","11,965,000","10,702,000","12,507,000",,,,,,,,,,,,,"3,399,000","12,260,000","11,902,000","14,503,000","9,778,000","11,563,000","7,066,000","7,574,000","5,365,000","9,932,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxProvision,"15,668,000","10,277,000","3,041,000","1,842,000","508,000","-105,000","0","1,636,000",,"0","1,457,000",,,,,,,"0","0","0","0","131,000",,"0","4,279,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000","0","0","0","200,000","150,000","138,000","37,000","152,000","1,185,000","-12,545,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"726,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"488,554,000","136,874,000","118,390,000","64,846,000","168,444,000","95,745,000","73,661,000","84,458,000","315,006,000","128,818,000","99,335,000","92,275,000","118,858,000","117,820,000","80,975,000","100,440,000","90,918,000","103,613,000","79,723,000","70,759,000","178,964,000","195,569,000","65,561,000","72,013,000","77,981,000","79,624,000","42,323,000","45,555,000","59,363,000","40,495,000","53,668,000","4,989,000","21,912,000","31,874,000","68,788,000","24,946,000","25,203,000","43,793,000","16,219,000","37,078,000","22,722,000","13,936,000","7,687,000","10,325,000","8,418,000","4,778,000","6,377,000","9,482,000","13,127,000","6,782,000","21,739,000","11,415,000","42,265,000","18,345,000","12,376,000","9,688,000","15,704,000","51,287,000","9,997,000","9,877,000","35,303,000","15,060,000","10,686,000","22,023,000","9,834,000","4,725,000","8,259,000","38,390,000","26,389,000","32,025,000","34,542,000","5,225,000","5,962,000","6,650,000","9,260,000","10,650,000","10,231,000","9,605,000","10,614,000","21,358,000","11,296,000","11,069,000","14,899,000","11,527,000","11,049,000","11,081,000","10,249,000","10,144,000","12,633,000","13,031,000","13,000,000","8,900,000","7,700,000","628,000","6,700,000","7,500,000","7,900,000","7,216,000","11,000,000","6,300,000","4,900,000","3,581,000","2,200,000","3,100,000","-100,000","5,900,000","1,600,000","1,800,000","1,500,000","1,600,000","300,000"
	NetIncome,"488,554,000","136,874,000","118,390,000","64,846,000","168,444,000","95,745,000","73,661,000","84,458,000","315,006,000","128,818,000","99,335,000","92,275,000","118,858,000","117,820,000","80,975,000","100,440,000","90,918,000","103,613,000","79,723,000","70,759,000","178,964,000","195,569,000","65,561,000","72,013,000","81,836,000","80,938,000","43,637,000","46,868,000","60,677,000","41,809,000","54,964,000","6,303,000","23,280,000","33,242,000","70,156,000","26,314,000","26,571,000","45,161,000","17,587,000","38,446,000","24,090,000","15,304,000","9,054,000","13,749,000","8,961,000","5,320,000","6,920,000","10,025,000","13,669,000","6,953,000","-1,239,000","12,999,000","18,396,000","20,655,000","14,686,000","11,999,000","18,014,000","53,597,000","12,308,000","12,187,000","37,546,000","17,437,000","12,477,000","22,512,000","10,322,000","5,213,000","8,747,000","38,878,000","26,877,000","32,513,000","35,030,000","5,713,000","6,450,000","7,806,000","9,260,000","10,650,000","10,231,000","9,605,000","10,614,000","21,358,000","11,296,000","11,069,000","14,899,000","11,527,000","11,049,000","11,081,000","10,249,000","10,273,000","12,750,000","13,164,000","13,100,000","8,900,000","8,500,000","4,128,000","6,700,000","7,500,000","7,900,000","7,216,000","11,000,000","6,300,000","4,900,000","3,581,000","2,200,000","3,100,000","-100,000","5,900,000","1,600,000","1,800,000","1,500,000","1,600,000","300,000"
		NetIncomeIncludingNoncontrollingInterests,"515,691,000","144,125,000","125,002,000","69,615,000","176,949,000","101,649,000","78,842,000","90,076,000","328,765,000","135,182,000","105,700,000","98,061,000","125,505,000","124,440,000","86,110,000","106,410,000","96,639,000","109,662,000","85,035,000","75,795,000","187,551,000","204,517,000","70,162,000","76,824,000","86,907,000","85,762,000","47,182,000","50,542,000","64,753,000","45,126,000","58,684,000","8,428,000","26,406,000","36,902,000","75,875,000","29,575,000","29,703,000","49,640,000","20,222,000","42,490,000","27,241,000","17,868,000","11,085,000","16,053,000","12,507,000","8,628,000","10,426,000","13,869,000","17,858,000","10,600,000","2,349,000","17,452,000","23,338,000","20,655,000","14,686,000","11,999,000","18,014,000","58,109,000","17,357,000","17,256,000","42,853,000","21,847,000","17,689,000","27,272,000","15,249,000","9,926,000","13,676,000","44,249,000","33,353,000","39,336,000","44,595,000","11,296,000","12,020,000","12,751,000","14,864,000","16,396,000","16,128,000","15,422,000","16,578,000","27,643,000","17,385,000","17,148,000","21,339,000","17,537,000","16,920,000","16,995,000","15,946,000","16,218,000","18,944,000","42,702,000","8,000,000","5,500,000","5,300,000","20,382,000","4,200,000","5,000,000","6,200,000","15,185,000","9,400,000","5,300,000","4,000,000","8,029,000","1,500,000","2,100,000","-200,000","4,200,000","1,000,000","1,100,000","1,000,000","1,000,000","200,000"
			NetIncomeContinuousOperations,"515,691,000","144,125,000","125,002,000","69,615,000","176,949,000","101,649,000","78,842,000","90,076,000","328,765,000","135,182,000","105,700,000","98,061,000","125,505,000","124,440,000","86,110,000","106,410,000","96,639,000","109,662,000","85,035,000","75,795,000","187,551,000","204,517,000","70,162,000","76,824,000","86,907,000","85,762,000","47,182,000","50,542,000","64,753,000","45,126,000","58,684,000","8,428,000","26,406,000","19,050,000","63,032,000","29,575,000","29,703,000","49,640,000","20,222,000","42,490,000","17,204,000","14,771,000","11,965,000","10,702,000","12,507,000","8,628,000","10,426,000","13,869,000","17,858,000","7,543,000","69,000","16,660,000","21,088,000","17,401,000","15,270,000","11,999,000","18,014,000","2,999,000","12,260,000","11,902,000","14,503,000","9,578,000","11,413,000","6,928,000","7,537,000","5,213,000","8,747,000","12,545,000","25,176,000","31,393,000","34,974,000","6,288,000","5,962,000","7,806,000","9,260,000","10,650,000","10,231,000","9,605,000","10,614,000","13,225,000","11,296,000","11,069,000","14,899,000","11,527,000","11,049,000","11,200,000","10,249,000","10,273,000","12,633,000","13,278,000","13,100,000","9,000,000","8,500,000","8,046,000","7,500,000","7,500,000","7,900,000","7,477,000","11,000,000","6,400,000","4,900,000","3,722,000","2,700,000","3,800,000","2,100,000","5,500,000","1,600,000","2,000,000","1,500,000","1,600,000","300,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","17,852,000","12,843,000","0","0","0","0","0","10,037,000","3,097,000","-880,000","5,351,000",,"0","0","0","0","3,057,000","2,280,000","792,000","2,250,000","3,254,000","-584,000","0","0","50,598,000","48,000","285,000","23,043,000","7,859,000","1,064,000","15,584,000","2,785,000","0","0","26,333,000","1,701,000",,,"-575,000",,"0","0","0",,"0","0","8,133,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-119,000","0","0",,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,"-3,900,000","-800,000",,,,,"-100,000",,"-100,000","-500,000","-700,000","-2,200,000","400,000",,"-200,000",,,
		MinorityInterests,"-27,137,000","-7,251,000","-6,612,000","-4,769,000","-8,505,000","-5,904,000","-5,181,000","-5,618,000","-13,759,000","-6,364,000","-6,365,000","-5,786,000","-6,647,000","-6,620,000","-5,135,000","-5,970,000","-5,721,000","-6,049,000","-5,312,000","-5,036,000","-8,587,000","-8,948,000","-4,601,000","-4,811,000","-5,071,000","-4,824,000","-3,545,000","-3,674,000","-4,076,000","-3,317,000","-3,720,000","-2,125,000","-3,126,000","-3,660,000","-5,719,000","-3,261,000","-3,132,000","-4,479,000","-2,635,000","-4,044,000","-3,151,000","-2,564,000","-2,031,000","-2,304,000","-3,546,000","-3,308,000","-3,506,000","-3,844,000","-4,189,000","-3,647,000","-3,588,000","-4,453,000","-4,942,000",,"-5,666,000",,,"-4,512,000","-5,049,000","-5,069,000","-5,307,000","-4,410,000","-5,212,000","-4,760,000","-4,927,000","-4,713,000","-4,929,000","-5,371,000","-6,476,000","-6,823,000","-9,565,000","-5,583,000","-5,570,000","-4,945,000","-5,604,000","-5,746,000","-5,897,000","-5,817,000","-5,964,000","-6,285,000","-6,089,000","-6,079,000","-6,440,000","-6,010,000","-5,871,000","-5,914,000","-5,697,000","-5,945,000","-6,194,000","-29,538,000","5,100,000","3,400,000","3,200,000","-16,254,000","2,500,000","2,500,000","1,700,000","-7,969,000","1,600,000","1,000,000","900,000","-4,448,000","700,000","1,000,000","100,000","1,700,000","600,000","700,000","500,000","600,000","100,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,"0",,,"1,314,000","1,314,000","1,314,000","1,313,000","1,314,000","1,314,000","1,296,000","1,314,000","1,368,000","1,368,000","1,368,000","1,368,000","1,368,000","1,368,000","1,368,000","1,368,000","1,368,000","3,317,000","1,367,000","1,475,000","543,000","542,000","543,000","543,000","542,000","171,000","-22,978,000","1,584,000","-23,869,000","2,310,000","2,310,000","2,311,000","2,310,000","2,310,000","2,311,000","2,310,000","-2,243,000","7,913,000","-1,791,000","489,000","488,000","488,000","488,000","488,000","488,000","488,000","488,000","488,000","488,000",,,,,,,,,,,,,"0",,"129,000","117,000","133,000","100,000",,"800,000",,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,"0","2,541,000",,,,,,,,,,,,,"0",,,,,,"1,949,000",,,,,,,"-23,880,000",,,,,,,,,,"4,486,000",,"3,582,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,"0",,,,"197,000","196,000","0",,"196,000",,,,,,,,,,"0","0","373,000",,"0","0","0",,"0","0","0",,"0","0","0",,"54,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"488,554,000","136,874,000","118,390,000","64,846,000","168,641,000","95,941,000","73,661,000","84,458,000","315,202,000","128,818,000","99,335,000","92,275,000","118,858,000","117,820,000","80,975,000","100,440,000","90,918,000","103,613,000","79,723,000","70,759,000","179,337,000","195,569,000","65,561,000","72,013,000","77,981,000","79,624,000","42,323,000","45,555,000","59,363,000","40,495,000","53,668,000","4,989,000","21,912,000","31,874,000","68,842,000","24,946,000","25,203,000","43,793,000","16,219,000","37,078,000","22,722,000","13,936,000","7,687,000","10,325,000","8,418,000","4,778,000","6,377,000","9,482,000","13,127,000","6,782,000","21,739,000","11,415,000","42,265,000","18,345,000","12,376,000","9,688,000","15,704,000","51,287,000","9,997,000","9,877,000","35,303,000","15,060,000","10,686,000","22,023,000","9,834,000","4,725,000","8,259,000","38,390,000","26,389,000","32,025,000","34,542,000","5,225,000","5,962,000","6,650,000","9,260,000","10,650,000","10,231,000","9,605,000","10,614,000","21,358,000","11,296,000","11,069,000","14,899,000","11,527,000","11,049,000","11,081,000","10,249,000","10,144,000","12,633,000","13,031,000","13,000,000","8,900,000","7,700,000","628,000","6,700,000","7,500,000","7,900,000","7,216,000","11,000,000","6,300,000","4,900,000","3,581,000","2,200,000","3,100,000","-100,000","5,900,000","1,600,000","1,800,000","1,500,000","1,600,000","300,000"
BasicEPS,,"2.1","1.82","1","2.59","1.47","1.13","1.29","4.77","1.95","1.51","1.4","1.81","1.78","1.23","1.52","1.38","1.57","1.21","1.08","2.73","2.98","1","1.1","1.19","1.22","0.65","0.7","0.92","0.63","0.85","0.08","0.58","0.85","1.84","0.67","0.68","1.22","0.46","1.07","0.67",,"0.23","0.32","0.27",,"0.21","0.32","0.45",,"0.79","0.43","1.61",,"0.5","0.39","0.63",,"0.4","0.4","1.51",,"0.46","0.96","0.43",,"0.36","1.66","1.15",,"1.51","0.23","0.26",,"0.44","0.51","0.49",,"0.58","1.15","0.61",,"0.81","0.62","0.6",,"0.56","0.56","0.7",,"0.72","0.5","0.46",,"0.35","0.4","0.42",,"0.73","0.42","0.39",,"0.27","0.51","-0.01",,"0.25","0.34","0.18","0.26","0.05"
DilutedEPS,,"2.1","1.82","1","2.59","1.47","1.13","1.29","4.76","1.95","1.51","1.4","1.81","1.78","1.22","1.52","1.38","1.57","1.21","1.08","2.72","2.98","1","1.1","1.19","1.22","0.65","0.7","0.92","0.63","0.85","0.08","0.58","0.85","1.84","0.67","0.68","1.22","0.45","1.07","0.67",,"0.23","0.32","0.27",,"0.21","0.32","0.45",,"0.74","0.43","1.53",,"0.49","0.38","0.63",,"0.39","0.39","1.46",,"0.45","0.95","0.43",,"0.35","1.64","1.13",,"1.49","0.23","0.26",,"0.43","0.5","0.48",,"0.57","1.14","0.61",,"0.79","0.61","0.59",,"0.54","0.55","0.69",,"0.71","0.49","0.46",,"0.35","0.4","0.42",,"0.69","0.42","0.39",,"0.27","0.51","-0.01",,"0.25","0.34","0.18","0.26","0.05"
BasicAverageShares,,"65,164,191","65,048,486","65,001,677","64,989,620","65,133,112","65,232,837","65,412,407","66,043,831","66,085,254","65,850,524","65,718,806","65,702,788","66,020,487","66,052,108","66,047,751","66,044,022","66,035,998","65,994,896","65,729,074","65,549,484","65,520,788","65,507,669","65,451,110","65,405,654","65,336,773","65,138,868","64,810,184","64,185,455","63,362,624","62,892,601","61,884,963","37,685,073","37,498,824","37,320,562","37,232,836","37,063,235","35,895,902","37,969,407","34,570,772","33,913,433",,"33,421,739","32,040,904","31,177,778",,"29,690,910","29,329,273","28,967,855",,"30,070,076","26,831,307","26,224,946",,"24,752,000","24,768,626","24,747,925",,"25,165,276","24,493,816","23,432,419",,"23,142,385","22,950,172","22,871,800",,"23,106,569","23,069,620","23,044,075",,"22,940,419","22,907,331","22,843,258",,"21,126,229","21,036,074","20,995,908",,"18,345,664","18,603,394","18,500,117",,"18,491,144","18,462,237","18,427,644",,"18,328,001","18,109,641","18,067,694",,"18,055,556","17,800,000","16,739,130",,"19,142,857","18,750,000","18,809,524",,"15,068,493","15,000,000","12,564,103",,"8,148,148","6,078,431","6,275,000",,"6,400,000","5,294,118","6,275,000","6,153,846","6,000,000"
DilutedAverageShares,,"65,331,744","65,147,781","65,080,746","65,114,933","65,145,117","65,241,428","65,427,935","66,195,415","66,191,395","65,973,085","65,821,815","65,783,869","66,079,796","66,103,812","66,096,349","66,082,517","66,103,882","66,078,283","65,819,694","65,859,490","65,829,180","65,617,551","65,575,378","65,557,639","65,519,438","65,297,550","64,972,852","64,394,680","63,544,534","63,069,772","62,059,762","37,931,454","37,498,824","37,436,983","39,576,663","37,063,235","38,182,569","37,969,407","34,708,420","36,396,641",,"35,437,693","32,135,064","33,787,232",,"29,762,420","29,402,635","29,018,571",,"30,070,076","26,853,693","28,692,959",,"27,910,297","25,153,826","24,877,626",,"25,555,928","25,104,021","24,214,984",,"23,677,569","23,226,466","23,095,493",,"23,411,959","23,372,873","23,330,358",,"23,205,958","23,128,951","23,104,929",,"21,377,735","21,288,824","21,208,098",,"18,508,907","18,793,987","18,681,096",,"21,093,631","18,777,636","18,810,140",,"20,891,729","18,617,756","18,499,759",,"18,309,859","18,163,265","16,739,130",,"19,142,857","18,750,000","18,809,524",,"15,942,029","15,000,000","12,564,103",,"8,148,148","6,078,431","6,275,000",,"6,400,000","5,294,118","6,275,000","6,153,846","6,000,000"
TotalOperatingIncomeAsReported,"529,995,000","101,262,000","137,971,000","93,381,000","197,381,000","111,931,000","128,937,000","119,736,000","130,837,000","116,818,000","124,039,000","124,560,000","115,695,000","109,412,000","113,897,000","116,272,000","110,547,000","112,375,000","112,669,000","112,247,000","109,231,000","105,520,000","109,412,000","105,873,000","99,995,000","92,204,000","82,689,000","80,966,000","75,315,000","64,571,000","65,240,000","42,136,000","33,774,000","44,182,000","49,213,000","48,679,000","47,107,000","45,104,000","42,874,000","40,968,000","39,980,000","38,498,000","34,506,000","33,047,000","31,555,000","25,747,000","27,466,000","28,158,000","10,044,000","5,392,000","-3,370,000","13,491,000","11,138,000","13,428,000","15,308,000","14,552,000","14,459,000","4,702,000","14,580,000","13,643,000","15,646,000","13,080,000","15,442,000","31,043,000","29,420,000","26,682,000","28,428,000","26,619,000","26,874,000","25,883,000","20,754,000","30,911,000","26,330,000","23,644,000","25,392,000","26,927,000","26,927,000","24,372,000","25,199,000","10,858,000","26,262,000","85,419,000","7,446,000","27,174,000","7,496,000","26,878,000","24,291,000","22,685,000","20,730,000",,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"1,053,351,000","270,295,000","267,675,000","257,556,000","257,825,000","272,546,000","264,526,000","267,343,000","261,443,000","248,179,000","242,880,000","237,051,000","240,496,000","243,708,000","236,989,000","232,383,000","236,651,000","232,274,000","231,376,000","226,541,000","225,617,000","223,056,000","219,475,000","215,450,000","213,379,000","217,485,000","221,556,000","213,357,000","204,623,000","206,689,000","201,331,000","190,288,000","113,823,000","110,767,000","109,694,000","107,727,000","105,165,000","111,345,000","95,268,000","91,593,000","87,938,000","86,491,000","85,552,000","84,151,000","82,218,000","82,698,000","75,700,000","72,478,000","70,304,000","72,210,000","72,147,000","90,326,000","88,989,000","92,604,000","88,910,000","90,241,000","88,245,000","69,308,000","66,440,000","84,418,000","77,548,000","126,891,000","57,575,000","56,443,000","56,667,000","56,650,000","53,392,000","52,277,000","50,447,000","48,529,000","51,678,000","41,786,000","43,476,000","35,127,000","32,845,000","31,520,000","32,068,000","26,562,000","23,596,000","40,125,000","23,676,000","-32,702,000","44,317,000","23,871,000","42,614,000","22,556,000","23,067,000","19,727,000","18,806,000","121,385,000","-17,100,000","-14,300,000","-14,000,000","109,594,000","-16,100,000","-15,000,000","-12,100,000","70,578,000","-10,000,000","-9,000,000","-7,400,000","44,458,000","-6,100,000","-5,700,000","-5,200,000","-5,900,000","-5,700,000","-5,600,000","-5,700,000","-4,000,000","-800,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"488,554,000","136,874,000","118,390,000","64,846,000","168,444,000","95,745,000","73,661,000","84,458,000","315,006,000","128,818,000","99,335,000","92,275,000","118,858,000","117,820,000","80,975,000","100,440,000","90,918,000","103,613,000","79,723,000","70,759,000","178,964,000","195,569,000","65,561,000","72,013,000","81,836,000","80,938,000","43,637,000","46,868,000","60,677,000","41,809,000","54,964,000","6,303,000","23,280,000","33,242,000","70,156,000","26,314,000","26,571,000","45,161,000","17,587,000","38,446,000","24,090,000","15,304,000","9,054,000","13,749,000","8,961,000","5,320,000","6,920,000","10,025,000","13,669,000","6,953,000","-1,239,000","12,999,000","18,396,000","20,655,000","14,686,000","11,999,000","18,014,000","53,597,000","12,308,000","12,187,000","37,546,000","17,437,000","12,477,000","22,512,000","10,322,000","5,213,000","8,747,000","38,878,000","26,877,000","32,513,000","35,030,000","5,713,000","6,450,000","7,806,000","9,260,000","10,650,000","10,231,000","9,605,000","10,614,000","21,358,000","11,296,000","11,069,000","14,899,000","11,527,000","11,049,000","11,319,000","10,249,000","10,273,000","12,750,000","13,278,000","13,100,000","9,000,000","8,500,000","12,746,000","7,500,000","7,500,000","7,900,000","7,477,000","11,000,000","6,400,000","4,900,000","7,122,000","2,700,000","3,800,000","2,100,000","5,500,000","1,600,000","2,000,000","1,500,000","1,600,000","300,000"
NormalizedIncome,"357,967,547.5","134,475,059.248","74,020,406.207","78,361,385.407","68,323,434.5","76,527,750","67,146,000","70,370,856.9","313,386,860","140,340,000","91,822,553.776","90,608,410","116,413,230","87,449,080","79,403,310","82,625,080","89,302,510","103,379,000","77,260,000","68,502,000","150,762,000","59,574,109.29","63,972,200","69,466,000","60,341,323.504","57,715,000","43,865,600","47,971,400","58,170,800","42,659,850","37,112,400","23,869,900","28,977,900","18,919,500","57,428,700","25,648,400","25,594,050","55,310,100","20,276,700","26,996,250","15,919,150","14,345,500","12,210,950","10,340,850","8,961,000","5,766,550","7,969,750","10,031,500","13,669,000","5,145,950","3,698,600","12,207,000","15,904,200","4,404,250","13,680,100","11,999,000","18,014,000","479,098.853","9,853,000","9,037,000","12,321,000","43,620,159.337","-1,364,072.127","11,961,732.239","12,761,353.05","8,378,695.061","13,069,420.056","-18,645,000","24,507,000","31,796,000","30,284,600","6,288,000","6,450,000","7,806,000","9,260,000","10,650,000","10,231,000","9,605,000","10,614,000","8,386,600","11,296,000","11,069,000","14,899,000","11,527,000","11,049,000","11,319,000","10,249,000","10,273,000","12,750,000","13,278,000","10,280,000","9,000,000","8,500,000","12,746,000","7,500,000","7,500,000","7,900,000","7,477,000","11,000,000","6,400,000","4,900,000","7,122,000","2,700,000","3,800,000","2,100,000","5,500,000","1,600,000","2,000,000","1,500,000","1,660,000","300,000"
InterestIncome,"98,744,000","49,988,000","11,998,000","22,371,000","14,387,000","28,303,000","6,512,000","11,405,000","-5,221,000","17,005,000","8,685,000","8,347,000","12,261,000","1,769,000","8,437,000","6,895,000","5,909,000","6,688,000","5,790,000","5,362,000","6,764,000","7,745,000","4,943,000","9,409,000","5,208,000","4,323,000","7,367,000","3,254,000","4,199,000","3,126,000","2,992,000","2,814,000","2,879,000","2,307,000","2,387,000","1,917,000","5,023,000","2,964,000","3,003,000","5,455,000","2,413,000","4,782,000","2,741,000","2,628,000","6,987,000","7,111,000","5,788,000","7,085,000","7,855,000","3,519,000","3,471,000","3,011,000","3,287,000","-3,231,000","2,847,000","2,433,000","2,768,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"203,125,000","50,486,000","50,019,000","50,971,000","51,649,000","55,609,000","55,430,000","54,447,000","60,368,000","54,688,000","54,896,000","54,112,000","53,643,000","54,157,000","55,196,000","56,278,000","54,861,000","55,561,000","55,938,000","56,812,000","54,583,000","54,927,000","56,693,000","55,568,000","52,466,000","56,426,000","50,053,000","50,802,000","47,546,000","47,530,000","45,830,000","42,151,000","26,055,000","26,876,000","26,187,000","26,325,000","25,211,000","25,864,000","25,064,000","24,659,000","24,658,000","25,082,000","22,096,000","22,710,000","24,662,000","23,542,000","22,202,000","21,004,000","20,836,000","22,336,000","21,966,000","21,509,000","20,203,000","20,368,000","19,399,000","19,781,000","20,183,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-104,381,000","-498,000","-38,021,000","-28,600,000","-37,262,000","-27,306,000","-48,918,000","-43,042,000","-60,368,000","-37,683,000","-46,211,000","-45,765,000","-41,382,000","-52,388,000","-46,759,000","-49,383,000","-48,952,000","-48,873,000","-50,148,000","-51,450,000","-47,819,000","-47,182,000","-51,750,000","-46,159,000","-47,258,000","-52,103,000","-42,686,000","-47,548,000","-43,347,000","-44,404,000","-42,838,000","-39,337,000","-23,176,000","-24,569,000","-23,800,000","-24,408,000","-20,188,000","-22,900,000","-22,061,000","-19,204,000","-22,245,000","-20,300,000","-19,355,000","-20,082,000","-17,675,000","-16,431,000","-16,414,000","-13,919,000","-12,981,000","-18,817,000","-18,495,000","-18,498,000","-16,916,000","-23,599,000","-16,552,000","-17,348,000","-17,415,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"734,484,000","204,888,000","178,062,000","122,428,000","229,106,000","157,153,000","134,272,000","146,159,000","389,133,000","189,870,000","162,053,000","152,173,000","179,148,000","178,597,000","141,306,000","162,688,000","151,500,000","165,223,000","140,973,000","132,607,000","242,134,000","259,575,000","126,855,000","132,392,000","143,652,000","142,188,000","97,235,000","101,344,000","112,299,000","92,656,000","104,514,000","50,579,000","52,461,000","45,926,000","89,219,000","55,900,000","54,914,000","75,504,000","45,286,000","67,149,000","41,862,000","39,853,000","34,061,000","33,412,000","37,169,000","50,248,000","29,081,000","28,158,000","30,880,000","28,277,000","29,700,000","13,491,000","16,890,000","96,494,000","15,308,000","14,552,000","14,459,000","26,705,000","34,815,000","13,643,000","15,646,000","-43,932,000","33,967,000","31,043,000","29,420,000","26,682,000","28,428,000","26,619,000","26,874,000","25,883,000","20,754,000","30,911,000","26,330,000","23,644,000","25,392,000","26,927,000","26,927,000","24,372,000","25,199,000","10,858,000","26,262,000","85,419,000","7,446,000","27,174,000","7,496,000","26,878,000","24,291,000","22,685,000","20,730,000","-86,540,000","59,600,000","49,200,000","47,900,000","-76,535,000","48,800,000","46,700,000","39,900,000","-51,209,000","36,700,000","29,000,000","26,000,000","-32,365,000","19,000,000","19,900,000","16,800,000","22,200,000","16,700,000","17,300,000","16,600,000","12,800,000","2,500,000"
EBITDA,"1,254,550,000"
ReconciledCostOfRevenue,"481,447,000","121,024,000","124,399,000","116,598,000","119,426,000","119,275,000","121,014,000","118,782,000","115,902,000","109,740,000","110,726,000","103,659,000","106,469,000","106,199,000","105,536,000","101,928,000","102,733,000","103,627,000","104,137,000","98,265,000","99,513,000","98,997,000","99,361,000","96,079,000","94,490,000","92,141,000","94,119,000","90,077,000","87,171,000","88,051,000","82,617,000","87,052,000","53,450,000","50,974,000","52,109,000","50,470,000","48,465,000","61,391,000","42,383,000","39,534,000","37,199,000","28,400,000","41,349,000","40,270,000","39,072,000","38,398,000","37,887,000","34,998,000","34,199,000","36,480,000","36,166,000","33,972,000","33,378,000","34,432,000","34,349,000","34,550,000","32,981,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
