name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
		DepreciationAndAmortizationInIncomeStatement,"94,205,000","23,686,000","23,617,000","23,306,000","23,596,000","22,403,000","22,404,000","21,925,000","21,597,000","22,606,000","21,690,000","20,132,000","16,683,000","16,643,000","16,867,000","16,366,000","16,916,000","14,950,000","14,313,000","13,547,000","13,771,000","13,829,000","13,083,000","12,350,000","11,640,000","11,340,000","11,156,000","11,245,000","10,781,000","11,250,000","11,437,000","10,608,000","10,214,000","9,833,000","10,076,000","9,768,000","9,894,000","9,810,000","9,465,000","9,613,000","9,767,000","9,678,000","9,337,000","9,288,000","9,200,000","9,365,000","9,076,000","8,967,000","9,000,000","9,045,000","9,321,000","9,374,000","9,429,000","9,096,000","9,031,000","8,685,000","6,631,000","6,586,000","6,885,000","6,911,000","6,686,000","6,460,000","6,662,000","6,945,000","6,793,000","6,472,000","5,800,000","6,045,000","5,963,000","6,364,000","6,249,000","5,764,000","4,657,000","4,921,000","5,065,000","5,037,000","5,156,000","5,337,000","5,425,000","5,446,000","5,427,000","5,259,000","5,140,000","4,744,000","5,149,000","4,873,000","4,677,000","4,604,000","4,267,000","3,800,000","3,400,000","3,800,000","2,400,000","2,400,000","2,200,000","2,200,000","2,100,000","1,300,000","2,400,000","2,400,000","2,300,000","2,500,000","2,300,000","2,000,000","1,800,000","2,200,000","2,000,000","1,900,000","1,800,000","2,200,000","1,900,000","2,000,000","2,000,000","2,200,000","2,200,000","2,100,000","1,800,000","2,100,000","2,000,000","2,000,000","1,900,000","2,000,000","2,000,000","2,000,000","1,900,000","1,900,000","1,900,000","1,900,000","1,800,000","2,000,000","2,000,000","1,900,000",,,,,,,,,,,,,,
	OtherOperatingExpenses,"-35,679,000","-2,081,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-178,000",,,,"191,000","-186,000",,"30,000","-18,000","-5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"439,989,000","91,390,000","126,847,000","133,554,000","88,198,000","88,459,000","111,123,000","104,529,000","57,290,000","74,300,000","98,890,000","88,606,000","55,598,000","70,985,000","89,513,000","89,944,000","59,196,000","68,564,000","82,416,000","85,861,000","57,159,000","52,469,000","79,896,000","76,295,000","51,039,000","51,324,000","71,157,000","72,074,000","46,510,000","45,801,000","65,944,000","65,585,000","41,282,000","40,909,000","57,916,000","57,151,000","35,080,000","35,482,000","51,716,000","53,198,000","36,792,000","34,712,000","47,099,000","49,746,000","30,047,000","30,440,000","41,069,000","44,445,000","28,151,000","25,397,000","36,862,000","41,772,000","26,189,000","21,976,000","32,025,000","37,708,000","22,328,000","17,536,000","30,048,000","34,319,000","20,669,000","16,341,000","27,476,000","31,874,000","17,880,000","10,900,000","24,890,000","26,393,000","19,032,000","12,603,000","19,180,000","27,337,000","14,503,000","8,281,000","15,686,000","22,265,000","11,666,000","5,938,000","10,758,000","18,818,000","8,016,000","2,407,000","6,884,000","14,577,000","3,212,000","-2,968,000","3,797,000","12,872,000","1,252,000","-3,700,000","1,400,000","11,200,000","-400,000","-6,400,000","-800,000","8,800,000","-5,400,000","-68,800,000","-5,500,000","9,000,000","7,100,000","-1,300,000","3,900,000","19,200,000","9,000,000","9,800,000","16,100,000","32,800,000","11,800,000","12,700,000","20,300,000","33,900,000","10,600,000","12,100,000","18,800,000","30,300,000","9,100,000","9,800,000","16,500,000","26,600,000","8,000,000","8,100,000","13,600,000","21,900,000","6,100,000","6,300,000","11,700,000","19,400,000","5,500,000","4,900,000","9,700,000","17,100,000","88,800,000","99,300,000","-219,700,000","84,300,000","81,100,000","93,900,000","-196,000,000","77,700,000","75,900,000","81,800,000","-180,300,000","71,600,000","70,300,000","75,700,000"
NetNonOperatingInterestIncomeExpense,"-830,000","504,000","-222,000","-506,000","-606,000","-591,000","-866,000","-1,460,000","-2,165,000","-2,466,000","-2,826,000","-1,899,000","274,000","290,000","63,000","-75,000","-58,000","-83,000","79,000","190,000","73,000","4,000","18,000","88,000","50,000","26,000","21,000","66,000","47,000","116,000","-24,000","86,000","76,000","112,000","101,000","127,000","45,000","76,000","-19,000","-20,000","-51,000","-59,000","-79,000","-178,000","-192,000","-172,000","-100,000","-66,000","-99,000","-118,000","-159,000","-259,000","-428,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,"504,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"830,000","-504,000","222,000","506,000","606,000","591,000","866,000","1,460,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,000","20,000","51,000","59,000","79,000","178,000","192,000",,,,"99,000","118,000","159,000",,"428,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"830,000","-504,000",,,"606,000",,,,"2,165,000","2,466,000","2,826,000","1,899,000","-274,000","-290,000","-63,000","75,000","58,000","83,000","-79,000","-190,000","-73,000","-4,000","-18,000","-88,000","-50,000","-26,000","-21,000","-66,000","-47,000","-116,000","24,000","-86,000","-76,000","-112,000","-101,000","-127,000","-45,000","-76,000",,,"51,000",,,"178,000",,,"100,000","66,000",,,"159,000","259,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"35,679,000","2,081,000","447,000","891,000","32,260,000","-970,000","-1,355,000","451,000","275,000","175,000","-49,925,000","252,000","181,000","197,000","314,000","308,000","56,000","63,000","66,000","88,000","26,000","57,000","52,000","579,000","89,000","449,000","1,255,000","194,000","55,000","54,000",,,"248,000","-81,000",,,,"-1,000,000",,,,,,,,,,,,"-2,935,000","-30,000",,,,"154,000","14,000","21,000","-61,000","17,000","89,000","7,000","66,000","17,000","-2,000",,"438,000",,"4,722,000","-3,000","10,259,000","315,000","14,143,000","-1,000",,,,,,,,,,,,,,,,,,,,"1,100,000","1,700,000","2,200,000","2,400,000","2,600,000","-113,000,000","1,200,000","1,200,000","1,200,000","1,700,000","1,500,000","1,500,000","1,300,000","1,400,000","-10,600,000","1,200,000","900,000","1,300,000","900,000","400,000","500,000","800,000","600,000","600,000","400,000","500,000","500,000","500,000","400,000","500,000","500,000","600,000","500,000","600,000","700,000","600,000","500,000","600,000","600,000","600,000",,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"447,000","891,000","32,260,000","-970,000","-1,355,000","451,000","275,000","175,000","-49,925,000","252,000","181,000","197,000","314,000","308,000","56,000","63,000","66,000","88,000","26,000","57,000","52,000","579,000","89,000","449,000","1,255,000","194,000","55,000","54,000",,,"248,000","-81,000",,,,"-1,000,000",,,,,,,,,,,,"-2,935,000","-30,000",,,,"154,000","14,000","21,000","-61,000","17,000","89,000","7,000","66,000","17,000","-2,000",,"438,000",,"4,722,000","-3,000","10,259,000","315,000","14,143,000","-1,000",,,,,,,,,,,,,,,,,,,,"1,100,000","1,700,000","2,200,000","2,400,000","2,600,000","-113,000,000","1,200,000","1,200,000","1,200,000","1,700,000","1,500,000","1,500,000","1,300,000","1,400,000","-10,600,000","1,200,000","900,000","1,300,000","900,000","400,000","500,000","800,000","600,000","600,000","400,000","500,000","500,000","500,000","400,000","500,000","500,000","600,000","500,000","600,000","700,000","600,000","500,000","600,000","600,000","600,000",,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,"0","49,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,"447,000","891,000","32,260,000","-970,000","-1,355,000","451,000","275,000","175,000","-27,000","252,000","181,000","197,000","314,000","308,000","56,000","63,000","66,000","88,000","26,000","57,000","52,000","579,000","89,000","449,000","1,255,000","194,000","55,000","54,000",,,"248,000","-81,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"35,679,000","2,081,000",,,,,,,,"0","-49,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
