name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
InterestIncome,"4,000,000","1,000,000","1,000,000","1,000,000","1,000,000","2,000,000","3,000,000","4,000,000","4,000,000","15,000,000","17,000,000","12,000,000","13,000,000","10,000,000","13,000,000","12,000,000","13,000,000","9,000,000","8,000,000","6,000,000","4,000,000","2,000,000","5,000,000","2,000,000",,"1,000,000","2,000,000","2,000,000","1,000,000","1,000,000","0","1,000,000","1,000,000",,"1,000,000","0",,,"2,000,000","1,000,000","1,000,000","83,000,000","2,000,000",,,"1,000,000","1,000,000",,"0","-1,000,000","1,000,000",,"3,000,000"
InterestExpense,"369,000,000","96,000,000","96,000,000","90,000,000","87,000,000","86,000,000","100,000,000","94,000,000","82,000,000","96,000,000","98,000,000","89,000,000","87,000,000","76,000,000","61,000,000","61,000,000","75,000,000","73,000,000","76,000,000","75,000,000","86,000,000","100,000,000","100,000,000","101,000,000",,"78,000,000","55,000,000","47,000,000","47,000,000","41,000,000","34,000,000","35,000,000","35,000,000",,"45,000,000","47,000,000",,,"67,000,000","71,000,000","77,000,000","75,000,000","75,000,000",,,"81,000,000","81,000,000",,"80,000,000","85,000,000","83,000,000",,"104,000,000"
NetInterestIncome,"-386,000,000","-103,000,000","-96,000,000","-99,000,000","-88,000,000","-67,000,000","-101,000,000","-91,000,000","-82,000,000","-84,000,000","-85,000,000","-78,000,000","-77,000,000","-64,000,000","-118,000,000","-50,000,000","-63,000,000","-74,000,000","-68,000,000","-70,000,000","-83,000,000","-99,000,000","-105,000,000","-99,000,000","-116,000,000","-142,000,000","-57,000,000","-56,000,000","-50,000,000","-46,000,000","-37,000,000","-38,000,000","-40,000,000","-56,000,000","-49,000,000","-55,000,000","-62,000,000","-70,000,000","-70,000,000","-70,000,000","-76,000,000","8,000,000","-73,000,000","-19,000,000","101,000,000","-80,000,000","-80,000,000","-413,000,000","-80,000,000","-86,000,000","-82,000,000","65,000,000","-101,000,000"
EBIT,"2,549,000,000","780,000,000","714,000,000","563,000,000","492,000,000","412,000,000","26,000,000","-147,000,000","72,000,000","200,000,000","246,000,000","157,000,000","58,000,000","223,000,000","2,153,000,000","127,000,000","145,000,000","204,000,000","163,000,000","50,000,000","1,629,000,000","177,000,000","159,000,000","-51,000,000","-469,000,000","917,000,000","446,000,000","381,000,000","-31,000,000","214,000,000","173,000,000","224,000,000","173,000,000","197,000,000","216,000,000","171,000,000","108,000,000","31,000,000","202,000,000","49,000,000","59,000,000","-83,000,000","10,000,000","133,000,000","108,000,000","-61,000,000","490,000,000","93,000,000","-222,000,000","-287,000,000","524,000,000","-217,000,000","-552,000,000"
EBITDA,"3,811,000,000"
ReconciledCostOfRevenue,"4,326,000,000","1,158,000,000","1,109,000,000","1,008,000,000","1,051,000,000","1,051,000,000","1,006,000,000","794,000,000","865,000,000","935,000,000","920,000,000","915,000,000","877,000,000","1,021,000,000","1,054,000,000","977,000,000","966,000,000","1,019,000,000","998,000,000","932,000,000","963,000,000","1,084,000,000","1,120,000,000","1,082,000,000","1,465,000,000","987,000,000","782,000,000","782,000,000","763,000,000","833,000,000","802,000,000","711,000,000","661,000,000","704,000,000","679,000,000","653,000,000","602,000,000","626,000,000","634,000,000","556,000,000","554,000,000","542,000,000","572,000,000","598,000,000","576,000,000","407,000,000","706,000,000","729,000,000","737,000,000","768,000,000","755,000,000","717,000,000","634,000,000"
ReconciledDepreciation,"1,262,000,000","310,000,000","306,000,000","305,000,000","341,000,000","316,000,000","589,000,000","543,000,000","540,000,000","522,000,000","517,000,000","506,000,000","502,000,000","503,000,000","497,000,000","496,000,000","491,000,000","542,000,000","537,000,000","560,000,000","534,000,000","530,000,000","526,000,000","620,000,000","529,000,000","230,000,000","94,000,000","98,000,000","95,000,000","97,000,000","103,000,000","103,000,000","102,000,000","113,000,000","137,000,000","132,000,000","132,000,000","132,000,000","128,000,000","139,000,000","134,000,000","151,000,000","152,000,000","143,000,000","145,000,000","160,000,000","162,000,000","169,000,000","193,000,000","207,000,000","198,000,000","253,000,000","211,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,871,000,000","602,000,000","519,000,000","397,000,000","353,000,000","309,000,000","-22,000,000","-214,000,000","-21,000,000","114,000,000","109,000,000","41,000,000","-21,000,000","276,000,000","1,820,000,000","54,000,000","58,000,000","753,000,000","108,000,000","49,000,000","1,305,000,000","520,000,000","91,000,000","-13,000,000","-398,000,000","972,000,000","361,000,000","300,000,000","-107,000,000","149,000,000","121,000,000","159,000,000","110,000,000","96,000,000","155,000,000","111,000,000","-14,000,000","-116,000,000","115,000,000","-90,000,000","-25,000,000","-184,000,000","-120,000,000","86,000,000","174,000,000","-177,000,000","369,000,000","-362,000,000","-345,000,000","-376,000,000","418,000,000","358,000,000","-579,000,000"
TotalUnusualItemsExcludingGoodwill,"-19,000,000","-21,000,000","4,000,000","-2,000,000","0","-69,000,000","-5,000,000","-6,000,000","4,000,000","-10,000,000","-1,000,000","-11,000,000","-6,000,000","27,000,000","-1,000,000","-21,000,000","-5,000,000","1,568,000,000","-8,000,000","-5,000,000","-53,000,000","12,000,000","-10,000,000","-27,000,000",,"1,231,000,000","73,000,000","58,000,000","-323,000,000","-91,000,000","-131,000,000","-22,000,000","-5,000,000","-23,000,000","52,000,000","9,000,000","-90,000,000","-83,000,000","37,000,000","-108,000,000","4,000,000","-169,000,000","-94,000,000",,"0","-128,000,000","359,000,000","0",,"-156,000,000","652,000,000","517,000,000",
TotalUnusualItems,"-19,000,000","-21,000,000","4,000,000","-2,000,000","0","-69,000,000","-5,000,000","-6,000,000","4,000,000","-10,000,000","-1,000,000","-11,000,000","-6,000,000","27,000,000","-1,000,000","-21,000,000","-5,000,000","1,568,000,000","-8,000,000","-5,000,000","-53,000,000","12,000,000","-10,000,000","-27,000,000",,"1,231,000,000","73,000,000","58,000,000","-323,000,000","-91,000,000","-131,000,000","-22,000,000","-5,000,000","-23,000,000","52,000,000","9,000,000","-90,000,000","-83,000,000","37,000,000","-108,000,000","4,000,000","-169,000,000","-94,000,000",,"0","-128,000,000","359,000,000","0",,"-156,000,000","652,000,000","517,000,000",
NormalizedEBITDA,"3,830,000,000","1,111,000,000","1,016,000,000","870,000,000","833,000,000","797,000,000","620,000,000","402,000,000","608,000,000","732,000,000","764,000,000","674,000,000","566,000,000","699,000,000","2,651,000,000","644,000,000","641,000,000","-822,000,000","708,000,000","615,000,000","2,216,000,000","695,000,000","695,000,000","596,000,000","60,000,000","-84,000,000","467,000,000","421,000,000","387,000,000","402,000,000","407,000,000","349,000,000","280,000,000","333,000,000","301,000,000","294,000,000","330,000,000","246,000,000","293,000,000","296,000,000","189,000,000","237,000,000","256,000,000","276,000,000","253,000,000","227,000,000","293,000,000","262,000,000","-29,000,000","76,000,000","70,000,000","-481,000,000","-341,000,000"
TaxRateForCalcs,"0.125","0.105","0.154","0.137","0.099","0.015","0.25","0.137","0.25","0.25","0.189","0.309","0.31","0.25","0.149","0.061","0.029","0.25","0.25","0.25","0.149","0.25","0.25","0.25","0.339","0.25","0.038","0.042","0.25","0.052","0.029","0.063","0.109","0.084","0.006","0.25","0.25","0.058","0.044","0.25","0.278","0.25","0.25","0","0.25","0.092","0.068","0.255","0.255","0.016","0.029","0.005","0.255"
TaxEffectOfUnusualItems,"-2,375,000","-2,210,526.316","616,000","-274,000","0","-1,058,282.209","-1,250,000","-822,000","1,000,000","-2,500,000","-189,000","-3,397,058.824","-1,862,068.966","6,750,000","-148,661.568","-1,272,727.273","-142,857.143","392,000,000","-2,000,000","-1,250,000","-7,897,000","3,000,000","-2,500,000","-6,750,000","0","307,750,000","2,774,000","2,436,000","-80,750,000","-4,734,104.046","-3,799,000","-1,386,000","-545,000","-1,932,773.109","312,000","2,250,000","-22,500,000","-4,841,666.667","1,644,444.444","-27,000,000","1,111,111.111","-42,250,000","-23,500,000","0","0","-11,718,309.859","24,577,017.115","0","0","-2,516,129.032","19,219,954.649","2,832,876.712","0"
