name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
	DepreciationAmortizationDepletionIncomeStatement,"2,332,600,000","643,900,000","611,400,000","554,800,000","522,500,000","481,200,000","473,900,000","454,900,000","472,300,000","449,800,000","442,800,000","448,900,000","436,900,000","765,900,000","448,900,000","449,700,000","446,300,000","466,051,000","432,354,000","396,355,000","421,140,000","388,237,000","397,999,000","397,765,000","341,634,000","352,356,000","341,096,000","328,356,000","263,520,000","263,546,000","249,066,000","245,427,000","245,763,000","244,811,000","184,922,000","184,608,000","185,804,000","178,488,000","144,061,000","172,072,000","149,655,000","143,615,000","142,113,000","138,558,000","131,231,000","124,105,000","115,383,000","110,403,000","110,835,000","106,745,000","105,543,000","102,463,000","99,868,000","104,174,000","104,389,000","99,697,000","97,072,000","129,613,000","131,484,000","131,637,000","130,194,000","130,622,000","131,357,000","132,811,000","133,261,000","127,747,000","116,752,000","84,784,000","81,971,000","91,695,000","78,695,000","81,925,000","77,134,000","76,500,000","77,687,000","80,770,000","80,840,000","31,866,000","97,207,000","96,214,000","93,136,000","122,518,000","118,898,000","103,956,000","94,999,000","85,096,000","75,973,000","67,093,000","55,198,000","39,620,000","35,111,000","33,139,000","24,669,000","19,066,000","17,243,000","9,953,000","5,802,052",,,,
		DepreciationAndAmortizationInIncomeStatement,"2,332,600,000","643,900,000","611,400,000","554,800,000","522,500,000","481,200,000","473,900,000","454,900,000","472,300,000","449,800,000","442,800,000","448,900,000","436,900,000","765,900,000","448,900,000","449,700,000","446,300,000","466,051,000","432,354,000","396,355,000","421,140,000","388,237,000","397,999,000","397,765,000","341,634,000","352,356,000","341,096,000","328,356,000","263,520,000","263,546,000","249,066,000","245,427,000","245,763,000","244,811,000","184,922,000","184,608,000","185,804,000","178,488,000","144,061,000",,,,,,,,,,,,,,,,"104,389,000","99,697,000","97,072,000","129,613,000","131,484,000","131,637,000","130,194,000","130,622,000","131,357,000","132,811,000","133,261,000","127,747,000","116,752,000","84,784,000","81,971,000","91,695,000","78,695,000","81,925,000","77,134,000","76,500,000","77,687,000","80,770,000","80,840,000","31,866,000","97,207,000","96,214,000","93,136,000","122,518,000","118,898,000","103,956,000","94,999,000","85,096,000","75,973,000","67,093,000","55,198,000","39,620,000","35,111,000","33,139,000","24,669,000","19,066,000","17,243,000","9,953,000","5,802,052",,,,
	OtherOperatingExpenses,"202,300,000","26,900,000","85,200,000","39,800,000","50,400,000","-42,000,000","15,300,000","38,200,000","14,200,000","82,800,000","34,700,000","28,700,000","20,100,000","243,700,000","34,800,000","67,000,000","167,800,000","211,405,000","19,541,000","18,839,000","6,215,000","35,711,000","14,998,000","13,711,000","8,800,000","25,805,000","15,668,000","17,449,000","7,774,000","30,665,000","11,204,000","12,757,000","13,891,000","35,853,000","15,469,000","5,898,000","14,319,000","27,035,000","7,359,000","5,944,000","21,847,000","22,333,000","14,576,000","9,490,000","11,704,000","21,786,000","4,299,000","5,037,000","4,754,000","10,940,000","3,026,000","2,014,000","3,189,000",,"1,936,000","583,000","789,000","7,766,000","-197,000","1,385,000","244,000",,"157,000","-67,000","1,514,000",,,"1,473,000","2,777,000","5,774,000","8,815,000","5,373,000","3,914,000","12,312,000","7,646,000","8,036,000","3,696,000","-181,617,000","271,040,000","5,017,000","-3,706,000",,,,,,,,,,,,,,,,,,,,
OperatingIncome,"3,328,400,000","823,000,000","827,500,000","849,200,000","828,700,000","914,400,000","785,100,000","691,300,000","736,800,000","661,300,000","728,300,000","683,900,000","614,900,000","388,900,000","567,200,000","546,000,000","402,900,000","328,961,000","561,151,000","576,909,000","531,379,000","489,296,000","479,074,000","432,806,000","451,853,000","402,124,000","400,925,000","389,774,000","419,966,000","345,979,000","384,807,000","402,499,000","353,637,000","292,928,000","308,879,000","312,812,000","299,686,000","279,235,000","295,552,000","270,486,000","274,446,000","247,738,000","228,305,000","225,789,000","218,300,000","203,441,000","213,372,000","188,716,000","178,849,000","176,449,000","179,077,000","166,447,000","150,285,000","163,930,000","154,367,000","154,790,000","144,856,000","100,466,000","98,491,000","93,296,000","86,110,000","75,985,000","72,007,000","70,772,000","69,047,000","64,794,000","45,489,000","32,641,000","30,252,000","4,061,000","24,632,000","19,289,000","21,772,000","12,426,000","12,016,000","3,825,000","1,649,000","233,543,000","-285,724,000","-24,138,000","-20,544,000","-51,785,000","-51,358,000","-47,383,000","-38,804,000","-29,937,000","-20,904,000","-26,985,000","-23,808,000","-11,319,000","-10,332,000","-10,136,000","-9,271,000","-8,301,000","-5,177,000","-14,750,000","87,421","-6,967,291","4,500,000","2,000,000","1,400,000"
NetNonOperatingInterestIncomeExpense,"-830,500,000","-212,100,000","-216,700,000","-206,100,000","-195,600,000","-184,600,000","-181,200,000","-189,300,000","-198,700,000","-190,400,000","-189,100,000","-192,800,000","-195,100,000","-198,000,000","-198,500,000","-192,900,000","-181,500,000","-178,627,000","-177,758,000","-175,947,000","-171,068,000","-174,055,000","-181,042,000","-171,820,000","-153,630,000","-142,155,000","-142,291,000","-141,441,000","-142,374,000","-138,999,000","-136,701,000","-141,291,000","-138,694,000","-123,580,000","-100,449,000","-95,817,000","-106,509,000","-99,073,000","-96,969,000","-94,364,000","-89,321,000","-80,035,000","-74,848,000","-68,211,000","-68,624,000","-63,206,000","-57,365,000","-51,795,000","-54,416,000","-57,912,000","-59,801,000","-58,587,000","-57,570,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"40,400,000","12,000,000","9,400,000","7,600,000","11,400,000","11,500,000","9,700,000","8,400,000","10,100,000","10,500,000","12,200,000","11,700,000","12,400,000","11,900,000","10,100,000","18,400,000","15,400,000","11,792,000","11,318,000","11,372,000","12,918,000","12,311,000","9,397,000","9,500,000","6,533,000","7,606,000","7,536,000","7,436,000","5,930,000","8,852,000","6,882,000","5,313,000","2,018,000","27,956,000","2,342,000","1,412,000","1,714,000","6,083,000","6,417,000","5,869,000","5,796,000","4,626,000","4,134,000","6,301,000","5,803,000","5,417,000","5,539,000","4,279,000","4,001,000","3,546,000","4,321,000","4,067,000","3,998,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"870,900,000","224,100,000","226,100,000","213,700,000","207,000,000","196,100,000","190,900,000","197,700,000","208,800,000","200,900,000","201,300,000","204,500,000","207,500,000","209,900,000","208,600,000","211,300,000","196,900,000","190,419,000","189,076,000","187,319,000","183,986,000","186,366,000","190,439,000","181,320,000","160,163,000","149,761,000","149,827,000","148,877,000","148,304,000","147,851,000","143,583,000","146,604,000","140,712,000","151,536,000","102,791,000","97,229,000","108,223,000","105,156,000","103,386,000","100,233,000","95,117,000","84,661,000","78,982,000","74,512,000","74,427,000","68,623,000","62,904,000","56,074,000","58,417,000","61,458,000","64,122,000","62,654,000","61,568,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"331,500,000","-82,400,000","166,800,000","177,600,000","69,500,000","-310,100,000","-101,700,000","-42,500,000","-98,400,000","-2,000,000","2,800,000","-27,200,000","21,800,000","6,400,000","21,100,000","-34,800,000","27,800,000","-8,973,000","-15,297,000","11,508,000","-26,138,000","-21,558,000","-12,260,000","-25,012,000","12,208,000","-12,482,000","-66,659,000","-77,197,000","-58,228,000","-12,755,000","-31,050,000","-17,747,000","-3,981,000","-59,243,000","-29,622,000","-144,329,000","-13,007,000","-18,832,000","46,294,000","-118,623,000","52,463,000","-7,265,000","-150,876,000","21,459,000","13,707,000","-3,449,000","8,236,000","-6,754,000","396,000","-11,611,000","-349,000","-5,011,000","71,000","-4,575,000","-1,831,000","-2,112,000","-1,587,000","-7,556,000","1,432,000","-16,413,000","-1,396,000","3,431,000","-6,460,000","-763,000","-19,358,000","-45,508,000","-19,465,000","-19,973,000","-18,247,000","-58,225,000","-58,553,000","-38,038,000","-12,789,000","-20,210,000","-5,840,000","-44,270,000","-37,401,000","192,499,000","-277,988,000","-35,520,000","-13,183,000","-86,317,000","-27,518,000","-22,226,000",,"0",,"-16,968,000",,,,,,,,,,,,,
	GainOnSaleOfSecurity,"-557,900,000",,,,,,,,,"-7,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,847,000",,,,,,,,,"-35,000",,,"-391,000","-5,994,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000","8,000","5,000","9,000","2,000","6,000","2,000","10,000","6,000","6,000",,"42,000","-70,000","-952,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-234,600,000","-208,900,000","0","0","-25,700,000","-240,100,000","-37,200,000","0","-34,600,000","0","0","-22,100,000","-100,000","-3,300,000","0",,"0","-303,000","-14,183,000","-274,000","-55,440,000","338,000",,"830,000","0","-813,000","0","-75,068,000","-3,725,000","-4,920,000","2,969,000","-1,284,000","-238,000","-734,000","0","-2,669,000","-35,298,000","65,659,000","59,141,000","-118,623,000","52,463,000","-7,265,000","-150,876,000","21,459,000","13,707,000","-3,449,000","8,236,000","-6,754,000","396,000","6,583,000","-349,000","-5,011,000","71,000","-4,557,000","-1,836,000","-2,120,000","-1,592,000","-7,565,000","1,430,000","-16,419,000","-1,398,000","3,421,000","-6,466,000","-769,000","-19,358,000","-45,550,000","-19,395,000","-19,021,000","-18,247,000","-58,225,000","-58,553,000","-38,038,000","-12,789,000","-20,210,000","-5,840,000","-44,270,000","-37,401,000","192,499,000","-277,988,000","-35,520,000","-13,183,000","-86,317,000","-27,518,000","-22,226,000",,"0",,"-16,968,000",,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,895,000","6,087,000",,,,,,,,,,,"-7,101,000","1,670,000","12,304,000","3,765,000",,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"173,700,000"
		OtherSpecialCharges,"38,200,000","12,500,000",,,"25,700,000","0","37,200,000",,"34,600,000","0",,"22,100,000","100,000","3,300,000",,,,"303,000","14,183,000","274,000","55,440,000","-338,000",,"-830,000",,"813,000",,"75,068,000","3,725,000","4,920,000","-2,969,000","1,284,000","238,000","734,000",,"2,669,000","35,298,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,655,000","13,308,000",,,,,,,,,,,"-185,398,000","276,318,000","23,216,000","9,418,000",,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-22,700,000"
	OtherNonOperatingIncomeExpenses,"1,124,000,000","684,400,000","166,800,000","177,600,000","95,200,000","146,400,000","-64,500,000","-42,500,000","-63,800,000","-8,100,000","2,800,000","-5,100,000","21,900,000","9,700,000","21,100,000","-34,800,000","27,800,000","-8,670,000","-1,114,000","11,782,000","29,302,000","-21,896,000","-12,260,000","-25,842,000","12,208,000","-11,669,000","-66,659,000","-2,129,000","-54,503,000","-7,835,000","-34,019,000","-16,463,000","-3,743,000","-58,509,000","-29,622,000","-141,660,000","22,291,000","-18,832,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"2,829,400,000","528,500,000","777,600,000","820,700,000","702,600,000","419,700,000","502,200,000","459,500,000","439,700,000","468,900,000","542,000,000","463,900,000","441,600,000","197,300,000","389,800,000","318,300,000","249,200,000","141,361,000","368,096,000","412,470,000","334,173,000","293,683,000","285,772,000","235,974,000","310,431,000","247,487,000","191,975,000","171,136,000","219,364,000","194,225,000","217,056,000","243,461,000","210,962,000","110,105,000","178,808,000","72,666,000","180,170,000","161,330,000","244,877,000","57,499,000","237,588,000","159,522,000","4,953,000","179,037,000","163,383,000","136,786,000","164,243,000","130,167,000","124,829,000","106,926,000","118,927,000","102,849,000","92,786,000","98,045,000","95,524,000","95,308,000","83,043,000","41,623,000","45,734,000","26,686,000","38,797,000","32,077,000","17,126,000","21,201,000","1,798,000","-32,680,000","-26,597,000","-33,558,000","-34,639,000","-97,676,000","-86,280,000","-77,137,000","-53,044,000","-60,040,000","-51,291,000","-98,945,000","-99,940,000","196,231,000","-355,773,000","-120,369,000","-100,721,000","-193,678,000","-148,031,000","-131,576,000","-93,596,000","-71,091,000","-53,349,000","-75,406,000","-51,100,000","-15,725,000","-13,286,000","-9,804,000","-10,326,000","-11,605,000","-7,913,000","-21,366,000","-1,557,214",,,,
TaxProvision,"261,800,000","87,300,000","51,400,000","72,800,000","50,300,000","58,100,000","39,300,000","11,100,000","21,100,000","-100,500,000","36,700,000","29,600,000","34,000,000","-95,400,000","12,500,000","3,900,000","-31,100,000","-53,455,000","33,412,000","23,980,000","26,763,000","60,830,000","22,037,000","43,510,000","29,124,000","25,892,000","94,235,000","13,956,000","23,872,000","12,628,000","10,426,000","21,802,000","17,649,000","36,180,000","15,586,000","-11,447,000","19,222,000","43,187,000","13,054,000","23,815,000","27,248,000","-36,901,000","24,681,000","65,877,000","71,423,000","53,099,000","70,649,000","30,352,000","28,389,000","42,682,000","51,348,000","51,428,000","37,107,000","15,255,000","34,918,000","44,535,000","40,801,000","42,095,000","-14,483,000","14,566,000","17,631,000","13,656,000","13,350,000","12,936,000","3,812,000","18,833,000","-6,646,000","-3,846,000","-4,338,000","-23,456,000","-29,076,000","-17,194,000","-10,450,000","-15,684,000","-13,593,000","-17,985,000","-19,508,000","2,906,000","-1,836,000","-36,111,000","-30,015,000","-43,969,000","-23,093,000","-27,636,000","-22,089,000","-16,620,000","-12,822,000","-16,774,000","-13,440,000","1,156,000","-195,000","79,000","-826,000","443,000","-1,955,000","-2,949,000","-30,224",,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","10,000","2,000","5,000","18,000","11,000","2,000","11,000","1,000","16,000","6,000","10,000","8,000","6,000","3,000","7,000","10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"2,567,700,000","453,400,000","723,000,000","746,300,000","645,000,000","365,100,000","464,400,000","446,100,000","415,000,000","562,700,000","498,600,000","429,100,000","397,400,000","277,600,000","366,900,000","306,700,000","275,800,000","219,632,000","298,361,000","344,208,000","289,299,000","202,426,000","237,728,000","160,768,000","248,378,000","205,921,000","76,218,000","129,274,000","183,498,000","168,574,000","199,893,000","230,056,000","202,499,000","99,982,000","180,123,000","99,821,000","171,407,000","135,679,000","232,089,000","48,209,000","221,306,000","205,110,000","-15,701,000","115,211,000","91,842,000","83,514,000","93,439,000","99,665,000","96,318,000","64,350,000","67,355,000","56,289,000","58,601,000","85,839,000","60,466,000","158,786,000","42,155,000","-5,549,000","59,628,000","-19,991,000","22,228,000","18,285,000","3,472,000","7,664,000","-2,585,000","-87,341,000","-20,870,000","-31,818,000","-31,561,000","-88,268,000","-55,904,000","-60,535,000","-42,880,000","-51,217,000","-52,862,000","-107,715,000","-91,623,000","-52,444,000","-353,877,000","-101,168,000","-71,771,000","-149,709,000","-124,938,000","-103,940,000","-71,507,000","-54,471,000","-39,527,000","-58,632,000","-41,998,000","-18,253,000","-13,091,000","-9,883,000","-9,500,000","-12,048,000","-13,468,000","-19,799,000","-1,526,990","-1,569,957","-500,000","-100,000","-100,000"
