name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
	SpecialIncomeCharges,"-36,000,000",,,,,"-83,000,000","0","-213,000,000",,"3,000,000","164,000,000",,"-89,000,000","3,058,000,000","-31,000,000","-24,000,000","-19,000,000","-19,000,000","-16,000,000","-15,000,000","-6,000,000",,,,,,,,,,,,,,,,,,,,,,"0","-5,000,000","0",,"0",,,"0","-306,000,000",,,"-145,000,000","9,000,000","-6,000,000","-17,000,000","1,000,000",,"4,000,000","2,000,000","5,000,000","18,000,000","11,000,000",,"-5,000,000",,"-1,000,000","18,000,000","11,000,000","7,000,000","3,000,000","1,000,000","-4,000,000",,"-7,000,000","6,000,000","11,000,000","17,000,000","21,000,000","8,000,000","12,000,000","-48,000,000","7,000,000","4,000,000","-73,000,000","14,000,000","11,000,000","6,000,000","13,000,000","12,000,000","23,000,000","29,000,000","-14,000,000","10,000,000","6,000,000","11,000,000","10,000,000","16,000,000","14,000,000","12,000,000","11,000,000","10,000,000","8,000,000","-79,000,000","12,000,000","4,000,000","1,000,000",,"6,000,000","-15,000,000","1,000,000","-2,000,000",,"1,000,000",,"-1,000,000","-70,000,000","-20,000,000","-29,000,000",,,,,
		RestructuringAndMergernAcquisition,"5,000,000",,,,,,,"213,000,000",,,,,"89,000,000","242,000,000","31,000,000","24,000,000","19,000,000","23,000,000","16,000,000","15,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"0",,,,,"0","0",,,"0","164,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-31,000,000"
	OtherNonOperatingIncomeExpenses,"-42,000,000","40,000,000","29,000,000","-172,000,000","61,000,000","32,000,000","-36,000,000","-204,000,000","-71,000,000","-150,000,000","-116,000,000","-107,000,000","3,000,000","4,000,000","7,000,000","15,000,000","-7,000,000","12,000,000","-3,000,000","6,000,000","-6,000,000","3,000,000","-89,000,000","4,000,000","-5,000,000","1,000,000","-24,000,000","-144,000,000","-4,000,000","-18,000,000",,"3,000,000","9,000,000","-18,000,000","4,000,000","4,000,000",,"-2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"5,099,000,000","1,355,000,000","1,329,000,000","1,173,000,000","1,242,000,000","1,040,000,000","972,000,000","618,000,000","754,000,000","672,000,000","1,001,000,000","683,000,000","571,000,000","3,178,000,000","623,000,000","643,000,000","605,000,000","595,000,000","585,000,000","566,000,000","541,000,000","561,000,000","454,000,000","544,000,000","489,000,000","582,000,000","559,000,000","440,000,000","579,000,000","446,000,000","666,000,000","654,000,000","629,000,000","634,000,000","629,000,000","624,000,000","560,000,000","581,000,000","522,000,000","603,000,000","597,000,000","580,000,000","596,000,000","591,000,000","556,000,000","477,000,000","522,000,000","518,000,000","447,000,000","479,000,000","142,000,000","414,000,000","407,000,000","265,000,000","494,000,000","491,000,000","435,000,000","434,000,000","416,000,000","398,000,000","365,000,000","355,000,000","354,000,000","341,000,000","314,000,000","305,000,000","277,000,000","281,000,000","267,000,000","249,000,000","241,000,000","235,000,000","223,000,000","216,000,000","199,000,000","188,000,000","173,000,000","182,000,000","172,000,000","197,000,000","166,000,000","154,000,000","89,000,000","165,000,000","168,000,000","0","160,000,000","162,000,000","161,000,000","161,000,000","161,000,000","151,000,000","154,000,000","126,000,000","161,000,000","160,000,000","149,000,000","148,000,000","157,000,000","161,000,000","156,000,000","133,000,000","124,000,000","116,000,000","19,000,000","100,000,000","93,000,000","97,000,000","94,000,000","77,000,000","75,000,000","69,000,000","64,000,000","53,000,000","45,000,000","50,000,000","43,000,000","-32,000,000","43,000,000","53,000,000",,,,,
TaxProvision,"1,262,000,000","339,000,000","321,000,000","334,000,000","268,000,000","253,000,000","265,000,000","164,000,000","165,000,000","162,000,000","298,000,000","169,000,000","140,000,000","355,000,000","156,000,000","158,000,000","148,000,000","558,000,000","162,000,000","157,000,000","149,000,000","152,000,000","120,000,000","146,000,000","133,000,000","163,000,000","156,000,000","131,000,000","162,000,000","145,000,000","187,000,000","183,000,000","176,000,000","136,000,000","175,000,000","174,000,000","164,000,000","162,000,000","90,000,000","169,000,000","165,000,000","-1,126,000,000","166,000,000","163,000,000","156,000,000","346,000,000","146,000,000","145,000,000","131,000,000","133,000,000","-187,000,000","109,000,000","114,000,000","67,000,000","139,000,000","137,000,000","122,000,000","115,000,000","106,000,000","103,000,000","95,000,000","81,000,000","101,000,000","90,000,000","83,000,000","80,000,000","163,000,000","64,000,000","69,000,000","60,000,000","61,000,000","55,000,000","56,000,000","49,000,000","49,000,000","35,000,000","41,000,000","40,000,000","38,000,000","43,000,000","37,000,000","35,000,000","24,000,000","37,000,000","39,000,000","-8,000,000","37,000,000","37,000,000","37,000,000","40,000,000","40,000,000","37,000,000","35,000,000","9,000,000","40,000,000","40,000,000","38,000,000","33,000,000","39,000,000","40,000,000","39,000,000","37,000,000","36,000,000","35,000,000","2,000,000","34,000,000","29,000,000","30,000,000","29,000,000","22,000,000","24,000,000","14,000,000","22,000,000","13,000,000","13,000,000","12,000,000","10,000,000","-15,000,000","9,000,000","19,000,000",,,,,
EarningsFromEquityInterestNetOfTax,"119,000,000","38,000,000","1,000,000","37,000,000","43,000,000","16,000,000","23,000,000","29,000,000","17,000,000","24,000,000","28,000,000","28,000,000","34,000,000","14,000,000","13,000,000","14,000,000","15,000,000","12,000,000","12,000,000","11,000,000","12,000,000","10,000,000","10,000,000","11,000,000","10,000,000","12,000,000","10,000,000","10,000,000","11,000,000","12,000,000","11,000,000","10,000,000","9,000,000","9,000,000","8,000,000","11,000,000","10,000,000","9,000,000","8,000,000","10,000,000","7,000,000","7,000,000","13,000,000","11,000,000","9,000,000","11,000,000","12,000,000","8,000,000","7,000,000","6,000,000","7,000,000","6,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"3,826,000,000","1,026,000,000","979,000,000","841,000,000","980,000,000","770,000,000","700,000,000","458,000,000","573,000,000","511,000,000","735,000,000","522,000,000","517,000,000","2,978,000,000","461,000,000","480,000,000","462,000,000","33,000,000","419,000,000","406,000,000","389,000,000","406,000,000","339,000,000","399,000,000","356,000,000","422,000,000","401,000,000","308,000,000","416,000,000","302,000,000","477,000,000","467,000,000","448,000,000","474,000,000","445,000,000","445,000,000","391,000,000","414,000,000","430,000,000","429,000,000","419,000,000","420,000,000","429,000,000","425,000,000","398,000,000","133,000,000","377,000,000","371,000,000","314,000,000","340,000,000","325,000,000","299,000,000","290,000,000","200,000,000","355,000,000","349,000,000","307,000,000","316,000,000","305,000,000","291,000,000","265,000,000","269,000,000","247,000,000","247,000,000","225,000,000","214,000,000","108,000,000","209,000,000","195,000,000","181,000,000","177,000,000","175,000,000","164,000,000","155,000,000","150,000,000","150,000,000","130,000,000","140,000,000","131,000,000","150,000,000","127,000,000","118,000,000","62,000,000","126,000,000","124,000,000","5,000,000","122,000,000","122,000,000","114,000,000","114,000,000","112,000,000","107,000,000","98,000,000","107,000,000","108,000,000","108,000,000","102,000,000","89,000,000","107,000,000","107,000,000","102,000,000","96,000,000","88,000,000","81,000,000","17,000,000","66,000,000","64,000,000","67,000,000","65,000,000","55,000,000","51,000,000","55,000,000","42,000,000","15,000,000","32,000,000","38,000,000","33,000,000","-161,000,000","34,000,000","34,000,000","33,000,000","29,000,000","23,000,000","28,000,000","27,000,000"
	NetIncome,"3,826,000,000","1,026,000,000","979,000,000","841,000,000","980,000,000","770,000,000","700,000,000","458,000,000","573,000,000","511,000,000","735,000,000","522,000,000","517,000,000","2,978,000,000","461,000,000","480,000,000","462,000,000","33,000,000","419,000,000","406,000,000","389,000,000","406,000,000","339,000,000","399,000,000","356,000,000","422,000,000","401,000,000","308,000,000","416,000,000","302,000,000","477,000,000","467,000,000","448,000,000","474,000,000","445,000,000","445,000,000","391,000,000","414,000,000","430,000,000","429,000,000","419,000,000","420,000,000","429,000,000","425,000,000","398,000,000","133,000,000","377,000,000","371,000,000","314,000,000","340,000,000","325,000,000","299,000,000","290,000,000","200,000,000","355,000,000","349,000,000","307,000,000","316,000,000","305,000,000","291,000,000","265,000,000","269,000,000","247,000,000","247,000,000","225,000,000","214,000,000","108,000,000","209,000,000","195,000,000","181,000,000","177,000,000","175,000,000","164,000,000","155,000,000","150,000,000","150,000,000","130,000,000","140,000,000","131,000,000","150,000,000","127,000,000","118,000,000","62,000,000","126,000,000","124,000,000","5,000,000","122,000,000","122,000,000","114,000,000","114,000,000","112,000,000","107,000,000","98,000,000","107,000,000","108,000,000","108,000,000","102,000,000","89,000,000","107,000,000","107,000,000","102,000,000","96,000,000","88,000,000","81,000,000","17,000,000","66,000,000","64,000,000","67,000,000","65,000,000","55,000,000","51,000,000","55,000,000","42,000,000","15,000,000","32,000,000","38,000,000","33,000,000","-161,000,000","34,000,000","34,000,000","33,000,000","29,000,000","23,000,000","28,000,000","27,000,000"
		NetIncomeIncludingNoncontrollingInterests,"3,961,000,000","1,056,000,000","1,010,000,000","877,000,000","1,018,000,000","804,000,000","731,000,000","483,000,000","608,000,000","538,000,000","738,000,000","551,000,000","554,000,000","2,954,000,000","480,000,000","499,000,000","472,000,000","49,000,000","435,000,000","420,000,000","404,000,000","419,000,000","344,000,000","409,000,000","366,000,000","431,000,000","413,000,000","319,000,000","428,000,000","313,000,000","490,000,000","481,000,000","462,000,000","507,000,000","462,000,000","461,000,000","406,000,000","428,000,000","440,000,000","444,000,000","432,000,000","431,000,000","443,000,000","439,000,000","409,000,000","142,000,000","388,000,000","381,000,000","323,000,000","352,000,000","336,000,000","311,000,000","298,000,000","206,000,000","366,000,000","362,000,000","322,000,000","332,000,000","314,000,000","300,000,000","274,000,000","278,000,000","254,000,000","254,000,000","233,000,000","223,000,000","116,000,000","222,000,000","202,000,000","190,000,000","183,000,000","184,000,000","170,000,000","162,000,000","156,000,000","156,000,000","135,000,000","145,000,000","136,000,000","156,000,000","131,000,000","122,000,000","67,000,000","130,000,000","129,000,000","10,000,000","126,000,000","128,000,000","126,000,000","125,000,000","123,000,000","117,000,000","111,000,000","121,000,000","123,000,000","121,000,000","115,000,000","106,000,000","122,000,000","124,000,000","119,000,000","113,000,000","110,000,000","95,000,000","32,000,000","76,000,000","79,000,000","79,000,000","78,000,000","71,000,000","71,000,000","70,000,000","52,000,000","27,000,000","46,000,000","51,000,000","43,000,000","-152,000,000","45,000,000","48,000,000","33,000,000","64,000,000","23,000,000","28,000,000","27,000,000"
			NetIncomeContinuousOperations,"3,956,000,000","1,054,000,000","1,009,000,000","876,000,000","1,017,000,000","803,000,000","730,000,000","483,000,000","606,000,000","534,000,000","731,000,000","542,000,000","465,000,000","2,837,000,000","480,000,000","499,000,000","472,000,000","49,000,000","435,000,000","420,000,000","404,000,000","419,000,000","344,000,000","409,000,000","366,000,000","431,000,000","413,000,000","319,000,000","428,000,000","313,000,000","490,000,000","481,000,000","462,000,000","507,000,000","462,000,000","461,000,000","406,000,000","428,000,000","440,000,000","444,000,000","432,000,000","431,000,000","443,000,000","439,000,000","409,000,000","142,000,000","388,000,000","381,000,000","323,000,000","352,000,000","336,000,000","311,000,000","298,000,000","200,000,000","355,000,000","349,000,000","307,000,000","316,000,000","305,000,000","291,000,000","265,000,000","269,000,000","247,000,000","247,000,000","225,000,000","220,000,000","108,000,000","209,000,000","195,000,000","181,000,000","177,000,000","175,000,000","164,000,000","155,000,000","150,000,000","150,000,000","130,000,000","140,000,000","131,000,000","150,000,000","127,000,000","118,000,000","62,000,000","126,000,000","126,000,000","5,000,000","122,000,000","122,000,000","114,000,000","114,000,000","112,000,000","107,000,000","108,000,000","107,000,000","108,000,000","108,000,000","102,000,000","100,000,000","107,000,000","107,000,000","102,000,000","96,000,000","88,000,000","81,000,000","17,000,000","66,000,000","64,000,000","67,000,000","65,000,000","55,000,000","51,000,000","55,000,000","42,000,000","40,000,000","32,000,000","38,000,000","33,000,000","-17,000,000","34,000,000","34,000,000","33,000,000","29,000,000","23,000,000","28,000,000","27,000,000"
			NetIncomeDiscontinuousOperations,"5,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","0","2,000,000","4,000,000","7,000,000","9,000,000","89,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,"-2,000,000",,,,,"0",,,"-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-135,000,000","-30,000,000","-31,000,000","-36,000,000","-38,000,000","-34,000,000","-31,000,000","-25,000,000","-35,000,000","-27,000,000","-3,000,000","-29,000,000","-37,000,000","24,000,000","-19,000,000","-19,000,000","-10,000,000","-16,000,000","-16,000,000","-14,000,000","-15,000,000","-13,000,000","-5,000,000","-10,000,000","-10,000,000","-9,000,000","-12,000,000","-11,000,000","-12,000,000","-11,000,000","-13,000,000","-14,000,000","-14,000,000","-33,000,000","-17,000,000","-16,000,000","-15,000,000","-14,000,000","-10,000,000","-15,000,000","-13,000,000","-11,000,000","-14,000,000","-14,000,000","-11,000,000","-9,000,000","-11,000,000","-10,000,000","-9,000,000","-12,000,000","-11,000,000","-12,000,000","-8,000,000","-6,000,000","-11,000,000","-13,000,000","-15,000,000","-16,000,000","-9,000,000","-9,000,000","-9,000,000","-9,000,000","-7,000,000","-7,000,000","-8,000,000","-9,000,000","-8,000,000","-13,000,000","-7,000,000","-9,000,000","-6,000,000","-9,000,000","-6,000,000","-7,000,000","-6,000,000","-6,000,000","-5,000,000","-5,000,000","-5,000,000","-6,000,000","-4,000,000","-4,000,000","-5,000,000","-4,000,000","-5,000,000","-5,000,000","-4,000,000","-6,000,000","-12,000,000","-11,000,000","-11,000,000","-10,000,000","-13,000,000","-14,000,000","-15,000,000","-13,000,000","-13,000,000","-17,000,000","-15,000,000","-17,000,000","-17,000,000","-17,000,000","-22,000,000","-14,000,000","-15,000,000","-10,000,000","-15,000,000","-12,000,000","-13,000,000","-16,000,000","-20,000,000","-15,000,000","-10,000,000","-12,000,000","-14,000,000","-13,000,000","-10,000,000","-9,000,000","-11,000,000","-14,000,000",,,,,
DilutedNIAvailtoComStockholders,"3,826,000,000","1,026,000,000","979,000,000","841,000,000","980,000,000","770,000,000","700,000,000","458,000,000","573,000,000","511,000,000","735,000,000","522,000,000","517,000,000","2,978,000,000","461,000,000","480,000,000","462,000,000","33,000,000","419,000,000","406,000,000","389,000,000","406,000,000","339,000,000","399,000,000","356,000,000","422,000,000","401,000,000","308,000,000","416,000,000","302,000,000","477,000,000","467,000,000","448,000,000","474,000,000","445,000,000","445,000,000","391,000,000","414,000,000","430,000,000","429,000,000","419,000,000","420,000,000","429,000,000","425,000,000","398,000,000","133,000,000","377,000,000","371,000,000","314,000,000","340,000,000","325,000,000","299,000,000","290,000,000","200,000,000","355,000,000","349,000,000","307,000,000","316,000,000","305,000,000","291,000,000","265,000,000","269,000,000","247,000,000","247,000,000","225,000,000","214,000,000","108,000,000","209,000,000","195,000,000","181,000,000","177,000,000","175,000,000","164,000,000","155,000,000","150,000,000","150,000,000","130,000,000","140,000,000","131,000,000","150,000,000","127,000,000","118,000,000","62,000,000","126,000,000","124,000,000","5,000,000","122,000,000","122,000,000","114,000,000","114,000,000","112,000,000","107,000,000","98,000,000","107,000,000","108,000,000","108,000,000","102,000,000","89,000,000","107,000,000","107,000,000","102,000,000","96,000,000","88,000,000","81,000,000","17,000,000","66,000,000","64,000,000","67,000,000","65,000,000","55,000,000","51,000,000","55,000,000","42,000,000","15,000,000","32,000,000","38,000,000","33,000,000","-161,000,000","34,000,000","34,000,000","33,000,000","29,000,000","23,000,000","28,000,000","27,000,000"
BasicEPS,,"2","1.9","1.62","1.87","1.47","1.33","0.87","1.07","0.95","1.36","0.97","0.95",,"1.6","1.67","1.61","0.11","1.46","1.42","1.36","1.42","1.19","1.4","1.25","1.48","1.4","1.07","1.44","1.04","1.63","1.59","1.52","1.61","1.51","1.5","1.32","1.4","1.44","1.43","1.4",,"1.42","1.4","1.31",,"1.22","1.21","1.02",,"1.06","0.97","0.94",,"1.13","1.11","0.98",,"0.96","0.91","0.83",,"0.76","0.76","0.69",,"0.33","0.65","0.6",,"0.54","0.54","0.5",,"0.46","0.46","0.4",,"0.405","0.46","0.39",,"0.19","0.39","0.385",,"0.385","0.385","0.36",,"0.35","0.335","0.31",,"0.34","0.34","0.325",,"0.34","0.34","0.325",,"0.28","0.26","0.06",,"0.22","0.235","0.23",,"0.18","0.195","0.15",,"0.12","0.14","0.125",,"0.13","0.13","0.13",,"0.09","0.115","0.11"
DilutedEPS,,"1.98","1.88","1.6","1.86","1.45","1.32","0.87","1.07","0.95","1.35","0.96","0.94",,"1.58","1.65","1.59","0.11","1.45","1.41","1.35","1.41","1.18","1.39","1.24","1.47","1.4","1.06","1.43","1.03","1.62","1.58","1.51","1.59","1.49","1.49","1.3","1.38","1.43","1.42","1.38",,"1.4","1.38","1.29",,"1.21","1.19","1.01",,"1.04","0.96","0.93",,"1.11","1.08","0.96",,"0.94","0.89","0.81",,"0.75","0.75","0.68",,"0.33","0.63","0.59",,"0.53","0.53","0.49",,"0.455","0.455","0.395",,"0.4","0.455","0.385",,"0.19","0.385","0.38",,"0.38","0.38","0.355",,"0.345","0.33","0.305",,"0.33","0.33","0.31",,"0.325","0.325","0.31",,"0.27","0.25","0.055",,"0.22","0.235","0.23",,"0.18","0.195","0.15",,"0.12","0.14","0.125",,"0.13","0.13","0.115",,"0.09","0.115","0.11"
BasicAverageShares,,"511,234,000","515,169,000","518,950,000","522,459,000","524,442,000","525,694,000","525,510,000","531,215,000","536,768,000","539,753,000","542,561,000","545,554,000",,"288,093,000","287,803,000","287,504,000","286,976,000","286,467,000","286,090,000","285,509,000","285,720,000","285,858,000","285,702,000","285,429,000","285,288,000","285,651,000","287,939,000","289,143,000","290,667,000","292,170,000","292,945,000","294,195,000","294,697,000","295,124,000","295,668,000","296,604,000","296,887,000","298,416,000","298,885,000","299,077,000",,"301,594,000","303,709,000","304,071,000",,"307,127,000","306,826,000","306,793,000",,"307,360,000","307,957,000","307,818,000",,"313,749,000","315,312,000","313,936,000",,"318,513,000","320,213,000","320,763,000",,"323,582,000","323,519,000","323,804,000",,"324,137,000","323,898,000","323,818,000",,"326,447,000","325,786,000","326,394,000",,"326,430,000","326,688,000","325,762,000",,"324,592,000","325,394,000","327,048,000",,"323,468,000","323,086,000","321,546,000",,"317,824,000","317,030,000","318,866,000",,"319,408,000","318,726,000","316,276,000",,"317,786,000","317,246,000","316,116,000",,"316,392,000","316,552,000","315,344,000",,"312,168,000","310,614,000","284,322,000",,"289,664,000","285,034,000","283,882,000",,"281,958,000","278,462,000","275,918,000",,"266,666,667","271,428,571","264,000,000",,"261,538,462","261,538,462","253,846,154",,"255,555,556","243,478,261","245,454,545"
DilutedAverageShares,,"516,276,000","520,079,000","523,723,000","526,927,000","529,038,000","530,415,000","529,054,000","534,956,000","540,919,000","543,616,000","546,488,000","549,147,000",,"291,513,000","290,908,000","290,809,000","290,456,000","289,216,000","288,535,000","287,384,000","287,956,000","288,195,000","287,727,000","286,665,000","286,856,000","287,311,000","290,102,000","291,652,000","293,555,000","295,239,000","295,976,000","297,253,000","298,225,000","298,357,000","298,654,000","299,700,000","300,224,000","301,731,000","302,492,000","302,876,000",,"305,623,000","308,253,000","308,595,000",,"311,608,000","311,109,000","311,159,000",,"312,182,000","312,429,000","311,311,000",,"319,505,000","322,088,000","320,409,000",,"324,920,000","326,301,000","326,787,000",,"329,498,000","329,880,000","330,043,000",,"329,993,000","329,818,000","329,669,000",,"331,919,000","330,897,000","331,573,000",,"330,990,000","330,850,000","329,270,000",,"327,912,000","329,670,000","331,872,000",,"326,550,000","327,604,000","325,322,000",,"321,708,000","321,258,000","323,150,000",,"325,128,000","325,282,000","323,638,000",,"326,834,000","328,114,000","326,472,000",,"328,768,000","329,084,000","328,664,000",,"324,632,000","323,360,000","296,876,000",,"289,664,000","285,034,000","283,882,000",,"281,958,000","278,462,000","275,918,000",,"266,666,667","271,428,571","264,000,000",,"261,538,462","261,538,462","286,956,522",,"255,555,556","243,478,261","245,454,545"
TotalOperatingIncomeAsReported,"4,984,000,000","1,337,000,000","1,292,000,000","1,142,000,000","1,213,000,000","1,029,000,000","969,000,000","591,000,000","733,000,000","655,000,000","1,000,000,000","669,000,000","609,000,000","3,236,000,000","669,000,000","689,000,000","653,000,000","636,000,000","626,000,000","604,000,000","582,000,000","599,000,000","497,000,000","588,000,000","554,000,000","624,000,000","594,000,000","480,000,000","623,000,000","525,000,000","711,000,000","697,000,000","675,000,000","690,000,000","670,000,000","665,000,000","600,000,000","616,000,000","558,000,000","636,000,000","627,000,000","618,000,000","632,000,000","627,000,000","591,000,000","505,000,000","551,000,000","547,000,000","479,000,000","512,000,000","174,000,000","447,000,000","442,000,000","314,000,000","544,000,000","543,000,000","482,000,000","484,000,000","460,000,000","439,000,000","403,000,000","393,000,000","392,000,000","382,000,000","352,000,000","345,000,000","317,000,000","322,000,000","309,000,000","289,000,000","280,000,000","274,000,000","260,000,000","244,000,000","240,000,000","223,000,000","215,000,000","227,000,000","235,000,000","244,000,000","217,000,000","208,000,000","148,000,000","220,000,000","224,000,000","57,000,000","218,000,000","219,000,000","213,000,000","211,000,000","208,000,000","201,000,000","154,000,000","190,000,000","225,000,000","227,000,000","214,000,000","207,000,000","211,000,000","213,000,000","207,000,000","188,000,000","183,000,000","171,000,000","163,000,000","126,000,000","133,000,000","140,000,000","134,000,000","116,000,000","142,000,000","107,000,000","99,000,000","84,000,000","84,000,000","91,000,000","80,000,000","71,000,000","107,000,000","123,000,000",,,,,
TotalExpenses,"25,510,000,000","6,887,000,000","6,360,000,000","6,221,000,000","6,042,000,000","6,118,000,000","5,809,000,000","5,537,000,000","5,890,000,000","6,242,000,000","6,050,000,000","6,404,000,000","6,264,000,000","5,632,000,000","2,337,000,000","2,365,000,000","2,322,000,000","2,307,000,000","2,277,000,000","2,221,000,000","2,134,000,000","2,058,000,000","2,130,000,000","2,081,000,000","1,950,000,000","1,999,000,000","2,068,000,000","2,114,000,000","2,130,000,000","2,324,000,000","2,433,000,000","2,419,000,000","2,360,000,000","2,344,000,000","2,338,000,000","2,353,000,000","2,265,000,000","2,071,000,000","2,260,000,000","2,193,000,000","2,241,000,000","2,194,000,000","2,274,000,000","2,226,000,000","2,109,000,000","2,015,000,000","1,991,000,000","1,980,000,000","1,947,000,000","1,875,000,000","1,788,000,000","1,669,000,000","1,673,000,000","2,072,000,000","2,308,000,000","2,335,000,000","2,181,000,000","2,039,000,000","1,912,000,000","1,893,000,000","1,772,000,000","1,730,000,000","1,707,000,000","1,694,000,000","1,674,000,000","1,675,000,000","1,573,000,000","1,597,000,000","1,518,000,000","1,497,000,000","1,394,000,000","1,329,000,000","1,271,000,000","1,217,000,000","1,174,000,000","1,178,000,000","1,122,000,000","1,070,000,000","1,057,000,000","1,063,000,000","1,015,000,000","1,030,000,000","1,123,000,000","1,094,000,000","1,111,000,000","1,216,000,000","1,057,000,000","1,046,000,000","1,017,000,000","992,000,000","961,000,000","948,000,000","964,000,000","1,007,000,000","976,000,000","1,007,000,000","987,000,000","1,002,000,000","979,000,000","965,000,000","951,000,000","963,000,000","932,000,000","922,000,000","927,000,000","681,000,000","662,000,000","648,000,000","622,000,000","606,000,000","591,000,000","538,000,000","512,000,000","529,000,000","524,000,000","532,000,000","514,000,000","566,000,000","545,000,000","539,000,000",,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"3,826,000,000","1,026,000,000","979,000,000","841,000,000","980,000,000","770,000,000","700,000,000","458,000,000","573,000,000","511,000,000","735,000,000","522,000,000","517,000,000","2,978,000,000","461,000,000","480,000,000","462,000,000","33,000,000","419,000,000","406,000,000","389,000,000","406,000,000","339,000,000","399,000,000","356,000,000","422,000,000","401,000,000","308,000,000","416,000,000","302,000,000","477,000,000","467,000,000","448,000,000","474,000,000","445,000,000","445,000,000","391,000,000","414,000,000","430,000,000","429,000,000","419,000,000","420,000,000","429,000,000","425,000,000","398,000,000","133,000,000","377,000,000","371,000,000","314,000,000","340,000,000","325,000,000","299,000,000","290,000,000","200,000,000","355,000,000","349,000,000","307,000,000","316,000,000","305,000,000","291,000,000","265,000,000","269,000,000","247,000,000","247,000,000","225,000,000","220,000,000","108,000,000","209,000,000","195,000,000","181,000,000","177,000,000","175,000,000","164,000,000","155,000,000","150,000,000","150,000,000","130,000,000","140,000,000","131,000,000","150,000,000","127,000,000","118,000,000","62,000,000","126,000,000","126,000,000","5,000,000","122,000,000","122,000,000","114,000,000","114,000,000","112,000,000","107,000,000","108,000,000","107,000,000","108,000,000","108,000,000","102,000,000","100,000,000","107,000,000","107,000,000","102,000,000","96,000,000","88,000,000","81,000,000","17,000,000","66,000,000","64,000,000","67,000,000","65,000,000","55,000,000","51,000,000","55,000,000","42,000,000","40,000,000","32,000,000","38,000,000","33,000,000","-17,000,000","34,000,000","34,000,000","33,000,000","29,000,000","23,000,000","28,000,000","27,000,000"
