name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
BasicAverageShares,,"130,348,000","131,845,000","133,275,000","134,508,000","135,970,000","135,671,000","135,010,000","135,474,000","135,997,000","136,380,000","137,185,000","137,854,000","137,797,000","138,797,000","139,464,000","140,032,000","139,572,000","140,422,000","141,061,000","141,484,000","141,711,000","142,611,000","142,998,000","143,525,000","143,484,000","144,578,000","145,515,000","146,204,000","145,856,000","146,646,000","147,826,000","148,517,000","150,856,000","156,924,000","159,818,000","160,637,000","160,880,000","160,782,000","161,887,000","162,693,000",,"163,948,000","164,607,000","165,124,000",,"164,691,000","164,749,000","165,440,000",,"167,191,000","167,972,000","169,140,000",,"168,864,000","169,731,000","169,858,000",,"170,274,000","170,942,000","171,183,000",,"170,925,000","171,215,000","171,219,000",,"170,105,000","170,236,000","169,876,000",,"169,232,000","169,354,000","169,242,000",,"168,802,000","168,782,000","168,664,000",,"168,584,000","168,678,000","169,134,000",,"168,588,000","168,706,000","168,744,000",,"169,036,000","169,164,000","169,124,000",,"164,724,000","164,780,000","164,744,000",,"164,812,000","164,860,000","165,004,000",,"165,060,000","158,461,538","156,000,000",,"155,000,000","158,333,333","160,000,000"
DilutedAverageShares,,"132,617,000","133,436,000","134,856,000","135,745,000","137,176,000","137,128,000","135,610,000","135,969,000","136,621,000","137,476,000","138,256,000","138,955,000","139,182,000","140,160,000","140,611,000","141,270,000","140,724,000","141,022,000","141,587,000","141,858,000","142,164,000","142,883,000","143,216,000","143,658,000","144,144,000","144,782,000","145,679,000","146,383,000","146,650,000","146,856,000","147,974,000","149,008,000","151,130,000","157,044,000","159,917,000","160,690,000","161,799,000","161,003,000","162,200,000","163,023,000",,"164,471,000","165,194,000","165,764,000",,"165,576,000","165,765,000","166,575,000",,"168,648,000","169,584,000","170,825,000",,"172,446,000","173,483,000","174,028,000",,"173,349,000","174,200,000","174,888,000",,"174,776,000","175,198,000","175,267,000",,"174,533,000","174,394,000","174,132,000",,"173,096,000","173,126,000","172,828,000",,"172,456,000","172,252,000","171,246,000",,"171,000,000","171,960,000","171,956,000",,"171,388,000","171,764,000","171,510,000",,"171,844,000","171,252,000","170,948,000",,"166,048,000","165,912,000","165,372,000",,"165,168,000","165,260,000","165,408,000",,"165,060,000","158,461,538","156,000,000",,"155,000,000","158,333,333","160,000,000"
TotalOperatingIncomeAsReported,"1,082,108,000","287,406,000","310,769,000","260,604,000","223,329,000","206,802,000","168,239,000","188,787,000","109,440,000","136,806,000","201,085,000","227,535,000","224,550,000","255,517,000","245,973,000","219,008,000","191,585,000","210,876,000","194,465,000","181,820,000","187,958,000","193,565,000","211,267,000","233,747,000","198,952,000","214,579,000","232,711,000","229,095,000","181,925,000","187,728,000","203,337,000","200,382,000","156,971,000","155,113,000","176,355,000","182,476,000","168,706,000","133,604,000","187,257,000","184,914,000","169,545,000","171,955,000","183,965,000","180,095,000","156,715,000","164,065,000","166,333,000","156,455,000","136,007,000","142,758,000","154,801,000","149,884,000","137,368,000","142,384,000","148,619,000","144,506,000","136,077,000","132,873,000","131,828,000","129,794,000","115,189,000","110,375,000","111,118,000","103,918,000","92,434,000","92,622,000","85,618,000","80,329,000","67,792,000","62,069,000","61,011,000","52,517,000","47,171,000","47,164,000","46,808,000","46,152,000","43,460,000","39,407,000","42,364,000","40,971,000","33,838,000","33,573,000","34,770,000","36,557,000","29,374,000","30,333,000","30,150,000","31,436,000","25,089,000","22,600,000","22,200,000","22,100,000","16,900,000","17,600,000","19,000,000","18,600,000","13,300,000","-10,100,000","15,400,000",,,,,,
TotalExpenses,"22,020,030,000","6,214,442,000","5,952,926,000","5,272,122,000","4,580,540,000","4,342,650,000","4,056,561,000","3,439,059,000","3,695,568,000","3,656,520,000","3,655,047,000","3,681,305,000","3,526,660,000","3,882,391,000","4,045,927,000","4,057,029,000","3,733,742,000","3,748,910,000","3,589,986,000","3,528,198,000","3,227,167,000","3,221,410,000","3,144,487,000","3,065,994,000","2,874,991,000","2,996,274,000","3,186,542,000","3,315,993,000","3,118,965,000","3,169,474,000","3,264,025,000","3,302,536,000","2,985,614,000","2,997,769,000","3,140,310,000","3,105,786,000","2,825,561,000","2,837,272,000","2,693,152,000","2,770,800,000","2,382,569,000","2,396,329,000","2,510,963,000","2,527,567,000","2,208,757,000","2,161,284,000","2,254,024,000","2,297,527,000","1,938,610,000","1,865,608,000","1,800,002,000","1,776,136,000","1,550,632,000","1,812,719,000","2,167,974,000","2,177,200,000","1,849,135,000","1,819,149,000","1,733,322,000","1,749,932,000","1,504,136,000","1,532,216,000","1,602,373,000","1,597,079,000","1,406,681,000","1,490,875,000","1,399,751,000","1,324,813,000","1,147,148,000","1,131,952,000","1,062,795,000","1,024,584,000","899,439,000","895,193,000","872,530,000","889,054,000","773,284,000","800,070,000","829,881,000","801,749,000","706,193,000","742,804,000","749,747,000","760,137,000","703,110,000","703,142,000","717,465,000","719,558,000","625,002,000","556,300,000","571,200,000","557,300,000","492,400,000","489,500,000","497,200,000","528,100,000","454,900,000","479,300,000","451,000,000",,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"844,245,000","230,098,000","247,053,000","193,789,000","173,305,000","147,807,000","136,529,000","143,939,000","78,146,000","99,106,000","146,894,000","169,180,000","161,788,000","187,150,000","175,895,000","159,163,000","142,297,000","152,556,000","119,186,000","111,071,000","122,080,000","122,303,000","129,028,000","143,090,000","118,963,000","126,583,000","139,432,000","137,208,000","106,476,000","112,947,000","124,981,000","118,596,000","93,187,000","92,952,000","107,737,000","111,872,000","103,343,000","256,392,000","116,330,000","114,582,000","106,500,000","109,214,000","114,347,000","111,023,000","97,028,000","103,161,000","102,627,000","97,226,000","84,012,000","87,734,000","95,460,000","92,253,000","85,383,000","88,881,000","93,560,000","90,418,000","86,318,000","85,254,000","83,743,000","82,299,000","72,965,000","71,827,000","70,390,000","66,594,000","58,114,000","58,146,000","54,089,000","49,347,000","41,776,000","38,555,000","37,349,000","32,278,000","29,072,000","29,432,000","28,904,000","28,951,000","26,836,000","24,326,000","25,951,000","25,206,000","20,842,000","20,588,000","22,628,000","22,642,000","18,134,000","18,629,000","18,460,000","18,944,000","15,209,000","14,500,000","14,000,000","14,000,000","10,800,000","11,100,000","11,900,000","11,600,000","8,400,000","-1,000,000","10,500,000","10,300,000","7,800,000","8,600,000","9,300,000","9,500,000","7,200,000"
NormalizedIncome,"844,245,000","230,098,000","247,053,000","193,789,000","173,305,000","147,807,000","136,529,000","143,939,000","78,146,000","99,106,000","146,894,000","169,180,000","161,788,000","187,150,000","175,895,000","159,163,000","142,297,000","152,556,000","119,186,000","111,071,000","122,080,000","122,303,000","129,028,000","143,090,000","118,963,000","126,583,000","139,432,000","137,208,000","106,476,000","112,947,000","124,981,000","118,596,000","96,975,958","96,695,439.386","109,370,700","112,234,235","103,379,780","82,389,294.004","116,282,805.539","114,158,491.099","106,365,744.968","108,348,872.485","114,315,929.979","110,822,394.206","96,888,893.972","103,000,282.77","102,535,149.692","97,000,942.685","83,720,225.409","87,371,680.307","95,190,050.631","91,806,475.218","85,079,516.198","88,246,963.565","92,566,562.637","89,361,170.249","84,776,685.019","83,165,367.756","81,597,045.005","80,180,120.744","70,756,117.229","71,827,000","70,390,000","64,799,993.37","58,063,890.661","58,188,966.083","54,003,059.063","49,408,671.658","41,705,083.296","38,254,012.333","37,397,530.405","32,301,646.886","29,029,450.866","29,371,927.188","28,866,607.228","28,306,990.212","26,625,252.488","23,217,694.24","26,098,615.222","24,991,288.774","20,641,912.896","20,377,986.497","21,105,626.911","22,193,361.057","17,826,911.513","18,349,519.63","18,241,585.002","19,018,413.566","15,178,750.189","13,597,510.373","13,275,862.069","13,336,206.897","10,256,983.24","10,617,391.304","11,419,191.919","11,237,500","8,097,841.727","-15,660,000","9,353,374.233","9,800,000","7,400,000","8,000,000","8,700,000","9,000,000","6,700,000"
InterestExpense,"59,817,000","18,398,000","16,662,000","13,497,000","11,260,000","12,033,000","7,465,000","10,211,000","15,228,000","10,784,000","13,180,000","6,615,000","17,140,000","9,456,000","6,526,000","5,128,000","10,700,000","17,502,000","10,484,000","9,368,000","9,302,000","3,118,000","7,426,000","6,265,000","8,772,000","13,471,000","6,559,000","5,894,000","9,605,000","6,400,000","6,204,000","6,252,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-59,817,000","-18,398,000","-16,662,000","-13,497,000","-11,260,000","-12,033,000","-7,465,000","-10,211,000","-15,228,000","-10,784,000","-13,180,000","-6,615,000","-17,140,000","-9,456,000","-6,526,000","-5,128,000","-10,700,000","-17,502,000","-10,484,000","-9,368,000","-9,302,000","-3,118,000","-7,426,000","-6,265,000","-8,772,000","-13,471,000","-6,559,000","-5,894,000","-9,605,000","-6,400,000","-6,204,000","-6,252,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"1,082,108,000","287,406,000","310,769,000","260,604,000","223,329,000","206,802,000","168,239,000","188,787,000","109,440,000","136,806,000","201,085,000","227,535,000","224,550,000","255,517,000","245,973,000","219,008,000","191,585,000","210,876,000","194,465,000","181,820,000","187,958,000","193,565,000","211,267,000","233,747,000","198,952,000","214,579,000","232,711,000","229,095,000","181,925,000","187,728,000","203,337,000","200,382,000","156,971,000","155,113,000","176,355,000","182,476,000","168,706,000","133,604,000","187,257,000","184,914,000","169,545,000","171,955,000","183,965,000","180,095,000","156,715,000","164,065,000","166,333,000","156,455,000","136,007,000","142,758,000","154,801,000","149,884,000","137,368,000","142,384,000","148,619,000","144,506,000","136,077,000","132,873,000","131,828,000","129,794,000","115,189,000","110,375,000","111,118,000","103,918,000","92,434,000","92,622,000","85,618,000","80,329,000","67,792,000","62,069,000","61,011,000","52,517,000","47,171,000","47,164,000","46,808,000","46,152,000","43,460,000","39,407,000","42,364,000","40,971,000","33,838,000","33,573,000","34,770,000","36,557,000","29,374,000","30,333,000","30,150,000","31,436,000","25,089,000","22,600,000","22,200,000","22,100,000","16,900,000","17,600,000","19,000,000","18,600,000","13,300,000","-10,100,000","15,400,000","451,400,000","403,700,000","-1,138,500,000","413,600,000","413,100,000","361,900,000"
EBITDA,"1,173,367,000"
ReconciledCostOfRevenue,"21,493,659,000","6,065,501,000","5,819,383,000","5,146,451,000","4,462,324,000","4,218,134,000","3,938,431,000","3,313,876,000","3,567,275,000","3,513,444,000","3,543,264,000","3,552,510,000","3,412,508,000","3,763,441,000","3,933,155,000","3,945,184,000","3,627,699,000","3,639,536,000","3,483,809,000","3,420,449,000","3,137,063,000","3,113,764,000","3,054,175,000","2,975,777,000","2,788,105,000","2,908,266,000","3,094,755,000","3,225,069,000","3,030,924,000","3,090,503,000","3,184,419,000","3,220,867,000","2,905,647,000","2,912,036,000","3,057,747,000","3,021,669,000","2,751,190,000","3,292,250,000","2,447,739,000","2,530,191,000","2,137,368,000","2,166,899,000","2,271,862,000","2,289,796,000","1,975,131,000","1,937,185,000","2,037,777,000","2,089,349,000","1,742,016,000","1,669,280,000","1,602,237,000","1,574,316,000","1,349,397,000","1,610,943,000","1,965,005,000","1,980,520,000","1,647,183,000","1,629,268,000","1,551,954,000","1,568,828,000","1,322,395,000","1,364,069,000","1,435,145,000","1,430,378,000","1,244,058,000","1,347,415,000","1,256,495,000","1,189,730,000","1,015,558,000","1,012,842,000","951,633,000","919,046,000","797,026,000","802,446,000","783,517,000","799,181,000","683,653,000","713,950,000","749,161,000","721,150,000","626,434,000","664,309,000","671,325,000","678,691,000","619,175,000","626,059,000","640,461,000","644,596,000","551,716,000","501,100,000","518,400,000","506,000,000","442,300,000","443,700,000","452,400,000","483,400,000","413,000,000","415,900,000","412,900,000",,,,,,
ReconciledDepreciation,"91,259,000","22,638,000","22,406,000","22,937,000","23,278,000","24,660,000","26,916,000","25,758,000","24,393,000","25,327,000","25,480,000","25,082,000","24,560,000","24,327,000","23,923,000","24,238,000","24,241,000","23,637,000","23,963,000","22,946,000","22,431,000","21,953,000","17,657,000","18,184,000","16,875,000","16,896,000","16,831,000","16,439,000","16,243,000","13,567,000","14,093,000","14,800,000","14,549,000","14,830,000","14,100,000","14,145,000","13,807,000","12,009,000","8,873,000","8,791,000","8,417,000","8,784,000","8,415,000","8,160,000","7,139,000","7,256,000","7,412,000","7,142,000","7,559,000","8,319,000","7,541,000","7,173,000","7,481,000","7,966,000","7,828,000","7,707,000","7,663,000","7,301,000","6,903,000","6,610,000","6,552,000","6,190,000","6,195,000","5,980,000","5,567,000","5,174,000","4,712,000","4,731,000","3,883,000","3,353,000","3,087,000","2,740,000","2,634,000","2,850,000","2,676,000","2,686,000","2,780,000","3,368,000","3,540,000","3,579,000","3,542,000","4,719,000","4,817,000","4,762,000","4,838,000","4,574,000","4,398,000","4,142,000","4,204,000","3,100,000","2,300,000","2,400,000","2,300,000","2,200,000","2,200,000","2,200,000","1,900,000","2,400,000",,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"844,245,000","230,098,000","247,053,000","193,789,000","173,305,000","147,807,000","136,529,000","143,939,000","78,146,000","99,106,000","146,894,000","169,180,000","161,788,000","187,150,000","175,895,000","159,163,000","142,297,000","152,556,000","119,186,000","111,071,000","122,080,000","122,303,000","129,028,000","143,090,000","118,963,000","126,583,000","139,432,000","137,208,000","106,476,000","112,947,000","124,981,000","118,596,000","93,187,000","92,952,000","107,737,000","111,872,000","103,343,000","256,392,000","116,330,000","114,582,000","106,500,000","109,214,000","114,347,000","111,023,000","97,028,000","103,161,000","102,627,000","97,226,000","84,012,000","87,734,000","95,460,000","92,253,000","85,383,000","88,881,000","93,560,000","90,418,000","86,318,000","85,254,000","83,743,000","82,299,000","72,965,000","71,827,000","70,390,000","66,594,000","58,114,000","58,146,000","54,089,000","49,347,000","41,776,000","38,555,000","37,349,000","32,278,000","29,072,000","29,432,000","28,904,000","28,951,000","26,836,000","24,326,000","25,951,000","25,206,000","20,842,000","20,588,000","22,628,000","22,642,000","18,134,000","18,629,000","18,460,000","18,944,000","15,209,000","14,500,000","14,000,000","14,000,000","10,800,000","11,100,000","11,900,000","11,600,000","8,400,000","-15,600,000","9,900,000","9,800,000","7,400,000","8,000,000","8,700,000","9,000,000","6,700,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,131,000","-6,005,000","-2,635,000","-589,000","-60,000","282,166,000","76,000","686,000","214,000","1,373,000","50,000","326,000","225,000","256,000","149,000","363,000","474,000","592,000","439,000","729,000","490,000","1,023,000","1,595,000","1,709,000","2,474,000","3,337,000","3,467,000","3,430,000","3,596,000",,,"2,877,000","82,000","-70,000","139,000","-102,000","117,000","495,000","-80,000","-39,000","70,000","98,000","61,000","1,050,000","344,000","1,817,000","-242,000","352,000","328,000","346,000","2,508,000","739,000","506,000","462,000","361,000","-123,000","50,000","1,500,000","1,200,000","1,100,000","900,000","800,000","800,000","600,000","500,000","100,000","900,000",,,,,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,131,000","-6,005,000","-2,635,000","-589,000","-60,000","282,166,000","76,000","686,000","214,000","1,373,000","50,000","326,000","225,000","256,000","149,000","363,000","474,000","592,000","439,000","729,000","490,000","1,023,000","1,595,000","1,709,000","2,474,000","3,337,000","3,467,000","3,430,000","3,596,000",,,"2,877,000","82,000","-70,000","139,000","-102,000","117,000","495,000","-80,000","-39,000","70,000","98,000","61,000","1,050,000","344,000","1,817,000","-242,000","352,000","328,000","346,000","2,508,000","739,000","506,000","462,000","361,000","-123,000","50,000","1,500,000","1,200,000","1,100,000","900,000","800,000","800,000","600,000","500,000","100,000","900,000",,,,,,
NormalizedEBITDA,"1,173,367,000","310,044,000","333,175,000","283,541,000","246,607,000","231,462,000","195,155,000","214,545,000","133,833,000","162,133,000","226,565,000","252,617,000","249,110,000","279,844,000","269,896,000","243,246,000","215,826,000","234,513,000","218,428,000","204,766,000","210,389,000","215,518,000","228,924,000","251,931,000","215,827,000","231,475,000","249,542,000","245,534,000","198,168,000","201,295,000","217,430,000","215,182,000","177,651,000","175,948,000","193,090,000","197,210,000","182,573,000","-136,553,000","196,054,000","193,019,000","177,748,000","179,366,000","192,330,000","187,929,000","163,629,000","171,065,000","173,596,000","163,234,000","143,092,000","150,485,000","161,903,000","156,328,000","144,359,000","149,327,000","154,852,000","150,504,000","141,266,000","136,837,000","135,264,000","132,974,000","118,145,000","116,565,000","117,313,000","107,021,000","97,919,000","97,866,000","90,191,000","85,162,000","71,558,000","64,927,000","64,178,000","55,296,000","49,735,000","49,916,000","49,423,000","47,788,000","45,896,000","40,958,000","46,146,000","44,198,000","37,052,000","37,946,000","37,079,000","40,580,000","33,706,000","34,445,000","34,187,000","35,701,000","29,243,000","24,200,000","23,300,000","23,400,000","18,300,000","19,000,000","20,400,000","20,200,000","14,700,000","-7,800,000","14,500,000","451,400,000","403,700,000","-1,138,500,000","413,600,000","413,100,000","361,900,000"
TaxRateForCalcs,"0.174","0.145","0.16","0.216","0.183","0.241","0.151","0.194","0.171","0.214","0.218","0.234","0.22","0.239","0.265","0.256","0.213","0.211","0.352","0.356","0.317","0.358","0.367","0.371","0.374","0.371","0.383","0.385","0.382","0.377","0.366","0.389","0.382","0.377","0.38","0.385","0.387","0.383","0.379","0.383","0.373","0.37","0.379","0.385","0.382","0.372","0.384","0.38","0.384","0.388","0.385","0.387","0.381","0.38","0.377","0.382","0.377","0.374","0.381","0.382","0.386","0.368","0.383","0.376","0.389","0.386","0.382","0.395","0.394","0.392","0.393","0.394","0.392","0.387","0.387","0.387","0.387","0.39","0.39","0.39","0.39","0.393","0.393","0.393","0.393","0.395","0.395","0.395","0.395","0.398","0.397","0.397","0.397","0.397","0.399","0.396","0.396","0.4","0.393","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2,342,042","-2,261,560.614","-1,001,300","-226,765","-23,220","108,163,294.004","28,805.539","262,491.099","79,744.968","507,872.485","18,929.979","125,394.206","85,893.972","95,282.77","57,149.692","137,942.685","182,225.409","229,680.307","169,050.631","282,475.218","186,516.198","388,963.565","601,562.637","652,170.249","932,685.019","1,248,367.756","1,321,045.005","1,311,120.744","1,387,117.229","0","0","1,082,993.37","31,890.661","-27,033.917","53,059.063","-40,328.342","46,083.296","194,012.333","-31,469.595","-15,353.114","27,450.866","37,927.188","23,607.228","405,990.212","133,252.488","708,694.24","-94,384.778","137,288.774","127,912.896","135,986.497","985,626.911","290,361.057","198,911.513","182,519.63","142,585.002","-48,586.434","19,750.189","597,510.373","475,862.069","436,206.897","356,983.24","317,391.304","319,191.919","237,500","197,841.727","40,000","353,374.233","0","0","0","0","0","0"
