name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996
BasicAverageShares,,"37,837,000","37,772,170","37,615,419","37,770,840","37,844,998","38,008,129","38,030,252","37,907,127","37,849,247","37,904,178","38,117,840","38,217,763","38,100,165","38,080,878","38,192,586","38,384,581","38,927,153","39,110,080","39,023,032","39,198,325","39,418,826","39,704,167","40,038,225","40,656,168","41,007,840","41,382,700","41,316,902","41,531,220","41,630,258","41,578,905","41,792,802","42,016,212","42,361,734","42,988,369","43,324,410","44,038,332","43,579,377","44,342,402","44,279,214","44,814,668","44,760,885","45,113,931",,"45,830,400","46,226,000","46,346,935",,"47,413,000","47,156,000","47,116,588",,"47,120,000","47,000,000","47,412,000",,"47,934,000","48,069,000","48,381,000",,"48,911,000","48,957,000","48,957,000",,"48,849,000","48,569,000","48,373,000",,"48,044,000","48,001,000","47,592,000",,"46,783,500","49,392,000","50,700,000",,"50,182,500","50,425,500","50,716,500",,"50,619,000","50,319,000","50,241,000",,"49,759,500","49,459,500","49,318,500",,"48,646,500","47,830,500","94,824,000",,"46,914,543","46,350,825","45,391,302",,"43,427,286","43,313,341","43,139,430",,"42,908,544","42,674,661","42,914,542",,"217,470,766"
DilutedAverageShares,,"38,761,000","38,641,000","38,476,000","38,488,000","38,620,000","38,697,000","38,940,000","38,481,000","38,576,000","38,587,000","39,056,000","38,993,000","38,619,000","38,809,000","38,879,000","39,104,000","39,846,000","39,680,000","39,281,000","39,457,000","39,700,000","40,100,000","40,673,000","41,189,000","41,536,000","42,063,000","41,995,000","42,297,000","42,306,000","42,340,000","42,386,000","42,615,000","43,107,000","43,773,000","44,043,000","44,485,000","44,455,000","44,984,000","45,152,000","45,736,000","45,707,000","46,103,000",,"47,154,000","47,427,000","47,487,000",,"47,725,000","48,066,000","48,876,000",,"48,836,000","48,500,000","49,076,000",,"49,821,000","50,023,000","50,610,000",,"51,387,000","51,314,000","51,079,000",,"50,909,000","50,767,000","50,061,000",,"49,993,000","50,397,000","50,023,500",,"48,823,500","51,246,000","53,310,000",,"51,910,500","51,847,500","52,093,500",,"52,831,500","52,617,000","51,933,000",,"52,089,000","52,168,500","52,216,500",,"51,757,500","51,988,500","103,740,000",,"46,914,543","46,350,825","45,391,302",,"43,427,286","43,313,341","43,139,430",,"42,908,544","42,674,661","42,914,542",,"217,470,766"
TotalOperatingIncomeAsReported,"482,887,000","123,348,000","122,661,000","119,176,000","117,702,000","116,133,000","121,031,000","98,577,000","121,640,000","106,257,000","113,186,000","111,568,000","117,240,000","108,688,000","100,539,000","88,356,000","93,265,000","95,485,000","89,098,000","82,428,000","87,642,000","91,746,000","90,319,000","87,734,000","89,290,000","85,344,000","87,308,000","85,653,000","85,356,000","80,648,000","80,260,000","79,386,000","73,037,000","75,054,000","74,740,000","70,534,000","71,637,000","56,164,000","71,085,000","70,627,000","68,494,000","67,117,000","66,753,000","58,990,000","61,823,000","58,093,000","59,429,000","57,430,000","55,684,000","54,473,000","54,047,000","54,359,000","53,306,000","52,036,000","51,330,000","50,231,000","47,919,000","43,240,000","42,497,000","42,668,000","39,217,000","37,785,000","35,421,000","33,288,000","30,953,000","29,644,000","27,403,000","28,777,000","27,367,000","27,032,000","25,845,000","23,230,000","21,831,000","21,502,000","21,039,000","20,472,000","19,503,000","18,887,000","17,865,000","99,357,000","16,121,000","15,040,000","13,417,000","13,596,000","12,987,000","12,537,000","11,783,000","11,060,000","10,180,000","9,247,000","8,700,000","7,700,000","7,400,000","6,900,000","6,600,000","3,900,000","6,100,000","5,700,000","4,600,000","4,200,000","3,900,000","4,000,000","3,400,000","1,700,000","3,200,000"
TotalExpenses,"1,184,409,000","307,771,000","302,064,000","292,718,000","281,856,000","275,655,000","267,175,000","285,013,000","252,443,000","263,523,000","253,472,000","252,715,000","247,293,000","246,207,000","251,101,000","257,506,000","246,646,000","239,746,000","240,043,000","244,214,000","224,478,000","202,608,000","197,744,000","199,557,000","198,211,000","196,452,000","183,196,000","176,125,000","169,166,000","167,144,000","162,416,000","159,278,000","158,724,000","151,880,000","148,235,000","148,799,000","142,976,000","156,919,000","140,000,000","137,036,000","133,817,000","132,254,000","129,695,000","132,949,000","121,824,000","119,542,000","113,860,000","110,804,000","104,617,000","102,808,000","101,196,000","101,103,000","101,081,000","104,506,000","104,302,000","103,476,000","99,480,000","96,998,000","91,678,000","86,864,000","81,858,000","78,528,000","73,460,000","71,928,000","67,862,000","64,021,000","62,251,000","53,990,000","51,975,000","49,440,000","48,218,000","44,452,000","41,769,000","39,869,000","38,218,000","31,249,000","39,603,000","37,768,000","36,948,000","-45,296,000","36,295,000","35,327,000","35,592,000","33,883,000","32,387,000","30,387,000","29,128,000","26,054,000","24,115,000","23,238,000","21,600,000","20,600,000","19,100,000","18,300,000","17,200,000","18,300,000","14,100,000","13,400,000","12,900,000","12,300,000","11,200,000","10,000,000","9,500,000","10,500,000","8,200,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"419,326,000","109,938,000","107,647,000","101,062,000","100,679,000","96,643,000","101,206,000","89,079,000","101,216,000","88,686,000","93,957,000","91,527,000","92,265,000","84,702,000","84,296,000","68,823,000","74,746,000","53,137,000","70,379,000","59,552,000","65,414,000","66,710,000","66,583,000","144,307,000","66,781,000","67,763,000","59,965,000","62,184,000","61,409,000","61,598,000","55,860,000","55,407,000","51,532,000","52,426,000","52,178,000","50,963,000","53,367,000","44,539,000","49,769,000","48,539,000","47,980,000","46,746,000","45,544,000","40,880,000","43,311,000","45,254,000","41,601,000","39,291,000","38,658,000","36,119,000","36,143,000","36,275,000","38,536,000","34,555,000","35,585,000","33,584,000","32,542,000","29,492,000","29,399,000","30,716,000","28,575,000","26,481,000","23,795,000","23,443,000","21,036,000","19,242,000","19,195,000","18,647,000","19,551,000","17,170,000","16,397,000","14,685,000","14,687,000","14,737,000","13,908,000","13,487,000","14,268,000","12,147,000","11,536,000","11,168,000","10,352,000","10,717,000","8,611,000","8,705,000","8,572,000","8,372,000","7,752,000","7,289,000","5,150,000","7,314,000","5,500,000","4,900,000","4,800,000","4,500,000","4,300,000","3,600,000","3,300,000","2,900,000","2,800,000","2,500,000","2,400,000","2,100,000","2,000,000","1,800,000","1,700,000"
NormalizedIncome,"419,326,000","109,938,000","107,647,000","101,062,000","100,679,000","96,643,000","101,206,000","89,079,000","101,216,000","88,686,000","93,957,000","91,527,000","92,265,000","84,702,000","84,296,000","68,823,000","74,746,000","53,137,000","70,379,000","59,552,000","65,414,000","67,609,960","66,583,000","144,307,000","66,781,000","67,763,000","59,965,000","62,184,000","61,409,000","61,598,000","55,860,000","55,407,000","51,532,000","52,426,000","52,178,000","50,963,000","53,367,000","44,539,000","49,471,112","48,225,585.249","47,644,028.009","46,403,077.544","45,355,790.422","40,745,998.919","43,190,837.213","45,151,406.131","41,513,682.188","39,241,802.546","38,598,387.52","36,019,154.346","35,984,539.394","36,211,049.95","38,405,594.182","34,424,673.674","35,161,662.624","33,034,854.972","31,973,510.857","28,547,247.207","28,051,130.537","29,107,411.007","27,094,433.632","25,278,777.854","22,836,314.485","22,483,882.217","20,339,465.467","18,883,991.525","18,072,516.234","18,364,924.159","19,327,826.356","17,033,890.194","16,291,103.102","14,604,527.357","14,538,491.748","14,280,723.512","13,438,523.56","13,079,387.21","13,905,097.142","11,805,711.367","11,163,568.604","10,785,470.343","10,027,314.306","10,323,022.928","8,792,736.613","8,313,654.116","8,057,140.437","7,786,910.305","7,184,349.221","6,790,459.906","6,250,238.436","6,799,292.048","5,080,000","4,540,000","4,488,311.688","4,195,945.946","3,997,183.099","2,040,000","3,480,000","3,140,000","2,560,000","2,320,000","2,280,000","2,280,000","1,940,000","900,000","1,880,000"
InterestExpense,"6,718,000","1,673,000","1,494,000","1,712,000","1,839,000","1,814,000","1,029,000","1,826,000","2,211,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-6,718,000","-1,673,000","-1,494,000","-1,712,000","-1,839,000","-1,814,000","-1,029,000","-1,826,000","-2,211,000","-2,661,000","-3,131,000","-3,279,000","-3,856,000","-4,339,000","-4,596,000","-4,421,000","-3,754,000","-3,272,000","-2,919,000","-2,655,000","-2,413,000","-1,048,000","-499,000","-371,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"481,323,000","123,629,000","121,424,000","120,155,000","116,115,000","116,480,000","121,261,000","97,970,000","121,351,000","106,257,000","113,186,000","111,568,000","117,240,000","108,688,000","100,539,000","88,356,000","93,265,000","95,485,000","89,098,000","82,428,000","87,642,000","91,746,000","90,319,000","87,734,000","89,290,000","85,344,000","87,308,000","85,653,000","85,356,000","80,648,000","80,260,000","79,386,000","73,037,000","75,054,000","74,740,000","70,534,000","71,637,000","56,164,000","71,085,000","70,627,000","68,494,000","67,117,000","66,753,000","58,990,000","61,823,000","58,093,000","59,429,000","57,430,000","55,684,000","54,473,000","54,047,000","54,359,000","53,306,000","52,036,000","51,330,000","50,231,000","47,919,000","43,240,000","42,497,000","42,668,000","39,217,000","37,785,000","35,421,000","33,288,000","30,953,000","29,644,000","27,403,000","28,777,000","27,367,000","27,032,000","25,845,000","23,230,000","21,831,000","21,502,000","21,039,000","20,472,000","19,503,000","18,887,000","17,865,000","99,357,000","16,121,000","15,040,000","13,417,000","13,596,000","12,987,000","12,537,000","11,783,000","11,060,000","10,180,000","9,247,000","8,700,000","7,700,000","7,400,000","6,900,000","6,600,000","3,900,000","6,100,000","5,700,000","4,600,000","4,200,000","3,900,000","4,000,000","3,400,000","1,700,000","3,200,000"
EBITDA,"591,165,000"
ReconciledCostOfRevenue,"809,333,000","199,395,000","207,149,000","197,532,000","205,257,000","195,523,000","188,088,000","183,568,000","170,703,000","176,218,000","164,957,000","167,730,000","163,832,000","165,108,000","166,776,000","169,467,000","165,073,000","163,232,000","161,524,000","161,269,000","146,426,000","131,635,000","127,250,000","124,160,000","124,602,000","123,911,000","114,736,000","107,594,000","100,686,000","99,516,000","97,543,000","92,521,000","90,661,000","87,254,000","83,250,000","80,231,000","76,721,000","75,842,000","73,586,000","72,294,000","68,878,000","67,531,000","66,833,000","65,477,000","62,224,000","60,137,000","56,785,000","53,918,000","51,355,000","50,870,000","50,407,000","52,647,000","50,847,000","52,537,000","53,332,000","50,684,000","48,134,000","47,478,000","44,943,000","41,697,000","39,429,000","36,730,000","34,941,000","32,623,000","31,543,000","29,122,000","28,064,000","24,731,000","23,770,000","21,293,000","22,007,000","19,727,000","18,394,000","18,198,000","17,875,000","11,633,000","18,947,000","17,960,000","17,746,000","17,709,000","17,339,000","16,598,000","16,301,000","28,959,000","11,554,000","10,745,000","10,318,000","8,794,000","8,779,000","8,393,000","7,700,000","7,300,000","6,900,000","6,800,000","6,600,000","6,300,000","5,700,000","6,100,000","5,800,000","7,800,000","3,900,000","4,400,000","3,500,000","4,000,000","2,000,000"
ReconciledDepreciation,"109,842,000","24,450,000","30,549,000","26,896,000","27,947,000","26,492,000","25,987,000","59,466,000","13,037,000","13,906,000","14,390,000","16,520,000","14,891,000","14,811,000","14,241,000","14,437,000","14,476,000","14,086,000","14,286,000","14,524,000","13,121,000","10,633,000","10,016,000","9,830,000","9,962,000","9,823,000","8,437,000","7,120,000","8,007,000","8,006,000","8,216,000","8,583,000","8,410,000","8,679,000","8,763,000","8,838,000","8,931,000","9,093,000","8,917,000","8,733,000","8,354,000","8,289,000","8,403,000","8,897,000","9,192,000","9,366,000","9,392,000","9,919,000","9,213,000","9,062,000","9,149,000","8,770,000","8,566,000","8,546,000","8,455,000","8,156,000","7,566,000","7,820,000","7,112,000","7,337,000","7,650,000","6,999,000","6,574,000","6,507,000","6,317,000","5,757,000","5,675,000","4,810,000","4,427,000","4,488,000","4,593,000","3,928,000","3,181,000","3,143,000","4,406,000","4,531,000","4,346,000","4,385,000","4,279,000","4,428,000","4,377,000","4,488,000","4,983,000","4,580,000","4,309,000","3,824,000","3,811,000","3,160,000","2,636,000","3,169,000","2,900,000","3,000,000","2,600,000","2,300,000","1,900,000","2,000,000","2,000,000","1,500,000","1,100,000","1,200,000","1,300,000","1,300,000","900,000","800,000","700,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"419,326,000","109,938,000","107,647,000","101,062,000","100,679,000","96,643,000","101,206,000","89,079,000","101,216,000","88,686,000","93,957,000","91,527,000","92,265,000","84,702,000","84,296,000","68,823,000","74,746,000","53,137,000","70,379,000","59,552,000","65,414,000","66,710,000","66,583,000","144,307,000","66,781,000","67,763,000","59,965,000","62,184,000","61,409,000","61,598,000","55,860,000","55,407,000","51,532,000","52,426,000","52,178,000","50,963,000","53,367,000","44,539,000","49,769,000","48,539,000","47,980,000","46,746,000","45,544,000","40,880,000","43,311,000","45,254,000","41,601,000","39,291,000","38,658,000","36,119,000","36,143,000","36,275,000","38,536,000","34,555,000","35,585,000","33,584,000","32,542,000","29,492,000","29,399,000","30,716,000","28,575,000","26,481,000","23,795,000","23,443,000","21,036,000","19,242,000","19,195,000","18,647,000","19,551,000","17,170,000","16,397,000","14,685,000","14,687,000","14,737,000","13,908,000","13,487,000","14,268,000","12,147,000","11,536,000","11,168,000","10,352,000","10,717,000","8,611,000","8,705,000","8,572,000","8,372,000","7,752,000","7,289,000","5,150,000","7,314,000","5,500,000","4,900,000","4,800,000","4,500,000","4,300,000","3,600,000","3,300,000","2,900,000","2,800,000","2,500,000","2,400,000","2,100,000","2,000,000","1,800,000","1,700,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,"0","0","0",,"0","0","-1,208,000",,"112,453,000",,,,,,,,,,,,,,,"428,000","459,000","483,000","496,000","277,000","194,000","172,000","132,000","125,000","72,000","86,000","151,000","238,000","96,000","181,000","197,000","618,000","835,000","852,000","1,431,000","2,042,000","2,358,000","2,143,000","1,797,000","1,487,000","1,420,000","1,060,000","562,000","1,702,000","442,000","316,000","216,000","168,000","128,000","223,000","687,000","735,000","638,000","509,000","546,000","596,000","615,000","522,000","574,000","-296,000","640,000","830,000","942,000","931,000","812,000","-1,792,000","700,000","700,000","600,000","500,000","500,000","500,000","2,600,000","-300,000","-400,000","400,000","300,000","200,000","-300,000","100,000","1,500,000","-300,000"
TotalUnusualItems,,,,,,,,,,,,,,,,"0","0","0",,"0","0","-1,208,000",,"112,453,000",,,,,,,,,,,,,,,"428,000","459,000","483,000","496,000","277,000","194,000","172,000","132,000","125,000","72,000","86,000","151,000","238,000","96,000","181,000","197,000","618,000","835,000","852,000","1,431,000","2,042,000","2,358,000","2,143,000","1,797,000","1,487,000","1,420,000","1,060,000","562,000","1,702,000","442,000","316,000","216,000","168,000","128,000","223,000","687,000","735,000","638,000","509,000","546,000","596,000","615,000","522,000","574,000","-296,000","640,000","830,000","942,000","931,000","812,000","-1,792,000","700,000","700,000","600,000","500,000","500,000","500,000","2,600,000","-300,000","-400,000","400,000","300,000","200,000","-300,000","100,000","1,500,000","-300,000"
NormalizedEBITDA,"591,165,000","148,079,000","151,973,000","147,051,000","144,062,000","142,972,000","147,248,000","157,436,000","134,388,000","120,163,000","127,576,000","128,088,000","132,131,000","123,499,000","114,780,000","102,793,000","107,741,000","109,571,000","103,384,000","96,952,000","100,763,000","103,587,000","100,335,000","97,564,000","99,252,000","95,167,000","95,745,000","92,773,000","93,363,000","88,654,000","88,476,000","87,969,000","81,447,000","83,733,000","83,503,000","79,372,000","80,568,000","65,257,000","79,574,000","78,901,000","76,365,000","74,910,000","74,879,000","67,693,000","70,843,000","67,327,000","68,696,000","67,277,000","64,811,000","63,384,000","62,958,000","63,033,000","61,691,000","60,385,000","59,167,000","57,552,000","54,633,000","49,629,000","47,567,000","47,647,000","44,724,000","42,987,000","40,508,000","38,375,000","36,210,000","34,839,000","31,376,000","33,145,000","31,478,000","31,304,000","30,270,000","27,030,000","24,789,000","23,958,000","24,710,000","24,365,000","23,340,000","22,726,000","21,548,000","103,170,000","19,976,000","18,954,000","18,696,000","17,536,000","16,466,000","15,419,000","14,663,000","13,408,000","14,608,000","11,716,000","10,900,000","10,100,000","9,500,000","8,700,000","8,000,000","3,300,000","8,400,000","7,600,000","5,300,000","5,100,000","5,000,000","5,600,000","4,200,000","1,000,000","4,200,000"
TaxRateForCalcs,"0.116","0.099","0.102","0.147","0.119","0.157","0.158","0.073","0.15","0.14","0.136","0.155","0.186","0.188","0.121","0.18","0.165","0.27","0.183","0.253","0.232","0.255","0.259","0.278","0.248","0.202","0.314","0.277","0.285","0.241","0.308","0.304","0.298","0.305","0.305","0.281","0.259","0.212","0.304","0.317","0.304","0.309","0.321","0.309","0.301","0.223","0.301","0.317","0.307","0.339","0.334","0.334","0.28","0.338","0.315","0.342","0.333","0.34","0.34","0.318","0.309","0.331","0.355","0.325","0.343","0.363","0.34","0.362","0.294","0.37","0.37","0.371","0.334","0.336","0.361","0.361","0.287","0.375","0.375","0.378","0.378","0.314","0.386","0.389","0.38","0.379","0.39","0.386","0.386","0.265","0.4","0.4","0.377","0.392","0.394","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-308,040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130,112","145,585.249","147,028.009","153,077.544","88,790.422","59,998.919","51,837.213","29,406.131","37,682.188","22,802.546","26,387.52","51,154.346","79,539.394","32,049.95","50,594.182","66,673.674","194,662.624","285,854.972","283,510.857","486,247.207","694,130.537","749,411.007","662,433.632","594,777.854","528,314.485","460,882.217","363,465.467","203,991.525","579,516.234","159,924.159","92,826.356","79,890.194","62,103.102","47,527.357","74,491.748","230,723.512","265,523.56","230,387.21","146,097.142","204,711.367","223,568.604","232,470.343","197,314.306","180,022.928","-114,263.387","248,654.116","315,140.437","356,910.305","363,349.221","313,459.906","-691,761.564","185,292.048","280,000","240,000","188,311.688","195,945.946","197,183.099","1,040,000","-120,000","-160,000","160,000","120,000","80,000","-120,000","40,000","600,000","-120,000"
