name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
		DepreciationAndAmortizationInIncomeStatement,"680,422,000","173,277,000","174,818,000","166,685,000","165,642,000","168,383,000","157,252,000","163,850,000","162,584,000","173,826,000","157,561,000","164,331,000","162,483,000","164,919,000","157,797,000","156,220,000","160,578,000","141,057,000","128,513,000","128,099,000","124,707,000","125,430,000","124,670,000","115,022,000","87,204,000","85,472,000","86,492,000","87,549,000","85,951,000","88,575,000","89,194,000","88,941,000","86,433,000","83,249,000","79,659,000","78,928,000","80,201,000","79,882,000","80,944,000","77,510,000","78,008,000","80,804,000","77,838,000","79,778,000","89,153,000","85,894,000","87,287,000","85,318,000","85,784,000","82,684,000","81,428,000","78,680,000","76,280,000","73,445,000","74,856,000","72,907,000","69,530,000","68,625,000","63,207,000","60,290,000","57,172,000","54,106,000","53,146,000","51,273,000","49,848,000","51,933,000","45,698,000","44,745,000","44,546,000","43,717,000","42,269,000","40,363,000","37,280,000","38,137,000","33,197,000","30,765,000","29,949,000","29,211,000","29,089,000","26,466,000","25,074,000","41,164,000","38,921,000","37,788,000","35,718,000","34,547,000","35,433,000","32,466,000","26,959,000","34,200,000","11,400,000","11,900,000","9,900,000","11,000,000","9,800,000","9,200,000","7,200,000","6,800,000","6,000,000","5,400,000",
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,803,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"157,620,000",,,,,,"40,351,000","36,765,000","43,879,000","36,625,000","37,781,000","42,029,000","46,171,000","37,261,000","39,588,000","37,248,000","39,504,000","36,000,000","34,001,000","30,316,000","31,793,000","29,955,000","31,863,000","31,014,000","24,091,000","24,139,000","25,433,000","25,353,000","24,707,000","26,766,000","25,579,000","26,322,000","24,506,000","26,816,000","22,730,000","24,430,000","23,900,000",,,,,,,,,,"-4,480,000","-144,000","-1,053,000",,"705,000","742,000",,"2,849,000","1,928,000","-839,000","3,545,000","-833,000","-5,033,000","357,000","37,000","-10,054,000","505,000","-174,000","163,000","-4,091,000","-259,000","1,083,000","-218,000","579,000","-246,000","-1,134,000","120,000",,"1,870,000","1,688,000","-1,672,000",,,"33,965,000",,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"901,321,000","244,771,000","232,071,000","218,713,000","215,616,000","214,303,000","217,334,000","186,365,000","206,690,000","219,805,000","223,758,000","189,067,000","166,163,000","192,531,000","209,560,000","216,772,000","188,489,000","190,034,000","195,276,000","189,280,000","157,563,000","166,856,000","167,659,000","149,109,000","129,753,000","125,241,000","131,905,000","138,610,000","147,096,000","127,282,000","146,844,000","151,938,000","138,488,000","102,868,000","142,387,000","132,420,000","124,615,000","116,799,000","152,339,000","158,080,000","142,532,000","159,219,000","174,431,000","147,160,000","132,416,000","147,045,000","171,025,000","150,434,000","132,691,000","147,107,000","142,649,000","138,796,000","119,693,000","125,969,000","136,345,000","123,886,000","106,330,000","114,904,000","128,787,000","111,234,000","99,793,000","114,728,000","97,130,000","102,894,000","92,435,000","96,804,000","102,177,000","96,693,000","91,110,000","86,876,000","85,002,000","86,866,000","85,752,000","86,766,000","77,249,000","68,651,000","72,227,000","69,298,000","66,361,000","26,746,000","57,356,000","36,746,000","36,012,000","37,830,000","38,067,000","20,536,000","32,442,000","34,224,000","27,919,000","19,600,000","16,200,000","14,300,000","14,100,000","19,900,000","9,100,000","6,600,000","7,400,000","6,600,000","8,600,000","8,000,000","40,200,000"
NetNonOperatingInterestIncomeExpense,"-417,961,000","-104,510,000","-103,809,000","-105,220,000","-104,422,000","-105,127,000","-104,303,000","-103,456,000","-105,649,000","-104,871,000","-106,677,000","-105,314,000","-102,436,000","-105,715,000","-103,841,000","-102,107,000","-97,626,000","-88,565,000","-88,989,000","-89,966,000","-86,055,000","-85,434,000","-83,300,000","-74,866,000","-67,062,000","-67,751,000","-65,135,000","-66,087,000","-64,898,000","-72,984,000","-63,220,000","-62,201,000","-62,312,000","-63,518,000","-64,485,000","-62,989,000","-63,182,000","-64,218,000","-61,381,000","-58,216,000","-58,784,000","-56,825,000","-50,433,000","-49,011,000","-50,391,000","-52,522,000","-55,657,000","-56,245,000","-56,562,000","-57,625,000","-59,469,000","-55,175,000","-55,521,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"7,341,000","1,483,000","2,160,000","1,127,000","2,571,000","1,821,000","2,476,000","2,567,000",,"1,755,000","1,558,000","1,461,000","1,785,000","1,505,000","1,382,000",,,"1,940,000","2,526,000","5,797,000","2,293,000","2,009,000","2,118,000","2,144,000","1,287,000","1,207,000","1,132,000","831,000","814,000","-1,619,000","1,158,000","1,378,000","1,526,000","2,090,000","1,075,000","818,000","225,000","467,000","596,000","493,000",,"655,000","614,000",,"551,000","787,000","200,000","578,000","422,000","632,000","567,000","578,000","789,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"425,302,000","105,993,000","105,969,000","106,347,000","106,993,000","106,948,000","106,779,000","106,023,000","105,649,000","106,626,000","108,235,000","106,775,000","104,221,000","107,220,000","105,223,000","102,107,000","97,626,000","90,505,000","91,515,000","95,763,000","88,348,000","87,443,000","85,418,000","77,010,000","68,349,000","68,958,000","66,267,000","66,918,000","65,712,000","71,365,000","64,378,000","63,579,000","63,838,000","65,608,000","65,560,000","63,807,000","63,407,000","64,685,000","61,977,000","58,709,000","58,784,000","57,480,000","51,047,000","49,011,000","50,942,000","53,309,000","55,857,000","56,823,000","56,984,000","58,257,000","60,036,000","55,753,000","56,310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,"104,871,000",,,"102,436,000",,,"102,107,000","97,626,000",,,,,,,,,,,,,,,,,,,"62,989,000","63,182,000","64,218,000",,,,,,,,,"55,657,000","56,245,000",,,,"-55,175,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"145,655,000","-55,583,000","-32,134,000","273,445,000","-49,923,000","133,884,000","-60,535,000","-80,339,000","-26,462,000","-61,026,000","13,131,000","19,240,000","-22,698,000","12,425,000","-14,139,000","5,643,000","-44,081,000","-81,310,000","-77,999,000","280,000","-3,444,000","-34,690,000","-55,507,000","-78,124,000","12,250,000","-40,963,000","-40,329,000","-11,112,000","-24,511,000","-41,587,000","-27,876,000","190,000","-1,730,000","-16,703,000","-48,057,000","-15,826,000","-4,512,000","-15,792,000","-6,119,000","-9,459,000","2,585,000","11,228,000","-74,269,000","-2,446,000","8,162,000","-17,198,000","-245,834,000","4,019,000","-8,819,000","1,767,000","-1,390,000","17,652,000","-5,651,000","-20,720,000","-17,588,000","-2,693,000","2,490,000","-4,722,000","-3,471,000","2,878,000","7,686,000","12,921,000","-1,088,000","7,032,000","2,684,000","976,000","6,801,000","-6,029,000","-4,445,000","11,645,000","3,225,000","-3,811,000","-2,390,000","6,811,000","-12,213,000","3,034,000","4,932,000","-1,767,000","-3,019,000","7,903,000","-262,000","8,019,000","-21,933,000","6,638,000","-9,988,000","13,090,000","-4,458,000","-22,513,000","-1,297,000",,"500,000","3,200,000","1,800,000",,,,,"-500,000","-1,900,000","-100,000",
	GainOnSaleOfSecurity,"15,753,000","-404,000","23,200,000","-4,729,000","-2,314,000","-36,123,000","-29,635,000","-1,471,000","37,399,000","-44,737,000","18,251,000","19,331,000","-17,697,000","19,392,000","-664,000","18,624,000","-21,785,000","-15,348,000","-11,865,000","-20,199,000","4,164,000","-5,077,000","-10,685,000","-17,193,000","12,542,000","-14,390,000","-32,539,000","-1,656,000","-22,266,000","-32,725,000","-23,500,000","4,347,000","-6,438,000","-13,658,000","-2,612,000","-16,366,000","-3,565,000","-2,168,000","1,131,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-47,149,000","-48,369,000","-50,635,000","87,215,000","-45,210,000","210,990,000","-28,330,000","-71,679,000","-69,188,000","-13,731,000","-284,000","4,048,000","-7,488,000","-687,000","-13,814,000","-13,413,000","-23,930,000","-65,700,000","-66,818,000","-19,086,000","-9,808,000","-27,396,000","-32,205,000","-61,766,000","313,000","-27,121,000","-7,239,000","-9,108,000","-2,162,000","-15,882,000","-5,368,000","-4,648,000","3,587,000","-5,530,000","-45,766,000","-551,000","-1,773,000","-18,413,000","-7,250,000","-9,459,000","2,585,000","11,228,000","-74,269,000","-2,446,000","8,162,000","-17,198,000","-245,834,000","4,019,000","-8,819,000","1,767,000","-1,390,000","17,652,000","-5,651,000","-20,720,000","-17,588,000","-2,693,000","2,490,000","-4,722,000","-3,471,000","2,878,000","7,686,000","12,921,000","-1,088,000","7,032,000","2,684,000","976,000","6,801,000","-6,029,000","-4,445,000","11,645,000","3,225,000","-3,811,000","-2,390,000","6,811,000","-12,213,000","3,034,000","4,932,000","-1,767,000","-3,019,000","7,903,000","-262,000","8,019,000","-21,933,000","6,638,000","-9,988,000","13,090,000","-4,458,000","-22,513,000","-1,297,000",,"500,000","3,200,000","1,800,000",,,,,"-500,000","-1,900,000","-100,000",
		RestructuringAndMergernAcquisition,"219,190,000","86,089,000","51,570,000","41,720,000","39,811,000","65,681,000","48,371,000","39,298,000","41,046,000","57,429,000","2,005,000","608,000","1,848,000","9,337,000","6,394,000","8,594,000","18,712,000","21,832,000","14,988,000","14,904,000","12,684,000","21,897,000","29,676,000","50,081,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,000","190,000","280,000",,"1,446,000","1,049,000","377,000","801,000",,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"0","0",,,"0","0","0",,"23,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-6,500,000","53,000,000",,,"28,785,000","255,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,"9,850,000","8,696,000","4,539,000","14,979,000","6,197,000","3,039,000","7,563,000","3,749,000","5,038,000","452,000","6,460,000","5,365,000","6,348,000","9,021,000","3,824,000","4,398,000","-2,417,000","2,956,000","2,583,000","3,028,000","138,000","-321,000","5,224,000","8,593,000","1,829,000","-449,000","5,184,000","4,755,000","4,720,000","4,510,000","2,277,000","2,214,000","2,312,000",,,,,,,,,,,,"-1,053,000",,,"742,000","-1,504,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,"0","51,260,000","18,677,000",,,,,,,,,,"30,070,000","48,298,000",,,"0",,"9,283,000",,"25,149,000","2,156,000",,,,,,,"62,000","43,662,000",,,"5,690,000","7,250,000",,,"-4,728,000","21,269,000",,,"-11,587,000","-9,166,000",,"8,819,000",,,"-18,394,000","7,155,000",,,,,,,,,,,,,,,,,,,,,,,,,"1,741,000","2,829,000","-8,183,000",,"-9,465,000","20,884,000","-7,015,000","9,187,000",,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"172,041,000","37,720,000","935,000","128,935,000","4,451,000","285,367,000","75,840,000","1,275,000","1,055,000","46,737,000","9,284,000","8,405,000","-602,000","9,102,000","-960,000","546,000","1,130,000","-1,766,000","292,000","216,000","459,000","-2,543,000","54,000","626,000","451,000","-2,293,000","141,000","-515,000","-333,000","164,000","-184,000","107,000","8,307,000","-958,000","173,000","1,663,000","539,000","-5,915,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"177,051,000","-6,810,000","-4,699,000","190,959,000","-2,399,000","-40,983,000","-2,570,000","-7,189,000","5,327,000","-2,558,000","-4,836,000","-4,139,000","2,487,000","-6,280,000","339,000","432,000","1,634,000","-262,000","684,000","39,565,000","2,200,000","-2,217,000","-12,617,000","835,000","-605,000","548,000","-551,000","-348,000","-83,000","7,020,000","992,000","491,000","1,121,000","2,485,000","321,000","1,091,000","826,000","-1,554,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"629,015,000","84,678,000","96,128,000","386,938,000","61,271,000","243,060,000","52,496,000","2,570,000","74,579,000","53,908,000","130,212,000","102,993,000","41,029,000","99,241,000","91,580,000","120,308,000","46,782,000","20,159,000","28,288,000","99,594,000","68,064,000","46,732,000","28,852,000","-3,881,000","74,941,000","16,527,000","26,441,000","61,411,000","57,687,000","12,711,000","55,748,000","89,927,000","74,446,000","22,647,000","29,845,000","53,605,000","56,921,000","36,789,000","84,839,000","90,405,000","86,333,000","113,622,000","49,729,000","95,703,000","90,187,000","73,781,000","-130,466,000","90,170,000","67,310,000","91,249,000","81,790,000","101,273,000","58,521,000","50,662,000","61,262,000","60,597,000","52,346,000","49,869,000","62,727,000","53,247,000","57,181,000","66,931,000","46,085,000","62,498,000","48,704,000","47,441,000","64,411,000","44,525,000","40,651,000","53,782,000","33,668,000","39,262,000","40,023,000","51,975,000","28,116,000","35,418,000","39,922,000","32,584,000","27,325,000","34,728,000","23,257,000","10,531,000","-19,369,000","11,125,000","-6,178,000","1,868,000","-2,424,000","-18,398,000","3,146,000","-1,800,000","3,300,000","4,700,000","3,300,000","-200,000","-3,000,000","-3,700,000","-800,000","-1,200,000","-600,000",,
