Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-05-21,92.84492293881468,93.8116607790864,92.65349302904619,93.41921997070312,19422500,0.0,0
2018-05-22,93.49579906388817,93.96480747573912,93.03635703614816,93.3235092163086,15441200,0.0,0
2018-05-23,92.56732564119422,94.50080092870994,92.1940322812189,94.43379974365234,21251200,0.0,0
2018-05-24,94.5008304565095,94.701834074488,92.66306953019343,94.09881591796875,26649300,0.0,0
2018-05-25,94.08923234288217,94.74010421186092,93.66807780925403,94.14665985107422,18363900,0.0,0
2018-05-29,93.64895254280027,94.6444043010601,93.06508903234179,93.81167602539062,28671000,0.0,0
2018-05-30,94.09881075603204,94.99854744650827,93.71595091569466,94.71139526367188,22158500,0.0,0
2018-05-31,95.03683790706444,95.70684995150111,94.38596593421869,94.60610961914062,34140900,0.0,0
2018-06-01,95.02724494870651,96.53956588812164,94.92195631984963,96.47256469726562,28655600,0.0,0
2018-06-04,96.92246205212263,97.49675918931898,96.53002117177815,97.31489562988281,27281600,0.0,0
2018-06-05,97.63075090143172,97.94661684814463,97.18088254749216,97.81261444091797,23514400,0.0,0
2018-06-06,98.0901879495979,98.20504297704126,97.53503097501125,98.0997543334961,21122900,0.0,0
2018-06-07,98.25290820092206,98.2911956458596,96.08014134186287,96.55872344970703,28232200,0.0,0
2018-06-08,96.75971893057832,97.58288067112883,96.23328303772203,97.2765884399414,22165100,0.0,0
2018-06-11,96.68314810643808,97.23829773631688,96.35770851401561,96.721435546875,23490900,0.0,0
2018-06-12,96.76929516968721,97.10430116535825,96.43428917401616,96.97029876708984,18325200,0.0,0
2018-06-13,97.36273418173815,97.64031264921857,96.25242031181645,96.52999877929688,29492900,0.0,0
2018-06-14,97.2957430215802,97.6594627910093,96.6735848270282,97.07559204101562,25691800,0.0,0
2018-06-15,97.16174212885319,97.18088220013851,95.78342331363866,95.84085083007812,65738600,0.0,0
2018-06-18,95.72599319353644,96.77887234759527,95.16126252110266,96.53958129882812,23586000,0.0,0
2018-06-19,95.38141349910508,96.67358370193107,95.23783740932812,96.53958129882812,28653100,0.0,0
2018-06-20,97.02775023505528,98.1284833665209,96.78845915385244,97.50633239746094,26180800,0.0,0
2018-06-21,97.70732335536313,98.07104312268159,96.55872193302854,96.80758666992188,23198200,0.0,0
2018-06-22,96.10885620117188,96.45342857820971,95.36226202693818,96.10885620117188,38923100,0.0,0
2018-06-25,95.71642721321844,95.82171586735969,93.13208659949508,94.1753921508789,35433300,0.0,0
2018-06-26,94.58697356112735,95.79300259487201,94.51997235384064,94.8358383178711,26897200,0.0,0
2018-06-27,95.31440150175865,95.73554873413094,93.22778350074671,93.36178588867188,31298400,0.0,0
2018-06-28,93.20865030059737,94.86454763540267,93.09379526638945,94.40510559082031,26650700,0.0,0
2018-06-29,94.69226334954007,95.6302875653687,94.11796623698034,94.38597106933594,28053200,0.0,0
2018-07-02,93.8978032329379,95.77384412216485,93.80208827684548,95.72599029541016,19564500,0.0,0
2018-07-03,96.17585869815883,96.31942748111979,94.70182500490087,94.80711364746094,14670300,0.0,0
2018-07-05,95.23783723035854,95.63984443891192,94.78796889110835,95.48670196533203,18977400,0.0,0
2018-07-06,95.61112626209018,97.08515992790156,95.400548980891,96.82672882080078,19234600,0.0,0
2018-07-09,97.29573744915392,97.8700344794704,96.91287032808195,97.48716735839844,18212000,0.0,0
2018-07-10,97.63074314200603,98.11889890243927,97.4967407454295,97.74560546875,19293100,0.0,0
2018-07-11,96.81715478972075,97.95617515724913,96.76929366140672,97.61160278320312,19644600,0.0,0
2018-07-12,98.36776520622317,99.93752126981512,98.32948506310123,99.72694396972656,24335900,0.0,0
2018-07-13,99.89922667978018,101.07653451504906,99.63121457900854,100.913818359375,24635200,0.0,0
2018-07-16,100.88510796078093,101.28711517144473,100.04279879262826,100.41609954833984,21786900,0.0,0
2018-07-17,100.12894826780145,101.93798803463191,99.85136977149104,101.41154479980469,25901700,0.0,0
2018-07-18,101.40199330827492,101.50728197070387,100.23425163594253,100.61711883544922,29493900,0.0,0
2018-07-19,100.43523620810603,100.79895596217509,99.43978459937784,99.92794036865234,40171600,0.0,0
2018-07-20,103.45030660893397,103.56516163719375,101.53597824371721,101.71783447265625,56004000,0.0,0
2018-07-23,101.74656158151615,103.50774027698426,101.58383811083499,103.34502410888672,29707000,0.0,0
2018-07-24,103.91930963109817,104.15860066435599,102.66542695365375,103.04829406738281,26316600,0.0,0
2018-07-25,103.33545540250323,106.38881181055476,102.99087567546238,106.08251953125,30702100,0.0,0
2018-07-26,105.99635849475746,106.24522322451112,104.80947696472043,104.9243392944336,31372100,0.0,0
2018-07-27,105.46036221221392,105.46036221221392,101.59341758788018,103.06745147705078,37005300,0.0,0
2018-07-30,102.59843041586501,102.92386273063511,100.2725211748666,100.85639190673828,34668300,0.0,0
2018-07-31,101.92842140867357,102.14857240464718,100.86596848121143,101.5359878540039,27655200,0.0,0
2018-08-01,101.48811070286162,101.89011788154362,100.90424000414517,101.72740173339844,23628700,0.0,0
2018-08-02,100.88512100625685,103.45988806685669,100.3491040201427,102.96216583251953,26104300,0.0,0
2018-08-03,103.18231569103983,103.42160676889235,102.24429145272092,103.41203308105469,18659600,0.0,0
2018-08-06,103.4885949318705,103.77573980754292,102.95257801929881,103.49816131591797,20265900,0.0,0
2018-08-07,103.90974168815137,104.42661122486562,103.53644823984382,104.21603393554688,16080200,0.0,0
2018-08-08,104.64676139839696,105.04876860078686,104.10117810870122,104.7999038696289,15487500,0.0,0
2018-08-09,105.01049356369987,105.44122187650544,104.90520490740855,104.97220611572266,13677200,0.0,0
2018-08-10,104.73290932755661,104.99134776165386,103.7374576422228,104.33090209960938,18183700,0.0,0
2018-08-13,104.56061550968096,104.88605513610246,103.46944890227265,103.57473754882812,18472500,0.0,0
2018-08-14,103.90974103250795,105.04876874340889,103.41201887209947,104.86690521240234,16788300,0.0,0
2018-08-15,104.24235266222637,104.72277645573183,102.63773895128254,103.44485473632812,29982800,0.42,0
2018-08-16,104.05981458602601,104.59788698190621,103.09896683299046,103.42565155029297,21384300,0.0,0
2018-08-17,103.15662377876437,103.67548248746925,102.51285749100889,103.36801147460938,18061500,0.0,0
2018-08-20,103.30074060038012,103.67547062534405,102.31106862005562,102.68579864501953,17914200,0.0,0
2018-08-21,102.73384225242093,103.14700708853155,101.70573542731123,101.83065032958984,22881900,0.0,0
2018-08-22,101.70572238996674,103.13738333733309,101.63846334762565,102.86834716796875,18000600,0.0,0
2018-08-23,102.95481881959108,103.9444906459727,102.68578267230504,103.34876251220703,18167700,0.0,0
2018-08-24,103.45446179884003,104.30961559677081,103.3487679738656,104.1558837890625,17234000,0.0,0
2018-08-27,104.99182505450604,105.34734134289509,104.26158607989757,105.30890655517578,19662300,0.0,0
2018-08-28,105.63559848722535,106.17367085342312,105.49146986608346,105.94306945800781,19151500,0.0,0
2018-08-29,106.12562468964892,107.64376580295327,105.95267181179543,107.6341552734375,20818000,0.0,0
2018-08-30,107.2978583545413,108.2010575169371,107.07686749396746,107.56689453125,22798700,0.0,0
2018-08-31,107.31707257754294,108.36439296026056,107.15372291150089,107.93201446533203,23222700,0.0,0
2018-09-04,106.50995889939358,107.57650036095659,105.9046275282439,107.33628845214844,22634600,0.0,0
2018-09-05,106.6636798202655,107.05762347146378,103.86761016061335,104.24234008789062,32872400,0.0,0
2018-09-06,104.01174596318793,104.72277108854311,103.30072083783274,104.48255920410156,23477600,0.0,0
2018-09-07,103.99254106489461,104.46335434577121,103.03169344557101,103.97332000732422,22498600,0.0,0
2018-09-10,104.57866028255482,105.34734137580897,104.11745749115128,105.09751892089844,20727900,0.0,0
2018-09-11,104.63632431188785,107.22099984543286,104.62671378153193,106.88470458984375,24301800,0.0,0
2018-09-12,107.06725228719303,107.47080653462615,106.18327422214364,107.33628845214844,18891100,0.0,0
2018-09-13,107.73024069831169,109.27720599467929,107.73024069831169,108.48931121826172,26055600,0.0,0
2018-09-14,108.92168677345556,109.2772030318495,108.03770872255157,108.9312973022461,19122300,0.0,0
2018-09-17,109.23878288499895,109.24838608439072,107.48042974568259,107.74946594238281,20736500,0.0,0
2018-09-18,107.79750359407907,109.24837831317625,107.34590401144757,108.7775650024414,22170900,0.0,0
2018-09-19,108.62384100004469,108.88326666687607,106.69253497119225,107.32669067382812,21728400,0.0,0
2018-09-20,107.8839721528943,109.344464675029,107.5476769440757,109.12346649169922,23714500,0.0,0
2018-09-21,109.53663842045762,110.77613284016093,109.06582509738288,109.78646087646484,71229700,0.0,0
2018-09-24,108.60460749177257,110.40139521622115,107.82632324979768,110.1803970336914,27334500,0.0,0
2018-09-25,110.30531193775985,110.59356183117461,109.29641898409393,109.96900939941406,22668000,0.0,0
2018-09-26,109.98823120162471,110.55512779398964,109.28680919459975,109.51741790771484,19352000,0.0,0
2018-09-27,110.28610437640253,110.41101927645293,109.72881091797343,109.93059539794922,19091300,0.0,0
2018-09-28,109.71920562211655,110.08432512375593,109.22917122281349,109.89215850830078,21647800,0.0,0
2018-10-01,110.25725815360603,111.15084668284959,110.23804442779532,111.08358764648438,18883100,0.0,0
2018-10-02,110.78573016727759,111.3045814153803,109.95940065261719,110.6416015625,20787200,0.0,0
2018-10-03,110.90104720721227,111.63129356074543,110.43023385525053,110.66083526611328,16648000,0.0,0
2018-10-04,110.12275837479228,110.2668869997137,107.25942892811197,108.37401580810547,34821700,0.0,0
2018-10-05,108.22026910498317,108.73912772009811,106.30818431774019,107.7398452758789,29068900,0.0,0
2018-10-08,107.28824022556685,107.64374912502223,105.05906688719699,106.50994873046875,29640600,0.0,0
2018-10-09,106.78862443098575,108.6526715179774,106.46193969610808,107.86477661132812,26198600,0.0,0
2018-10-10,106.88467810934455,107.13450052189772,101.64806195781277,102.00357818603516,61376300,0.0,0
2018-10-11,101.22530226890187,104.66513874465419,100.12032596370157,101.76338195800781,63904300,0.0,0
2018-10-12,104.74201033386579,106.88469660999735,102.92600875857767,105.28008270263672,47742100,0.0,0
2018-10-15,104.64592245414224,105.19360532860541,102.762654584413,103.38720703125,32068100,0.0,0
2018-10-16,105.2512541692573,107.04804194297198,104.68435023459796,106.65409088134766,31610200,0.0,0
2018-10-17,107.30746589875748,107.4323734542729,105.26086304228343,106.37544250488281,26548200,0.0,0
2018-10-18,105.78932313344974,106.20248790967284,103.60820222778831,104.25196838378906,32506200,0.0,0
2018-10-19,104.66514924756655,106.5195857611362,103.97333767121293,104.40572357177734,32785500,0.0,0
2018-10-22,105.03984714393137,106.21208225274772,104.002130097043,105.33770751953125,26545600,0.0,0
2018-10-23,103.55054851947347,104.7035701035022,100.99469756997854,103.86763000488281,43770400,0.0,0
2018-10-24,104.16550859292565,104.24237084197036,97.6125198692197,98.3139419555664,63897800,0.0,0
2018-10-25,102.37831587523522,104.99181521914737,101.99397536473224,104.05979919433594,61646800,0.0,0
2018-10-26,101.55197421977343,104.49216521234304,100.65838575507497,102.77224731445312,55523100,0.0,0
2018-10-29,103.87724014584686,104.44413674126105,97.65094414127877,99.78402709960938,55162000,0.0,0
2018-10-30,99.60147264601349,100.29327680824159,96.19046049705129,99.66873168945312,65350900,0.0,0
2018-10-31,101.31177908548719,103.90606482162241,101.26373377046453,102.62813568115234,51062400,0.0,0
2018-11-01,102.85874225547954,103.1181678914189,101.39824974514589,101.77297973632812,33384200,0.0,0
2018-11-02,102.31104910506792,103.11815751852204,100.86977779759845,102.00357818603516,37680200,0.0,0
2018-11-05,102.20536971184114,103.52172633344577,101.75377013219816,103.30073547363281,27922100,0.0,0
2018-11-06,103.17581805771825,104.57865474757662,102.11888710844806,103.50251007080078,24340200,0.0,0
2018-11-07,105.15515967550661,107.84552845439015,105.1167248932916,107.57649230957031,37901700,0.0,0
2018-11-08,107.42277828958282,107.81672204378421,106.56762440315755,107.3747329711914,25644100,0.0,0
2018-11-09,106.50996659164814,107.08647374828645,104.5017984077093,105.28008270263672,32039200,0.0,0
2018-11-12,105.13595593665386,105.65481458599305,101.94594179421341,102.68579864501953,33621800,0.0,0
2018-11-13,103.33916942058416,104.48257315836848,102.46479452571022,102.7530517578125,35374600,0.0,0
2018-11-14,104.31634908951814,104.47075240226378,100.81340675809717,101.29590606689453,39495100,0.46,0
2018-11-15,101.31519965310625,104.02685069072896,100.27300677386289,103.5250473022461,38505200,0.0,0
2018-11-16,103.33204745146074,105.0690404400256,103.06184903295208,104.49969482421875,33502100,0.0,0
2018-11-19,104.48037586095363,104.76022628668335,99.92558949565087,100.95813751220703,44773900,0.0,0
2018-11-20,98.23685522370499,99.36590175896141,95.87260436146931,98.1500015258789,64052500,0.0,0
2018-11-21,99.97384667098389,100.77479722133766,98.66144807547914,99.5009994506836,28130600,0.0,0
2018-11-23,98.59389459525646,100.17649154012388,98.42984661785839,99.46239471435547,13823100,0.0,0
2018-11-26,101.12221016464422,102.89780415984171,100.91956133012854,102.743408203125,32336200,0.0,0
2018-11-27,102.55040971418447,103.5733133536046,101.67226471615055,103.38996124267578,29124500,0.0,0
2018-11-28,104.11370299929176,107.4333006870064,104.08475421798002,107.23065185546875,46788500,0.0,0
2018-11-29,106.46829776295603,107.230647543718,105.21379663261757,106.33319854736328,28123200,0.0,0
2018-11-30,106.8253377977589,107.08589153224513,105.53224325946499,107.0086898803711,33665600,0.0,0
2018-12-03,109.04483925112274,109.45013688668386,106.85429571976198,108.16668701171875,34732800,0.0,0
2018-12-04,108.02195011400347,108.69744621703913,104.42250194748542,104.72164916992188,45197000,0.0,0
2018-12-06,102.1161394052435,105.41643245752914,101.32484094190563,105.3681869506836,49107400,0.0,0
2018-12-07,104.58654624511324,105.61909445881473,100.64935752887835,101.15115356445312,45044900,0.0,0
2018-12-10,101.13184881457369,104.20054443221127,100.25369661898928,103.82418823242188,40801500,0.0,0
2018-12-11,105.95685467402342,107.06659723121051,103.67945727191447,104.78919982910156,42381900,0.0,0
2018-12-12,107.00868413083424,107.37538091400135,105.22343836070729,105.26203918457031,36183000,0.0,0
2018-12-13,105.74453410284237,106.9893830125457,104.82778113898821,105.61907958984375,31333400,0.0,0
2018-12-14,104.46107661385837,105.43572705758059,101.80733101858713,102.31877899169922,47043100,0.0,0
2018-12-17,101.72051229420185,102.09686118264919,98.15001283444909,99.28871154785156,56957300,0.0,0
2018-12-18,100.11860123708169,100.85200220880785,98.93164976129272,100.33090209960938,49319200,0.0,0
2018-12-19,100.02209863838891,103.1390397527682,97.80259908484499,100.06069946289062,68198200,0.0,0
2018-12-20,99.44309932010381,100.65899214082638,95.32255156281427,97.95700073242188,70334200,0.0,0
2018-12-21,98.07279820247872,99.3948488423833,94.04875608912596,94.79180908203125,111242100,0.0,0
2018-12-24,94.26107556013909,94.54092607330074,90.69058322986767,90.8353271484375,43935200,0.0,0
2018-12-26,91.80995504732564,97.16569957079939,90.67125654334177,97.04024505615234,51634800,0.0,0
2018-12-27,95.82436273898301,97.64820948142199,93.02586536114728,97.63855743408203,49498500,0.0,0
2018-12-28,98.5166923028783,98.82549888751548,96.03664647825603,96.8761978149414,38196300,0.0,0
2018-12-31,97.74470179762027,98.81585075283128,96.92445452118191,98.01490020751953,33173800,0.0,0
2019-01-02,96.06560298903403,98.18859673014963,95.47695331891163,97.58065032958984,35329300,0.0,0
2019-01-03,96.5963609591689,96.68321466390579,93.7978634721948,93.9908676147461,42579100,0.0,0
2019-01-04,96.22965126398982,98.92199795312794,95.46730156815322,98.36229705810547,44060600,0.0,0
2019-01-07,98.08245717648852,99.65540224502661,97.44556192851394,98.48775482177734,35656100,0.0,0
2019-01-08,99.43346376907694,100.33091282602848,98.1500137719307,99.20186614990234,31514400,0.0,0
2019-01-09,100.22475388266331,101.20904920243711,99.62645210798985,100.62039947509766,32280800,0.0,0
2019-01-10,99.60714964386084,100.11859768780738,98.79654704861473,99.97384643554688,30067600,0.0,0
2019-01-11,99.57821504194439,99.81946470927163,98.08246415957329,99.20186614990234,28314200,0.0,0
2019-01-14,98.33334476650609,99.26939445277726,97.71574633971244,98.47809600830078,28437100,0.0,0
2019-01-15,98.92199927067456,101.37309636829626,98.31404549778051,101.3344955444336,31587600,0.0,0
2019-01-16,101.57574846611244,102.54074700691287,101.28624595893048,101.69154357910156,29853900,0.0,0
2019-01-17,101.32486136494695,102.89780656235476,101.09326374328666,102.4056625366211,28393000,0.0,0
2019-01-18,103.69874517015978,104.12334689577274,102.20300180809056,103.93999481201172,37427600,0.0,0
